#NTIMES:     65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           cl0           cl1           cl2           cl3           cl4
    1.740140E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9044E-22
    1.773558E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.0292E-24
    1.807938E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.6329E-26
    1.842634E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.3496E-28
    1.878179E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.3446E-29
    1.916249E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.8368E-31
    1.959662E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.9049E-33
    2.010846E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0057E-34
    2.071572E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.1269E-36
    2.141028E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    9.0729E-39
    2.213267E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.6997E-41
    2.285853E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.1670E-42
    2.359377E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.4687E-44
    2.433218E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.7013E-44
    2.506813E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.1118E-42
    2.579518E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.7299E-41
    2.653612E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.8342E-40
    2.733745E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5971E-38
    2.830358E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.0599E-37
    2.962639E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0062E-36
    3.140883E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.8743E-36
    3.327645E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    9.2615E-36
    3.525673E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.0784E-35
    3.733469E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.1924E-35
    3.919478E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.1547E-35
    4.081013E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.9537E-35
    4.224475E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0404E-34
    4.355866E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.3103E-34
    4.482503E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5194E-34
    4.608069E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6298E-34
    4.733353E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6724E-34
    4.859157E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6755E-34
    4.985492E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6524E-34
    5.113263E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6145E-34
    5.242509E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5736E-34
    5.373578E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5410E-34
    5.506464E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5243E-34
    5.640821E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5283E-34
    5.776415E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5537E-34
    5.911958E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5939E-34
    6.046877E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6362E-34
    6.179403E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6702E-34
    6.308262E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6927E-34
    6.431750E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7040E-34
    6.547368E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7075E-34
    6.653868E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7028E-34
    6.748809E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6865E-34
    6.831097E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6685E-34
    6.900592E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6455E-34
    6.956392E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6095E-34
    6.978865E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5328E-34
    6.990128E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.4018E-34
    6.995766E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.2094E-34
    6.998587E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0257E-34
    6.999928E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.5435E-35
    6.999998E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.3632E-35
#TIME:     3.061
#NVEL: 115
#vel_mid[km/s]           cl0           cl1           cl2           cl3           cl4
    8.772128E+02    1.0000E-99    1.0000E-99    1.0000E-99    2.6045E-04    9.9974E-01
    8.826213E+02    1.0000E-99    1.0000E-99    1.0000E-99    2.6045E-04    9.9974E-01
    8.990474E+02    1.0000E-99    1.0000E-99    1.0000E-99    2.5985E-04    9.9974E-01
    9.328226E+02    1.0000E-99    1.0000E-99    1.0000E-99    2.5591E-04    9.9974E-01
    9.896739E+02    1.0000E-99    1.0000E-99    1.0000E-99    2.4171E-04    9.9976E-01
    1.048487E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.1690E-04    9.9978E-01
    1.110832E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.8098E-04    9.9982E-01
    1.176884E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.3647E-04    9.9986E-01
    1.246863E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.0592E-05    9.9991E-01
    1.321004E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.2853E-05    9.9995E-01
    1.399553E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.7788E-05    9.9997E-01
    1.482773E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.4002E-05    9.9999E-01
    1.570941E+03    1.0000E-99    1.0000E-99    1.0000E-99    7.1833E-06    9.9999E-01
    1.664351E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.7635E-06    1.0000E+00
    1.763316E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.9802E-06    1.0000E+00
    1.868166E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0433E-06    1.0000E+00
    1.979250E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.6784E-07    1.0000E+00
    2.096940E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.2861E-07    1.0000E+00
    2.221628E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.0302E-07    1.0000E+00
    2.353729E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.3313E-07    1.0000E+00
    2.493686E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.3187E-08    1.0000E+00
    2.641964E+03    1.0000E-99    1.0000E-99    1.0000E-99    7.0276E-08    1.0000E+00
    2.799060E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.7090E-08    1.0000E+00
    2.965497E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.9779E-08    1.0000E+00
    3.141830E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.6823E-08    1.0000E+00
    3.328648E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.7918E-08    1.0000E+00
    3.526575E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.2256E-08    1.0000E+00
    3.736271E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.7889E-08    1.0000E+00
    3.958436E+03    1.0000E-99    1.0000E-99    1.0000E-99    6.4618E-08    1.0000E+00
    4.193811E+03    1.0000E-99    1.0000E-99    1.0000E-99    7.6159E-08    1.0000E+00
    4.443182E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.1253E-08    1.0000E+00
    4.707381E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0220E-07    1.0000E+00
    4.987290E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0491E-07    1.0000E+00
    5.283842E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0410E-07    1.0000E+00
    5.598029E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0462E-07    1.0000E+00
    5.930896E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0811E-07    1.0000E+00
    6.283557E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.1694E-07    1.0000E+00
    6.657188E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.3479E-07    1.0000E+00
    7.053036E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.6524E-07    1.0000E+00
    7.472421E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.1612E-07    1.0000E+00
    7.916743E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.1078E-07    1.0000E+00
    8.387486E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.0704E-07    1.0000E+00
    8.886220E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.6225E-07    1.0000E+00
    9.414609E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.2661E-06    1.0000E+00
    9.974417E+03    1.0000E-99    1.0000E-99    1.0000E-99    7.7135E-06    9.9999E-01
    1.056751E+04    1.0000E-99    1.0000E-99    1.0000E-99    4.8886E-05    9.9995E-01
    1.119595E+04    1.0000E-99    1.0000E-99    1.0000E-99    5.8027E-04    9.9942E-01
    1.185781E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0931E-02    9.8907E-01
    1.244210E+04    1.0000E-99    1.0000E-99    1.0000E-99    2.5018E-01    7.4982E-01
    1.294399E+04    1.0000E-99    1.0000E-99    1.0000E-99    9.2753E-01    7.2473E-02
    1.342930E+04    1.0000E-99    1.0000E-99    1.0000E-99    9.9791E-01    2.0892E-03
    1.396585E+04    1.0000E-99    1.0000E-99    1.0000E-99    9.9997E-01    3.4141E-05
    1.456379E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.3136E-07
    1.523084E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5147E-09
    1.580225E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.9571E-12
    1.622410E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0505E-14
    1.654489E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.3889E-17
    1.683845E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.8189E-19
    1.714948E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6528E-20
    1.750349E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.2815E-22
    1.788684E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.6196E-24
    1.827687E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    9.1393E-26
    1.866024E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5731E-27
    1.903958E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.2687E-29
    1.942932E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.5417E-31
    1.985346E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.4823E-32
    2.033293E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.6929E-34
    2.089121E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.3047E-35
    2.152483E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8706E-37
    2.220816E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.5740E-39
    2.291481E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.9238E-41
    2.363456E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.9854E-43
    2.435959E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.3643E-44
    2.508268E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    9.6423E-43
    2.580070E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.3997E-41
    2.653292E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.0652E-40
    2.733039E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.4575E-38
    2.827831E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8938E-37
    2.957369E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    9.4882E-37
    3.131950E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.5723E-36
    3.318346E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.8284E-36
    3.515660E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9876E-35
    3.725647E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.0800E-35
    3.911753E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.0376E-35
    4.074840E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.8336E-35
    4.219221E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0269E-34
    4.351036E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.2977E-34
    4.478273E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5110E-34
    4.604030E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6251E-34
    4.729714E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6702E-34
    4.855708E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6746E-34
    4.982257E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6525E-34
    5.110243E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6149E-34
    5.239626E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5740E-34
    5.370893E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5413E-34
    5.503898E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5243E-34
    5.638449E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5279E-34
    5.774166E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5531E-34
    5.909908E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5932E-34
    6.045074E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6356E-34
    6.177809E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6698E-34
    6.306912E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6925E-34
    6.430594E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7039E-34
    6.546399E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7075E-34
    6.653211E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7029E-34
    6.748290E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6866E-34
    6.830789E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6686E-34
    6.900407E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6456E-34
    6.956302E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6097E-34
    6.978821E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5332E-34
    6.990107E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.4023E-34
    6.995758E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.2099E-34
    6.998585E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0260E-34
    6.999928E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.5434E-35
    6.999998E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.3631E-35
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           cl0           cl1           cl2           cl3           cl4
    8.772128E+02    1.0000E-99    1.0000E-99    1.0000E-99    4.7077E-04    9.9953E-01
    8.819255E+02    1.0000E-99    1.0000E-99    1.0000E-99    4.7077E-04    9.9953E-01
    8.962159E+02    1.0000E-99    1.0000E-99    1.0000E-99    4.6970E-04    9.9953E-01
    9.254950E+02    1.0000E-99    1.0000E-99    1.0000E-99    4.6275E-04    9.9954E-01
    9.789786E+02    1.0000E-99    1.0000E-99    1.0000E-99    4.3542E-04    9.9956E-01
    1.037229E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.8651E-04    9.9961E-01
    1.098904E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.1900E-04    9.9968E-01
    1.164247E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.3951E-04    9.9976E-01
    1.233475E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.5991E-04    9.9984E-01
    1.306819E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.3931E-05    9.9991E-01
    1.384525E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.8764E-05    9.9995E-01
    1.466851E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.3501E-05    9.9998E-01
    1.554072E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.1457E-05    9.9999E-01
    1.646480E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.8213E-06    9.9999E-01
    1.744382E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.0513E-06    1.0000E+00
    1.848106E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.6120E-06    1.0000E+00
    1.957998E+03    1.0000E-99    1.0000E-99    1.0000E-99    8.6335E-07    1.0000E+00
    2.074424E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.8384E-07    1.0000E+00
    2.197772E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.9007E-07    1.0000E+00
    2.328456E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.8736E-07    1.0000E+00
    2.466909E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.3050E-07    1.0000E+00
    2.613596E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.8067E-08    1.0000E+00
    2.769005E+03    1.0000E-99    1.0000E-99    1.0000E-99    7.9261E-08    1.0000E+00
    2.933654E+03    1.0000E-99    1.0000E-99    1.0000E-99    6.8613E-08    1.0000E+00
    3.108094E+03    1.0000E-99    1.0000E-99    1.0000E-99    6.3895E-08    1.0000E+00
    3.292906E+03    1.0000E-99    1.0000E-99    1.0000E-99    6.4656E-08    1.0000E+00
    3.488708E+03    1.0000E-99    1.0000E-99    1.0000E-99    6.9978E-08    1.0000E+00
    3.696152E+03    1.0000E-99    1.0000E-99    1.0000E-99    7.7333E-08    1.0000E+00
    3.915932E+03    1.0000E-99    1.0000E-99    1.0000E-99    8.5948E-08    1.0000E+00
    4.148780E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0077E-07    1.0000E+00
    4.395473E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.2233E-07    1.0000E+00
    4.656835E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.4129E-07    1.0000E+00
    4.933738E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.4964E-07    1.0000E+00
    5.227106E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.5146E-07    1.0000E+00
    5.537919E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.5397E-07    1.0000E+00
    5.867212E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.6028E-07    1.0000E+00
    6.216087E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.7403E-07    1.0000E+00
    6.585705E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.0126E-07    1.0000E+00
    6.977302E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.4828E-07    1.0000E+00
    7.392184E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.2710E-07    1.0000E+00
    7.831736E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.7235E-07    1.0000E+00
    8.297424E+03    1.0000E-99    1.0000E-99    1.0000E-99    7.7168E-07    1.0000E+00
    8.790802E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.4708E-06    1.0000E+00
    9.313518E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.4878E-06    1.0000E+00
    9.867315E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.2166E-05    9.9999E-01
    1.045404E+04    1.0000E-99    1.0000E-99    1.0000E-99    7.5920E-05    9.9992E-01
    1.107573E+04    1.0000E-99    1.0000E-99    1.0000E-99    8.2379E-04    9.9918E-01
    1.173130E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.4436E-02    9.8556E-01
    1.231131E+04    1.0000E-99    1.0000E-99    1.0000E-99    2.9750E-01    7.0250E-01
    1.281343E+04    1.0000E-99    1.0000E-99    1.0000E-99    9.3818E-01    6.1822E-02
    1.330626E+04    1.0000E-99    1.0000E-99    1.0000E-99    9.9818E-01    1.8151E-03
    1.384804E+04    1.0000E-99    1.0000E-99    1.0000E-99    9.9997E-01    2.9847E-05
    1.445314E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.9783E-07
    1.515370E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.2900E-09
    1.576027E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.4528E-12
    1.620925E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0345E-14
    1.655151E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.9110E-17
    1.686889E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.8802E-19
    1.721620E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.4250E-20
    1.762137E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.2387E-22
    1.805685E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0031E-23
    1.849364E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8258E-25
    1.891431E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.4734E-27
    1.932093E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.9999E-29
    1.972833E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.3840E-30
    2.015560E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.4029E-32
    2.061984E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.9350E-33
    2.113500E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.2691E-35
    2.170971E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6602E-36
    2.233998E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.6076E-38
    2.301625E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.6491E-40
    2.372079E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.9579E-42
    2.443212E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.6955E-44
    2.513882E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0388E-42
    2.584016E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.5045E-41
    2.655795E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.1506E-40
    2.734178E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.4293E-38
    2.827666E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8261E-37
    2.954972E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    9.1685E-37
    3.128169E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.4338E-36
    3.314405E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.6162E-36
    3.511485E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9449E-35
    3.721193E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.0106E-35
    3.908032E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.9705E-35
    4.071797E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.7629E-35
    4.216726E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0192E-34
    4.348907E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.2908E-34
    4.476343E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5061E-34
    4.602333E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6223E-34
    4.728173E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6686E-34
    4.854338E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6738E-34
    4.981003E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6521E-34
    5.109107E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6148E-34
    5.238589E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5741E-34
    5.369932E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5413E-34
    5.503017E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5242E-34
    5.637631E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5277E-34
    5.773425E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5528E-34
    5.909232E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5930E-34
    6.044459E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6354E-34
    6.177265E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6697E-34
    6.306439E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6924E-34
    6.430202E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7039E-34
    6.546090E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7075E-34
    6.652962E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7029E-34
