#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 18
#vel_mid[km/s] ni0 ni1 ni2 ni3 ni4 ni5 ni6 ni7
1.500755E+04 1.788097E-13 9.362051E-05 9.990116E-01 8.947329E-04 1.982683E-15 0.000000E+00 0.000000E+00 0.000000E+00
1.524048E+04 2.962270E-13 1.317819E-04 9.993527E-01 5.155494E-04 5.296831E-16 0.000000E+00 0.000000E+00 0.000000E+00
1.564700E+04 1.344823E-12 3.412332E-04 9.995534E-01 1.053188E-04 1.098521E-17 0.000000E+00 0.000000E+00 0.000000E+00
1.596030E+04 8.090040E-12 1.015133E-03 9.989668E-01 1.808599E-05 1.542062E-19 0.000000E+00 0.000000E+00 0.000000E+00
1.618740E+04 2.663337E-11 2.184945E-03 9.978104E-01 4.651830E-06 5.317055E-21 0.000000E+00 0.000000E+00 0.000000E+00
1.635415E+04 5.580581E-11 3.601984E-03 9.963962E-01 1.814804E-06 4.988153E-22 0.000000E+00 0.000000E+00 0.000000E+00
1.648418E+04 7.715137E-11 4.663288E-03 9.953357E-01 1.016254E-06 1.099832E-22 0.000000E+00 0.000000E+00 0.000000E+00
1.659312E+04 7.583507E-11 4.891658E-03 9.951075E-01 8.201762E-07 5.978111E-23 0.000000E+00 0.000000E+00 0.000000E+00
1.669200E+04 7.402429E-11 5.053980E-03 9.949453E-01 6.937171E-07 3.692359E-23 0.000000E+00 0.000000E+00 0.000000E+00
1.678858E+04 7.445533E-11 5.259643E-03 9.947398E-01 6.001380E-07 2.467810E-23 0.000000E+00 0.000000E+00 0.000000E+00
1.688835E+04 7.773159E-11 5.588036E-03 9.944115E-01 5.048419E-07 1.547448E-23 0.000000E+00 0.000000E+00 0.000000E+00
1.699880E+04 8.085505E-11 5.935046E-03 9.940645E-01 4.210696E-07 9.441489E-24 0.000000E+00 0.000000E+00 0.000000E+00
1.714640E+04 8.433663E-11 6.342425E-03 9.936572E-01 3.476408E-07 5.628989E-24 0.000000E+00 0.000000E+00 0.000000E+00
1.741525E+04 8.839057E-11 6.967746E-03 9.930320E-01 2.617496E-07 2.607254E-24 0.000000E+00 0.000000E+00 0.000000E+00
1.788812E+04 9.070732E-11 7.890085E-03 9.921097E-01 1.708215E-07 8.039657E-25 0.000000E+00 0.000000E+00 0.000000E+00
1.853238E+04 1.165596E-10 1.018950E-02 9.898104E-01 9.251326E-08 1.615942E-25 0.000000E+00 0.000000E+00 0.000000E+00
1.926078E+04 1.466652E-10 1.308598E-02 9.869140E-01 4.942550E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.003410E+04 1.582749E-10 1.545510E-02 9.845449E-01 2.929539E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.083800E+04 1.751237E-10 1.847825E-02 9.815217E-01 1.693156E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.164798E+04 2.259597E-10 2.394619E-02 9.760538E-01 8.674072E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.244795E+04 2.549423E-10 2.893755E-02 9.710624E-01 4.775566E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.324590E+04 2.601332E-10 3.290432E-02 9.670957E-01 2.901924E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.405250E+04 2.740509E-10 3.777487E-02 9.622251E-01 1.775483E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.486775E+04 3.027289E-10 4.413510E-02 9.558649E-01 1.081935E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.569888E+04 3.416054E-10 5.218349E-02 9.478165E-01 6.409865E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.658715E+04 3.758076E-10 6.132408E-02 9.386759E-01 3.712000E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.763753E+04 3.919834E-10 7.063712E-02 9.293629E-01 2.163876E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.898698E+04 4.352861E-10 8.599507E-02 9.140049E-01 1.083533E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.065218E+04 4.458132E-10 1.029363E-01 8.970637E-01 5.105951E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.251555E+04 3.515119E-10 1.087819E-01 8.912181E-01 2.822223E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.423965E+04 2.284070E-10 1.020918E-01 8.979082E-01 1.982358E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
#
#TIME: 15.0
#NVEL: 39
#vel_mid[km/s] ni0 ni1 ni2 ni3 ni4 ni5 ni6 ni7
9.648220E+03 3.136893E-18 1.323345E-08 2.593189E-02 9.740310E-01 3.711724E-05 2.421313E-16 0.000000E+00 0.000000E+00
1.009565E+04 2.180652E-18 9.562193E-09 1.961611E-02 9.803126E-01 7.123667E-05 1.325065E-15 0.000000E+00 0.000000E+00
1.071233E+04 5.357853E-18 2.083222E-08 3.128478E-02 9.686759E-01 3.930277E-05 3.690552E-16 0.000000E+00 0.000000E+00
1.136668E+04 3.361551E-17 1.062586E-07 8.906772E-02 9.109250E-01 7.177630E-06 7.418549E-18 0.000000E+00 0.000000E+00
1.206113E+04 4.935365E-16 1.160561E-06 3.894788E-01 6.105198E-01 2.589677E-07 4.651186E-21 0.000000E+00 0.000000E+00
1.279345E+04 6.972866E-15 1.056069E-05 9.163326E-01 8.365683E-02 3.901510E-10 1.266815E-26 0.000000E+00 0.000000E+00
1.352863E+04 6.451360E-14 5.475667E-05 9.963169E-01 3.628346E-03 1.041357E-13 0.000000E+00 0.000000E+00 0.000000E+00
1.419473E+04 3.161439E-13 1.764564E-04 9.995079E-01 3.156063E-04 1.863941E-16 0.000000E+00 0.000000E+00 0.000000E+00
1.475775E+04 7.595895E-13 3.480812E-04 9.995815E-01 7.041591E-05 3.695153E-18 0.000000E+00 0.000000E+00 0.000000E+00
1.524048E+04 2.000526E-12 6.749493E-04 9.993052E-01 1.980607E-05 1.482751E-19 0.000000E+00 0.000000E+00 0.000000E+00
1.564700E+04 7.147116E-12 1.498501E-03 9.984964E-01 5.104717E-06 5.268261E-21 0.000000E+00 0.000000E+00 0.000000E+00
1.596030E+04 3.419188E-11 3.841990E-03 9.961569E-01 1.135761E-06 1.395475E-22 0.000000E+00 0.000000E+00 0.000000E+00
1.618740E+04 9.779326E-11 7.525657E-03 9.924740E-01 3.420120E-07 7.061161E-24 0.000000E+00 0.000000E+00 0.000000E+00
1.635415E+04 1.927936E-10 1.189698E-02 9.881029E-01 1.403649E-07 7.408298E-25 0.000000E+00 0.000000E+00 0.000000E+00
1.648418E+04 2.612072E-10 1.519490E-02 9.848050E-01 7.846252E-08 1.600919E-25 0.000000E+00 0.000000E+00 0.000000E+00
1.659312E+04 2.613361E-10 1.615459E-02 9.838454E-01 5.978236E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.669200E+04 2.438541E-10 1.619576E-02 9.838042E-01 5.322236E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.678858E+04 2.405004E-10 1.664161E-02 9.833583E-01 4.666764E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.688835E+04 2.578180E-10 1.802586E-02 9.819741E-01 3.678884E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.699880E+04 2.616701E-10 1.884275E-02 9.811572E-01 3.125971E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.714640E+04 2.684500E-10 1.994365E-02 9.800563E-01 2.559032E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.741525E+04 2.845032E-10 2.211809E-02 9.778819E-01 1.822886E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.788812E+04 2.760136E-10 2.417586E-02 9.758241E-01 1.223706E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.853238E+04 3.381115E-10 3.029517E-02 9.697048E-01 6.665356E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.926078E+04 4.049507E-10 3.770310E-02 9.622969E-01 3.597898E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.003410E+04 4.459991E-10 4.524791E-02 9.547521E-01 1.956312E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.083800E+04 5.031442E-10 5.489143E-02 9.451086E-01 1.042804E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.164798E+04 6.443329E-10 7.073359E-02 9.292664E-01 5.117547E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.244795E+04 6.861380E-10 8.219667E-02 9.178033E-01 2.942517E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.324590E+04 6.488685E-10 8.886349E-02 9.111365E-01 1.941647E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.405250E+04 6.518842E-10 9.886118E-02 9.011388E-01 1.226112E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.486775E+04 6.734308E-10 1.104725E-01 8.895275E-01 7.919761E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.569888E+04 6.890411E-10 1.223135E-01 8.776865E-01 5.239934E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.658715E+04 7.180158E-10 1.384783E-01 8.615217E-01 3.159964E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.763753E+04 6.879898E-10 1.505044E-01 8.494956E-01 2.042197E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.898698E+04 6.958460E-10 1.714202E-01 8.285797E-01 1.144428E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.065218E+04 6.092137E-10 1.841374E-01 8.158626E-01 6.857005E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.251555E+04 4.160591E-10 1.769534E-01 8.230466E-01 4.849145E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.423965E+04 2.548345E-10 1.600992E-01 8.399008E-01 3.820470E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
#
#TIME: 20.0
#NVEL: 45
#vel_mid[km/s] ni0 ni1 ni2 ni3 ni4 ni5 ni6 ni7
6.681933E+03 1.075906E-19 8.362919E-10 4.529699E-03 9.949441E-01 5.261828E-04 1.220948E-13 0.000000E+00 0.000000E+00
7.073503E+03 5.404559E-20 4.551892E-10 2.868524E-03 9.958310E-01 1.300514E-03 1.227885E-12 0.000000E+00 0.000000E+00
7.505583E+03 4.779523E-20 4.181170E-10 2.666866E-03 9.957103E-01 1.622797E-03 2.277697E-12 1.866570E-28 0.000000E+00
7.964053E+03 5.795136E-20 5.027676E-10 2.979038E-03 9.955274E-01 1.493602E-03 2.015619E-12 0.000000E+00 0.000000E+00
8.450525E+03 9.999900E-20 7.992436E-10 3.959692E-03 9.949787E-01 1.061629E-03 9.715631E-13 0.000000E+00 0.000000E+00
8.966715E+03 1.975301E-19 1.436918E-09 5.738492E-03 9.936112E-01 6.502829E-04 3.260089E-13 0.000000E+00 0.000000E+00
9.514450E+03 4.835459E-19 3.138264E-09 9.501381E-03 9.901806E-01 3.180160E-04 6.350831E-14 0.000000E+00 0.000000E+00
1.009565E+04 2.176708E-18 1.150691E-08 2.192653E-02 9.779825E-01 9.095220E-05 3.474009E-15 0.000000E+00 0.000000E+00
1.071233E+04 2.031433E-17 8.033864E-08 7.655595E-02 9.234320E-01 1.199579E-05 3.136879E-17 0.000000E+00 0.000000E+00
1.136668E+04 4.392579E-16 1.176774E-06 3.942864E-01 6.057121E-01 3.248338E-07 1.028742E-20 0.000000E+00 0.000000E+00
1.206113E+04 6.292532E-15 1.089161E-05 9.192009E-01 8.078817E-02 4.662674E-10 2.571246E-26 0.000000E+00 0.000000E+00
1.279345E+04 6.553846E-14 6.175806E-05 9.968127E-01 3.125524E-03 9.513522E-14 0.000000E+00 0.000000E+00 0.000000E+00
1.352863E+04 4.211420E-13 2.381911E-04 9.995523E-01 2.095351E-04 9.099775E-17 0.000000E+00 0.000000E+00 0.000000E+00
1.419473E+04 1.303802E-12 5.625389E-04 9.994033E-01 3.412569E-05 8.192645E-19 0.000000E+00 0.000000E+00 0.000000E+00
1.475775E+04 2.484787E-12 9.513002E-04 9.990382E-01 1.047310E-05 3.689544E-20 0.000000E+00 0.000000E+00 0.000000E+00
1.524048E+04 5.553009E-12 1.656239E-03 9.983401E-01 3.673071E-06 2.609110E-21 0.000000E+00 0.000000E+00 0.000000E+00
1.564700E+04 1.756286E-11 3.398957E-03 9.965999E-01 1.113383E-06 1.405069E-22 0.000000E+00 0.000000E+00 0.000000E+00
1.596030E+04 8.338797E-11 8.690577E-03 9.913092E-01 2.492278E-07 3.766593E-24 0.000000E+00 0.000000E+00 0.000000E+00
1.618740E+04 2.471230E-10 1.743451E-02 9.825654E-01 7.132502E-08 1.673820E-25 0.000000E+00 0.000000E+00 0.000000E+00
1.635415E+04 4.844314E-10 2.745223E-02 9.725477E-01 2.920804E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.648418E+04 6.114853E-10 3.344043E-02 9.665595E-01 1.782329E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.659312E+04 6.066901E-10 3.537706E-02 9.646229E-01 1.369153E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.669200E+04 5.886278E-10 3.644208E-02 9.635579E-01 1.146184E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.678858E+04 5.877238E-10 3.780186E-02 9.621981E-01 9.733260E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.688835E+04 5.883197E-10 3.910284E-02 9.608972E-01 8.413016E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.699880E+04 5.917991E-10 4.066133E-02 9.593387E-01 7.157743E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.714640E+04 6.042795E-10 4.289871E-02 9.571013E-01 5.880045E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.741525E+04 6.415869E-10 4.767504E-02 9.523250E-01 4.094626E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.788812E+04 6.275052E-10 5.246376E-02 9.475362E-01 2.639788E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.853238E+04 7.808469E-10 6.640342E-02 9.335966E-01 1.353199E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.926078E+04 9.644343E-10 8.432402E-02 9.156760E-01 6.632761E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.003410E+04 1.039654E-09 9.961789E-02 9.003821E-01 3.590588E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.083800E+04 1.132850E-09 1.178582E-01 8.821418E-01 1.934231E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.164798E+04 1.396778E-09 1.475054E-01 8.524946E-01 9.488202E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.244795E+04 1.456809E-09 1.685879E-01 8.314121E-01 5.393429E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.324590E+04 1.440251E-09 1.873136E-01 8.126864E-01 3.189739E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.405250E+04 1.367750E-09 2.004283E-01 7.995717E-01 2.139181E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.486775E+04 1.383292E-09 2.202605E-01 7.797395E-01 1.371858E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.569888E+04 1.360153E-09 2.370391E-01 7.629609E-01 9.318841E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.658715E+04 1.258166E-09 2.477060E-01 7.522940E-01 6.705535E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.763753E+04 1.186336E-09 2.656313E-01 7.343687E-01 4.304605E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.898698E+04 1.136667E-09 2.905130E-01 7.094870E-01 2.544603E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.065218E+04 9.826717E-10 3.082015E-01 6.917985E-01 1.514409E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.251555E+04 6.570749E-10 2.927665E-01 7.072335E-01 1.137195E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.423965E+04 3.900078E-10 2.609445E-01 7.390555E-01 9.892593E-13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
