#NTIMES:    65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           c0           c1           c2           c3           c4
    2.220816E+04   6.6413E-002   9.3359E-001   4.3728E-013   6.1273E-047   1.7124E-064
    2.291481E+04   1.3672E-001   8.6328E-001   5.6025E-014   1.4641E-049   2.4167E-065
    2.363456E+04   2.9853E-001   7.0147E-001   5.5824E-015   3.1694E-052   2.5763E-066
    2.435959E+04   5.5859E-001   4.4141E-001   3.6459E-016   6.3106E-053   1.8317E-067
    2.508268E+04   7.7916E-001   2.2084E-001   1.8964E-017   3.5070E-053   1.0767E-068
    2.580070E+04   9.0158E-001   9.8423E-002   9.2875E-019   1.7915E-053   6.1335E-070
    2.653292E+04   9.5898E-001   4.1019E-002   4.0564E-020   8.7828E-054   3.1904E-071
    2.733039E+04   9.8353E-001   1.6472E-002   1.5329E-021   4.3161E-054   1.4849E-072
    2.827831E+04   9.9162E-001   8.3794E-003   9.0822E-023   2.8782E-054   1.1555E-073
    2.957369E+04   9.7745E-001   2.2552E-002   1.8381E-022   1.0416E-053   3.2578E-073
    3.131950E+04   9.4172E-001   5.8276E-002   7.4303E-022   2.7352E-053   1.4418E-072
    3.318346E+04   8.9056E-001   1.0944E-001   2.7394E-021   3.5786E-053   3.7531E-072
    3.515660E+04   8.1246E-001   1.8754E-001   9.7909E-021   3.7099E-053   8.1158E-072
    3.725647E+04   7.1198E-001   2.8802E-001   3.7611E-020   3.6684E-053   2.0817E-071
    3.911753E+04   6.3011E-001   3.6989E-001   1.0522E-019   3.6067E-053   4.8671E-071
    4.074840E+04   5.5699E-001   4.4301E-001   3.0262E-019   3.5738E-053   1.2431E-070
    4.219221E+04   4.7022E-001   5.2978E-001   1.0849E-018   3.6253E-053   3.9531E-070
    4.351036E+04   3.8130E-001   6.1870E-001   3.6493E-018   3.6735E-053   1.2265E-069
    4.478273E+04   3.0674E-001   6.9326E-001   9.5882E-018   3.7118E-053   3.1266E-069
    4.604030E+04   2.5191E-001   7.4809E-001   1.9554E-017   3.7436E-053   6.4005E-069
    4.729714E+04   2.0992E-001   7.9008E-001   3.5186E-017   3.7745E-053   1.1950E-068
    4.855708E+04   1.7703E-001   8.2297E-001   6.8524E-017   3.8047E-053   2.6831E-068
    4.982257E+04   1.5147E-001   8.4853E-001   2.3421E-016   3.8434E-053   1.2013E-067
    5.110243E+04   1.3147E-001   8.6853E-001   1.3535E-015   4.1999E-053   7.8077E-067
    5.239626E+04   1.1626E-001   8.8374E-001   7.0760E-015   1.9945E-052   4.0846E-066
    5.370893E+04   1.0453E-001   8.9547E-001   2.7204E-014   5.6092E-051   1.5158E-065
    5.503898E+04   9.4903E-002   9.0510E-001   7.7432E-014   1.1995E-049   4.0927E-065
    5.638449E+04   8.6320E-002   9.1368E-001   1.7175E-013   1.6342E-048   8.5066E-065
    5.774166E+04   7.8285E-002   9.2171E-001   3.1302E-013   1.4375E-047   1.4421E-064
    5.909908E+04   7.0856E-002   9.2914E-001   4.9006E-013   8.3524E-047   2.1153E-064
    6.045074E+04   6.4498E-002   9.3550E-001   6.8515E-013   3.3523E-046   2.7527E-064
    6.177809E+04   5.9587E-002   9.4041E-001   8.6858E-013   9.6330E-046   3.2991E-064
    6.306912E+04   5.6027E-002   9.4397E-001   1.0278E-012   2.1142E-045   3.7302E-064
    6.430594E+04   5.3588E-002   9.4641E-001   1.1552E-012   3.7400E-045   4.0537E-064
    6.546399E+04   5.1913E-002   9.4809E-001   1.2520E-012   5.6400E-045   4.2935E-064
    6.653211E+04   5.0925E-002   9.4908E-001   1.3211E-012   7.5310E-045   4.4646E-064
    6.748290E+04   5.0819E-002   9.4918E-001   1.3623E-012   9.1215E-045   4.5633E-064
    6.830789E+04   5.0940E-002   9.4906E-001   1.3879E-012   1.0388E-044   4.6207E-064
    6.900407E+04   5.1764E-002   9.4824E-001   1.3975E-012   1.1261E-044   4.5557E-064
    6.956302E+04   5.4840E-002   9.4516E-001   1.3825E-012   1.1589E-044   4.2795E-064
    6.978821E+04   5.7720E-002   9.4228E-001   1.3314E-012   1.0904E-044   3.8979E-064
    6.990107E+04   6.1411E-002   9.3859E-001   1.2378E-012   9.5039E-045   3.4211E-064
    6.995758E+04   6.6047E-002   9.3395E-001   1.0968E-012   7.3280E-045   2.9088E-064
    6.998585E+04   7.0398E-002   9.2960E-001   8.9324E-013   5.0378E-045   2.3053E-064
    6.999928E+04   7.5661E-002   9.2434E-001   6.8234E-013   3.1663E-045   1.7211E-064
    6.999998E+04   7.6558E-002   9.2344E-001   6.4768E-013   2.9322E-045   1.6318E-064
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           c0           c1           c2           c3           c4
    8.772128E+02   9.3131E-019   9.5501E-011   8.2595E-005   1.8567E-001   8.1425E-001
    8.819255E+02   9.3130E-019   9.5500E-011   8.2594E-005   1.8567E-001   8.1425E-001
    8.962159E+02   9.2592E-019   9.4999E-011   8.2256E-005   1.8527E-001   8.1465E-001
    9.254950E+02   8.9130E-019   9.1770E-011   8.0065E-005   1.8264E-001   8.1728E-001
    9.789786E+02   7.6266E-019   7.9658E-011   7.1683E-005   1.7225E-001   8.2768E-001
    1.037229E+03   5.6106E-019   6.0260E-011   5.7611E-005   1.5326E-001   8.4668E-001
    1.098904E+03   3.4066E-019   3.8257E-011   4.0312E-005   1.2632E-001   8.7364E-001
    1.164247E+03   1.6038E-019   1.9238E-011   2.3428E-005   9.3708E-002   9.0627E-001
    1.233475E+03   5.4806E-020   7.2002E-012   1.0741E-005   6.0556E-002   9.3943E-001
    1.306819E+03   1.3227E-020   1.9473E-012   3.7797E-006   3.3425E-002   9.6657E-001
    1.384525E+03   2.2367E-021   3.8163E-013   1.0292E-006   1.5848E-002   9.8415E-001
    1.466851E+03   2.9517E-022   6.0795E-014   2.4010E-007   6.8757E-003   9.9312E-001
    1.554072E+03   3.9503E-023   9.8958E-015   5.7258E-008   3.0199E-003   9.9698E-001
    1.646480E+03   5.9474E-024   1.7921E-015   1.4864E-008   1.3908E-003   9.9861E-001
    1.744382E+03   9.9782E-025   3.5492E-016   4.1232E-009   6.6347E-004   9.9934E-001
    1.848106E+03   1.7241E-025   7.2122E-017   1.1683E-009   3.2022E-004   9.9968E-001
    1.957998E+03   3.0349E-026   1.5098E-017   3.4228E-010   1.5816E-004   9.9984E-001
    2.074424E+03   5.9033E-027   3.5133E-018   1.1029E-010   8.2999E-005   9.9992E-001
    2.197772E+03   1.3548E-027   9.6106E-019   4.0759E-011   4.7424E-005   9.9995E-001
    2.328456E+03   3.7821E-028   3.1562E-019   1.7483E-011   2.9667E-005   9.9997E-001
    2.466909E+03   1.3085E-028   1.2549E-019   8.7111E-012   2.0271E-005   9.9998E-001
    2.613596E+03   5.6605E-029   6.0632E-020   5.0395E-012   1.5091E-005   9.9998E-001
    2.769005E+03   2.9931E-029   3.5094E-020   3.3547E-012   1.2161E-005   9.9999E-001
    2.933654E+03   1.8652E-029   2.3814E-020   2.5392E-012   1.0526E-005   9.9999E-001
    3.108094E+03   1.3721E-029   1.9060E-020   2.1988E-012   9.8042E-006   9.9999E-001
    3.292906E+03   1.2318E-029   1.8488E-020   2.2216E-012   9.9335E-006   9.9999E-001
    3.488708E+03   1.2753E-029   2.0797E-020   2.5437E-012   1.0821E-005   9.9999E-001
    3.696152E+03   1.3121E-029   2.3988E-020   3.0234E-012   1.2145E-005   9.9999E-001
    3.915932E+03   1.3645E-029   2.8028E-020   3.6440E-012   1.3810E-005   9.9999E-001
    4.148780E+03   1.8412E-029   3.9240E-020   4.9154E-012   1.6593E-005   9.9998E-001
    4.395473E+03   3.0280E-029   6.2543E-020   7.1449E-012   2.0609E-005   9.9998E-001
    4.656835E+03   4.3330E-029   8.8073E-020   9.4413E-012   2.4270E-005   9.9998E-001
    4.933738E+03   4.6412E-029   9.7959E-020   1.0527E-011   2.6099E-005   9.9997E-001
    5.227106E+03   4.3187E-029   9.6734E-020   1.0743E-011   2.6735E-005   9.9997E-001
    5.537919E+03   4.1318E-029   9.7195E-020   1.1064E-011   2.7483E-005   9.9997E-001
    5.867212E+03   4.2479E-029   1.0387E-019   1.1940E-011   2.8999E-005   9.9997E-001
    6.216087E+03   4.9230E-029   1.2347E-019   1.3997E-011   3.2081E-005   9.9997E-001
    6.585705E+03   6.8432E-029   1.7230E-019   1.8578E-011   3.8091E-005   9.9996E-001
    6.977302E+03   1.1197E-028   2.8087E-019   2.8015E-011   4.8783E-005   9.9995E-001
    7.392184E+03   2.1288E-028   5.3330E-019   4.8152E-011   6.7664E-005   9.9993E-001
    7.831736E+03   5.1835E-028   1.2728E-018   9.9516E-011   1.0450E-004   9.9990E-001
    8.297424E+03   1.7919E-027   4.1634E-018   2.6378E-010   1.8619E-004   9.9981E-001
    8.790802E+03   9.5181E-027   2.0152E-017   9.5596E-010   3.9742E-004   9.9960E-001
    9.313518E+03   9.5052E-026   1.7207E-016   5.4213E-009   1.0954E-003   9.9890E-001
    9.867315E+03   2.8216E-024   3.9359E-015   6.7095E-008   4.7186E-003   9.9528E-001
    1.045404E+04   3.8866E-022   3.7342E-013   2.6071E-006   3.9063E-002   9.6093E-001
    1.107573E+04   1.5409E-019   9.2764E-011   2.0545E-004   4.0575E-001   5.9405E-001
    1.173130E+04   2.8203E-017   9.8986E-009   5.6342E-003   9.4946E-001   4.4909E-002
    1.231131E+04   4.4362E-015   8.2744E-007   9.7765E-002   9.0148E-001   7.5231E-004
    1.281343E+04   3.1483E-013   3.0911E-005   7.1190E-001   2.8806E-001   3.1350E-006
    1.330626E+04   4.4471E-012   2.2043E-004   9.8280E-001   1.6984E-002   2.4125E-009
    1.384804E+04   5.9950E-011   1.4061E-003   9.9814E-001   4.5864E-004   4.4468E-013
    1.445314E+04   8.4551E-010   9.8414E-003   9.9015E-001   7.7416E-006   2.6794E-017
    1.515370E+04   2.8755E-008   1.0784E-001   8.9216E-001   5.4412E-008   2.6817E-022
    1.576027E+04   7.9731E-007   6.6732E-001   3.3268E-001   1.2489E-010   7.3719E-028
    1.620925E+04   5.3426E-006   9.7470E-001   2.5291E-002   4.0841E-014   1.7308E-034
    1.655151E+04   1.5976E-005   9.9771E-001   2.2694E-003   3.0302E-017   1.9428E-040
    1.686889E+04   2.7901E-005   9.9954E-001   4.2877E-004   1.5959E-019   7.2172E-045
    1.721620E+04   4.9392E-005   9.9986E-001   9.1178E-005   1.3526E-021   7.3200E-049
    1.762137E+04   9.2174E-005   9.9989E-001   1.7334E-005   8.3088E-024   4.0856E-053
    1.805685E+04   1.8262E-004   9.9981E-001   3.0480E-006   4.2294E-026   1.9603E-057
    1.849364E+04   3.7893E-004   9.9962E-001   5.1351E-007   1.9731E-028   5.3719E-059
    1.891431E+04   7.8118E-004   9.9922E-001   8.7870E-008   9.7596E-031   9.6698E-060
    1.932093E+04   1.5010E-003   9.9850E-001   1.6533E-008   6.3327E-033   1.9516E-060
    1.972833E+04   2.6150E-003   9.9738E-001   3.5974E-009   6.0629E-035   4.6966E-061
    2.015560E+04   4.2531E-003   9.9575E-001   8.7455E-010   7.5980E-037   1.3044E-061
    2.061984E+04   6.7916E-003   9.9321E-001   2.1556E-010   9.4673E-039   3.8055E-062
    2.113500E+04   1.1078E-002   9.8892E-001   4.8126E-011   8.6233E-041   1.0499E-062
    2.170971E+04   1.8905E-002   9.8110E-001   9.1232E-012   4.8183E-043   2.5365E-063
    2.233998E+04   3.3945E-002   9.6606E-001   1.4852E-012   1.7744E-045   5.1710E-064
    2.301625E+04   6.4915E-002   9.3509E-001   2.1019E-013   4.8359E-048   8.5801E-065
    2.372079E+04   1.4247E-001   8.5753E-001   2.5460E-014   1.0377E-050   1.1409E-065
    2.443212E+04   3.3478E-001   6.6522E-001   2.2367E-015   1.0423E-052   1.0819E-066
    2.513882E+04   6.0096E-001   3.9904E-001   1.3818E-016   6.0825E-053   7.4668E-068
    2.584016E+04   8.0209E-001   1.9791E-001   7.2021E-018   3.4591E-053   4.5301E-069
    2.655795E+04   9.1155E-001   8.8446E-002   3.3609E-019   1.8310E-053   2.5337E-070
    2.734178E+04   9.6336E-001   3.6643E-002   1.2883E-020   9.3485E-054   1.2021E-071
    2.827666E+04   9.8433E-001   1.5669E-002   4.5990E-022   5.2531E-054   5.6060E-073
    2.954972E+04   9.7603E-001   2.3969E-002   2.6857E-022   1.0923E-053   4.6005E-073
    3.128169E+04   9.4263E-001   5.7372E-002   6.8939E-022   2.7065E-053   1.3529E-072
    3.314405E+04   8.9250E-001   1.0750E-001   2.4287E-021   3.5624E-053   3.4628E-072
    3.511485E+04   8.1536E-001   1.8464E-001   8.7975E-021   3.7096E-053   7.6044E-072
    3.721193E+04   7.1549E-001   2.8451E-001   3.3706E-020   3.6756E-053   1.9129E-071
    3.908032E+04   6.3339E-001   3.6661E-001   8.9228E-020   3.6163E-053   4.1828E-071
    4.071797E+04   5.6044E-001   4.3956E-001   2.4224E-019   3.5716E-053   1.0180E-070
    4.216726E+04   4.7379E-001   5.2621E-001   8.7468E-019   3.6222E-053   3.2699E-070
    4.348907E+04   3.8470E-001   6.1530E-001   3.0023E-018   3.6702E-053   1.0373E-069
    4.476343E+04   3.0967E-001   6.9033E-001   8.1094E-018   3.7081E-053   2.7178E-069
    4.602333E+04   2.5429E-001   7.4571E-001   1.7046E-017   3.7394E-053   5.7183E-069
    4.728173E+04   2.1182E-001   7.8818E-001   3.1498E-017   3.7699E-053   1.0901E-068
    4.854338E+04   1.7850E-001   8.2150E-001   6.2566E-017   3.8004E-053   2.4695E-068
    4.981003E+04   1.5258E-001   8.4742E-001   2.1681E-016   3.8363E-053   1.1117E-067
    5.109107E+04   1.3230E-001   8.6770E-001   1.2741E-015   4.1080E-053   7.3424E-067
    5.238589E+04   1.1688E-001   8.8312E-001   6.7715E-015   1.6753E-052   3.9079E-066
    5.369932E+04   1.0499E-001   8.9501E-001   2.6369E-014   4.7591E-051   1.4698E-065
    5.503017E+04   9.5253E-002   9.0475E-001   7.5758E-014   1.0636E-049   4.0076E-065
    5.637631E+04   8.6594E-002   9.1341E-001   1.6914E-013   1.4980E-048   8.3870E-065
    5.773425E+04   7.8504E-002   9.2150E-001   3.0969E-013   1.3504E-047   1.4289E-064
    5.909232E+04   7.1032E-002   9.2897E-001   4.8649E-013   7.9847E-047   2.1022E-064
    6.044459E+04   6.4639E-002   9.3536E-001   6.8138E-013   3.2454E-046   2.7421E-064
    6.177265E+04   5.9698E-002   9.4030E-001   8.6532E-013   9.4105E-046   3.2914E-064
    6.306439E+04   5.6114E-002   9.4389E-001   1.0251E-012   2.0786E-045   3.7254E-064
    6.430202E+04   5.3655E-002   9.4634E-001   1.1530E-012   3.6937E-045   4.0513E-064
    6.546090E+04   5.1966E-002   9.4803E-001   1.2502E-012   5.5878E-045   4.2929E-064
    6.652962E+04   5.0967E-002   9.4903E-001   1.3197E-012   7.4776E-045   4.4653E-064
    6.748119E+04   5.0852E-002   9.4915E-001   1.3612E-012   9.0705E-045   4.5649E-064
    6.830671E+04   5.0968E-002   9.4903E-001   1.3869E-012   1.0340E-044   4.6230E-064
    6.900341E+04   5.1787E-002   9.4821E-001   1.3967E-012   1.1217E-044   4.5586E-064
    6.956278E+04   5.4859E-002   9.4514E-001   1.3819E-012   1.1550E-044   4.2829E-064
    6.978809E+04   5.7739E-002   9.4226E-001   1.3309E-012   1.0870E-044   3.9015E-064
    6.990102E+04   6.1428E-002   9.3857E-001   1.2373E-012   9.4760E-045   3.4246E-064
    6.995755E+04   6.6063E-002   9.3394E-001   1.0964E-012   7.3074E-045   2.9120E-064
    6.998584E+04   7.0414E-002   9.2959E-001   8.9293E-013   5.0236E-045   2.3080E-064
    6.999928E+04   7.5679E-002   9.2432E-001   6.8201E-013   3.1567E-045   1.7229E-064
    6.999999E+04   7.6575E-002   9.2342E-001   6.4739E-013   2.9236E-045   1.6335E-064
#TIME:     3.704
#NVEL: 115
#vel_mid[km/s]           c0           c1           c2           c3           c4
    8.772128E+02   2.7173E-018   3.0016E-010   2.2201E-004   3.1831E-001   6.8147E-001
    8.813507E+02   2.7173E-018   3.0016E-010   2.2201E-004   3.1831E-001   6.8147E-001
    8.938818E+02   2.7032E-018   2.9875E-010   2.2121E-004   3.1776E-001   6.8202E-001
    9.194811E+02   2.6108E-018   2.8956E-010   2.1600E-004   3.1412E-001   6.8566E-001
    9.702245E+02   2.2310E-018   2.5137E-010   1.9386E-004   2.9803E-001   7.0178E-001
    1.028013E+03   1.6139E-018   1.8776E-010   1.5494E-004   2.6674E-001   7.3310E-001
    1.089141E+03   9.6389E-019   1.1783E-010   1.0807E-004   2.2211E-001   7.7779E-001
    1.153903E+03   4.5437E-019   5.9530E-011   6.3453E-005   1.6796E-001   8.3198E-001
    1.222516E+03   1.6075E-019   2.3054E-011   3.0057E-005   1.1199E-001   8.8798E-001
    1.295209E+03   4.1514E-020   6.6246E-012   1.1129E-005   6.4265E-002   9.3572E-001
    1.372224E+03   7.4374E-021   1.3577E-012   3.1319E-006   3.1216E-002   9.6878E-001
    1.453819E+03   9.4287E-022   2.0669E-013   7.0164E-007   1.3258E-002   9.8674E-001
    1.540265E+03   1.0987E-022   2.9570E-014   1.5076E-007   5.4909E-003   9.9451E-001
    1.631852E+03   1.4449E-023   4.7501E-015   3.5630E-008   2.4001E-003   9.9760E-001
    1.728884E+03   2.2678E-024   8.9040E-016   9.4854E-009   1.1205E-003   9.9888E-001
    1.831687E+03   3.9926E-025   1.8358E-016   2.7105E-009   5.4329E-004   9.9946E-001
    1.940602E+03   7.3037E-026   3.9299E-017   8.0034E-010   2.6853E-004   9.9973E-001
    2.055993E+03   1.3938E-026   8.8934E-018   2.4992E-010   1.3772E-004   9.9986E-001
    2.178246E+03   2.9795E-027   2.2742E-018   8.7101E-011   7.5710E-005   9.9992E-001
    2.307768E+03   7.6981E-028   6.9738E-019   3.5297E-011   4.5594E-005   9.9995E-001
    2.444992E+03   2.5345E-028   2.6556E-019   1.6955E-011   3.0313E-005   9.9997E-001
    2.590375E+03   1.0732E-028   1.2581E-019   9.6237E-012   2.2159E-005   9.9998E-001
    2.744403E+03   5.6371E-029   7.2192E-020   6.3363E-012   1.7625E-005   9.9998E-001
    2.907590E+03   3.4968E-029   4.8606E-020   4.7506E-012   1.5112E-005   9.9998E-001
    3.080480E+03   2.5423E-029   3.8395E-020   4.0677E-012   1.3993E-005   9.9999E-001
    3.263650E+03   2.2424E-029   3.6616E-020   4.0619E-012   1.4152E-005   9.9999E-001
    3.457712E+03   2.3138E-029   4.0971E-020   4.6411E-012   1.5506E-005   9.9998E-001
    3.663313E+03   2.4189E-029   4.7791E-020   5.5756E-012   1.7626E-005   9.9998E-001
    3.881140E+03   2.5231E-029   5.6091E-020   6.7722E-012   2.0246E-005   9.9998E-001
    4.111919E+03   3.3470E-029   7.7890E-020   9.1361E-012   2.4449E-005   9.9998E-001
    4.356421E+03   5.6122E-029   1.2682E-019   1.3557E-011   3.0817E-005   9.9997E-001
    4.615461E+03   8.6497E-029   1.9053E-019   1.8847E-011   3.7390E-005   9.9996E-001
    4.889904E+03   1.0091E-028   2.2825E-019   2.2257E-011   4.1561E-005   9.9996E-001
    5.180665E+03   9.9545E-029   2.3767E-019   2.3701E-011   4.3653E-005   9.9996E-001
    5.488716E+03   9.8668E-029   2.4699E-019   2.5107E-011   4.5643E-005   9.9995E-001
    5.815084E+03   1.0404E-028   2.7041E-019   2.7652E-011   4.8762E-005   9.9995E-001
    6.160859E+03   1.2239E-028   3.2636E-019   3.2864E-011   5.4416E-005   9.9995E-001
    6.527194E+03   1.7194E-028   4.6087E-019   4.4130E-011   6.5100E-005   9.9993E-001
    6.915311E+03   2.8592E-028   7.6423E-019   6.7619E-011   8.4208E-005   9.9992E-001
    7.326507E+03   5.5085E-028   1.4758E-018   1.1828E-010   1.1812E-004   9.9988E-001
    7.762154E+03   1.3436E-027   3.5568E-018   2.4780E-010   1.8418E-004   9.9982E-001
    8.223704E+03   4.7411E-027   1.1893E-017   6.7034E-010   3.3216E-004   9.9967E-001
    8.712699E+03   2.6793E-026   6.0516E-017   2.5198E-009   7.2229E-004   9.9928E-001
    9.230771E+03   2.9201E-025   5.5730E-016   1.5150E-008   2.0542E-003   9.9795E-001
    9.779647E+03   9.7329E-024   1.4256E-014   2.0571E-007   9.3366E-003   9.9066E-001
    1.036116E+04   1.2682E-021   1.2902E-012   7.6874E-006   7.4612E-002   9.2538E-001
    1.097734E+04   3.1418E-019   2.0334E-010   4.0137E-004   5.5076E-001   4.4884E-001
    1.162442E+04   4.1132E-017   1.5620E-008   8.0671E-003   9.6569E-001   2.6247E-002
    1.219331E+04   5.6218E-015   1.1570E-006   1.2815E-001   8.7141E-001   4.3908E-004
    1.269474E+04   3.0233E-013   3.3530E-005   7.5792E-001   2.4205E-001   1.7450E-006
    1.319666E+04   3.9503E-012   2.2181E-004   9.8596E-001   1.3819E-002   1.3544E-009
    1.374440E+04   5.3034E-011   1.4057E-003   9.9822E-001   3.7385E-004   2.5248E-013
    1.435635E+04   7.0686E-010   9.5681E-003   9.9043E-001   6.4517E-006   1.5876E-017
    1.508495E+04   2.3863E-008   1.0511E-001   8.9489E-001   4.4677E-008   1.5207E-022
    1.572413E+04   6.4562E-007   6.5253E-001   3.4747E-001   1.1277E-010   4.9183E-028
    1.619751E+04   4.3612E-006   9.7198E-001   2.8018E-002   4.3027E-014   1.5404E-034
    1.656075E+04   1.2635E-005   9.9732E-001   2.6646E-003   3.7581E-017   2.3444E-040
    1.690072E+04   2.0864E-005   9.9943E-001   5.4839E-004   2.4946E-019   1.3312E-044
    1.728549E+04   3.5472E-005   9.9984E-001   1.2418E-004   2.5167E-021   1.8625E-048
    1.774494E+04   6.4265E-005   9.9991E-001   2.4758E-005   1.7682E-023   1.3397E-052
    1.823325E+04   1.2372E-004   9.9987E-001   4.6492E-006   1.1086E-025   8.6297E-057
    1.871541E+04   2.4446E-004   9.9975E-001   8.5991E-007   6.8729E-028   9.0881E-059
    1.917378E+04   4.7532E-004   9.9952E-001   1.6290E-007   4.5464E-030   1.7889E-059
    1.961161E+04   8.8013E-004   9.9912E-001   3.3214E-008   3.6894E-032   3.8324E-060
    2.004335E+04   1.5321E-003   9.9847E-001   7.5162E-009   4.0061E-034   9.2810E-061
    2.048193E+04   2.5379E-003   9.9746E-001   1.8641E-009   5.5655E-036   2.5281E-061
    2.093864E+04   4.1090E-003   9.9589E-001   4.7690E-010   8.2105E-038   7.3527E-062
    2.142208E+04   6.6199E-003   9.9338E-001   1.1672E-010   1.0305E-039   2.1394E-062
    2.194514E+04   1.0721E-002   9.8928E-001   2.5488E-011   8.9782E-042   5.8391E-063
    2.251900E+04   1.7653E-002   9.8235E-001   4.8538E-012   5.1575E-044   1.4264E-063
    2.315778E+04   3.0834E-002   9.6917E-001   7.7673E-013   1.8341E-046   2.8559E-064
    2.384668E+04   6.2513E-002   9.3749E-001   1.0506E-013   4.4951E-049   4.4772E-065
    2.455038E+04   1.5805E-001   8.4195E-001   1.1396E-014   8.4352E-052   5.2770E-066
    2.524396E+04   3.7594E-001   6.2406E-001   8.9330E-016   9.0263E-053   4.5021E-067
    2.592538E+04   6.3033E-001   3.6967E-001   5.5079E-017   5.9737E-053   3.1716E-068
    2.662285E+04   8.1403E-001   1.8597E-001   2.8872E-018   3.5592E-053   1.9926E-069
    2.738529E+04   9.1723E-001   8.2769E-002   1.1886E-019   1.9722E-053   1.0241E-070
    2.829999E+04   9.6606E-001   3.3942E-002   3.5117E-021   1.0757E-053   3.9683E-072
    2.954413E+04   9.7103E-001   2.8968E-002   5.2466E-022   1.2743E-053   8.3199E-073
    3.125857E+04   9.4263E-001   5.7373E-002   6.7188E-022   2.7003E-053   1.3078E-072
    3.312046E+04   8.9370E-001   1.0630E-001   2.1316E-021   3.5395E-053   3.1387E-072
    3.508985E+04   8.1730E-001   1.8270E-001   7.7341E-021   3.6934E-053   6.9589E-072
    3.718524E+04   7.1790E-001   2.8210E-001   2.9952E-020   3.6667E-053   1.7516E-071
    3.905897E+04   6.3569E-001   3.6431E-001   7.7175E-020   3.6133E-053   3.6766E-071
    4.070156E+04   5.6285E-001   4.3715E-001   2.0030E-019   3.5679E-053   8.5914E-071
    4.215427E+04   4.7631E-001   5.2369E-001   7.2802E-019   3.6194E-053   2.7856E-070
    4.347841E+04   3.8714E-001   6.1286E-001   2.5431E-018   3.6672E-053   9.0094E-070
    4.475423E+04   3.1183E-001   6.8817E-001   7.0384E-018   3.7046E-053   2.4175E-069
    4.601564E+04   2.5606E-001   7.4394E-001   1.5191E-017   3.7354E-053   5.2086E-069
    4.727512E+04   2.1324E-001   7.8676E-001   2.8747E-017   3.7657E-053   1.0119E-068
    4.853781E+04   1.7960E-001   8.2040E-001   5.8188E-017   3.7965E-053   2.3160E-068
    4.980522E+04   1.5342E-001   8.4658E-001   2.0462E-016   3.8316E-053   1.0501E-067
    5.108687E+04   1.3293E-001   8.6707E-001   1.2200E-015   4.0521E-053   7.0270E-067
    5.238212E+04   1.1734E-001   8.8266E-001   6.5648E-015   1.4687E-052   3.7877E-066
    5.369581E+04   1.0534E-001   8.9466E-001   2.5798E-014   4.1932E-051   1.4383E-065
    5.502687E+04   9.5523E-002   9.0448E-001   7.4601E-014   9.7016E-050   3.9486E-065
    5.637311E+04   8.6806E-002   9.1319E-001   1.6731E-013   1.4021E-048   8.3034E-065
    5.773116E+04   7.8674E-002   9.2133E-001   3.0731E-013   1.2876E-047   1.4195E-064
    5.908928E+04   7.1171E-002   9.2883E-001   4.8386E-013   7.7145E-047   2.0929E-064
    6.044161E+04   6.4752E-002   9.3525E-001   6.7862E-013   3.1653E-046   2.7347E-064
    6.176978E+04   5.9788E-002   9.4021E-001   8.6284E-013   9.2404E-046   3.2862E-064
    6.306168E+04   5.6185E-002   9.4381E-001   1.0229E-012   2.0509E-045   3.7224E-064
    6.429951E+04   5.3711E-002   9.4629E-001   1.1512E-012   3.6569E-045   4.0501E-064
    6.545867E+04   5.2011E-002   9.4799E-001   1.2487E-012   5.5455E-045   4.2932E-064
    6.652768E+04   5.1002E-002   9.4900E-001   1.3185E-012   7.4339E-045   4.4666E-064
    6.747962E+04   5.0881E-002   9.4912E-001   1.3602E-012   9.0283E-045   4.5671E-064
    6.830553E+04   5.0992E-002   9.4901E-001   1.3861E-012   1.0301E-044   4.6257E-064
    6.900263E+04   5.1805E-002   9.4819E-001   1.3960E-012   1.1182E-044   4.5619E-064
    6.956240E+04   5.4874E-002   9.4513E-001   1.3814E-012   1.1519E-044   4.2867E-064
    6.978791E+04   5.7754E-002   9.4225E-001   1.3305E-012   1.0843E-044   3.9055E-064
    6.990094E+04   6.1440E-002   9.3856E-001   1.2370E-012   9.4540E-045   3.4286E-064
    6.995752E+04   6.6074E-002   9.3393E-001   1.0962E-012   7.2916E-045   2.9156E-064
    6.998583E+04   7.0426E-002   9.2957E-001   8.9274E-013   5.0127E-045   2.3109E-064
    6.999928E+04   7.5694E-002   9.2431E-001   6.8174E-013   3.1489E-045   1.7248E-064
    6.999999E+04   7.6590E-002   9.2341E-001   6.4716E-013   2.9165E-045   1.6354E-064
#TIME:     4.074
#NVEL: 115
