#NTIMES: 200
#NVEL: 115
#TIMES[d]: 0.98687072921 1.00885434491 1.03132766949 1.05430161175 1.07778732348 1.10179620491 1.12633991022 1.15143035317 1.17707971295 1.20330044004 1.23010526225 1.25750719095 1.28551952733 1.31415586888 1.34343011599 1.3733564787 1.40394948359 1.43522398084 1.46719515144 1.49987851453 1.53328993498 1.56744563105 1.60236218229 1.63805653758 1.67454602334 1.71184835196 1.74998163041 1.78896436898 1.82881549034 1.86955433864 1.91120068896 1.9537747569 1.99729720837 2.04178916965 2.08727223761 2.13376849024 2.18130049731 2.22989133139 2.279564579 2.33034435206 2.38225529963 2.43532261986 2.48957207219 2.5450299899 2.60172329288 2.65967950065 2.71892674581 2.7794937876 2.84141002593 2.90470551561 2.96941098097 3.03555783073 3.10317817331 3.17230483235 3.24297136268 3.31521206661 3.38906201056 3.4645570421 3.54173380734 3.62062976871 3.70128322319 3.78373332083 3.8680200838 3.95418442583 4.04226817201 4.13231407916 4.22436585654 4.31846818709 4.41466674911 4.51300823841 4.61354039103 4.71631200638 4.8213729709 4.92877428235 5.03856807447 5.15080764239 5.26554746839 5.38284324845 5.50275191921 5.62533168565 5.75064204931 5.87874383722 6.00969923137 6.14357179894 6.28042652313 6.42032983472 6.56334964429 6.70955537521 6.85901799734 7.01181006146 7.16800573451 7.32768083556 7.49091287264 7.65778108037 7.82836645838 8.00275181068 8.18102178581 8.36326291797 8.54956366897 8.74001447123 8.93470777165 9.13373807647 9.33720199717 9.54519829734 9.75782794066 9.97519413988 10.1974024069 10.424560604 10.6567789964 10.8941703052 11.1368497629 11.3849351687 11.6385469459 11.8978082005 12.1628447807 12.4337853381 12.7107613903 12.9939073844 13.2833607626 13.5792620286 13.8817548163 14.1909859588 14.5071055604 14.8302670689 15.1606273505 15.4983467656 15.843589247 16.1965223789 16.5573174792 16.9261496815 17.3031980212 17.6886455215 18.0826792829 18.4854905736 18.8972749226 19.3182322146 19.7485667867 20.1884875282 20.6382079812 21.097946445 21.5679260816 22.0483750243 22.5395264882 23.0416188837 23.5548959317 24.0796067826 24.6160061367 25.1643543681 25.724917651 26.297968089 26.8837838469 27.4826492861 28.0948551023 28.7206984671 29.3604831715 30.014519774 30.6831257511 31.3666256514 32.0653512531 32.7796417254 33.5098437926 34.2563119027 35.0194083994 35.7995036982 36.5969764657 37.4122138039 38.2456114379 39.0975739079 39.9685147659 40.858856776 41.7690321199 42.6994826067 43.650659887 44.6230256727 45.6170519608 46.6332212625 47.6720268373 48.7339729328 49.8195750293 50.9293600897 52.0638668158 53.2236459095 54.4092603403 55.6212856183 56.8603100737 58.1269351425 59.4217756583 60.7454601508 62.0986311508 63.4819455023 64.8960746811 66.3417051209 67.8195385464 69.3302923142 70.8746997604 72.4535105573 74.0674910769 75.7174247628 77.4041125108 79.1283730575
#vel_mid[km/s] ne_t0[/cm^3] ne_t1[/cm^3] ne_t2[/cm^3] ne_t3[/cm^3] ne_t4[/cm^3] ne_t5[/cm^3] ne_t6[/cm^3] ne_t7[/cm^3] ne_t8[/cm^3] ne_t9[/cm^3] ne_t10[/cm^3] ne_t11[/cm^3] ne_t12[/cm^3] ne_t13[/cm^3] ne_t14[/cm^3] ne_t15[/cm^3] ne_t16[/cm^3] ne_t17[/cm^3] ne_t18[/cm^3] ne_t19[/cm^3] ne_t20[/cm^3] ne_t21[/cm^3] ne_t22[/cm^3] ne_t23[/cm^3] ne_t24[/cm^3] ne_t25[/cm^3] ne_t26[/cm^3] ne_t27[/cm^3] ne_t28[/cm^3] ne_t29[/cm^3] ne_t30[/cm^3] ne_t31[/cm^3] ne_t32[/cm^3] ne_t33[/cm^3] ne_t34[/cm^3] ne_t35[/cm^3] ne_t36[/cm^3] ne_t37[/cm^3] ne_t38[/cm^3] ne_t39[/cm^3] ne_t40[/cm^3] ne_t41[/cm^3] ne_t42[/cm^3] ne_t43[/cm^3] ne_t44[/cm^3] ne_t45[/cm^3] ne_t46[/cm^3] ne_t47[/cm^3] ne_t48[/cm^3] ne_t49[/cm^3] ne_t50[/cm^3] ne_t51[/cm^3] ne_t52[/cm^3] ne_t53[/cm^3] ne_t54[/cm^3] ne_t55[/cm^3] ne_t56[/cm^3] ne_t57[/cm^3] ne_t58[/cm^3] ne_t59[/cm^3] ne_t60[/cm^3] ne_t61[/cm^3] ne_t62[/cm^3] ne_t63[/cm^3] ne_t64[/cm^3] ne_t65[/cm^3] ne_t66[/cm^3] ne_t67[/cm^3] ne_t68[/cm^3] ne_t69[/cm^3] ne_t70[/cm^3] ne_t71[/cm^3] ne_t72[/cm^3] ne_t73[/cm^3] ne_t74[/cm^3] ne_t75[/cm^3] ne_t76[/cm^3] ne_t77[/cm^3] ne_t78[/cm^3] ne_t79[/cm^3] ne_t80[/cm^3] ne_t81[/cm^3] ne_t82[/cm^3] ne_t83[/cm^3] ne_t84[/cm^3] ne_t85[/cm^3] ne_t86[/cm^3] ne_t87[/cm^3] ne_t88[/cm^3] ne_t89[/cm^3] ne_t90[/cm^3] ne_t91[/cm^3] ne_t92[/cm^3] ne_t93[/cm^3] ne_t94[/cm^3] ne_t95[/cm^3] ne_t96[/cm^3] ne_t97[/cm^3] ne_t98[/cm^3] ne_t99[/cm^3] ne_t100[/cm^3] ne_t101[/cm^3] ne_t102[/cm^3] ne_t103[/cm^3] ne_t104[/cm^3] ne_t105[/cm^3] ne_t106[/cm^3] ne_t107[/cm^3] ne_t108[/cm^3] ne_t109[/cm^3] ne_t110[/cm^3] ne_t111[/cm^3] ne_t112[/cm^3] ne_t113[/cm^3] ne_t114[/cm^3] ne_t115[/cm^3] ne_t116[/cm^3] ne_t117[/cm^3] ne_t118[/cm^3] ne_t119[/cm^3] ne_t120[/cm^3] ne_t121[/cm^3] ne_t122[/cm^3] ne_t123[/cm^3] ne_t124[/cm^3] ne_t125[/cm^3] ne_t126[/cm^3] ne_t127[/cm^3] ne_t128[/cm^3] ne_t129[/cm^3] ne_t130[/cm^3] ne_t131[/cm^3] ne_t132[/cm^3] ne_t133[/cm^3] ne_t134[/cm^3] ne_t135[/cm^3] ne_t136[/cm^3] ne_t137[/cm^3] ne_t138[/cm^3] ne_t139[/cm^3] ne_t140[/cm^3] ne_t141[/cm^3] ne_t142[/cm^3] ne_t143[/cm^3] ne_t144[/cm^3] ne_t145[/cm^3] ne_t146[/cm^3] ne_t147[/cm^3] ne_t148[/cm^3] ne_t149[/cm^3] ne_t150[/cm^3] ne_t151[/cm^3] ne_t152[/cm^3] ne_t153[/cm^3] ne_t154[/cm^3] ne_t155[/cm^3] ne_t156[/cm^3] ne_t157[/cm^3] ne_t158[/cm^3] ne_t159[/cm^3] ne_t160[/cm^3] ne_t161[/cm^3] ne_t162[/cm^3] ne_t163[/cm^3] ne_t164[/cm^3] ne_t165[/cm^3] ne_t166[/cm^3] ne_t167[/cm^3] ne_t168[/cm^3] ne_t169[/cm^3] ne_t170[/cm^3] ne_t171[/cm^3] ne_t172[/cm^3] ne_t173[/cm^3] ne_t174[/cm^3] ne_t175[/cm^3] ne_t176[/cm^3] ne_t177[/cm^3] ne_t178[/cm^3] ne_t179[/cm^3] ne_t180[/cm^3] ne_t181[/cm^3] ne_t182[/cm^3] ne_t183[/cm^3] ne_t184[/cm^3] ne_t185[/cm^3] ne_t186[/cm^3] ne_t187[/cm^3] ne_t188[/cm^3] ne_t189[/cm^3] ne_t190[/cm^3] ne_t191[/cm^3] ne_t192[/cm^3] ne_t193[/cm^3] ne_t194[/cm^3] ne_t195[/cm^3] ne_t196[/cm^3] ne_t197[/cm^3] ne_t198[/cm^3] ne_t199[/cm^3]
4.4010e+02 3.1815e+12 2.9851e+12 2.7497e+12 2.5317e+12 2.3323e+12 2.1497e+12 1.9821e+12 1.8281e+12 1.6863e+12 1.5566e+12 1.4388e+12 1.3326e+12 1.2369e+12 1.1503e+12 1.0712e+12 9.9826e+11 9.3025e+11 8.6634e+11 8.0575e+11 7.4781e+11 6.9228e+11 6.3908e+11 5.8849e+11 5.4108e+11 4.9724e+11 4.5707e+11 4.2099e+11 3.8863e+11 3.5975e+11 3.3369e+11 3.1000e+11 2.8830e+11 2.6808e+11 2.4898e+11 2.3084e+11 2.1337e+11 1.9659e+11 1.8057e+11 1.6540e+11 1.5123e+11 1.3829e+11 1.2680e+11 1.1678e+11 1.0787e+11 9.9968e+10 9.2924e+10 8.6570e+10 8.0756e+10 7.5401e+10 7.0435e+10 6.5800e+10 6.1462e+10 5.7383e+10 5.3546e+10 4.9907e+10 4.6470e+10 4.3203e+10 4.0088e+10 3.7133e+10 3.4320e+10 3.1678e+10 2.9180e+10 2.6866e+10 2.4726e+10 2.2779e+10 2.0985e+10 1.9372e+10 1.7893e+10 1.6540e+10 1.5303e+10 1.4170e+10 1.3145e+10 1.2203e+10 1.1337e+10 1.0545e+10 9.8156e+09 9.1493e+09 8.5335e+09 7.9636e+09 7.4325e+09 6.9413e+09 6.4850e+09 6.0592e+09 5.6631e+09 5.2939e+09 4.9488e+09 4.6272e+09 4.3266e+09 4.0460e+09 3.7845e+09 3.5400e+09 3.3117e+09 3.0980e+09 2.8989e+09 2.7127e+09 2.5387e+09 2.3760e+09 2.2238e+09 2.0812e+09 1.9480e+09 1.8232e+09 1.7065e+09 1.5972e+09 1.4951e+09 1.3998e+09 1.3104e+09 1.2271e+09 1.1492e+09 1.0765e+09 1.0084e+09 9.4534e+08 8.8620e+08 8.3050e+08 7.7872e+08 7.3083e+08 6.8659e+08 6.4482e+08 6.0575e+08 5.6912e+08 5.3499e+08 5.0280e+08 4.7225e+08 4.4351e+08 4.1663e+08 3.9107e+08 3.6745e+08 3.4541e+08 3.2404e+08 3.0372e+08 2.8426e+08 2.6647e+08 2.4910e+08 2.3292e+08 2.1716e+08 2.0263e+08 1.8859e+08 1.7539e+08 1.6317e+08 1.5184e+08 1.4118e+08 1.3139e+08 1.2232e+08 1.1400e+08 1.0642e+08 9.9399e+07 9.2943e+07 8.6933e+07 8.1338e+07 7.6107e+07 7.1215e+07 6.6629e+07 6.2321e+07 5.8261e+07 5.4419e+07 5.0743e+07 4.7083e+07 4.3185e+07 3.8442e+07 3.2169e+07 2.6406e+07 2.3332e+07 2.1599e+07 2.0145e+07 1.8838e+07 1.7628e+07 1.6499e+07 1.5443e+07 1.4454e+07 1.3529e+07 1.2663e+07 1.1853e+07 1.1094e+07 1.0384e+07 9.7184e+06 9.0959e+06 8.5132e+06 7.9672e+06 7.4568e+06 6.9785e+06 6.5302e+06 6.1094e+06 5.7154e+06 5.3406e+06 4.9794e+06 4.6095e+06 4.1354e+06 3.2226e+06 2.1890e+06 1.8494e+06 1.7126e+06 1.5917e+06 1.4851e+06 1.3882e+06 1.2982e+06 1.2146e+06 1.1365e+06 1.0636e+06 9.9541e+05 9.3164e+05 8.7199e+05
8.8623e+02 2.7053e+14 2.5425e+14 2.3632e+14 2.2008e+14 2.0501e+14 1.9110e+14 1.7811e+14 1.6593e+14 1.5448e+14 1.4375e+14 1.3362e+14 1.2414e+14 1.1528e+14 1.0644e+14 9.8195e+13 9.0608e+13 8.3908e+13 7.7490e+13 7.1352e+13 6.5875e+13 6.0911e+13 5.6343e+13 5.2339e+13 4.8523e+13 4.5080e+13 4.1938e+13 3.8960e+13 3.6098e+13 3.3470e+13 3.1041e+13 2.8743e+13 2.6487e+13 2.4453e+13 2.2443e+13 2.0594e+13 1.8986e+13 1.7451e+13 1.6057e+13 1.4825e+13 1.3782e+13 1.2845e+13 1.1947e+13 1.1111e+13 1.0356e+13 9.6561e+12 9.0111e+12 8.4007e+12 7.8249e+12 7.2921e+12 6.7783e+12 6.3070e+12 5.8446e+12 5.4238e+12 4.9945e+12 4.6202e+12 4.2632e+12 3.9209e+12 3.6014e+12 3.3147e+12 3.0446e+12 2.7924e+12 2.5685e+12 2.3587e+12 2.1763e+12 2.0108e+12 1.8604e+12 1.7254e+12 1.6066e+12 1.4986e+12 1.3991e+12 1.3076e+12 1.2224e+12 1.1431e+12 1.0694e+12 1.0007e+12 9.3627e+11 8.7591e+11 8.1951e+11 7.6681e+11 7.1750e+11 6.7140e+11 6.2822e+11 5.8787e+11 5.5018e+11 5.1496e+11 4.8197e+11 4.5112e+11 4.2221e+11 3.9520e+11 3.6992e+11 3.4625e+11 3.2408e+11 3.0335e+11 2.8393e+11 2.6574e+11 2.4872e+11 2.3281e+11 2.1793e+11 2.0400e+11 1.9097e+11 1.7879e+11 1.6737e+11 1.5669e+11 1.4671e+11 1.3735e+11 1.2859e+11 1.2040e+11 1.1273e+11 1.0554e+11 9.8821e+10 9.2522e+10 8.6618e+10 8.1096e+10 7.5926e+10 7.1086e+10 6.6547e+10 6.2303e+10 5.8330e+10 5.4617e+10 5.1131e+10 4.7869e+10 4.4822e+10 4.1964e+10 3.9293e+10 3.6787e+10 3.4438e+10 3.2234e+10 3.0176e+10 2.8242e+10 2.6431e+10 2.4738e+10 2.3153e+10 2.1666e+10 2.0277e+10 1.8974e+10 1.7754e+10 1.6615e+10 1.5547e+10 1.4546e+10 1.3609e+10 1.2731e+10 1.1909e+10 1.1136e+10 1.0403e+10 9.7122e+09 9.0465e+09 8.4110e+09 7.7802e+09 7.1652e+09 6.5447e+09 5.9321e+09 5.3300e+09 4.6884e+09 4.1326e+09 3.6306e+09 3.2653e+09 2.9933e+09 2.7768e+09 2.5907e+09 2.4225e+09 2.2666e+09 2.1211e+09 1.9846e+09 1.8562e+09 1.7339e+09 1.6170e+09 1.5082e+09 1.4049e+09 1.3067e+09 1.2178e+09 1.1283e+09 1.0435e+09 9.6803e+08 8.9081e+08 8.1867e+08 7.4802e+08 6.6617e+08 5.8085e+08 5.0124e+08 4.1622e+08 3.4940e+08 3.0091e+08 2.7278e+08 2.5145e+08 2.3371e+08 2.1802e+08 2.0377e+08 1.9051e+08 1.7819e+08 1.6673e+08 1.5605e+08 1.4606e+08 1.3671e+08 1.2796e+08 1.1977e+08 1.1211e+08 1.0494e+08 9.8222e+07 9.1937e+07 8.6052e+07
9.0614e+02 2.7041e+14 2.5422e+14 2.3635e+14 2.2014e+14 2.0514e+14 1.9124e+14 1.7833e+14 1.6625e+14 1.5497e+14 1.4441e+14 1.3452e+14 1.2526e+14 1.1654e+14 1.0839e+14 1.0071e+14 9.3493e+13 8.6681e+13 8.0297e+13 7.4355e+13 6.8836e+13 6.3703e+13 5.9010e+13 5.4658e+13 5.0656e+13 4.6949e+13 4.3572e+13 4.0477e+13 3.7628e+13 3.5003e+13 3.2568e+13 3.0320e+13 2.8225e+13 2.6265e+13 2.4438e+13 2.2721e+13 2.1101e+13 1.9573e+13 1.8140e+13 1.6790e+13 1.5519e+13 1.4328e+13 1.3209e+13 1.2174e+13 1.1226e+13 1.0361e+13 9.5650e+12 8.8428e+12 8.1897e+12 7.6016e+12 7.0629e+12 6.5727e+12 6.1277e+12 5.7144e+12 5.3319e+12 4.9759e+12 4.6441e+12 4.3302e+12 4.0365e+12 3.7595e+12 3.4988e+12 3.2489e+12 3.0091e+12 2.7808e+12 2.5622e+12 2.3516e+12 2.1548e+12 1.9669e+12 1.7956e+12 1.6395e+12 1.5000e+12 1.3786e+12 1.2703e+12 1.1747e+12 1.0903e+12 1.0147e+12 9.4554e+11 8.8228e+11 8.2390e+11 7.6998e+11 7.1990e+11 6.7334e+11 6.2984e+11 5.8924e+11 5.5135e+11 5.1595e+11 4.8284e+11 4.5187e+11 4.2287e+11 3.9576e+11 3.7040e+11 3.4667e+11 3.2445e+11 3.0367e+11 2.8422e+11 2.6601e+11 2.4898e+11 2.3305e+11 2.1813e+11 2.0419e+11 1.9114e+11 1.7893e+11 1.6750e+11 1.5681e+11 1.4681e+11 1.3744e+11 1.2868e+11 1.2047e+11 1.1278e+11 1.0559e+11 9.8871e+10 9.2566e+10 8.6658e+10 8.1139e+10 7.5971e+10 7.1128e+10 6.6593e+10 6.2348e+10 5.8371e+10 5.4655e+10 5.1176e+10 4.7913e+10 4.4863e+10 4.2010e+10 3.9335e+10 3.6827e+10 3.4478e+10 3.2267e+10 3.0209e+10 2.8268e+10 2.6456e+10 2.4751e+10 2.3164e+10 2.1676e+10 2.0285e+10 1.8978e+10 1.7757e+10 1.6614e+10 1.5545e+10 1.4544e+10 1.3606e+10 1.2728e+10 1.1905e+10 1.1132e+10 1.0399e+10 9.7095e+09 9.0462e+09 8.4067e+09 7.7770e+09 7.1519e+09 6.5400e+09 5.9336e+09 5.3131e+09 4.6817e+09 4.1054e+09 3.6145e+09 3.2487e+09 2.9812e+09 2.7714e+09 2.5882e+09 2.4209e+09 2.2654e+09 2.1200e+09 1.9835e+09 1.8549e+09 1.7331e+09 1.6170e+09 1.5082e+09 1.4032e+09 1.3053e+09 1.2153e+09 1.1285e+09 1.0431e+09 9.6867e+08 8.8969e+08 8.1507e+08 7.3980e+08 6.6284e+08 5.7520e+08 4.8990e+08 4.0979e+08 3.4212e+08 2.9803e+08 2.7074e+08 2.5017e+08 2.3294e+08 2.1759e+08 2.0345e+08 1.9031e+08 1.7807e+08 1.6665e+08 1.5597e+08 1.4599e+08 1.3665e+08 1.2790e+08 1.1972e+08 1.1206e+08 1.0489e+08 9.8177e+07 9.1895e+07 8.6013e+07
9.4442e+02 2.7041e+14 2.5420e+14 2.3627e+14 2.2006e+14 2.0507e+14 1.9116e+14 1.7823e+14 1.6618e+14 1.5492e+14 1.4438e+14 1.3451e+14 1.2525e+14 1.1656e+14 1.0837e+14 1.0071e+14 9.3525e+13 8.6785e+13 8.0487e+13 7.4616e+13 6.9144e+13 6.4073e+13 5.9383e+13 5.5051e+13 5.1044e+13 4.7354e+13 4.3958e+13 4.0833e+13 3.7961e+13 3.5303e+13 3.2852e+13 3.0583e+13 2.8481e+13 2.6528e+13 2.4706e+13 2.3004e+13 2.1412e+13 1.9919e+13 1.8514e+13 1.7196e+13 1.5957e+13 1.4794e+13 1.3706e+13 1.2687e+13 1.1736e+13 1.0850e+13 1.0028e+13 9.2707e+12 8.5716e+12 7.9259e+12 7.3382e+12 6.8011e+12 6.3075e+12 5.8584e+12 5.4485e+12 5.0718e+12 4.7255e+12 4.4070e+12 4.1121e+12 3.8386e+12 3.5840e+12 3.3463e+12 3.1239e+12 2.9149e+12 2.7179e+12 2.5324e+12 2.3567e+12 2.1899e+12 2.0303e+12 1.8777e+12 1.7328e+12 1.5940e+12 1.4631e+12 1.3392e+12 1.2246e+12 1.1185e+12 1.0230e+12 9.3850e+11 8.6330e+11 7.9692e+11 7.3778e+11 6.8499e+11 6.3756e+11 5.9446e+11 5.5505e+11 5.1865e+11 4.8490e+11 4.5347e+11 4.2417e+11 3.9681e+11 3.7126e+11 3.4739e+11 3.2506e+11 3.0421e+11 2.8470e+11 2.6644e+11 2.4936e+11 2.3339e+11 2.1844e+11 2.0446e+11 1.9138e+11 1.7915e+11 1.6770e+11 1.5699e+11 1.4696e+11 1.3758e+11 1.2880e+11 1.2058e+11 1.1289e+11 1.0569e+11 9.8965e+10 9.2654e+10 8.6747e+10 8.1227e+10 7.6049e+10 7.1209e+10 6.6673e+10 6.2420e+10 5.8444e+10 5.4722e+10 5.1245e+10 4.7982e+10 4.4930e+10 4.2077e+10 3.9394e+10 3.6877e+10 3.4522e+10 3.2313e+10 3.0245e+10 2.8307e+10 2.6491e+10 2.4781e+10 2.3188e+10 2.1696e+10 2.0300e+10 1.8989e+10 1.7765e+10 1.6620e+10 1.5550e+10 1.4547e+10 1.3608e+10 1.2731e+10 1.1908e+10 1.1134e+10 1.0401e+10 9.7110e+09 9.0484e+09 8.4073e+09 7.7772e+09 7.1605e+09 6.5492e+09 5.9288e+09 5.3037e+09 4.6792e+09 4.0908e+09 3.5937e+09 3.2363e+09 2.9752e+09 2.7691e+09 2.5874e+09 2.4206e+09 2.2652e+09 2.1198e+09 1.9833e+09 1.8545e+09 1.7327e+09 1.6171e+09 1.5083e+09 1.4023e+09 1.3063e+09 1.2152e+09 1.1270e+09 1.0444e+09 9.6926e+08 8.8885e+08 8.1654e+08 7.4260e+08 6.6297e+08 5.7620e+08 4.8586e+08 4.0586e+08 3.4072e+08 2.9716e+08 2.7010e+08 2.4989e+08 2.3280e+08 2.1747e+08 2.0337e+08 1.9028e+08 1.7806e+08 1.6665e+08 1.5597e+08 1.4599e+08 1.3665e+08 1.2790e+08 1.1972e+08 1.1206e+08 1.0489e+08 9.8178e+07 9.1896e+07 8.6014e+07
9.9911e+02 2.7041e+14 2.5421e+14 2.3630e+14 2.2009e+14 2.0509e+14 1.9118e+14 1.7825e+14 1.6620e+14 1.5495e+14 1.4442e+14 1.3455e+14 1.2529e+14 1.1660e+14 1.0843e+14 1.0076e+14 9.3568e+13 8.6831e+13 8.0537e+13 7.4662e+13 6.9186e+13 6.4117e+13 5.9417e+13 5.5072e+13 5.1069e+13 4.7384e+13 4.3994e+13 4.0873e+13 3.7994e+13 3.5341e+13 3.2890e+13 3.0621e+13 2.8517e+13 2.6560e+13 2.4737e+13 2.3035e+13 2.1445e+13 1.9955e+13 1.8558e+13 1.7247e+13 1.6015e+13 1.4858e+13 1.3775e+13 1.2759e+13 1.1810e+13 1.0923e+13 1.0100e+13 9.3394e+12 8.6374e+12 7.9908e+12 7.3978e+12 6.8546e+12 6.3577e+12 5.9035e+12 5.4869e+12 5.1054e+12 4.7547e+12 4.4315e+12 4.1333e+12 3.8570e+12 3.6009e+12 3.3627e+12 3.1407e+12 2.9335e+12 2.7396e+12 2.5579e+12 2.3870e+12 2.2265e+12 2.0751e+12 1.9321e+12 1.7970e+12 1.6688e+12 1.5469e+12 1.4310e+12 1.3210e+12 1.2172e+12 1.1189e+12 1.0263e+12 9.4042e+11 8.6132e+11 7.8967e+11 7.2485e+11 6.6680e+11 6.1483e+11 5.6870e+11 5.2771e+11 4.9101e+11 4.5762e+11 4.2705e+11 3.9886e+11 3.7279e+11 3.4856e+11 3.2598e+11 3.0496e+11 2.8531e+11 2.6696e+11 2.4981e+11 2.3376e+11 2.1878e+11 2.0475e+11 1.9164e+11 1.7938e+11 1.6792e+11 1.5719e+11 1.4715e+11 1.3776e+11 1.2897e+11 1.2073e+11 1.1303e+11 1.0583e+11 9.9091e+10 9.2783e+10 8.6873e+10 8.1341e+10 7.6165e+10 7.1319e+10 6.6787e+10 6.2538e+10 5.8559e+10 5.4830e+10 5.1351e+10 4.8074e+10 4.5012e+10 4.2148e+10 3.9462e+10 3.6945e+10 3.4584e+10 3.2363e+10 3.0289e+10 2.8342e+10 2.6520e+10 2.4809e+10 2.3210e+10 2.1713e+10 2.0312e+10 1.9000e+10 1.7772e+10 1.6625e+10 1.5551e+10 1.4548e+10 1.3610e+10 1.2731e+10 1.1908e+10 1.1134e+10 1.0402e+10 9.7104e+09 9.0522e+09 8.4100e+09 7.7814e+09 7.1583e+09 6.5426e+09 5.9276e+09 5.3045e+09 4.6668e+09 4.0663e+09 3.5867e+09 3.2296e+09 2.9722e+09 2.7680e+09 2.5870e+09 2.4204e+09 2.2650e+09 2.1196e+09 1.9830e+09 1.8541e+09 1.7324e+09 1.6169e+09 1.5078e+09 1.4047e+09 1.3070e+09 1.2160e+09 1.1273e+09 1.0451e+09 9.6814e+08 8.9393e+08 8.1890e+08 7.4035e+08 6.6269e+08 5.7640e+08 4.8934e+08 4.0572e+08 3.3859e+08 2.9659e+08 2.6980e+08 2.4968e+08 2.3268e+08 2.1742e+08 2.0335e+08 1.9026e+08 1.7805e+08 1.6664e+08 1.5597e+08 1.4598e+08 1.3664e+08 1.2790e+08 1.1971e+08 1.1206e+08 1.0489e+08 9.8174e+07 9.1892e+07 8.6011e+07
1.0608e+03 2.7029e+14 2.5410e+14 2.3620e+14 2.1998e+14 2.0498e+14 1.9108e+14 1.7815e+14 1.6611e+14 1.5486e+14 1.4434e+14 1.3448e+14 1.2522e+14 1.1654e+14 1.0839e+14 1.0073e+14 9.3538e+13 8.6799e+13 8.0496e+13 7.4618e+13 6.9152e+13 6.4080e+13 5.9378e+13 5.5039e+13 5.1048e+13 4.7367e+13 4.3976e+13 4.0854e+13 3.7979e+13 3.5329e+13 3.2877e+13 3.0607e+13 2.8504e+13 2.6550e+13 2.4728e+13 2.3028e+13 2.1437e+13 1.9948e+13 1.8552e+13 1.7241e+13 1.6012e+13 1.4857e+13 1.3771e+13 1.2756e+13 1.1806e+13 1.0924e+13 1.0103e+13 9.3432e+12 8.6423e+12 7.9972e+12 7.4043e+12 6.8612e+12 6.3649e+12 5.9096e+12 5.4923e+12 5.1100e+12 4.7586e+12 4.4347e+12 4.1359e+12 3.8592e+12 3.6026e+12 3.3644e+12 3.1426e+12 2.9357e+12 2.7424e+12 2.5614e+12 2.3918e+12 2.2326e+12 2.0828e+12 1.9419e+12 1.8090e+12 1.6835e+12 1.5649e+12 1.4528e+12 1.3469e+12 1.2464e+12 1.1516e+12 1.0622e+12 9.7773e+11 8.9913e+11 8.2625e+11 7.5867e+11 6.9650e+11 6.4023e+11 5.8891e+11 5.4277e+11 5.0182e+11 4.6526e+11 4.3233e+11 4.0260e+11 3.7541e+11 3.5046e+11 3.2741e+11 3.0602e+11 2.8613e+11 2.6761e+11 2.5034e+11 2.3421e+11 2.1916e+11 2.0507e+11 1.9192e+11 1.7962e+11 1.6814e+11 1.5740e+11 1.4735e+11 1.3794e+11 1.2914e+11 1.2091e+11 1.1320e+11 1.0599e+11 9.9250e+10 9.2926e+10 8.7015e+10 8.1481e+10 7.6301e+10 7.1460e+10 6.6925e+10 6.2672e+10 5.8675e+10 5.4941e+10 5.1449e+10 4.8182e+10 4.5113e+10 4.2237e+10 3.9543e+10 3.7010e+10 3.4634e+10 3.2414e+10 3.0333e+10 2.8373e+10 2.6541e+10 2.4825e+10 2.3220e+10 2.1719e+10 2.0317e+10 1.8998e+10 1.7770e+10 1.6621e+10 1.5546e+10 1.4543e+10 1.3605e+10 1.2726e+10 1.1903e+10 1.1129e+10 1.0399e+10 9.7067e+09 9.0467e+09 8.4074e+09 7.7831e+09 7.1683e+09 6.5471e+09 5.9109e+09 5.2916e+09 4.6553e+09 4.0647e+09 3.5741e+09 3.2236e+09 2.9690e+09 2.7656e+09 2.5854e+09 2.4191e+09 2.2639e+09 2.1184e+09 1.9819e+09 1.8530e+09 1.7315e+09 1.6162e+09 1.5062e+09 1.4038e+09 1.3066e+09 1.2162e+09 1.1282e+09 1.0481e+09 9.6851e+08 8.9308e+08 8.1762e+08 7.3868e+08 6.6089e+08 5.7654e+08 4.8768e+08 4.0441e+08 3.4047e+08 2.9583e+08 2.6924e+08 2.4937e+08 2.3248e+08 2.1726e+08 2.0323e+08 1.9016e+08 1.7796e+08 1.6655e+08 1.5589e+08 1.4591e+08 1.3657e+08 1.2783e+08 1.1966e+08 1.1200e+08 1.0483e+08 9.8126e+07 9.1846e+07 8.5969e+07
