#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
2292.92 2.32e-27 1.58e-19 7.88e-12 2.58e-05 1.00e+00 
2432.98 1.48e-27 1.08e-19 5.88e-12 2.18e-05 1.00e+00 
2581.60 1.09e-27 8.41e-20 4.89e-12 1.97e-05 1.00e+00 
2739.29 8.52e-28 6.87e-20 4.20e-12 1.81e-05 1.00e+00 
2906.62 7.02e-28 5.93e-20 3.80e-12 1.72e-05 1.00e+00 
3084.17 5.34e-28 4.88e-20 3.37e-12 1.63e-05 1.00e+00 
3272.56 3.85e-28 3.92e-20 2.97e-12 1.54e-05 1.00e+00 
3472.46 2.66e-28 3.07e-20 2.61e-12 1.46e-05 1.00e+00 
3684.57 2.85e-28 3.43e-20 2.94e-12 1.58e-05 1.00e+00 
3909.64 2.18e-28 3.08e-20 2.98e-12 1.65e-05 1.00e+00 
4148.46 2.42e-28 3.64e-20 3.59e-12 1.87e-05 1.00e+00 
4401.86 3.77e-28 5.54e-20 5.14e-12 2.32e-05 1.00e+00 
4670.75 5.70e-28 8.32e-20 7.36e-12 2.88e-05 1.00e+00 
4956.05 5.95e-28 9.55e-20 8.82e-12 3.28e-05 1.00e+00 
5258.79 4.99e-28 9.25e-20 9.41e-12 3.52e-05 1.00e+00 
5580.02 7.39e-28 1.43e-19 1.41e-11 4.54e-05 1.00e+00 
5920.87 1.05e-27 2.17e-19 2.13e-11 5.90e-05 1.00e+00 
6282.54 1.80e-27 3.90e-19 3.65e-11 8.23e-05 1.00e+00 
6666.30 3.75e-27 8.29e-19 7.12e-11 1.23e-04 1.00e+00 
7073.50 9.13e-27 2.08e-18 1.61e-10 2.03e-04 1.00e+00 
7505.58 2.40e-26 5.85e-18 4.10e-10 3.59e-04 1.00e+00 
7964.05 1.04e-25 2.64e-17 1.53e-09 7.94e-04 9.99e-01 
8450.53 7.17e-25 1.85e-16 8.30e-09 2.18e-03 9.98e-01 
8966.72 7.96e-24 2.07e-15 6.51e-08 7.37e-03 9.93e-01 
9514.44 2.47e-22 6.43e-14 1.21e-06 4.07e-02 9.59e-01 
10095.62 2.67e-20 6.45e-12 5.48e-05 3.27e-01 6.73e-01 
10712.30 1.54e-18 3.40e-10 1.14e-03 8.93e-01 1.06e-01 
11366.65 7.32e-17 1.36e-08 1.48e-02 9.81e-01 3.85e-03 
12061.10 5.92e-15 8.79e-07 2.44e-01 7.56e-01 4.03e-05 
12793.43 1.55e-13 1.55e-05 9.16e-01 8.38e-02 3.43e-08 
13528.61 1.89e-12 9.94e-05 9.98e-01 2.27e-03 5.54e-12 
14194.74 1.19e-11 3.87e-04 1.00e+00 1.00e-04 3.81e-15 
14757.77 4.65e-11 1.07e-03 9.99e-01 9.34e-06 1.34e-17 
15240.48 2.13e-10 3.02e-03 9.97e-01 1.15e-06 9.47e-20 
15646.99 1.45e-09 1.03e-02 9.90e-01 1.33e-07 1.11e-21 
15960.30 9.62e-09 3.15e-02 9.68e-01 1.63e-08 5.01e-24 
16187.41 3.83e-08 7.55e-02 9.25e-01 2.83e-09 9.94e-26 
16354.17 8.46e-08 1.28e-01 8.72e-01 7.93e-10 4.87e-27 
16484.18 1.49e-07 1.93e-01 8.07e-01 2.68e-10 4.42e-28 
16593.12 2.06e-07 2.47e-01 7.53e-01 1.27e-10 9.95e-29 
16691.99 1.91e-07 2.32e-01 7.68e-01 7.04e-11 1.89e-29 
16788.59 2.12e-07 2.70e-01 7.30e-01 4.52e-11 5.65e-30 
16888.37 3.05e-07 3.67e-01 6.33e-01 2.14e-11 1.53e-30 
16998.79 4.31e-07 4.28e-01 5.72e-01 8.12e-12 5.36e-31 
17146.37 5.41e-07 4.90e-01 5.10e-01 2.96e-12 4.85e-31 
17415.23 8.16e-07 5.85e-01 4.15e-01 5.01e-13 5.27e-31 
17888.12 1.50e-06 8.40e-01 1.60e-01 2.77e-14 1.28e-30 
18532.37 2.74e-06 9.48e-01 5.23e-02 4.23e-16 1.47e-30 
19260.76 3.86e-06 9.81e-01 1.92e-02 9.04e-18 1.85e-30 
20034.10 5.28e-06 9.69e-01 3.12e-02 1.43e-18 4.29e-29 
20838.00 5.60e-06 9.98e-01 1.52e-03 5.40e-21 1.22e-29 
21647.97 6.45e-06 9.99e-01 6.81e-04 1.74e-22 1.40e-29 
22447.94 7.36e-06 1.00e+00 3.21e-04 9.74e-24 1.85e-29 
23245.88 2.01e-06 1.00e+00 3.75e-04 4.77e-24 2.74e-28 
24052.47 1.41e-05 1.00e+00 9.29e-05 6.04e-26 3.22e-29 
24867.72 3.56e-06 1.00e+00 6.02e-05 3.47e-26 2.90e-28 
25698.86 2.92e-05 1.00e+00 2.55e-05 3.43e-26 3.56e-28 
26587.16 4.00e-06 1.00e+00 1.36e-05 8.29e-26 7.01e-28 
27637.54 5.37e-05 1.00e+00 3.70e-06 1.72e-25 1.50e-27 
28986.97 7.80e-05 1.00e+00 1.07e-06 5.87e-25 5.02e-27 
#TIME: 8.64 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 6.89e-26 4.38e-18 1.46e-10 1.53e-04 1.00e+00 
999.11 4.66e-26 2.82e-18 9.51e-11 1.16e-04 1.00e+00 
1267.34 2.71e-26 1.62e-18 5.78e-11 8.49e-05 1.00e+00 
1514.05 1.83e-26 1.07e-18 3.95e-11 6.70e-05 1.00e+00 
1808.80 9.99e-27 6.15e-19 2.49e-11 5.11e-05 1.00e+00 
1919.29 6.79e-27 4.25e-19 1.80e-11 4.21e-05 1.00e+00 
2160.92 3.95e-27 2.65e-19 1.24e-11 3.39e-05 1.00e+00 
2292.92 2.41e-27 1.74e-19 8.96e-12 2.82e-05 1.00e+00 
2432.98 1.73e-27 1.31e-19 7.13e-12 2.48e-05 1.00e+00 
2581.60 1.24e-27 9.91e-20 5.80e-12 2.21e-05 1.00e+00 
2739.29 1.04e-27 8.57e-20 5.20e-12 2.08e-05 1.00e+00 
2906.62 8.26e-28 7.21e-20 4.63e-12 1.95e-05 1.00e+00 
3084.17 6.52e-28 6.13e-20 4.21e-12 1.87e-05 1.00e+00 
3272.56 4.74e-28 4.95e-20 3.73e-12 1.78e-05 1.00e+00 
3472.46 3.50e-28 4.04e-20 3.32e-12 1.69e-05 1.00e+00 
3684.57 3.34e-28 4.18e-20 3.60e-12 1.80e-05 1.00e+00 
3909.64 2.72e-28 3.94e-20 3.77e-12 1.91e-05 1.00e+00 
4148.46 2.73e-28 4.32e-20 4.33e-12 2.13e-05 1.00e+00 
4401.86 4.56e-28 6.95e-20 6.45e-12 2.69e-05 1.00e+00 
4670.75 7.34e-28 1.10e-19 9.55e-12 3.39e-05 1.00e+00 
4956.05 6.81e-28 1.16e-19 1.08e-11 3.76e-05 1.00e+00 
5258.79 6.56e-28 1.25e-19 1.24e-11 4.19e-05 1.00e+00 
5580.02 8.98e-28 1.83e-19 1.81e-11 5.32e-05 1.00e+00 
5920.87 1.43e-27 3.04e-19 2.90e-11 7.13e-05 1.00e+00 
6282.54 2.22e-27 5.05e-19 4.72e-11 9.71e-05 1.00e+00 
6666.30 4.82e-27 1.11e-18 9.47e-11 1.48e-04 1.00e+00 
7073.50 1.27e-26 2.99e-18 2.24e-10 2.48e-04 1.00e+00 
7505.58 3.40e-26 8.54e-18 5.78e-10 4.43e-04 1.00e+00 
7964.05 1.35e-25 3.61e-17 2.09e-09 9.66e-04 9.99e-01 
8450.53 1.06e-24 2.84e-16 1.22e-08 2.76e-03 9.97e-01 
8966.72 1.17e-23 3.21e-15 9.77e-08 9.46e-03 9.91e-01 
9514.44 4.21e-22 1.14e-13 1.99e-06 5.47e-02 9.45e-01 
10095.62 4.20e-20 1.05e-11 8.32e-05 4.01e-01 5.99e-01 
10712.30 2.10e-18 4.74e-10 1.47e-03 9.20e-01 7.89e-02 
11366.65 9.78e-17 1.86e-08 1.86e-02 9.79e-01 2.75e-03 
12061.10 7.97e-15 1.19e-06 2.99e-01 7.01e-01 2.51e-05 
12793.43 1.79e-13 1.77e-05 9.36e-01 6.43e-02 1.77e-08 
13528.61 2.04e-12 1.07e-04 9.98e-01 1.69e-03 2.99e-12 
14194.74 1.27e-11 4.11e-04 1.00e+00 8.13e-05 2.13e-15 
14757.77 4.74e-11 1.11e-03 9.99e-01 8.09e-06 9.65e-18 
15240.48 2.35e-10 3.30e-03 9.97e-01 9.41e-07 6.03e-20 
15646.99 1.48e-09 1.07e-02 9.89e-01 1.13e-07 4.34e-22 
15960.30 1.07e-08 3.47e-02 9.65e-01 1.21e-08 2.71e-24 
16187.41 3.87e-08 7.93e-02 9.21e-01 2.41e-09 6.12e-26 
16354.17 8.74e-08 1.36e-01 8.64e-01 6.70e-10 3.46e-27 
16484.18 1.49e-07 2.00e-01 8.00e-01 2.20e-10 2.57e-28 
16593.12 1.81e-07 2.31e-01 7.69e-01 1.17e-10 6.02e-29 
16691.99 1.95e-07 2.71e-01 7.29e-01 6.19e-11 1.63e-29 
16788.59 2.79e-07 3.18e-01 6.82e-01 2.50e-11 1.73e-30 
16888.37 2.59e-07 2.99e-01 7.01e-01 1.72e-11 7.55e-31 
16998.79 4.75e-07 4.80e-01 5.20e-01 5.78e-12 3.14e-31 
17146.37 5.64e-07 5.65e-01 4.35e-01 2.07e-12 3.26e-31 
17415.23 9.93e-07 7.24e-01 2.76e-01 2.96e-13 3.57e-31 
17888.12 1.49e-06 8.34e-01 1.66e-01 2.23e-14 7.97e-31 
18532.37 2.20e-06 9.39e-01 6.12e-02 4.75e-16 1.55e-30 
19260.76 4.25e-06 9.60e-01 4.04e-02 1.89e-17 4.25e-30 
20034.10 4.75e-06 9.95e-01 4.91e-03 1.39e-19 3.83e-31 
20838.00 9.48e-06 9.99e-01 1.39e-03 2.99e-21 3.58e-30 
21647.97 9.70e-06 9.98e-01 1.74e-03 3.70e-22 2.65e-29 
22447.94 9.40e-06 1.00e+00 4.32e-04 1.94e-23 3.33e-29 
23245.88 1.69e-05 1.00e+00 1.78e-04 6.47e-25 6.99e-30 
24052.47 1.61e-05 1.00e+00 1.67e-04 1.78e-25 2.29e-28 
24867.72 2.40e-05 1.00e+00 5.47e-05 2.00e-26 1.08e-28 
25698.86 2.89e-05 1.00e+00 2.53e-05 3.34e-26 3.29e-28 
26587.16 2.27e-05 1.00e+00 1.14e-05 5.55e-26 4.22e-28 
27637.54 4.99e-05 1.00e+00 3.73e-06 1.62e-25 1.34e-27 
28986.97 7.46e-05 1.00e+00 1.14e-06 5.63e-25 4.10e-27 
#TIME: 8.82 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 8.32e-26 5.30e-18 1.72e-10 1.69e-04 1.00e+00 
999.11 4.78e-26 3.01e-18 1.04e-10 1.23e-04 1.00e+00 
1267.34 2.60e-26 1.65e-18 6.10e-11 8.90e-05 1.00e+00 
1514.05 2.05e-26 1.24e-18 4.59e-11 7.39e-05 1.00e+00 
1808.80 1.12e-26 7.17e-19 2.93e-11 5.70e-05 1.00e+00 
1919.29 8.22e-27 5.30e-19 2.24e-11 4.83e-05 1.00e+00 
2160.92 4.72e-27 3.25e-19 1.52e-11 3.85e-05 1.00e+00 
2292.92 2.88e-27 2.13e-19 1.09e-11 3.21e-05 1.00e+00 
2432.98 2.08e-27 1.62e-19 8.88e-12 2.85e-05 1.00e+00 
2581.60 1.40e-27 1.16e-19 6.86e-12 2.47e-05 1.00e+00 
2739.29 1.23e-27 1.06e-19 6.41e-12 2.38e-05 1.00e+00 
2906.62 1.01e-27 9.05e-20 5.75e-12 2.24e-05 1.00e+00 
3084.17 7.93e-28 7.67e-20 5.23e-12 2.15e-05 1.00e+00 
3272.56 5.98e-28 6.39e-20 4.75e-12 2.07e-05 1.00e+00 
3472.46 4.52e-28 5.28e-20 4.24e-12 1.96e-05 1.00e+00 
3684.57 4.04e-28 5.22e-20 4.48e-12 2.07e-05 1.00e+00 
3909.64 3.12e-28 4.75e-20 4.59e-12 2.18e-05 1.00e+00 
4148.46 3.28e-28 5.40e-20 5.43e-12 2.46e-05 1.00e+00 
4401.86 6.08e-28 9.46e-20 8.56e-12 3.20e-05 1.00e+00 
4670.75 8.55e-28 1.35e-19 1.18e-11 3.91e-05 1.00e+00 
4956.05 8.70e-28 1.53e-19 1.41e-11 4.44e-05 1.00e+00 
5258.79 8.23e-28 1.63e-19 1.60e-11 4.92e-05 1.00e+00 
5580.02 1.14e-27 2.41e-19 2.37e-11 6.31e-05 1.00e+00 
5920.87 1.76e-27 3.93e-19 3.74e-11 8.41e-05 1.00e+00 
6282.54 3.08e-27 7.19e-19 6.51e-11 1.18e-04 1.00e+00 
6666.30 6.29e-27 1.52e-18 1.27e-10 1.78e-04 1.00e+00 
7073.50 1.61e-26 3.98e-18 2.97e-10 2.97e-04 1.00e+00 
7505.58 4.32e-26 1.15e-17 7.75e-10 5.34e-04 9.99e-01 
7964.05 1.95e-25 5.43e-17 3.02e-09 1.21e-03 9.99e-01 
8450.53 1.60e-24 4.46e-16 1.83e-08 3.53e-03 9.96e-01 
8966.72 1.84e-23 5.23e-15 1.51e-07 1.23e-02 9.88e-01 
9514.44 6.85e-22 1.93e-13 3.18e-06 7.21e-02 9.28e-01 
10095.62 6.43e-20 1.67e-11 1.23e-04 4.80e-01 5.20e-01 
10712.30 2.86e-18 6.61e-10 1.89e-03 9.40e-01 5.77e-02 
11366.65 1.35e-16 2.61e-08 2.38e-02 9.74e-01 1.94e-03 
12061.10 1.05e-14 1.57e-06 3.57e-01 6.43e-01 1.57e-05 
12793.43 2.03e-13 1.99e-05 9.50e-01 5.02e-02 9.42e-09 
13528.61 2.26e-12 1.17e-04 9.99e-01 1.31e-03 1.61e-12 
14194.74 1.41e-11 4.52e-04 9.99e-01 6.21e-05 1.23e-15 
14757.77 5.38e-11 1.24e-03 9.99e-01 6.29e-06 4.98e-18 
15240.48 2.37e-10 3.35e-03 9.97e-01 7.85e-07 3.64e-20 
15646.99 1.48e-09 1.07e-02 9.89e-01 9.48e-08 2.83e-22 
15960.30 1.01e-08 3.46e-02 9.65e-01 1.18e-08 2.37e-24 
16187.41 4.17e-08 8.84e-02 9.12e-01 2.04e-09 4.30e-26 
16354.17 8.78e-08 1.43e-01 8.57e-01 5.92e-10 2.68e-27 
16484.18 1.46e-07 2.05e-01 7.95e-01 1.88e-10 1.91e-28 
16593.12 1.66e-07 2.07e-01 7.93e-01 1.00e-10 4.70e-29 
16691.99 2.26e-07 2.97e-01 7.03e-01 4.83e-11 8.09e-30 
16788.59 2.47e-07 3.05e-01 6.95e-01 2.49e-11 1.96e-30 
16888.37 3.03e-07 3.86e-01 6.14e-01 1.52e-11 7.77e-31 
16998.79 4.01e-07 4.35e-01 5.65e-01 6.62e-12 5.69e-31 
17146.37 5.82e-07 5.25e-01 4.75e-01 2.56e-12 6.46e-31 
17415.23 8.85e-07 6.92e-01 3.08e-01 3.16e-13 7.17e-31 
17888.12 1.38e-06 8.41e-01 1.59e-01 2.30e-14 1.13e-30 
18532.37 2.61e-06 9.59e-01 4.12e-02 2.71e-16 8.94e-31 
19260.76 3.83e-06 9.86e-01 1.36e-02 4.71e-18 6.03e-31 
20034.10 4.00e-06 9.96e-01 3.95e-03 1.02e-19 3.27e-30 
20838.00 5.82e-06 9.96e-01 3.83e-03 1.22e-20 2.57e-29 
21647.97 5.69e-06 9.99e-01 6.81e-04 1.66e-22 6.48e-30 
22447.94 5.99e-06 1.00e+00 3.85e-04 1.43e-23 2.11e-29 
23245.88 1.07e-05 1.00e+00 2.06e-04 1.05e-24 9.47e-29 
24052.47 3.59e-06 1.00e+00 1.27e-04 1.98e-25 1.28e-28 
24867.72 4.47e-06 1.00e+00 6.45e-05 3.65e-26 3.91e-28 
25698.86 8.11e-06 1.00e+00 3.13e-05 4.72e-26 5.47e-28 
26587.16 3.25e-05 1.00e+00 1.54e-05 1.00e-25 1.30e-27 
27637.54 4.92e-05 1.00e+00 4.75e-06 2.15e-25 2.01e-27 
28986.97 6.97e-05 1.00e+00 1.22e-06 6.28e-25 5.39e-27 
#TIME: 9.01 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 9.26e-26 6.10e-18 1.98e-10 1.84e-04 1.00e+00 
999.11 4.73e-26 3.13e-18 1.11e-10 1.29e-04 1.00e+00 
1267.34 2.91e-26 1.91e-18 7.10e-11 9.82e-05 1.00e+00 
1514.05 2.33e-26 1.46e-18 5.39e-11 8.21e-05 1.00e+00 
1808.80 1.25e-26 8.38e-19 3.45e-11 6.34e-05 1.00e+00 
1919.29 9.12e-27 6.17e-19 2.65e-11 5.40e-05 1.00e+00 
2160.92 5.58e-27 3.97e-19 1.84e-11 4.37e-05 1.00e+00 
2292.92 3.49e-27 2.66e-19 1.36e-11 3.68e-05 1.00e+00 
2432.98 2.34e-27 1.91e-19 1.06e-11 3.21e-05 1.00e+00 
2581.60 1.61e-27 1.39e-19 8.29e-12 2.80e-05 1.00e+00 
2739.29 1.36e-27 1.22e-19 7.57e-12 2.66e-05 1.00e+00 
2906.62 1.16e-27 1.09e-19 6.99e-12 2.55e-05 1.00e+00 
3084.17 9.09e-28 9.20e-20 6.34e-12 2.44e-05 1.00e+00 
3272.56 6.77e-28 7.60e-20 5.74e-12 2.35e-05 1.00e+00 
3472.46 5.74e-28 6.85e-20 5.41e-12 2.28e-05 1.00e+00 
3684.57 4.76e-28 6.40e-20 5.51e-12 2.37e-05 1.00e+00 
3909.64 3.86e-28 6.09e-20 5.85e-12 2.55e-05 1.00e+00 
4148.46 4.33e-28 7.29e-20 7.15e-12 2.92e-05 1.00e+00 
4401.86 7.04e-28 1.16e-19 1.06e-11 3.68e-05 1.00e+00 
4670.75 1.10e-27 1.79e-19 1.55e-11 4.63e-05 1.00e+00 
4956.05 1.12e-27 2.03e-19 1.84e-11 5.25e-05 1.00e+00 
5258.79 9.73e-28 2.03e-19 2.01e-11 5.71e-05 1.00e+00 
5580.02 1.53e-27 3.33e-19 3.18e-11 7.57e-05 1.00e+00 
5920.87 2.30e-27 5.34e-19 5.01e-11 1.01e-04 1.00e+00 
6282.54 3.94e-27 9.63e-19 8.63e-11 1.42e-04 1.00e+00 
6666.30 9.07e-27 2.24e-18 1.80e-10 2.20e-04 1.00e+00 
7073.50 2.31e-26 5.90e-18 4.23e-10 3.69e-04 1.00e+00 
7505.58 6.45e-26 1.76e-17 1.13e-09 6.72e-04 9.99e-01 
7964.05 2.88e-25 8.31e-17 4.42e-09 1.53e-03 9.98e-01 
8450.53 2.26e-24 6.67e-16 2.67e-08 4.46e-03 9.96e-01 
8966.72 2.87e-23 8.55e-15 2.34e-07 1.60e-02 9.84e-01 
9514.44 1.16e-21 3.39e-13 5.22e-06 9.61e-02 9.04e-01 
10095.62 9.69e-20 2.61e-11 1.79e-04 5.60e-01 4.40e-01 
10712.30 3.96e-18 9.35e-10 2.45e-03 9.56e-01 4.13e-02 
11366.65 1.88e-16 3.68e-08 3.04e-02 9.68e-01 1.37e-03 
12061.10 1.34e-14 2.03e-06 4.20e-01 5.80e-01 9.68e-06 
12793.43 2.41e-13 2.30e-05 9.63e-01 3.67e-02 4.38e-09 
13528.61 2.50e-12 1.28e-04 9.99e-01 1.02e-03 8.54e-13 
14194.74 1.51e-11 4.82e-04 9.99e-01 5.09e-05 7.07e-16 
14757.77 5.62e-11 1.32e-03 9.99e-01 5.71e-06 3.72e-18 
15240.48 2.66e-10 3.78e-03 9.96e-01 6.36e-07 2.40e-20 
15646.99 1.57e-09 1.13e-02 9.89e-01 7.78e-08 2.53e-22 
15960.30 1.03e-08 3.53e-02 9.65e-01 1.05e-08 1.81e-24 
16187.41 4.09e-08 8.62e-02 9.14e-01 1.83e-09 3.61e-26 
16354.17 8.95e-08 1.47e-01 8.53e-01 4.80e-10 1.45e-27 
16484.18 1.42e-07 2.07e-01 7.93e-01 1.85e-10 1.90e-28 
16593.12 1.78e-07 2.44e-01 7.56e-01 8.53e-11 2.37e-29 
16691.99 2.19e-07 3.04e-01 6.96e-01 3.50e-11 3.66e-30 
16788.59 2.86e-07 3.31e-01 6.69e-01 2.46e-11 1.61e-30 
16888.37 3.22e-07 3.70e-01 6.30e-01 1.20e-11 5.37e-31 
16998.79 3.97e-07 4.59e-01 5.41e-01 5.82e-12 4.81e-31 
17146.37 5.72e-07 5.82e-01 4.18e-01 1.56e-12 3.49e-31 
17415.23 9.48e-07 7.42e-01 2.58e-01 2.39e-13 5.60e-31 
17888.12 1.43e-06 8.29e-01 1.71e-01 1.76e-14 9.25e-31 
18532.37 2.35e-06 9.35e-01 6.52e-02 4.39e-16 2.84e-30 
19260.76 3.11e-06 9.88e-01 1.20e-02 4.94e-18 2.77e-30 
20034.10 4.44e-06 9.96e-01 4.06e-03 1.08e-19 4.99e-30 
20838.00 4.47e-06 9.98e-01 1.65e-03 3.76e-21 2.90e-30 
21647.97 3.04e-06 9.99e-01 7.25e-04 2.34e-22 2.27e-29 
22447.94 4.31e-06 9.99e-01 5.30e-04 3.93e-23 5.19e-29 
23245.88 4.26e-06 1.00e+00 2.22e-04 1.68e-24 1.06e-28 
24052.47 5.49e-06 1.00e+00 1.30e-04 1.62e-25 1.10e-28 
24867.72 1.33e-05 1.00e+00 7.67e-05 3.81e-26 2.66e-28 
25698.86 2.41e-05 1.00e+00 3.12e-05 4.32e-26 4.09e-28 
26587.16 1.59e-05 1.00e+00 2.59e-05 1.37e-25 1.08e-27 
27637.54 4.39e-05 1.00e+00 4.41e-06 1.84e-25 1.54e-27 
28986.97 2.25e-05 1.00e+00 1.44e-06 7.24e-25 5.88e-27 
#TIME: 9.19 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 8.57e-26 6.01e-18 2.05e-10 1.90e-04 1.00e+00 
999.11 5.09e-26 3.49e-18 1.25e-10 1.40e-04 1.00e+00 
1267.34 3.14e-26 2.16e-18 8.14e-11 1.08e-04 1.00e+00 
1514.05 2.59e-26 1.70e-18 6.38e-11 9.19e-05 1.00e+00 
1808.80 1.36e-26 9.49e-19 3.98e-11 6.98e-05 1.00e+00 
1919.29 9.99e-27 7.09e-19 3.09e-11 5.99e-05 1.00e+00 
2160.92 5.62e-27 4.27e-19 2.07e-11 4.76e-05 1.00e+00 
2292.92 4.13e-27 3.26e-19 1.66e-11 4.18e-05 1.00e+00 
2432.98 2.89e-27 2.42e-19 1.33e-11 3.70e-05 1.00e+00 
2581.60 2.04e-27 1.81e-19 1.06e-11 3.26e-05 1.00e+00 
2739.29 1.66e-27 1.54e-19 9.46e-12 3.07e-05 1.00e+00 
2906.62 1.41e-27 1.36e-19 8.75e-12 2.95e-05 1.00e+00 
3084.17 1.12e-27 1.17e-19 8.05e-12 2.85e-05 1.00e+00 
3272.56 6.65e-28 8.01e-20 6.32e-12 2.53e-05 1.00e+00 
3472.46 6.93e-28 8.57e-20 6.76e-12 2.63e-05 1.00e+00 
3684.57 5.68e-28 7.98e-20 6.89e-12 2.74e-05 1.00e+00 
3909.64 4.83e-28 7.88e-20 7.50e-12 2.98e-05 1.00e+00 
4148.46 4.90e-28 8.74e-20 8.73e-12 3.34e-05 1.00e+00 
4401.86 8.74e-28 1.49e-19 1.36e-11 4.31e-05 1.00e+00 
4670.75 1.40e-27 2.36e-19 2.01e-11 5.45e-05 1.00e+00 
4956.05 1.34e-27 2.55e-19 2.33e-11 6.12e-05 1.00e+00 
5258.79 1.31e-27 2.81e-19 2.72e-11 6.88e-05 1.00e+00 
5580.02 1.78e-27 4.13e-19 4.00e-11 8.84e-05 1.00e+00 
5920.87 3.23e-27 7.68e-19 6.95e-11 1.24e-04 1.00e+00 
6282.54 5.20e-27 1.32e-18 1.16e-10 1.71e-04 1.00e+00 
6666.30 1.14e-26 2.98e-18 2.39e-10 2.64e-04 1.00e+00 
7073.50 3.15e-26 8.37e-18 5.87e-10 4.52e-04 1.00e+00 
7505.58 8.95e-26 2.56e-17 1.60e-09 8.34e-04 9.99e-01 
7964.05 3.88e-25 1.19e-16 6.22e-09 1.89e-03 9.98e-01 
8450.53 3.48e-24 1.07e-15 4.07e-08 5.75e-03 9.94e-01 
8966.72 4.63e-23 1.44e-14 3.72e-07 2.12e-02 9.79e-01 
9514.44 1.97e-21 5.96e-13 8.54e-06 1.27e-01 8.73e-01 
10095.62 1.43e-19 4.00e-11 2.54e-04 6.39e-01 3.61e-01 
10712.30 5.44e-18 1.31e-09 3.13e-03 9.67e-01 2.99e-02 
11366.65 2.63e-16 5.22e-08 3.92e-02 9.60e-01 8.74e-04 
12061.10 1.76e-14 2.68e-06 4.94e-01 5.06e-01 5.53e-06 
12793.43 2.81e-13 2.63e-05 9.73e-01 2.74e-02 2.15e-09 
13528.61 2.80e-12 1.42e-04 9.99e-01 7.94e-04 4.82e-13 
14194.74 1.64e-11 5.21e-04 9.99e-01 3.94e-05 3.82e-16 
14757.77 6.00e-11 1.38e-03 9.99e-01 4.28e-06 2.11e-18 
15240.48 2.69e-10 3.86e-03 9.96e-01 5.35e-07 1.64e-20 
15646.99 1.66e-09 1.25e-02 9.88e-01 6.64e-08 1.14e-22 
15960.30 1.13e-08 3.92e-02 9.61e-01 8.31e-09 1.23e-24 
16187.41 3.83e-08 8.31e-02 9.17e-01 1.52e-09 2.19e-26 
16354.17 9.84e-08 1.56e-01 8.44e-01 4.10e-10 1.04e-27 
16484.18 1.45e-07 2.10e-01 7.90e-01 1.45e-10 1.00e-28 
16593.12 1.89e-07 2.65e-01 7.35e-01 6.70e-11 1.52e-29 
16691.99 2.42e-07 3.16e-01 6.84e-01 3.65e-11 3.85e-30 
16788.59 2.04e-07 2.63e-01 7.37e-01 2.23e-11 1.23e-30 
16888.37 3.98e-07 4.62e-01 5.38e-01 6.82e-12 3.21e-31 
16998.79 4.23e-07 4.87e-01 5.13e-01 4.57e-12 4.46e-31 
17146.37 5.01e-07 5.05e-01 4.95e-01 1.53e-12 6.08e-31 
17415.23 8.20e-07 7.25e-01 2.75e-01 2.52e-13 8.90e-31 
17888.12 1.24e-06 8.50e-01 1.50e-01 1.33e-14 1.05e-30 
18532.37 2.06e-06 9.57e-01 4.29e-02 2.63e-16 1.19e-30 
19260.76 3.11e-06 9.89e-01 1.12e-02 3.92e-18 2.38e-30 
20034.10 4.48e-06 9.94e-01 6.36e-03 1.53e-19 7.42e-30 
20838.00 6.21e-06 9.98e-01 1.79e-03 4.36e-21 1.09e-29 
21647.97 3.98e-06 9.99e-01 8.20e-04 2.69e-22 2.11e-29 
