#NTIMES:     65
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]       temp[K]        rho[gcc]     ne[/cm^3]   natom[/cm^3]
    4.962544E+04    6.0000E+03    3.1798E-15    7.7267E+07    1.3869E+08
    5.058305E+04    6.0000E+03    2.3873E-15    5.7777E+07    1.0412E+08
    5.155912E+04    6.0000E+03    1.7922E-15    4.3200E+07    7.8170E+07
    5.255403E+04    6.0000E+03    1.3455E-15    3.2307E+07    5.8684E+07
    5.356816E+04    6.0000E+03    1.0101E-15    2.4177E+07    4.4055E+07
    5.460189E+04    6.0000E+03    7.5830E-16    1.8112E+07    3.3074E+07
    5.565558E+04    6.0000E+03    5.6929E-16    1.3586E+07    2.4830E+07
    5.672959E+04    6.0000E+03    4.2739E-16    1.0205E+07    1.8641E+07
    5.782432E+04    6.0000E+03    3.2086E-16    7.6766E+06    1.3995E+07
    5.894013E+04    6.0000E+03    2.4089E-16    5.7800E+06    1.0506E+07
    6.007747E+04    6.0000E+03    1.8083E-16    4.3529E+06    7.8871E+06
    6.123675E+04    6.0000E+03    1.3576E-16    3.2773E+06    5.9213E+06
    6.241838E+04    6.0000E+03    1.0192E-16    2.4662E+06    4.4455E+06
    6.362274E+04    6.0000E+03    7.6521E-17    1.8546E+06    3.3375E+06
    6.485024E+04    6.0000E+03    5.7451E-17    1.3938E+06    2.5058E+06
    6.610128E+04    6.0000E+03    4.3135E-17    1.0473E+06    1.8814E+06
    6.737631E+04    6.0000E+03    3.2385E-17    7.8573E+05    1.4125E+06
    6.867574E+04    6.0000E+03    2.4317E-17    5.8906E+05    1.0606E+06
    6.935606E+04    6.0000E+03    2.0975E-17    5.0691E+05    9.1482E+05
    6.969874E+04    6.0000E+03    1.9480E-17    4.6871E+05    8.4963E+05
    6.987071E+04    6.0000E+03    1.8773E-17    4.4900E+05    8.1880E+05
    6.995686E+04    6.0000E+03    1.8429E-17    4.3635E+05    8.0381E+05
    6.999782E+04    6.0000E+03    1.8268E-17    4.2636E+05    7.9678E+05
    6.999997E+04    6.0000E+03    1.8260E-17    4.2443E+05    7.9641E+05
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]       temp[K]        rho[gcc]     ne[/cm^3]   natom[/cm^3]
    8.772128E+02    1.0275E+05    2.2619E-08    1.4831E+15    2.4658E+14
    8.825108E+02    1.0275E+05    2.2619E-08    1.4831E+15    2.4658E+14
    8.985975E+02    1.0275E+05    2.2619E-08    1.4831E+15    2.4658E+14
    9.316560E+02    1.0275E+05    2.2619E-08    1.4831E+15    2.4658E+14
    9.893707E+02    1.0275E+05    2.2619E-08    1.4831E+15    2.4658E+14
    1.050609E+03    1.0275E+05    2.2619E-08    1.4831E+15    2.4658E+14
    1.115637E+03    1.0276E+05    2.2625E-08    1.4835E+15    2.4664E+14
    1.184691E+03    1.0284E+05    2.2689E-08    1.4878E+15    2.4734E+14
    1.258018E+03    1.0300E+05    2.2825E-08    1.4969E+15    2.4883E+14
    1.335885E+03    1.0336E+05    2.3141E-08    1.5179E+15    2.5227E+14
    1.418571E+03    1.0524E+05    2.3728E-08    1.5591E+15    2.5867E+14
    1.506375E+03    1.2267E+05    2.4413E-08    1.6880E+15    2.6630E+14
    1.599613E+03    1.2410E+05    2.3829E-08    1.6611E+15    2.5995E+14
    1.698623E+03    1.3060E+05    2.2881E-08    1.6238E+15    2.4947E+14
    1.803761E+03    1.3437E+05    2.3875E-08    1.7039E+15    2.6026E+14
    1.915407E+03    1.4510E+05    2.2937E-08    1.6679E+15    2.4984E+14
    2.033963E+03    1.5012E+05    2.3005E-08    1.6859E+15    2.5051E+14
    2.159857E+03    1.6108E+05    2.2494E-08    1.6659E+15    2.4488E+14
    2.293544E+03    1.7079E+05    2.1186E-08    1.5796E+15    2.3067E+14
    2.435505E+03    1.7925E+05    1.9788E-08    1.4818E+15    2.1553E+14
    2.586253E+03    1.9426E+05    1.9049E-08    1.4321E+15    2.0772E+14
    2.746332E+03    2.0104E+05    1.8221E-08    1.3717E+15    1.9898E+14
    2.916319E+03    2.0745E+05    1.7517E-08    1.3195E+15    1.9179E+14
    3.096828E+03    2.0919E+05    1.5799E-08    1.1898E+15    1.7392E+14
    3.288509E+03    2.0594E+05    1.3799E-08    1.0387E+15    1.5331E+14
    3.492055E+03    1.9941E+05    1.1866E-08    8.9254E+14    1.3426E+14
    3.708199E+03    1.9097E+05    9.8335E-09    7.3905E+14    1.1494E+14
    3.937722E+03    1.8233E+05    7.8868E-09    5.9256E+14    9.8459E+13
    4.181452E+03    1.7065E+05    6.3101E-09    4.7481E+14    8.6869E+13
    4.440267E+03    1.6992E+05    6.4581E-09    4.8661E+14    9.4155E+13
    4.715102E+03    1.7539E+05    6.5890E-09    4.9465E+14    9.3210E+13
    5.006948E+03    1.7597E+05    5.4437E-09    4.0662E+14    7.0990E+13
    5.316859E+03    1.7804E+05    5.1643E-09    3.8494E+14    6.2833E+13
    5.645951E+03    1.7769E+05    4.9031E-09    3.6528E+14    5.7295E+13
    5.995413E+03    1.7555E+05    4.5824E-09    3.4137E+14    5.2396E+13
    6.366506E+03    1.7173E+05    4.1517E-09    3.0922E+14    4.7189E+13
    6.760567E+03    1.6932E+05    3.9137E-09    2.9135E+14    4.4634E+13
    7.179019E+03    1.6619E+05    3.6380E-09    2.7063E+14    4.1945E+13
    7.623372E+03    1.5927E+05    3.0776E-09    2.2874E+14    3.6134E+13
    8.095229E+03    1.5357E+05    2.7014E-09    2.0060E+14    3.2685E+13
    8.596292E+03    1.4884E+05    2.4804E-09    1.8411E+14    3.1400E+13
    9.128368E+03    1.4041E+05    2.1276E-09    1.5812E+14    2.8576E+13
    9.693378E+03    1.2903E+05    1.7638E-09    1.3164E+14    2.5525E+13
    1.029336E+04    1.1699E+05    1.5304E-09    1.1520E+14    2.4103E+13
    1.093048E+04    9.9664E+04    1.1967E-09    9.1291E+13    2.0494E+13
    1.160703E+04    8.1547E+04    9.1617E-10    7.0725E+13    1.6777E+13
    1.232546E+04    6.4125E+04    6.1888E-10    4.7961E+13    1.1787E+13
    1.308836E+04    5.4178E+04    4.7883E-10    3.7310E+13    9.2968E+12
    1.389955E+04    4.5557E+04    3.4960E-10    2.7416E+13    6.8798E+12
    1.474312E+04    3.5259E+04    2.5091E-10    1.9807E+13    5.1251E+12
    1.540367E+04    2.3757E+04    1.9811E-10    1.2357E+13    4.3350E+12
    1.581332E+04    1.9154E+04    2.8149E-10    1.4774E+13    7.1769E+12
    1.611284E+04    1.5845E+04    4.0593E-10    1.6152E+13    1.1451E+13
    1.636570E+04    1.2955E+04    4.1002E-10    1.5662E+13    1.2232E+13
    1.654730E+04    1.1345E+04    3.0948E-10    1.1385E+13    9.3708E+12
    1.669441E+04    1.0196E+04    2.4772E-10    8.4716E+12    7.5889E+12
    1.681682E+04    9.1843E+03    2.1634E-10    6.5634E+12    6.6858E+12
    1.692241E+04    8.3359E+03    1.9416E-10    4.6809E+12    6.0453E+12
    1.702116E+04    7.7086E+03    1.7648E-10    3.0071E+12    5.5325E+12
    1.711664E+04    7.2980E+03    1.6152E-10    2.0718E+12    5.0970E+12
