#NTIMES: 200
#NSTAGES: 5
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3 c4
2.2929e+03 7.7058e-27 1.5714e-19 2.0735e-12 5.1712e-06 9.9999e-01
2.4330e+03 1.9238e-27 5.0411e-20 8.9153e-13 3.2150e-06 1.0000e+00
2.5816e+03 5.7697e-28 1.8773e-20 4.2978e-13 2.1359e-06 1.0000e+00
2.7393e+03 2.3446e-28 8.9679e-21 2.4978e-13 1.5794e-06 1.0000e+00
2.9067e+03 1.2040e-28 5.2283e-21 1.6918e-13 1.2772e-06 1.0000e+00
3.0842e+03 7.3182e-29 3.5532e-21 1.2955e-13 1.1117e-06 1.0000e+00
3.2726e+03 5.5059e-29 2.9141e-21 1.1477e-13 1.0530e-06 1.0000e+00
3.4725e+03 4.9764e-29 2.7990e-21 1.1476e-13 1.0696e-06 1.0000e+00
3.6846e+03 5.5183e-29 3.2249e-21 1.3268e-13 1.1861e-06 1.0000e+00
3.9097e+03 6.9180e-29 4.1994e-21 1.7135e-13 1.4162e-06 1.0000e+00
4.1484e+03 1.0520e-28 6.2545e-21 2.4096e-13 1.7595e-06 1.0000e+00
4.4019e+03 1.5207e-28 8.5339e-21 3.0602e-13 2.0218e-06 1.0000e+00
4.6708e+03 1.2803e-28 7.4419e-21 2.7728e-13 1.9159e-06 1.0000e+00
4.9561e+03 7.0433e-29 4.6862e-21 2.0103e-13 1.6182e-06 1.0000e+00
5.2588e+03 3.9586e-29 3.0128e-21 1.4843e-13 1.3829e-06 1.0000e+00
5.5800e+03 2.8463e-29 2.3419e-21 1.2496e-13 1.2657e-06 1.0000e+00
5.9209e+03 2.4398e-29 2.1120e-21 1.1796e-13 1.2383e-06 1.0000e+00
6.2825e+03 2.3667e-29 2.1218e-21 1.2139e-13 1.2759e-06 1.0000e+00
6.6663e+03 2.5378e-29 2.3030e-21 1.3184e-13 1.3523e-06 1.0000e+00
7.0735e+03 3.0280e-29 2.7442e-21 1.5439e-13 1.4998e-06 1.0000e+00
7.5056e+03 3.8106e-29 3.4898e-21 1.9368e-13 1.7468e-06 1.0000e+00
7.9641e+03 5.4143e-29 4.9241e-21 2.6422e-13 2.1368e-06 1.0000e+00
8.4505e+03 9.3357e-29 8.1047e-21 4.0371e-13 2.7784e-06 1.0000e+00
8.9668e+03 2.0773e-28 1.6819e-20 7.5198e-13 4.0735e-06 1.0000e+00
9.5145e+03 6.9242e-28 5.0384e-20 1.9158e-12 7.1994e-06 9.9999e-01
1.0096e+04 4.9184e-27 2.9332e-19 8.3926e-12 1.7359e-05 9.9998e-01
1.0712e+04 1.0735e-25 4.7563e-18 8.6094e-11 6.8310e-05 9.9993e-01
1.1367e+04 1.4286e-23 4.2782e-16 3.6430e-09 6.0783e-04 9.9939e-01
1.2062e+04 1.6445e-20 3.4093e-13 9.2230e-07 1.5221e-02 9.8478e-01
1.2794e+04 5.5322e-17 8.2366e-10 4.9402e-04 4.5872e-01 5.4079e-01
1.3528e+04 1.8776e-14 2.0179e-07 2.3219e-02 9.6165e-01 1.5132e-02
1.4194e+04 2.8327e-12 2.2458e-05 4.4022e-01 5.5969e-01 6.8100e-05
1.4758e+04 8.9282e-11 4.1572e-04 9.8157e-01 1.8012e-02 6.1675e-09
1.5240e+04 3.0227e-09 5.1494e-03 9.9471e-01 1.4071e-04 6.4764e-14
1.5647e+04 2.4834e-07 9.8177e-02 9.0182e-01 3.6320e-07 6.2961e-20
1.5960e+04 1.3234e-05 7.7955e-01 2.2044e-01 1.4622e-10 5.2558e-27
1.6187e+04 1.0772e-04 9.9255e-01 7.3393e-03 4.5959e-15 1.5049e-35
1.6354e+04 1.2258e-03 9.9872e-01 4.9503e-05 1.8480e-21 0.0000e+00
1.6484e+04 3.2270e-02 9.6773e-01 2.5676e-08 2.4882e-31 0.0000e+00
1.6593e+04 1.3445e-01 8.6555e-01 4.2544e-10 9.4470e-37 0.0000e+00
1.6692e+04 2.2393e-01 7.7607e-01 7.6850e-11 5.9145e-39 0.0000e+00
1.6788e+04 3.2195e-01 6.7805e-01 1.9066e-11 1.0672e-40 0.0000e+00
1.6888e+04 4.8731e-01 5.1269e-01 2.7808e-12 5.4651e-43 0.0000e+00
1.6999e+04 6.5092e-01 3.4908e-01 3.8787e-13 2.8026e-45 0.0000e+00
1.7146e+04 8.1023e-01 1.8977e-01 3.0356e-14 0.0000e+00 0.0000e+00
1.7416e+04 9.4227e-01 5.7732e-02 4.0097e-16 0.0000e+00 0.0000e+00
1.7888e+04 9.9187e-01 8.1309e-03 4.8453e-19 0.0000e+00 0.0000e+00
1.8532e+04 9.9948e-01 5.1991e-04 4.9744e-23 0.0000e+00 0.0000e+00
1.9260e+04 9.9998e-01 1.7744e-05 4.8255e-28 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 6.1657e-07 4.1949e-33 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 4.0420e-08 2.2693e-37 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 7.7285e-09 5.6574e-40 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 2.2510e-09 6.4558e-42 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 7.9528e-10 1.4854e-43 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 2.9010e-10 4.2039e-45 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 1.6163e-10 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 5.7554e-11 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 3.4544e-11 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 1.5363e-11 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 5.7802e-12 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 1.4398e-12 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 7.6840e-13 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 2.6231e-12 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 9.9226e-12 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 1.2168e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 1.2108e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 2.3816e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 3.1962e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 1.3336e-10 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 2.5569e-10 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 1.6259e-10 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 3.2135e-10 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 3.6960e-10 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 5.7406e-10 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 6.0075e-12 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 1.5900e-10 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 6.4649e-09 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 1.7521e-10 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 6.0608e-09 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 4.0226e-11 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 9.4228e-10 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 7.6236e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 9.9999e-01 8.2094e-06 1.6344e-37 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 7.0036e-10 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 6.7464e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 1.0779e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 9.6278e-01 3.7222e-02 4.0464e-25 0.0000e+00 0.0000e+00
6.7422e+04 9.9995e-01 4.5093e-05 7.7674e-36 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 3.4442e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 8.3923e-10 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 1.9615e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 2.7650e-07 4.2459e-43 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 3.2519e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 3.1960e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 8.5924e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 9.9960e-01 4.0006e-04 4.0879e-33 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 4.8301e-06 1.1250e-39 0.0000e+00 0.0000e+00
#
#TIME: 1.3142
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3 c4
4.4010e+02 3.5051e-28 9.1113e-20 8.4498e-12 2.4452e-05 9.9998e-01
8.8623e+02 4.9180e-21 1.6690e-14 2.2149e-08 1.1467e-03 9.9885e-01
9.0614e+02 2.3732e-21 8.7108e-15 1.3012e-08 8.4300e-04 9.9916e-01
9.4442e+02 2.2597e-21 8.3394e-15 1.2557e-08 8.2582e-04 9.9917e-01
9.9911e+02 2.2165e-21 8.1974e-15 1.2382e-08 8.1916e-04 9.9918e-01
1.0608e+03 2.2008e-21 8.1480e-15 1.2324e-08 8.1699e-04 9.9918e-01
1.1257e+03 2.1744e-21 8.0554e-15 1.2202e-08 8.1216e-04 9.9919e-01
1.1944e+03 2.1296e-21 7.8986e-15 1.1997e-08 8.0396e-04 9.9920e-01
1.2673e+03 1.8237e-21 6.8577e-15 1.0659e-08 7.5010e-04 9.9925e-01
1.3448e+03 9.0663e-22 3.6603e-15 6.3417e-09 5.5414e-04 9.9945e-01
1.4269e+03 1.9941e-22 9.5575e-16 2.1086e-09 2.9208e-04 9.9971e-01
1.5140e+03 3.8483e-23 2.2733e-16 6.5826e-10 1.4870e-04 9.9985e-01
1.6065e+03 1.0559e-23 7.4597e-17 2.6950e-10 8.8711e-05 9.9991e-01
1.7047e+03 3.6219e-24 2.9548e-17 1.2768e-10 5.7354e-05 9.9994e-01
1.8088e+03 1.2179e-24 1.1508e-17 5.9688e-11 3.6704e-05 9.9996e-01
1.9193e+03 3.8242e-25 4.2616e-18 2.7033e-11 2.3075e-05 9.9998e-01
2.0365e+03 1.1577e-25 1.5377e-18 1.2078e-11 1.4391e-05 9.9999e-01
2.1609e+03 3.2269e-26 5.2485e-19 5.2513e-12 8.8742e-06 9.9999e-01
2.2929e+03 8.0252e-27 1.6628e-19 2.2058e-12 5.4132e-06 9.9999e-01
2.4330e+03 1.9795e-27 5.2749e-20 9.3834e-13 3.3415e-06 1.0000e+00
2.5816e+03 5.8390e-28 1.9367e-20 4.4687e-13 2.2026e-06 1.0000e+00
2.7393e+03 2.3276e-28 9.1039e-21 2.5634e-13 1.6154e-06 1.0000e+00
2.9067e+03 1.1846e-28 5.2666e-21 1.7249e-13 1.3006e-06 1.0000e+00
3.0842e+03 7.1567e-29 3.5607e-21 1.3154e-13 1.1291e-06 1.0000e+00
3.2726e+03 5.3935e-29 2.9246e-21 1.1670e-13 1.0707e-06 1.0000e+00
3.4725e+03 4.8810e-29 2.8129e-21 1.1689e-13 1.0893e-06 1.0000e+00
3.6846e+03 5.4720e-29 3.2721e-21 1.3628e-13 1.2148e-06 1.0000e+00
3.9097e+03 7.0505e-29 4.3620e-21 1.7946e-13 1.4683e-06 1.0000e+00
4.1484e+03 1.0979e-28 6.6314e-21 2.5676e-13 1.8437e-06 1.0000e+00
4.4019e+03 1.6033e-28 9.1286e-21 3.2853e-13 2.1282e-06 1.0000e+00
4.6708e+03 1.3497e-28 7.9589e-21 2.9758e-13 2.0163e-06 1.0000e+00
4.9561e+03 7.4084e-29 5.0020e-21 2.1537e-13 1.7011e-06 1.0000e+00
5.2588e+03 4.1512e-29 3.2076e-21 1.5867e-13 1.4519e-06 1.0000e+00
5.5800e+03 2.9741e-29 2.4857e-21 1.3327e-13 1.3270e-06 1.0000e+00
5.9209e+03 2.5524e-29 2.2442e-21 1.2595e-13 1.2992e-06 1.0000e+00
6.2825e+03 2.4839e-29 2.2613e-21 1.2998e-13 1.3411e-06 1.0000e+00
6.6663e+03 2.6732e-29 2.4629e-21 1.4163e-13 1.4245e-06 1.0000e+00
7.0735e+03 3.2153e-29 2.9562e-21 1.6695e-13 1.5862e-06 1.0000e+00
7.5056e+03 4.0689e-29 3.7808e-21 2.1069e-13 1.8545e-06 1.0000e+00
7.9641e+03 5.8485e-29 5.3949e-21 2.9052e-13 2.2836e-06 1.0000e+00
8.4505e+03 1.0182e-28 8.9671e-21 4.4826e-13 2.9871e-06 1.0000e+00
8.9668e+03 2.3018e-28 1.8900e-20 8.4727e-13 4.4171e-06 1.0000e+00
9.5145e+03 7.9513e-28 5.8508e-20 2.2206e-12 7.9322e-06 9.9999e-01
1.0096e+04 5.9247e-27 3.5625e-19 1.0104e-11 1.9534e-05 9.9998e-01
1.0712e+04 1.3908e-25 6.1900e-18 1.0963e-10 7.9279e-05 9.9992e-01
1.1367e+04 2.0045e-23 6.0574e-16 4.9678e-09 7.3346e-04 9.9927e-01
1.2062e+04 2.6183e-20 5.5066e-13 1.3948e-06 1.9463e-02 9.8054e-01
1.2794e+04 8.8648e-17 1.3392e-09 7.2765e-04 5.4023e-01 4.5905e-01
1.3528e+04 2.7955e-14 3.0275e-07 3.0649e-02 9.5928e-01 1.0073e-02
1.4194e+04 3.9900e-12 3.1719e-05 5.3018e-01 4.6976e-01 3.3983e-05
1.4758e+04 1.1164e-10 5.0313e-04 9.8745e-01 1.2045e-02 2.3174e-09
1.5240e+04 3.9263e-09 6.3562e-03 9.9356e-01 8.6510e-05 2.0092e-14
1.5647e+04 3.4254e-07 1.2333e-01 8.7667e-01 2.0251e-07 1.6271e-20
1.5960e+04 1.5139e-05 8.1795e-01 1.8204e-01 7.1448e-11 1.2427e-27
1.6187e+04 1.2409e-04 9.9469e-01 5.1891e-03 1.5575e-15 1.8623e-36
1.6354e+04 1.5406e-03 9.9843e-01 2.8296e-05 3.3163e-22 0.0000e+00
1.6484e+04 3.9468e-02 9.6053e-01 1.4150e-08 3.8523e-32 0.0000e+00
1.6593e+04 1.3197e-01 8.6803e-01 4.1647e-10 8.3181e-37 0.0000e+00
1.6692e+04 2.4568e-01 7.5432e-01 5.2883e-11 1.9286e-39 0.0000e+00
1.6788e+04 3.5370e-01 6.4630e-01 1.2375e-11 3.0571e-41 0.0000e+00
1.6888e+04 5.0461e-01 4.9539e-01 2.1523e-12 2.5784e-43 0.0000e+00
1.6999e+04 6.6214e-01 3.3786e-01 3.1380e-13 1.4013e-45 0.0000e+00
1.7146e+04 8.2014e-01 1.7986e-01 2.3237e-14 0.0000e+00 0.0000e+00
1.7416e+04 9.4945e-01 5.0546e-02 2.4117e-16 0.0000e+00 0.0000e+00
1.7888e+04 9.9486e-01 5.1363e-03 1.0443e-19 0.0000e+00 0.0000e+00
1.8532e+04 9.9970e-01 2.9820e-04 7.4680e-24 0.0000e+00 0.0000e+00
1.9260e+04 9.9999e-01 8.2158e-06 3.4689e-29 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 2.2509e-07 1.1990e-34 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 2.0105e-08 1.8238e-38 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 4.8177e-09 1.0349e-40 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 1.0604e-09 4.7504e-43 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 2.7702e-10 4.2039e-45 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 1.6774e-10 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 8.3062e-11 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 1.8685e-11 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 1.1041e-11 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 3.6909e-12 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 3.8070e-13 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 8.3057e-13 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 5.3978e-13 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 4.6033e-13 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 8.2666e-13 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 1.9801e-12 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 2.6078e-12 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 5.4575e-10 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 1.4351e-12 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 5.9503e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 1.0411e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 1.7624e-12 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 1.8808e-10 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 7.6761e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 1.6690e-11 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 2.1365e-07 3.0502e-41 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 4.3200e-12 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 8.1486e-11 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 3.5957e-09 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 3.3576e-11 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 2.2008e-11 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 2.3084e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 3.6356e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 1.3158e-07 2.7886e-43 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 7.4106e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 3.1959e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 1.0056e-16 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 9.9161e-01 8.3859e-03 7.5132e-28 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 5.1181e-07 5.0209e-42 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 6.5484e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 1.3518e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 1.2601e-10 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 2.2582e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 1.7384e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 1.9101e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 2.8386e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 9.9999e-01 1.2132e-05 5.3547e-38 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 6.8378e-08 1.4013e-45 0.0000e+00 0.0000e+00
#
#TIME: 1.3434
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3 c4
4.4010e+02 5.5037e-28 1.4165e-19 1.2439e-11 3.0842e-05 9.9997e-01
8.8623e+02 6.5721e-21 2.2477e-14 2.9113e-08 1.3568e-03 9.9864e-01
9.0614e+02 2.9125e-21 1.0841e-14 1.6019e-08 9.6033e-04 9.9904e-01
9.4442e+02 2.7003e-21 1.0133e-14 1.5158e-08 9.3012e-04 9.9907e-01
9.9911e+02 2.6610e-21 1.0002e-14 1.4997e-08 9.2441e-04 9.9908e-01
1.0608e+03 2.6526e-21 9.9763e-15 1.4969e-08 9.2347e-04 9.9908e-01
1.1257e+03 2.6212e-21 9.8637e-15 1.4822e-08 9.1803e-04 9.9908e-01
1.1944e+03 2.5443e-21 9.5939e-15 1.4476e-08 9.0528e-04 9.9909e-01
1.2673e+03 2.1935e-21 8.3753e-15 1.2917e-08 8.4670e-04 9.9915e-01
1.3448e+03 1.0925e-21 4.4677e-15 7.6752e-09 6.2499e-04 9.9937e-01
1.4269e+03 2.3648e-22 1.1461e-15 2.5122e-09 3.2650e-04 9.9967e-01
1.5140e+03 4.4096e-23 2.6406e-16 7.6404e-10 1.6384e-04 9.9984e-01
1.6065e+03 1.1794e-23 8.4703e-17 3.0715e-10 9.6785e-05 9.9990e-01
1.7047e+03 3.9754e-24 3.3017e-17 1.4356e-10 6.2115e-05 9.9994e-01
1.8088e+03 1.3149e-24 1.2658e-17 6.6173e-11 3.9435e-05 9.9996e-01
1.9193e+03 4.0685e-25 4.6219e-18 2.9582e-11 2.4607e-05 9.9998e-01
2.0365e+03 1.2172e-25 1.6484e-18 1.3066e-11 1.5241e-05 9.9998e-01
2.1609e+03 3.3701e-26 5.5809e-19 5.6279e-12 9.3406e-06 9.9999e-01
2.2929e+03 8.3569e-27 1.7601e-19 2.3487e-12 5.6707e-06 9.9999e-01
2.4330e+03 2.0429e-27 5.5345e-20 9.9014e-13 3.4790e-06 1.0000e+00
2.5816e+03 5.9186e-28 2.0008e-20 4.6532e-13 2.2738e-06 1.0000e+00
2.7393e+03 2.3160e-28 9.2604e-21 2.6357e-13 1.6545e-06 1.0000e+00
2.9067e+03 1.1659e-28 5.3080e-21 1.7601e-13 1.3256e-06 1.0000e+00
3.0842e+03 7.0197e-29 3.5777e-21 1.3388e-13 1.1488e-06 1.0000e+00
3.2726e+03 5.2763e-29 2.9325e-21 1.1863e-13 1.0889e-06 1.0000e+00
3.4725e+03 4.7945e-29 2.8308e-21 1.1923e-13 1.1106e-06 1.0000e+00
3.6846e+03 5.4457e-29 3.3304e-21 1.4037e-13 1.2465e-06 1.0000e+00
3.9097e+03 7.1890e-29 4.5335e-21 1.8812e-13 1.5234e-06 1.0000e+00
4.1484e+03 1.1472e-28 7.0401e-21 2.7401e-13 1.9340e-06 1.0000e+00
4.4019e+03 1.6972e-28 9.8001e-21 3.5388e-13 2.2450e-06 1.0000e+00
4.6708e+03 1.4207e-28 8.5037e-21 3.1932e-13 2.1221e-06 1.0000e+00
4.9561e+03 7.8046e-29 5.3476e-21 2.3115e-13 1.7905e-06 1.0000e+00
5.2588e+03 4.3709e-29 3.4275e-21 1.7021e-13 1.5277e-06 1.0000e+00
5.5800e+03 3.1107e-29 2.6412e-21 1.4233e-13 1.3926e-06 1.0000e+00
5.9209e+03 2.6750e-29 2.3890e-21 1.3473e-13 1.3649e-06 1.0000e+00
6.2825e+03 2.6078e-29 2.4116e-21 1.3932e-13 1.4108e-06 1.0000e+00
6.6663e+03 2.8198e-29 2.6380e-21 1.5243e-13 1.5023e-06 1.0000e+00
7.0735e+03 3.4130e-29 3.1851e-21 1.8067e-13 1.6787e-06 1.0000e+00
7.5056e+03 4.3421e-29 4.0963e-21 2.2937e-13 1.9699e-06 1.0000e+00
7.9641e+03 6.3219e-29 5.9179e-21 3.2001e-13 2.4433e-06 1.0000e+00
8.4505e+03 1.1104e-28 9.9272e-21 4.9835e-13 3.2140e-06 1.0000e+00
8.9668e+03 2.5575e-28 2.1298e-20 9.5729e-13 4.7970e-06 1.0000e+00
9.5145e+03 9.1876e-28 6.8335e-20 2.5866e-12 8.7631e-06 9.9999e-01
1.0096e+04 7.1445e-27 4.3344e-19 1.2187e-11 2.2001e-05 9.9998e-01
1.0712e+04 1.8146e-25 8.1141e-18 1.4042e-10 9.2310e-05 9.9991e-01
1.1367e+04 2.8191e-23 8.6064e-16 6.7926e-09 8.8642e-04 9.9911e-01
1.2062e+04 4.2007e-20 8.9657e-13 2.1219e-06 2.4961e-02 9.7504e-01
1.2794e+04 1.3801e-16 2.1159e-09 1.0420e-03 6.1917e-01 3.7979e-01
1.3528e+04 4.2178e-14 4.5965e-07 4.0722e-02 9.5270e-01 6.5756e-03
1.4194e+04 5.4324e-12 4.3258e-05 6.1766e-01 3.8228e-01 1.6501e-05
1.4758e+04 1.4114e-10 6.1268e-04 9.9148e-01 7.9052e-03 8.3545e-10
1.5240e+04 5.1114e-09 7.8522e-03 9.9209e-01 5.2963e-05 6.1736e-15
1.5647e+04 4.7019e-07 1.5396e-01 8.4604e-01 1.1192e-07 4.1619e-21
1.5960e+04 1.6752e-05 8.4609e-01 1.5389e-01 3.8433e-11 3.5655e-28
1.6187e+04 1.4790e-04 9.9643e-01 3.4179e-03 4.2912e-16 1.5616e-37
