#NTIMES:    65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    5.905513E+04   1.0000E-099   9.9963E-001   3.6733E-004   2.1339E-020   3.6887E-052
    6.040951E+04   1.0000E-099   9.9963E-001   3.6686E-004   2.2606E-020   4.2134E-052
    6.174308E+04   1.0000E-099   9.9965E-001   3.4936E-004   2.2462E-020   4.4277E-052
    6.303841E+04   1.0000E-099   9.9968E-001   3.2285E-004   2.1349E-020   4.3741E-052
    6.428141E+04   1.0000E-099   9.9971E-001   2.9118E-004   1.9578E-020   4.1118E-052
    6.544592E+04   1.0000E-099   9.9974E-001   2.6004E-004   1.7648E-020   3.7628E-052
    6.651651E+04   1.0000E-099   9.9977E-001   2.3237E-004   1.5816E-020   3.3954E-052
    6.747355E+04   1.0000E-099   9.9978E-001   2.1657E-004   1.4661E-020   3.1391E-052
    6.830138E+04   1.0000E-099   9.9980E-001   2.0431E-004   1.3784E-020   2.9357E-052
    6.900113E+04   1.0000E-099   9.9981E-001   1.8919E-004   1.2599E-020   2.6551E-052
    6.956209E+04   1.0000E-099   9.9982E-001   1.7783E-004   1.1539E-020   2.3721E-052
    6.978775E+04   1.0000E-099   9.9983E-001   1.6543E-004   1.0422E-020   2.0648E-052
    6.990086E+04   1.0000E-099   9.9985E-001   1.4764E-004   8.5604E-021   1.5598E-052
    6.995748E+04   1.0000E-099   9.9987E-001   1.3235E-004   6.8037E-021   1.0741E-052
    6.998580E+04   1.0000E-099   9.9988E-001   1.1762E-004   4.9501E-021   6.5612E-053
    6.999926E+04   1.0000E-099   9.9990E-001   1.0348E-004   3.3638E-021   3.6520E-053
    6.999997E+04   1.0000E-099   9.9990E-001   1.0192E-004   3.1603E-021   3.3444E-053
#TIME:     2.090
#NVEL: 115
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    8.772128E+02   1.0000E-099   1.4998E-017   3.1274E-010   2.1633E-004   9.9978E-001
    8.817399E+02   1.0000E-099   1.4998E-017   3.1274E-010   2.1633E-004   9.9978E-001
    8.954616E+02   1.0000E-099   1.4986E-017   3.1254E-010   2.1625E-004   9.9978E-001
    9.235490E+02   1.0000E-099   1.4909E-017   3.1124E-010   2.1571E-004   9.9978E-001
    9.767675E+02   1.0000E-099   1.4557E-017   3.0536E-010   2.1324E-004   9.9979E-001
    1.035681E+03   1.0000E-099   1.3721E-017   2.9125E-010   2.0725E-004   9.9979E-001
    1.098104E+03   1.0000E-099   1.2103E-017   2.6341E-010   1.9506E-004   9.9980E-001
    1.164290E+03   1.0000E-099   9.4378E-018   2.1580E-010   1.7295E-004   9.9983E-001
    1.234465E+03   1.0000E-099   6.0628E-018   1.5119E-010   1.3946E-004   9.9986E-001
    1.308869E+03   1.0000E-099   3.1531E-018   8.8882E-011   1.0087E-004   9.9990E-001
    1.387758E+03   1.0000E-099   1.3765E-018   4.5097E-011   6.6552E-005   9.9993E-001
    1.471401E+03   1.0000E-099   5.1354E-019   2.0312E-011   4.1057E-005   9.9996E-001
    1.560086E+03   1.0000E-099   1.7927E-019   8.7543E-012   2.4820E-005   9.9998E-001
    1.654117E+03   1.0000E-099   6.1649E-020   3.7605E-012   1.5072E-005   9.9998E-001
    1.753814E+03   1.0000E-099   2.2201E-020   1.6772E-012   9.3871E-006   9.9999E-001
    1.859521E+03   1.0000E-099   8.5384E-021   7.8653E-013   6.0355E-006   9.9999E-001
    1.971599E+03   1.0000E-099   3.4177E-021   3.8121E-013   3.9726E-006   1.0000E+000
    2.090432E+03   1.0000E-099   1.3363E-021   1.8318E-013   2.6231E-006   1.0000E+000
    2.216428E+03   1.0000E-099   5.0167E-022   8.6555E-014   1.7326E-006   1.0000E+000
    2.350018E+03   1.0000E-099   1.9447E-022   4.2353E-014   1.1754E-006   1.0000E+000
    2.491659E+03   1.0000E-099   8.5684E-023   2.2902E-014   8.4526E-007   1.0000E+000
    2.641838E+03   1.0000E-099   4.4853E-023   1.4103E-014   6.5314E-007   1.0000E+000
    2.801068E+03   1.0000E-099   2.7349E-023   9.7743E-015   5.3861E-007   1.0000E+000
    2.969895E+03   1.0000E-099   1.8708E-023   7.4589E-015   4.6857E-007   1.0000E+000
    3.148898E+03   1.0000E-099   1.4401E-023   6.2930E-015   4.3083E-007   1.0000E+000
    3.338690E+03   1.0000E-099   1.2947E-023   6.0213E-015   4.2421E-007   1.0000E+000
    3.539921E+03   1.0000E-099   1.2872E-023   6.2943E-015   4.3943E-007   1.0000E+000
    3.753281E+03   1.0000E-099   1.2403E-023   6.5490E-015   4.5724E-007   1.0000E+000
    3.979501E+03   1.0000E-099   1.2153E-023   6.8953E-015   4.7991E-007   1.0000E+000
    4.219355E+03   1.0000E-099   1.5176E-023   8.4235E-015   5.4101E-007   1.0000E+000
    4.473666E+03   1.0000E-099   1.9474E-023   1.0303E-014   6.0680E-007   1.0000E+000
    4.743305E+03   1.0000E-099   1.9900E-023   1.0651E-014   6.2176E-007   1.0000E+000
    5.029196E+03   1.0000E-099   1.6396E-023   9.4384E-015   5.8725E-007   1.0000E+000
    5.332318E+03   1.0000E-099   1.3416E-023   8.2961E-015   5.5162E-007   1.0000E+000
    5.653710E+03   1.0000E-099   1.1864E-023   7.7044E-015   5.3332E-007   1.0000E+000
    5.994474E+03   1.0000E-099   1.1120E-023   7.4987E-015   5.2976E-007   1.0000E+000
    6.355775E+03   1.0000E-099   1.1425E-023   7.8370E-015   5.4778E-007   1.0000E+000
    6.738854E+03   1.0000E-099   1.3089E-023   8.9132E-015   5.9425E-007   1.0000E+000
    7.145021E+03   1.0000E-099   1.5676E-023   1.0609E-014   6.6485E-007   1.0000E+000
    7.575670E+03   1.0000E-099   1.9651E-023   1.3241E-014   7.6900E-007   1.0000E+000
    8.032274E+03   1.0000E-099   2.8440E-023   1.8491E-014   9.5037E-007   1.0000E+000
    8.516399E+03   1.0000E-099   4.9976E-023   3.0052E-014   1.2851E-006   1.0000E+000
    9.029704E+03   1.0000E-099   1.1192E-022   5.9421E-014   1.9593E-006   1.0000E+000
    9.573947E+03   1.0000E-099   3.7812E-022   1.6301E-013   3.6423E-006   1.0000E+000
    1.015099E+04   1.0000E-099   2.3161E-021   7.2512E-013   9.1213E-006   9.9999E-001
    1.076282E+04   1.0000E-099   3.3671E-020   6.5940E-012   3.5691E-005   9.9996E-001
    1.141152E+04   1.0000E-099   2.2638E-018   2.1487E-010   3.0887E-004   9.9969E-001
    1.209877E+04   1.0000E-099   5.0278E-016   1.9549E-008   5.0656E-003   9.9493E-001
    1.276113E+04   1.0000E-099   1.7898E-013   2.6369E-006   1.0106E-001   8.9893E-001
    1.330246E+04   1.0000E-099   2.6807E-011   1.4786E-004   7.4915E-001   2.5070E-001
    1.377126E+04   1.0000E-099   6.2200E-010   1.3940E-003   9.8551E-001   1.3093E-002
    1.427470E+04   1.0000E-099   1.3680E-008   1.1638E-002   9.8795E-001   4.1532E-004
    1.484569E+04   1.0000E-099   5.0669E-007   1.3166E-001   8.6834E-001   5.8832E-006
    1.540505E+04   1.0000E-099   1.2285E-005   7.4455E-001   2.5544E-001   1.6103E-008
    1.586076E+04   1.0000E-099   1.1538E-004   9.8955E-001   1.0338E-002   3.3933E-012
    1.619944E+04   1.0000E-099   9.0272E-004   9.9887E-001   2.2583E-004   2.0423E-016
    1.645680E+04   1.0000E-099   5.7417E-003   9.9425E-001   5.6912E-006   1.5711E-020
    1.667281E+04   1.0000E-099   2.1218E-002   9.7878E-001   3.1797E-007   8.2003E-024
    1.687783E+04   1.0000E-099   6.5785E-002   9.3421E-001   2.4372E-008   1.0465E-026
    1.708515E+04   1.0000E-099   1.8954E-001   8.1046E-001   1.6965E-009   1.2369E-029
    1.730394E+04   1.0000E-099   4.4516E-001   5.5484E-001   8.7794E-011   9.8600E-033
    1.753719E+04   1.0000E-099   7.3359E-001   2.6641E-001   3.1696E-012   5.3903E-036
    1.779262E+04   1.0000E-099   8.9996E-001   1.0004E-001   9.4231E-014   2.5685E-039
    1.809152E+04   1.0000E-099   9.6552E-001   3.4480E-002   2.5753E-015   1.0851E-042
    1.847365E+04   1.0000E-099   9.8901E-001   1.0993E-002   5.5090E-017   2.6265E-046
    1.897291E+04   1.0000E-099   9.9700E-001   3.0037E-003   7.8032E-019   2.7481E-050
    1.960002E+04   1.0000E-099   9.9937E-001   6.3487E-004   6.1604E-021   2.9867E-054
    2.031609E+04   1.0000E-099   9.9990E-001   1.0287E-004   2.6186E-023   3.5721E-055
    2.107971E+04   1.0000E-099   9.9998E-001   1.5849E-005   1.0582E-025   5.6734E-056
    2.185082E+04   1.0000E-099   1.0000E+000   3.0658E-006   8.8160E-028   1.1224E-056
    2.261032E+04   1.0000E-099   1.0000E+000   7.6507E-007   1.5125E-029   2.8935E-057
    2.336755E+04   1.0000E-099   1.0000E+000   2.1241E-007   3.5006E-031   8.4765E-058
    2.413236E+04   1.0000E-099   1.0000E+000   6.2886E-008   1.0674E-032   2.7386E-058
    2.489079E+04   1.0000E-099   1.0000E+000   1.8646E-008   3.6319E-034   9.2032E-059
    2.564076E+04   1.0000E-099   1.0000E+000   4.8678E-009   8.1565E-036   2.8287E-059
    2.639701E+04   1.0000E-099   1.0000E+000   1.1204E-009   1.1810E-037   8.0134E-060
    2.720105E+04   1.0000E-099   1.0000E+000   2.6687E-010   1.9606E-039   2.4994E-060
    2.815374E+04   1.0000E-099   1.0000E+000   3.0290E-010   2.2311E-039   4.1612E-060
    2.943242E+04   1.0000E-099   1.0000E+000   6.8570E-010   5.0351E-038   1.4042E-059
    3.116242E+04   1.0000E-099   1.0000E+000   6.1828E-010   1.4105E-036   1.4253E-059
    3.304066E+04   1.0000E-099   1.0000E+000   6.4063E-010   3.9968E-035   1.1163E-059
    3.503210E+04   1.0000E-099   1.0000E+000   1.4603E-009   1.1919E-033   1.7762E-059
    3.711030E+04   1.0000E-099   1.0000E+000   5.0942E-009   6.3327E-032   4.6359E-059
    3.901991E+04   1.0000E-099   1.0000E+000   1.7443E-008   1.4790E-030   1.3141E-058
    4.066093E+04   1.0000E-099   1.0000E+000   5.5161E-008   2.2090E-029   3.6101E-058
    4.209766E+04   1.0000E-099   1.0000E+000   1.9365E-007   5.5962E-028   1.1113E-057
    4.342282E+04   1.0000E-099   1.0000E+000   7.0470E-007   1.9226E-026   3.6382E-057
    4.468967E+04   1.0000E-099   1.0000E+000   2.1278E-006   4.8099E-025   1.0747E-056
    4.594754E+04   1.0000E-099   9.9999E-001   5.1766E-006   6.4514E-024   3.5037E-056
    4.720181E+04   1.0000E-099   9.9999E-001   1.1555E-005   5.1197E-023   1.7971E-055
    4.846062E+04   1.0000E-099   9.9997E-001   2.5228E-005   2.6726E-022   1.0585E-054
    4.972693E+04   1.0000E-099   9.9995E-001   5.1618E-005   9.4105E-022   4.8692E-054
    5.100628E+04   1.0000E-099   9.9991E-001   9.1446E-005   2.3862E-021   1.6139E-053
    5.230281E+04   1.0000E-099   9.9986E-001   1.4189E-004   4.6439E-021   3.9925E-053
    5.361700E+04   1.0000E-099   9.9980E-001   1.9677E-004   7.6707E-021   8.0132E-053
    5.495138E+04   1.0000E-099   9.9975E-001   2.5290E-004   1.1193E-020   1.3712E-052
    5.630064E+04   1.0000E-099   9.9970E-001   3.0444E-004   1.4968E-020   2.0950E-052
    5.766284E+04   1.0000E-099   9.9966E-001   3.4392E-004   1.8473E-020   2.8911E-052
    5.902685E+04   1.0000E-099   9.9963E-001   3.6502E-004   2.1138E-020   3.6382E-052
    6.038389E+04   1.0000E-099   9.9963E-001   3.6553E-004   2.2474E-020   4.1759E-052
    6.172016E+04   1.0000E-099   9.9965E-001   3.4871E-004   2.2386E-020   4.4032E-052
    6.301844E+04   1.0000E-099   9.9968E-001   3.2261E-004   2.1311E-020   4.3599E-052
    6.426437E+04   1.0000E-099   9.9971E-001   2.9115E-004   1.9562E-020   4.1044E-052
    6.543193E+04   1.0000E-099   9.9974E-001   2.6008E-004   1.7643E-020   3.7591E-052
    6.650569E+04   1.0000E-099   9.9977E-001   2.3237E-004   1.5811E-020   3.3928E-052
    6.746554E+04   1.0000E-099   9.9978E-001   2.1653E-004   1.4654E-020   3.1368E-052
    6.829600E+04   1.0000E-099   9.9980E-001   2.0428E-004   1.3779E-020   2.9341E-052
    6.899793E+04   1.0000E-099   9.9981E-001   1.8915E-004   1.2595E-020   2.6540E-052
    6.956071E+04   1.0000E-099   9.9982E-001   1.7781E-004   1.1537E-020   2.3716E-052
    6.978708E+04   1.0000E-099   9.9983E-001   1.6543E-004   1.0423E-020   2.0651E-052
    6.990054E+04   1.0000E-099   9.9985E-001   1.4765E-004   8.5640E-021   1.5610E-052
    6.995735E+04   1.0000E-099   9.9987E-001   1.3235E-004   6.8071E-021   1.0751E-052
    6.998576E+04   1.0000E-099   9.9988E-001   1.1760E-004   4.9520E-021   6.5659E-053
    6.999926E+04   1.0000E-099   9.9990E-001   1.0344E-004   3.3618E-021   3.6491E-053
    6.999998E+04   1.0000E-099   9.9990E-001   1.0188E-004   3.1585E-021   3.3419E-053
#TIME:     2.300
#NVEL: 115
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    8.772129E+02   1.0000E-099   2.8228E-017   5.8222E-010   3.3389E-004   9.9967E-001
    8.831670E+02   1.0000E-099   2.8228E-017   5.8222E-010   3.3389E-004   9.9967E-001
    9.012731E+02   1.0000E-099   2.8170E-017   5.8126E-010   3.3356E-004   9.9967E-001
    9.386063E+02   1.0000E-099   2.7785E-017   5.7488E-010   3.3134E-004   9.9967E-001
    9.982648E+02   1.0000E-099   2.6389E-017   5.5156E-010   3.2315E-004   9.9968E-001
    1.057955E+03   1.0000E-099   2.3689E-017   5.0577E-010   3.0665E-004   9.9969E-001
    1.121292E+03   1.0000E-099   1.9197E-017   4.2720E-010   2.7689E-004   9.9972E-001
    1.188420E+03   1.0000E-099   1.3154E-017   3.1531E-010   2.3042E-004   9.9977E-001
    1.259568E+03   1.0000E-099   7.2503E-018   1.9505E-010   1.7217E-004   9.9983E-001
    1.334974E+03   1.0000E-099   3.2997E-018   1.0280E-010   1.1640E-004   9.9988E-001
    1.414895E+03   1.0000E-099   1.2950E-018   4.8017E-011   7.3126E-005   9.9993E-001
    1.499600E+03   1.0000E-099   4.6303E-019   2.0912E-011   4.4180E-005   9.9996E-001
    1.589377E+03   1.0000E-099   1.5835E-019   8.8424E-012   2.6339E-005   9.9997E-001
    1.684528E+03   1.0000E-099   5.2647E-020   3.6852E-012   1.5660E-005   9.9998E-001
    1.785376E+03   1.0000E-099   1.7936E-020   1.5712E-012   9.4757E-006   9.9999E-001
    1.892261E+03   1.0000E-099   6.5556E-021   7.0785E-013   5.9397E-006   9.9999E-001
    2.005545E+03   1.0000E-099   2.5732E-021   3.3766E-013   3.8640E-006   1.0000E+000
    2.125611E+03   1.0000E-099   1.0155E-021   1.6331E-013   2.5534E-006   1.0000E+000
    2.252865E+03   1.0000E-099   3.9313E-022   7.8934E-014   1.7025E-006   1.0000E+000
    2.387737E+03   1.0000E-099   1.6047E-022   4.0100E-014   1.1748E-006   1.0000E+000
    2.530684E+03   1.0000E-099   7.5373E-023   2.2712E-014   8.6327E-007   1.0000E+000
    2.682188E+03   1.0000E-099   4.1949E-023   1.4632E-014   6.8153E-007   1.0000E+000
    2.842763E+03   1.0000E-099   2.6886E-023   1.0541E-014   5.7277E-007   1.0000E+000
    3.012950E+03   1.0000E-099   1.9190E-023   8.3258E-015   5.0733E-007   1.0000E+000
    3.193327E+03   1.0000E-099   1.5468E-023   7.2897E-015   4.7626E-007   1.0000E+000
    3.384502E+03   1.0000E-099   1.4328E-023   7.1578E-015   4.7680E-007   1.0000E+000
    3.587122E+03   1.0000E-099   1.4258E-023   7.5293E-015   4.9805E-007   1.0000E+000
    3.801872E+03   1.0000E-099   1.3641E-023   7.8184E-015   5.2042E-007   1.0000E+000
    4.029478E+03   1.0000E-099   1.3857E-023   8.4268E-015   5.5463E-007   1.0000E+000
    4.270711E+03   1.0000E-099   1.7883E-023   1.0511E-014   6.3321E-007   1.0000E+000
    4.526386E+03   1.0000E-099   2.2684E-023   1.2759E-014   7.0874E-007   1.0000E+000
    4.797367E+03   1.0000E-099   2.2781E-023   1.3055E-014   7.2354E-007   1.0000E+000
    5.084571E+03   1.0000E-099   1.9023E-023   1.1699E-014   6.8820E-007   1.0000E+000
    5.388969E+03   1.0000E-099   1.6045E-023   1.0521E-014   6.5484E-007   1.0000E+000
    5.711590E+03   1.0000E-099   1.4528E-023   9.9554E-015   6.4020E-007   1.0000E+000
    6.053526E+03   1.0000E-099   1.3901E-023   9.8566E-015   6.4289E-007   1.0000E+000
    6.415932E+03   1.0000E-099   1.4610E-023   1.0500E-014   6.7323E-007   1.0000E+000
    6.800035E+03   1.0000E-099   1.7003E-023   1.2132E-014   7.3933E-007   1.0000E+000
    7.207133E+03   1.0000E-099   2.0640E-023   1.4669E-014   8.3854E-007   1.0000E+000
    7.638602E+03   1.0000E-099   2.6712E-023   1.8847E-014   9.9088E-007   1.0000E+000
    8.095902E+03   1.0000E-099   4.1277E-023   2.7748E-014   1.2676E-006   1.0000E+000
    8.580580E+03   1.0000E-099   8.0630E-023   4.8969E-014   1.8043E-006   1.0000E+000
    9.094273E+03   1.0000E-099   2.0773E-022   1.0815E-013   2.9474E-006   1.0000E+000
    9.638720E+03   1.0000E-099   8.1465E-022   3.3616E-013   5.9428E-006   9.9999E-001
    1.021576E+04   1.0000E-099   5.7717E-021   1.6986E-012   1.6204E-005   9.9998E-001
    1.082735E+04   1.0000E-099   1.2081E-019   2.0818E-011   7.6197E-005   9.9992E-001
    1.147562E+04   1.0000E-099   1.0762E-017   8.7100E-010   7.7294E-004   9.9923E-001
    1.216336E+04   1.0000E-099   2.6081E-015   8.6251E-008   1.3307E-002   9.8669E-001
    1.278292E+04   1.0000E-099   8.1631E-013   1.0317E-005   2.3256E-001   7.6743E-001
    1.329097E+04   1.0000E-099   6.2802E-011   3.0230E-004   8.9197E-001   1.0772E-001
    1.376411E+04   1.0000E-099   1.3290E-009   2.5218E-003   9.9296E-001   4.5147E-003
    1.428822E+04   1.0000E-099   3.3309E-008   2.2957E-002   9.7692E-001   1.1847E-004
    1.487302E+04   1.0000E-099   1.1605E-006   2.4295E-001   7.5705E-001   1.3140E-006
    1.544248E+04   1.0000E-099   1.9015E-005   8.6856E-001   1.3142E-001   1.9742E-009
    1.590456E+04   1.0000E-099   1.5935E-004   9.9542E-001   4.4158E-003   3.3012E-013
    1.624779E+04   1.0000E-099   1.1957E-003   9.9870E-001   1.0012E-004   2.1618E-017
    1.650822E+04   1.0000E-099   6.4755E-003   9.9352E-001   3.2985E-006   3.2135E-021
    1.673974E+04   1.0000E-099   2.0976E-002   9.7902E-001   2.3254E-007   2.9901E-024
    1.696430E+04   1.0000E-099   6.0089E-002   9.3991E-001   2.1264E-008   5.9785E-027
    1.720132E+04   1.0000E-099   1.6598E-001   8.3402E-001   1.6888E-009   9.5013E-030
    1.745477E+04   1.0000E-099   3.9238E-001   6.0762E-001   1.0235E-010   1.0263E-032
    1.772076E+04   1.0000E-099   6.8006E-001   3.1994E-001   4.4366E-012   7.8331E-036
    1.800643E+04   1.0000E-099   8.7278E-001   1.2722E-001   1.4678E-013   4.5839E-039
    1.832626E+04   1.0000E-099   9.5433E-001   4.5669E-002   4.4865E-015   2.4823E-042
    1.871259E+04   1.0000E-099   9.8417E-001   1.5827E-002   1.2463E-016   1.0509E-045
    1.919405E+04   1.0000E-099   9.9494E-001   5.0574E-003   2.8166E-018   2.8435E-049
    1.979731E+04   1.0000E-099   9.9870E-001   1.2994E-003   3.8277E-020   3.2873E-053
    2.049487E+04   1.0000E-099   9.9975E-001   2.5330E-004   2.7286E-022   8.6727E-055
    2.124786E+04   1.0000E-099   9.9996E-001   4.4230E-005   1.6215E-024   1.5932E-055
    2.200682E+04   1.0000E-099   9.9999E-001   9.1533E-006   1.7064E-026   3.3946E-056
    2.275640E+04   1.0000E-099   1.0000E+000   2.3699E-006   3.4700E-028   9.1255E-057
    2.350798E+04   1.0000E-099   1.0000E+000   6.6503E-007   8.7825E-030   2.7199E-057
    2.426537E+04   1.0000E-099   1.0000E+000   1.9521E-007   2.6346E-031   8.7674E-058
    2.501360E+04   1.0000E-099   1.0000E+000   5.8014E-008   8.8568E-033   2.9680E-058
    2.575472E+04   1.0000E-099   1.0000E+000   1.5510E-008   2.0239E-034   9.3797E-059
    2.650572E+04   1.0000E-099   1.0000E+000   3.6766E-009   2.7621E-036   2.7413E-059
    2.731305E+04   1.0000E-099   1.0000E+000   8.6463E-010   3.7231E-038   8.4538E-060
    2.828350E+04   1.0000E-099   1.0000E+000   5.8017E-010   1.2057E-038   8.2514E-060
    2.958982E+04   1.0000E-099   1.0000E+000   1.1249E-009   1.0221E-037   2.3030E-059
    3.135660E+04   1.0000E-099   1.0000E+000   8.9535E-010   1.2097E-036   1.9779E-059
    3.323383E+04   1.0000E-099   1.0000E+000   8.2163E-010   2.6248E-035   1.3578E-059
    3.522522E+04   1.0000E-099   1.0000E+000   1.4529E-009   8.0601E-034   1.7176E-059
    3.728530E+04   1.0000E-099   1.0000E+000   4.2787E-009   4.3285E-032   3.9491E-059
    3.917693E+04   1.0000E-099   1.0000E+000   1.4084E-008   1.0242E-030   1.0946E-058
    4.079130E+04   1.0000E-099   1.0000E+000   4.5159E-008   1.6639E-029   3.0787E-058
    4.221126E+04   1.0000E-099   1.0000E+000   1.6461E-007   4.7517E-028   9.8688E-058
    4.352933E+04   1.0000E-099   1.0000E+000   6.2161E-007   1.7955E-026   3.3544E-057
    4.479191E+04   1.0000E-099   1.0000E+000   1.9318E-006   4.6903E-025   1.0194E-056
    4.604727E+04   1.0000E-099   1.0000E+000   4.8353E-006   6.4106E-024   3.3869E-056
    4.729832E+04   1.0000E-099   9.9999E-001   1.1098E-005   5.1397E-023   1.7645E-055
    4.855474E+04   1.0000E-099   9.9998E-001   2.4768E-005   2.6951E-022   1.0580E-054
    4.981785E+04   1.0000E-099   9.9995E-001   5.1219E-005   9.4756E-022   4.8954E-054
    5.109445E+04   1.0000E-099   9.9991E-001   9.1114E-005   2.3959E-021   1.6231E-053
    5.238754E+04   1.0000E-099   9.9986E-001   1.4151E-004   4.6560E-021   4.0125E-053
    5.369822E+04   1.0000E-099   9.9980E-001   1.9652E-004   7.6643E-021   8.0505E-053
    5.502850E+04   1.0000E-099   9.9975E-001   2.5271E-004   1.1231E-020   1.3772E-052
    5.637316E+04   1.0000E-099   9.9970E-001   3.0408E-004   1.4984E-020   2.1012E-052
    5.773033E+04   1.0000E-099   9.9966E-001   3.4318E-004   1.8470E-020   2.8979E-052
    5.908844E+04   1.0000E-099   9.9964E-001   3.6379E-004   2.1100E-020   3.6381E-052
    6.043940E+04   1.0000E-099   9.9964E-001   3.6394E-004   2.2399E-020   4.1671E-052
    6.176871E+04   1.0000E-099   9.9965E-001   3.4705E-004   2.2291E-020   4.3874E-052
    6.305999E+04   1.0000E-099   9.9968E-001   3.2107E-004   2.1212E-020   4.3408E-052
    6.429858E+04   1.0000E-099   9.9971E-001   2.8987E-004   1.9474E-020   4.0859E-052
    6.545875E+04   1.0000E-099   9.9974E-001   2.5911E-004   1.7573E-020   3.7436E-052
    6.652599E+04   1.0000E-099   9.9977E-001   2.3177E-004   1.5765E-020   3.3819E-052
    6.747945E+04   1.0000E-099   9.9978E-001   2.1617E-004   1.4626E-020   3.1297E-052
    6.830480E+04   1.0000E-099   9.9980E-001   2.0400E-004   1.3757E-020   2.9283E-052
    6.900253E+04   1.0000E-099   9.9981E-001   1.8897E-004   1.2579E-020   2.6497E-052
    6.956252E+04   1.0000E-099   9.9982E-001   1.7765E-004   1.1523E-020   2.3678E-052
    6.978796E+04   1.0000E-099   9.9983E-001   1.6526E-004   1.0408E-020   2.0611E-052
    6.990096E+04   1.0000E-099   9.9985E-001   1.4750E-004   8.5482E-021   1.5567E-052
    6.995752E+04   1.0000E-099   9.9987E-001   1.3222E-004   6.7937E-021   1.0719E-052
    6.998582E+04   1.0000E-099   9.9988E-001   1.1750E-004   4.9428E-021   6.5477E-053
    6.999927E+04   1.0000E-099   9.9990E-001   1.0339E-004   3.3592E-021   3.6452E-053
    6.999998E+04   1.0000E-099   9.9990E-001   1.0184E-004   3.1569E-021   3.3398E-053
#TIME:     2.530
#NVEL: 115
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    8.772129E+02   1.0000E-099   5.5974E-017   1.1362E-009   5.3159E-004   9.9947E-001
    8.818193E+02   1.0000E-099   5.5974E-017   1.1362E-009   5.3159E-004   9.9947E-001
    8.957844E+02   1.0000E-099   5.5880E-017   1.1346E-009   5.3115E-004   9.9947E-001
    9.243816E+02   1.0000E-099   5.5267E-017   1.1246E-009   5.2828E-004   9.9947E-001
    9.776549E+02   1.0000E-099   5.2662E-017   1.0815E-009   5.1590E-004   9.9948E-001
    1.036227E+03   1.0000E-099   4.7215E-017   9.9022E-010   4.8899E-004   9.9951E-001
    1.098263E+03   1.0000E-099   3.8339E-017   8.3695E-010   4.4151E-004   9.9956E-001
    1.164013E+03   1.0000E-099   2.6536E-017   6.2193E-010   3.6868E-004   9.9963E-001
    1.233699E+03   1.0000E-099   1.4748E-017   3.8706E-010   2.7640E-004   9.9972E-001
    1.307557E+03   1.0000E-099   6.6273E-018   2.0210E-010   1.8587E-004   9.9981E-001
    1.385836E+03   1.0000E-099   2.5293E-018   9.2308E-011   1.1513E-004   9.9988E-001
    1.468802E+03   1.0000E-099   8.6707E-019   3.8887E-011   6.8122E-005   9.9993E-001
    1.556735E+03   1.0000E-099   2.9282E-019   1.6202E-011   4.0088E-005   9.9996E-001
    1.649932E+03   1.0000E-099   9.6308E-020   6.6370E-012   2.3431E-005   9.9998E-001
    1.748708E+03   1.0000E-099   3.0970E-020   2.6877E-012   1.3671E-005   9.9999E-001
    1.853398E+03   1.0000E-099   1.0215E-020   1.1158E-012   8.1340E-006   9.9999E-001
    1.964355E+03   1.0000E-099   3.6787E-021   4.9699E-013   5.0609E-006   9.9999E-001
    2.081956E+03   1.0000E-099   1.4364E-021   2.3678E-013   3.2908E-006   1.0000E+000
    2.206596E+03   1.0000E-099   5.7159E-022   1.1581E-013   2.1902E-006   1.0000E+000
    2.338698E+03   1.0000E-099   2.3378E-022   5.8534E-014   1.4964E-006   1.0000E+000
    2.478709E+03   1.0000E-099   1.0631E-022   3.2244E-014   1.0774E-006   1.0000E+000
    2.627102E+03   1.0000E-099   5.6727E-023   2.0074E-014   8.3151E-007   1.0000E+000
    2.784379E+03   1.0000E-099   3.5191E-023   1.4059E-014   6.8597E-007   1.0000E+000
    2.951071E+03   1.0000E-099   2.4472E-023   1.0838E-014   5.9834E-007   1.0000E+000
    3.127743E+03   1.0000E-099   1.8992E-023   9.1870E-015   5.5162E-007   1.0000E+000
    3.314991E+03   1.0000E-099   1.6930E-023   8.7385E-015   5.4324E-007   1.0000E+000
    3.513450E+03   1.0000E-099   1.6608E-023   9.0568E-015   5.6351E-007   1.0000E+000
    3.723790E+03   1.0000E-099   1.5996E-023   9.4325E-015   5.9094E-007   1.0000E+000
