#NTIMES: 49
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
3909.64 7.3717e-05 4.4984e-01 5.1441e-01 3.5678e-02
4148.46 7.1039e-05 4.6828e-01 4.9794e-01 3.3709e-02
4670.75 7.4116e-05 4.7093e-01 4.9528e-01 3.3711e-02
4956.05 5.0955e-05 3.8232e-01 5.7365e-01 4.3980e-02
5258.79 1.4536e-05 2.1008e-01 7.1919e-01 7.0708e-02
5580.02 3.3066e-06 7.7487e-02 8.2058e-01 1.0193e-01
5920.87 1.0620e-06 3.7008e-02 8.3972e-01 1.2327e-01
6282.54 5.4666e-07 2.4395e-02 8.3184e-01 1.4376e-01
6666.30 4.4756e-07 2.1600e-02 8.3121e-01 1.4718e-01
7073.50 4.6845e-07 2.3601e-02 8.2620e-01 1.5020e-01
7505.58 4.3379e-07 2.3680e-02 8.2427e-01 1.5205e-01
7964.05 6.1117e-07 3.0884e-02 8.1766e-01 1.5146e-01
8450.53 1.4411e-06 5.2359e-02 8.1742e-01 1.3022e-01
8966.72 4.6348e-06 1.1457e-01 7.7561e-01 1.0981e-01
9514.44 1.3942e-05 2.2748e-01 6.8637e-01 8.6134e-02
10095.62 2.8755e-05 3.2934e-01 6.0592e-01 6.4717e-02
10712.30 4.4973e-05 4.1437e-01 5.3511e-01 5.0474e-02
11366.65 6.3146e-05 4.6325e-01 4.9264e-01 4.4048e-02
12061.10 7.6860e-05 4.9076e-01 4.6902e-01 4.0137e-02
12793.43 6.5735e-05 5.0852e-01 4.5183e-01 3.9578e-02
13528.61 5.4602e-05 4.8073e-01 4.7730e-01 4.1914e-02
14194.74 4.4360e-05 4.8761e-01 4.6931e-01 4.3036e-02
14757.77 3.1991e-05 4.4430e-01 5.0827e-01 4.7403e-02
15240.48 3.1866e-05 4.1964e-01 5.3899e-01 4.1345e-02
15646.99 3.5167e-05 4.3620e-01 5.3436e-01 2.9410e-02
15960.30 6.6249e-05 5.0795e-01 4.7501e-01 1.6976e-02
16187.41 6.1242e-05 4.9799e-01 4.8787e-01 1.4077e-02
16354.17 4.8827e-05 5.1669e-01 4.6980e-01 1.3466e-02
16484.18 3.7179e-05 3.0052e-01 6.8003e-01 1.9412e-02
16593.12 2.7564e-05 2.2772e-01 7.4953e-01 2.2728e-02
16691.99 2.9730e-05 4.4470e-01 5.3349e-01 2.1779e-02
16788.59 1.1865e-05 1.5596e-01 8.1267e-01 3.1352e-02
16888.37 2.7583e-05 3.4777e-01 6.2409e-01 2.8118e-02
16998.79 2.8110e-05 2.3607e-01 7.3060e-01 3.3299e-02
17146.37 1.2063e-05 2.2388e-01 7.3991e-01 3.6192e-02
17415.23 7.8832e-06 1.4025e-01 8.1187e-01 4.7871e-02
17888.12 9.2452e-06 1.9948e-01 7.4820e-01 5.2315e-02
18532.37 4.4077e-06 1.0916e-01 8.2715e-01 6.3677e-02
19260.76 2.3042e-06 6.5777e-02 8.5944e-01 7.4777e-02
20034.10 6.8538e-07 2.1406e-02 8.7663e-01 1.0196e-01
20838.00 1.9863e-06 6.6141e-02 8.1140e-01 1.2246e-01
21647.97 1.0004e-06 3.9311e-02 8.2379e-01 1.3689e-01
22447.94 1.2776e-06 5.4524e-02 7.8642e-01 1.5905e-01
23245.88 7.7260e-07 4.0452e-02 7.5630e-01 2.0325e-01
24052.47 8.1740e-07 4.8382e-02 6.6640e-01 2.8522e-01
24867.72 9.0552e-07 5.5079e-02 7.1008e-01 2.3484e-01
25698.86 1.1485e-06 9.4804e-02 6.5106e-01 2.5413e-01
26587.16 6.9979e-08 5.6312e-03 5.5514e-01 4.3923e-01
27637.54 9.5798e-08 7.7689e-03 6.1143e-01 3.8080e-01
28986.97 6.4090e-07 6.5214e-02 4.3385e-01 5.0094e-01
#TIME: 220.09
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 5.0561e-04 8.2453e-01 1.7068e-01 4.2900e-03
1919.29 3.8158e-04 8.4017e-01 1.5583e-01 3.6216e-03
2581.60 2.8169e-04 7.9205e-01 2.0164e-01 6.0324e-03
3084.17 2.3033e-04 7.2073e-01 2.6864e-01 1.0399e-02
3472.46 1.5030e-04 5.8858e-01 3.9176e-01 1.9505e-02
3909.64 7.5669e-05 4.4117e-01 5.2286e-01 3.5891e-02
4148.46 7.3155e-05 4.5067e-01 5.1297e-01 3.6291e-02
4670.75 8.0783e-05 4.7667e-01 4.9019e-01 3.3059e-02
4956.05 4.7928e-05 3.7649e-01 5.7774e-01 4.5719e-02
5258.79 1.4916e-05 2.0539e-01 7.2235e-01 7.2244e-02
5580.02 3.3151e-06 7.2909e-02 8.2730e-01 9.9785e-02
5920.87 1.0327e-06 3.5359e-02 8.3942e-01 1.2522e-01
6282.54 5.3139e-07 2.4137e-02 8.3447e-01 1.4140e-01
6666.30 4.6654e-07 2.2097e-02 8.2550e-01 1.5240e-01
7073.50 4.4179e-07 2.3196e-02 8.2379e-01 1.5302e-01
7505.58 4.4180e-07 2.4326e-02 8.1701e-01 1.5866e-01
7964.05 6.4556e-07 3.1185e-02 8.1303e-01 1.5578e-01
8450.53 1.3742e-06 5.0093e-02 8.1750e-01 1.3241e-01
8966.72 4.7636e-06 1.1906e-01 7.7062e-01 1.1031e-01
9514.44 1.3865e-05 2.2670e-01 6.8733e-01 8.5958e-02
10095.62 3.1507e-05 3.2752e-01 6.0779e-01 6.4656e-02
10712.30 4.8967e-05 4.1275e-01 5.3589e-01 5.1316e-02
11366.65 6.8027e-05 4.7119e-01 4.8602e-01 4.2723e-02
12061.10 6.9933e-05 5.0276e-01 4.5703e-01 4.0137e-02
12793.43 6.8410e-05 5.0456e-01 4.5614e-01 3.9226e-02
13528.61 5.3194e-05 5.0902e-01 4.5098e-01 3.9948e-02
14194.74 4.2462e-05 5.1767e-01 4.4047e-01 4.1812e-02
14757.77 3.0388e-05 4.4778e-01 5.0546e-01 4.6728e-02
15240.48 2.6981e-05 4.3436e-01 5.2383e-01 4.1780e-02
15646.99 3.6586e-05 4.3681e-01 5.3311e-01 3.0047e-02
15960.30 6.3392e-05 5.9966e-01 3.8610e-01 1.4179e-02
16187.41 5.0944e-05 5.4336e-01 4.4314e-01 1.3444e-02
16354.17 6.3825e-05 5.0826e-01 4.7796e-01 1.3718e-02
16484.18 4.3327e-05 4.3724e-01 5.4608e-01 1.6630e-02
16593.12 4.6040e-05 3.8824e-01 5.9137e-01 2.0344e-02
16691.99 2.9782e-05 2.9315e-01 6.8104e-01 2.5772e-02
16788.59 1.6046e-05 2.4680e-01 7.2418e-01 2.8998e-02
16888.37 1.4846e-05 1.6551e-01 7.9975e-01 3.4725e-02
16998.79 2.8798e-05 3.1002e-01 6.6263e-01 2.7325e-02
17146.37 1.7034e-05 2.9466e-01 6.7507e-01 3.0249e-02
17415.23 1.0210e-05 1.6549e-01 7.9451e-01 3.9993e-02
17888.12 4.6880e-06 9.7969e-02 8.5086e-01 5.1162e-02
18532.37 1.7427e-06 3.8840e-02 8.9361e-01 6.7548e-02
19260.76 3.9231e-06 1.0222e-01 8.2412e-01 7.3655e-02
20034.10 4.2808e-06 1.1006e-01 8.0911e-01 8.0827e-02
20838.00 1.2052e-06 3.9891e-02 8.4567e-01 1.1444e-01
21647.97 3.4044e-06 1.3173e-01 7.5255e-01 1.1571e-01
22447.94 6.1364e-07 2.5881e-02 8.2395e-01 1.5017e-01
23245.88 9.6594e-07 4.3109e-02 7.3630e-01 2.2059e-01
24052.47 3.2454e-07 1.8101e-02 7.4560e-01 2.3630e-01
24867.72 3.5621e-07 2.3124e-02 6.3276e-01 3.4412e-01
25698.86 6.5774e-07 4.8772e-02 6.7872e-01 2.7251e-01
26587.16 5.6073e-08 5.8364e-03 6.8620e-01 3.0796e-01
27637.54 2.5561e-07 2.7168e-02 5.8086e-01 3.9197e-01
28986.97 5.0718e-07 4.7839e-02 5.1855e-01 4.3361e-01
#TIME: 223.25
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 4.7145e-04 8.2621e-01 1.6926e-01 4.0527e-03
1919.29 3.9642e-04 8.4125e-01 1.5480e-01 3.5563e-03
2581.60 2.9356e-04 7.9446e-01 1.9929e-01 5.9544e-03
3084.17 2.3157e-04 7.1838e-01 2.7088e-01 1.0507e-02
3472.46 1.4993e-04 6.0549e-01 3.7557e-01 1.8784e-02
3909.64 7.2883e-05 4.3386e-01 5.2987e-01 3.6206e-02
4148.46 7.2243e-05 4.5892e-01 5.0590e-01 3.5109e-02
4670.75 7.4721e-05 4.7503e-01 4.9215e-01 3.2751e-02
4956.05 4.6613e-05 3.5885e-01 5.9535e-01 4.5757e-02
5258.79 1.5882e-05 2.0838e-01 7.1982e-01 7.1779e-02
5580.02 3.0302e-06 7.4701e-02 8.2455e-01 1.0075e-01
5920.87 9.9315e-07 3.5467e-02 8.3951e-01 1.2502e-01
6282.54 5.5811e-07 2.5028e-02 8.3021e-01 1.4476e-01
6666.30 4.7660e-07 2.3794e-02 8.2944e-01 1.4676e-01
7073.50 4.2897e-07 2.1886e-02 8.2858e-01 1.4953e-01
7505.58 4.3756e-07 2.4141e-02 8.1679e-01 1.5907e-01
7964.05 6.3144e-07 3.0098e-02 8.1982e-01 1.5008e-01
8450.53 1.6825e-06 5.9752e-02 8.1242e-01 1.2783e-01
8966.72 4.7110e-06 1.1491e-01 7.7591e-01 1.0917e-01
9514.44 1.4160e-05 2.2585e-01 6.8900e-01 8.5135e-02
10095.62 3.0669e-05 3.2899e-01 6.0557e-01 6.5408e-02
10712.30 4.5542e-05 4.1007e-01 5.3790e-01 5.1985e-02
11366.65 6.5139e-05 4.6560e-01 4.9068e-01 4.3653e-02
12061.10 7.6018e-05 4.9257e-01 4.6660e-01 4.0747e-02
12793.43 7.5670e-05 5.2529e-01 4.3661e-01 3.8022e-02
13528.61 6.0118e-05 5.0269e-01 4.5671e-01 4.0544e-02
14194.74 3.6188e-05 4.6407e-01 4.8995e-01 4.5941e-02
14757.77 3.5562e-05 4.7511e-01 4.7939e-01 4.5469e-02
15240.48 3.3073e-05 4.1689e-01 5.4011e-01 4.2964e-02
15646.99 4.4638e-05 5.0600e-01 4.6849e-01 2.5469e-02
15960.30 6.1895e-05 5.6551e-01 4.1916e-01 1.5275e-02
16187.41 7.3560e-05 4.9500e-01 4.9115e-01 1.3777e-02
16354.17 5.8687e-05 4.9334e-01 4.9344e-01 1.3160e-02
16484.18 3.8661e-05 4.1622e-01 5.6663e-01 1.7112e-02
16593.12 3.6407e-05 4.4145e-01 5.4018e-01 1.8338e-02
16691.99 2.9873e-05 3.4272e-01 6.3620e-01 2.1057e-02
16788.59 3.3974e-05 3.8183e-01 5.9345e-01 2.4685e-02
16888.37 1.0851e-05 1.2492e-01 8.4180e-01 3.3275e-02
16998.79 1.7405e-05 2.1011e-01 7.5893e-01 3.0938e-02
17146.37 2.6390e-05 3.8774e-01 5.8289e-01 2.9349e-02
17415.23 6.4795e-06 1.1236e-01 8.4224e-01 4.5393e-02
17888.12 4.6625e-06 9.5208e-02 8.5156e-01 5.3226e-02
18532.37 2.8994e-06 6.6111e-02 8.6853e-01 6.5360e-02
19260.76 2.2845e-06 5.7509e-02 8.6490e-01 7.7592e-02
20034.10 2.4717e-06 8.1300e-02 8.2375e-01 9.4944e-02
20838.00 3.0473e-06 9.7666e-02 7.9205e-01 1.1028e-01
21647.97 1.9621e-06 6.7678e-02 8.1230e-01 1.2002e-01
22447.94 2.6595e-06 1.0544e-01 7.4991e-01 1.4465e-01
23245.88 3.9381e-07 1.9988e-02 7.8089e-01 1.9912e-01
24052.47 3.2007e-07 1.9141e-02 7.5844e-01 2.2242e-01
24867.72 5.2531e-07 3.8763e-02 5.7630e-01 3.8493e-01
25698.86 6.7934e-07 5.2060e-02 6.6177e-01 2.8617e-01
26587.16 8.6021e-08 8.7760e-03 6.7980e-01 3.1143e-01
27637.54 1.5546e-07 1.5120e-02 5.8804e-01 3.9684e-01
28986.97 5.6553e-08 6.9764e-03 5.7852e-01 4.1450e-01
#TIME: 226.46
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 4.4448e-04 8.2659e-01 1.6879e-01 4.1788e-03
1919.29 4.1893e-04 8.4733e-01 1.4895e-01 3.3007e-03
2581.60 3.0853e-04 7.9726e-01 1.9681e-01 5.6176e-03
3084.17 2.2944e-04 7.2507e-01 2.6452e-01 1.0182e-02
3472.46 1.4697e-04 5.9549e-01 3.8480e-01 1.9560e-02
3909.64 7.5564e-05 4.4954e-01 5.1577e-01 3.4612e-02
4148.46 7.8336e-05 4.7278e-01 4.9307e-01 3.4063e-02
4670.75 8.1801e-05 4.8357e-01 4.8402e-01 3.2323e-02
4956.05 3.9991e-05 3.5962e-01 5.9395e-01 4.6395e-02
5258.79 1.4978e-05 2.1518e-01 7.1480e-01 7.0006e-02
5580.02 3.4309e-06 7.8666e-02 8.2075e-01 1.0058e-01
5920.87 1.1626e-06 3.7135e-02 8.3980e-01 1.2307e-01
6282.54 5.6091e-07 2.4572e-02 8.3129e-01 1.4414e-01
6666.30 5.0260e-07 2.3449e-02 8.2988e-01 1.4667e-01
7073.50 4.6418e-07 2.4461e-02 8.2432e-01 1.5122e-01
7505.58 4.1195e-07 2.1998e-02 8.1542e-01 1.6258e-01
7964.05 6.3744e-07 3.1838e-02 8.2101e-01 1.4715e-01
8450.53 1.6327e-06 5.6576e-02 8.1294e-01 1.3048e-01
8966.72 5.0410e-06 1.1967e-01 7.7190e-01 1.0842e-01
9514.44 1.3910e-05 2.2151e-01 6.9170e-01 8.6768e-02
10095.62 3.0596e-05 3.2755e-01 6.0675e-01 6.5666e-02
10712.30 4.9353e-05 4.1578e-01 5.3337e-01 5.0802e-02
11366.65 6.6336e-05 4.9017e-01 4.6804e-01 4.1722e-02
12061.10 6.6563e-05 5.0390e-01 4.5627e-01 3.9766e-02
12793.43 5.9636e-05 5.1137e-01 4.4959e-01 3.8976e-02
13528.61 5.2941e-05 4.9472e-01 4.6425e-01 4.0978e-02
14194.74 4.8973e-05 5.4420e-01 4.1796e-01 3.7797e-02
14757.77 3.2664e-05 4.9053e-01 4.6735e-01 4.2093e-02
15240.48 3.5236e-05 4.4989e-01 5.0953e-01 4.0545e-02
15646.99 4.6448e-05 4.8964e-01 4.8373e-01 2.6584e-02
15960.30 8.9692e-05 5.6608e-01 4.1897e-01 1.4860e-02
16187.41 8.5020e-05 5.3854e-01 4.4829e-01 1.3083e-02
16354.17 6.2764e-05 5.0277e-01 4.8354e-01 1.3627e-02
16484.18 4.4206e-05 3.9054e-01 5.9179e-01 1.7619e-02
16593.12 2.8716e-05 3.0549e-01 6.7241e-01 2.2078e-02
16691.99 2.8607e-05 2.4198e-01 7.3142e-01 2.6575e-02
16788.59 3.3742e-05 4.3820e-01 5.3921e-01 2.2564e-02
16888.37 1.6180e-05 2.0438e-01 7.6452e-01 3.1084e-02
16998.79 1.3233e-05 1.6311e-01 8.0152e-01 3.5355e-02
17146.37 2.5760e-05 3.4146e-01 6.2772e-01 3.0796e-02
17415.23 1.6209e-05 2.4632e-01 7.1505e-01 3.8617e-02
17888.12 5.2573e-06 1.1672e-01 8.3245e-01 5.0829e-02
18532.37 3.7049e-06 9.1218e-02 8.4455e-01 6.4227e-02
19260.76 1.8244e-06 5.1617e-02 8.6905e-01 7.9334e-02
20034.10 2.8695e-06 8.0793e-02 8.2764e-01 9.1561e-02
20838.00 1.8600e-06 6.0264e-02 8.3377e-01 1.0596e-01
21647.97 3.0696e-06 1.1928e-01 7.6105e-01 1.1967e-01
22447.94 3.8219e-06 1.7922e-01 6.8325e-01 1.3753e-01
23245.88 2.9357e-06 1.5264e-01 6.5453e-01 1.9282e-01
24052.47 3.5938e-06 2.0514e-01 6.1940e-01 1.7545e-01
24867.72 3.0532e-07 2.2188e-02 7.3485e-01 2.4296e-01
25698.86 1.6173e-07 1.1907e-02 6.0031e-01 3.8778e-01
26587.16 1.0118e-07 9.2732e-03 5.9609e-01 3.9463e-01
27637.54 2.3205e-07 2.5984e-02 4.5713e-01 5.1689e-01
28986.97 8.5089e-07 9.8567e-02 5.4609e-01 3.5534e-01
#TIME: 229.71
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 4.3484e-04 8.3162e-01 1.6394e-01 4.0018e-03
1919.29 3.0222e-04 8.1570e-01 1.7995e-01 4.0434e-03
2581.60 2.9157e-04 7.9654e-01 1.9733e-01 5.8396e-03
3084.17 2.1311e-04 7.2185e-01 2.6762e-01 1.0321e-02
3472.46 1.4306e-04 6.0334e-01 3.7754e-01 1.8978e-02
3909.64 7.4003e-05 4.4935e-01 5.1598e-01 3.4594e-02
4148.46 7.5720e-05 4.7287e-01 4.9320e-01 3.3851e-02
4670.75 8.2262e-05 4.8145e-01 4.8565e-01 3.2821e-02
4956.05 3.9245e-05 3.6190e-01 5.9145e-01 4.6607e-02
5258.79 1.5483e-05 2.0560e-01 7.2166e-01 7.2719e-02
5580.02 3.7550e-06 7.8991e-02 8.1965e-01 1.0136e-01
5920.87 1.1881e-06 3.7860e-02 8.3627e-01 1.2587e-01
6282.54 5.6711e-07 2.4761e-02 8.3165e-01 1.4358e-01
6666.30 5.1265e-07 2.2992e-02 8.2981e-01 1.4720e-01
7073.50 4.5863e-07 2.3959e-02 8.2590e-01 1.5014e-01
7505.58 4.6618e-07 2.5025e-02 8.1879e-01 1.5619e-01
7964.05 6.4332e-07 3.1662e-02 8.1781e-01 1.5052e-01
8450.53 1.5712e-06 5.5528e-02 8.1081e-01 1.3366e-01
8966.72 4.8907e-06 1.1808e-01 7.7001e-01 1.1191e-01
9514.44 1.4519e-05 2.2889e-01 6.8556e-01 8.5541e-02
10095.62 3.0842e-05 3.4122e-01 5.9417e-01 6.4576e-02
10712.30 4.9970e-05 4.2598e-01 5.2441e-01 4.9567e-02
11366.65 6.8745e-05 4.8155e-01 4.7603e-01 4.2357e-02
12061.10 7.3562e-05 4.9551e-01 4.6378e-01 4.0642e-02
12793.43 6.8813e-05 5.1559e-01 4.4601e-01 3.8331e-02
13528.61 6.3001e-05 5.1227e-01 4.4730e-01 4.0366e-02
14194.74 5.2940e-05 5.0538e-01 4.5225e-01 4.2315e-02
14757.77 2.9354e-05 4.5062e-01 5.0480e-01 4.4551e-02
15240.48 4.0530e-05 5.1975e-01 4.4537e-01 3.4844e-02
15646.99 4.6657e-05 4.9479e-01 4.8049e-01 2.4675e-02
15960.30 8.8286e-05 5.9739e-01 3.8854e-01 1.3982e-02
16187.41 1.0740e-04 4.7137e-01 5.1440e-01 1.4127e-02
16354.17 7.5359e-05 5.0512e-01 4.8153e-01 1.3272e-02
16484.18 4.4720e-05 3.8918e-01 5.9486e-01 1.5920e-02
16593.12 4.1518e-05 4.2001e-01 5.6099e-01 1.8958e-02
16691.99 4.3231e-05 5.1245e-01 4.6963e-01 1.7875e-02
16788.59 2.1723e-05 2.7443e-01 6.9992e-01 2.5624e-02
16888.37 1.2979e-05 2.0842e-01 7.5924e-01 3.2325e-02
16998.79 1.8947e-05 2.5256e-01 7.1532e-01 3.2097e-02
17146.37 1.5584e-05 3.1435e-01 6.5365e-01 3.1987e-02
17415.23 8.3465e-06 1.5360e-01 8.0620e-01 4.0195e-02
17888.12 3.8190e-06 9.7986e-02 8.4735e-01 5.4663e-02
18532.37 3.6843e-06 1.1016e-01 8.2746e-01 6.2386e-02
19260.76 2.6715e-06 7.7215e-02 8.4761e-01 7.5171e-02
20034.10 3.2593e-06 8.9642e-02 8.2013e-01 9.0228e-02
20838.00 1.8090e-06 5.2346e-02 8.3454e-01 1.1311e-01
21647.97 3.1031e-06 1.2315e-01 7.5733e-01 1.1952e-01
22447.94 4.1220e-06 1.4091e-01 7.2045e-01 1.3864e-01
23245.88 1.5219e-06 7.4297e-02 7.4573e-01 1.7997e-01
24052.47 5.0903e-07 2.8360e-02 7.5169e-01 2.1995e-01
24867.72 6.3838e-07 4.0774e-02 6.7267e-01 2.8656e-01
25698.86 5.7875e-07 5.4642e-02 6.3806e-01 3.0729e-01
26587.16 3.7796e-07 3.2609e-02 4.9998e-01 4.6741e-01
27637.54 3.7939e-07 3.5701e-02 6.3338e-01 3.3092e-01
28986.97 3.4053e-07 3.7209e-02 5.9288e-01 3.6991e-01
#TIME: 233.01
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 5.2273e-04 8.2906e-01 1.6637e-01 4.0455e-03
1919.29 2.4551e-03 8.3589e-01 1.5807e-01 3.5882e-03
2581.60 2.8010e-04 7.9567e-01 1.9822e-01 5.8259e-03
3084.17 2.3525e-04 7.2358e-01 2.6600e-01 1.0178e-02
3472.46 1.4234e-04 6.0603e-01 3.7524e-01 1.8585e-02
3909.64 7.6142e-05 4.4696e-01 5.1789e-01 3.5071e-02
4148.46 7.7774e-05 4.5287e-01 5.1238e-01 3.4664e-02
4670.75 7.9230e-05 4.8929e-01 4.7912e-01 3.1507e-02
4956.05 4.6027e-05 3.5408e-01 5.9816e-01 4.7722e-02
5258.79 1.5321e-05 2.0778e-01 7.2050e-01 7.1704e-02
5580.02 3.7511e-06 8.1000e-02 8.1908e-01 9.9920e-02
5920.87 1.0835e-06 3.6595e-02 8.4507e-01 1.1833e-01
6282.54 6.0649e-07 2.5253e-02 8.3199e-01 1.4275e-01
6666.30 5.0919e-07 2.3423e-02 8.2812e-01 1.4846e-01
7073.50 5.1077e-07 2.5269e-02 8.2250e-01 1.5224e-01
7505.58 4.7463e-07 2.4415e-02 8.2094e-01 1.5464e-01
7964.05 6.5301e-07 3.0692e-02 8.1406e-01 1.5525e-01
8450.53 1.7264e-06 5.9066e-02 8.0693e-01 1.3400e-01
8966.72 4.9096e-06 1.1629e-01 7.7330e-01 1.1041e-01
9514.44 1.3763e-05 2.2531e-01 6.8851e-01 8.6164e-02
10095.62 3.3186e-05 3.2546e-01 6.0791e-01 6.6595e-02
10712.30 5.2847e-05 4.1878e-01 5.3057e-01 5.0598e-02
11366.65 6.4363e-05 4.7560e-01 4.8166e-01 4.2676e-02
12061.10 7.0090e-05 5.0298e-01 4.5749e-01 3.9464e-02
12793.43 7.8200e-05 5.2737e-01 4.3504e-01 3.7517e-02
13528.61 6.2474e-05 5.2156e-01 4.4029e-01 3.8092e-02
14194.74 6.5003e-05 5.3093e-01 4.2870e-01 4.0314e-02
14757.77 4.2871e-05 5.1374e-01 4.4541e-01 4.0806e-02
15240.48 3.1616e-05 4.5034e-01 5.1181e-01 3.7824e-02
15646.99 2.9690e-05 4.0804e-01 5.6191e-01 3.0027e-02
15960.30 6.9146e-05 5.7721e-01 4.0835e-01 1.4371e-02
16187.41 6.8649e-05 5.1072e-01 4.7555e-01 1.3656e-02
16354.17 5.9601e-05 4.0501e-01 5.7938e-01 1.5548e-02
16484.18 3.5339e-05 3.7182e-01 6.1060e-01 1.7545e-02
16593.12 4.5619e-05 4.0636e-01 5.7456e-01 1.9032e-02
16691.99 3.9483e-05 4.8800e-01 4.9442e-01 1.7539e-02
16788.59 2.6037e-05 2.6375e-01 7.0880e-01 2.7416e-02
16888.37 2.4883e-05 2.7706e-01 6.9431e-01 2.8597e-02
16998.79 1.8567e-05 2.6158e-01 7.0608e-01 3.2323e-02
17146.37 9.9972e-06 1.5983e-01 8.0144e-01 3.8724e-02
17415.23 5.8099e-06 1.0374e-01 8.5090e-01 4.5353e-02
17888.12 5.0917e-06 1.0278e-01 8.4219e-01 5.5023e-02
18532.37 2.7448e-06 7.2433e-02 8.6454e-01 6.3024e-02
19260.76 2.1936e-06 5.4983e-02 8.6784e-01 7.7171e-02
20034.10 3.4876e-06 1.2067e-01 7.9168e-01 8.7644e-02
20838.00 1.9340e-06 6.5373e-02 8.2664e-01 1.0798e-01
21647.97 4.1054e-06 1.4024e-01 7.3509e-01 1.2467e-01
22447.94 2.7232e-06 9.3112e-02 7.6622e-01 1.4067e-01
23245.88 2.8672e-06 1.5317e-01 6.7736e-01 1.6947e-01
24052.47 5.3325e-07 3.5542e-02 7.4623e-01 2.1823e-01
24867.72 3.7164e-07 2.6313e-02 7.2720e-01 2.4648e-01
25698.86 7.6875e-07 6.3741e-02 6.2332e-01 3.1294e-01
26587.16 9.0218e-07 6.2349e-02 5.3328e-01 4.0437e-01
27637.54 6.8999e-07 6.3705e-02 5.2634e-01 4.0996e-01
28986.97 8.0175e-07 9.9249e-02 5.5110e-01 3.4965e-01
#TIME: 236.36
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 4.6864e-04 8.3802e-01 1.5786e-01 3.6557e-03
1919.29 1.3217e-03 8.3652e-01 1.5853e-01 3.6292e-03
2581.60 2.8345e-04 7.9680e-01 1.9713e-01 5.7791e-03
3084.17 2.3705e-04 7.2405e-01 2.6557e-01 1.0147e-02
3472.46 1.4763e-04 6.0121e-01 3.7977e-01 1.8879e-02
3909.64 8.5348e-05 4.6128e-01 5.0435e-01 3.4283e-02
4148.46 7.2932e-05 4.5511e-01 5.1041e-01 3.4405e-02
4670.75 7.7328e-05 4.9011e-01 4.7844e-01 3.1373e-02
4956.05 4.5197e-05 3.8340e-01 5.7137e-01 4.5190e-02
5258.79 1.5343e-05 2.0742e-01 7.2225e-01 7.0309e-02
5580.02 3.7773e-06 7.9631e-02 8.1940e-01 1.0096e-01
5920.87 1.1128e-06 3.7533e-02 8.3888e-01 1.2359e-01
6282.54 6.1726e-07 2.6324e-02 8.3682e-01 1.3685e-01
6666.30 4.9316e-07 2.2880e-02 8.2899e-01 1.4813e-01
7073.50 5.3056e-07 2.5211e-02 8.2651e-01 1.4828e-01
7505.58 4.5539e-07 2.2375e-02 8.1296e-01 1.6467e-01
7964.05 6.2134e-07 2.9713e-02 8.2037e-01 1.4992e-01
8450.53 1.6660e-06 5.4781e-02 8.1146e-01 1.3375e-01
8966.72 4.8796e-06 1.1187e-01 7.7635e-01 1.1177e-01
9514.44 1.2875e-05 2.1800e-01 6.9487e-01 8.7123e-02
10095.62 3.0641e-05 3.4065e-01 5.9385e-01 6.5470e-02
10712.30 5.2856e-05 4.3246e-01 5.1785e-01 4.9643e-02
11366.65 6.5812e-05 4.8085e-01 4.7626e-01 4.2830e-02
12061.10 7.6135e-05 5.0167e-01 4.5877e-01 3.9484e-02
12793.43 7.0065e-05 5.3791e-01 4.2489e-01 3.7129e-02
13528.61 7.4101e-05 5.2829e-01 4.3244e-01 3.9189e-02
14194.74 6.1915e-05 4.9990e-01 4.6285e-01 3.7189e-02
14757.77 3.4655e-05 4.4306e-01 5.1060e-01 4.6310e-02
15240.48 3.8126e-05 4.5611e-01 5.0380e-01 4.0050e-02
15646.99 4.5539e-05 4.1580e-01 5.5483e-01 2.9324e-02
15960.30 7.0002e-05 5.9609e-01 3.9009e-01 1.3746e-02
16187.41 6.9655e-05 4.6345e-01 5.2296e-01 1.3523e-02
16354.17 6.3524e-05 4.7927e-01 5.0677e-01 1.3895e-02
16484.18 4.8443e-05 3.7146e-01 6.1100e-01 1.7488e-02
16593.12 3.6384e-05 2.5814e-01 7.1905e-01 2.2773e-02
16691.99 6.9060e-05 5.8759e-01 3.9750e-01 1.4838e-02
16788.59 2.6259e-05 3.1496e-01 6.5979e-01 2.5216e-02
16888.37 3.2139e-05 3.2673e-01 6.4718e-01 2.6051e-02
16998.79 2.6918e-05 3.4194e-01 6.3164e-01 2.6390e-02
