#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ar0           ar1           ar2           ar3
    2.575445E+03   5.6242E-022   1.4878E-013   5.4970E-006   9.9999E-001
    2.733809E+03   3.7256E-022   1.1360E-013   4.9400E-006   1.0000E+000
    2.901910E+03   2.5525E-022   8.8689E-014   4.4826E-006   1.0000E+000
    3.080349E+03   1.7361E-022   6.8691E-014   3.9812E-006   1.0000E+000
    3.269759E+03   1.3074E-022   5.6745E-014   3.5806E-006   1.0000E+000
    3.470816E+03   1.0838E-022   4.9856E-014   3.2758E-006   1.0000E+000
    3.684237E+03   8.9308E-023   4.3549E-014   2.9573E-006   1.0000E+000
    3.910780E+03   6.7662E-023   3.5966E-014   2.5953E-006   1.0000E+000
    4.151254E+03   6.0750E-023   3.3092E-014   2.3337E-006   1.0000E+000
    4.406514E+03   6.9725E-023   3.6230E-014   2.4240E-006   1.0000E+000
    4.677470E+03   5.5408E-023   3.1255E-014   2.3243E-006   1.0000E+000
    4.965088E+03   3.0769E-023   2.1124E-014   1.9162E-006   1.0000E+000
    5.270391E+03   2.2708E-023   1.7287E-014   1.7547E-006   1.0000E+000
    5.594466E+03   1.9572E-023   1.5654E-014   1.6688E-006   1.0000E+000
    5.938470E+03   1.7751E-023   1.4645E-014   1.6000E-006   1.0000E+000
    6.303626E+03   1.6107E-023   1.3677E-014   1.5149E-006   1.0000E+000
    6.691235E+03   1.5171E-023   1.3111E-014   1.4642E-006   1.0000E+000
    7.102679E+03   1.4445E-023   1.2660E-014   1.4200E-006   1.0000E+000
    7.539422E+03   1.2979E-023   1.1709E-014   1.3137E-006   1.0000E+000
    8.003021E+03   1.2130E-023   1.1122E-014   1.2347E-006   1.0000E+000
    8.495126E+03   1.2365E-023   1.1211E-014   1.2065E-006   1.0000E+000
    9.017491E+03   1.3549E-023   1.1809E-014   1.1754E-006   1.0000E+000
    9.571975E+03   1.7361E-023   1.3727E-014   1.1643E-006   1.0000E+000
    1.016056E+04   3.0897E-023   1.9832E-014   1.2738E-006   1.0000E+000
    1.078533E+04   8.5762E-023   3.8080E-014   1.5020E-006   1.0000E+000
    1.144852E+04   4.8618E-022   1.1728E-013   2.2045E-006   1.0000E+000
    1.215249E+04   5.1371E-021   5.5759E-013   4.3780E-006   1.0000E+000
    1.289974E+04   4.6640E-020   2.5556E-012   1.0537E-005   9.9999E-001
    1.369294E+04   4.4364E-019   1.3538E-011   3.1765E-005   9.9997E-001
    1.453492E+04   3.0688E-017   4.2134E-010   2.9827E-004   9.9970E-001
    1.542867E+04   3.4713E-011   8.4156E-005   3.6926E-001   6.3066E-001
    1.626717E+04   1.4428E-004   8.8837E-001   1.1148E-001   8.3614E-008
    1.668676E+04   6.8014E-003   9.9305E-001   1.4396E-004   5.1818E-015
    1.713874E+04   8.5511E-001   1.4489E-001   7.9685E-011   2.3255E-029
    1.771854E+04   9.9923E-001   7.6809E-004   1.7167E-017   1.2821E-042
    1.838692E+04   9.9911E-001   8.8958E-004   2.3566E-017   1.9866E-042
    1.903533E+04   9.9877E-001   1.2321E-003   4.5881E-017   5.2663E-042
    1.976116E+04   9.9850E-001   1.5002E-003   6.9214E-017   9.5164E-042
    2.046516E+04   9.9808E-001   1.9156E-003   1.1486E-016   1.9733E-041
    2.125594E+04   9.9763E-001   2.3743E-003   1.8097E-016   3.7606E-041
    2.202587E+04   9.9743E-001   2.5692E-003   2.1900E-016   4.8457E-041
    2.285981E+04   9.9665E-001   3.3491E-003   3.8085E-016   1.0387E-040
    2.372435E+04   9.9695E-001   3.0509E-003   3.2750E-016   7.9517E-041
    2.455466E+04   9.9581E-001   4.1886E-003   6.2137E-016   1.8494E-040
    2.552174E+04   9.9595E-001   4.0470E-003   5.8537E-016   1.5676E-040
    2.640440E+04   9.9547E-001   4.5338E-003   7.2873E-016   1.9704E-040
    2.741295E+04   9.9533E-001   4.6686E-003   7.7158E-016   1.9829E-040
    2.838201E+04   9.9631E-001   3.6892E-003   4.8471E-016   9.9876E-041
    2.923203E+04   9.9595E-001   4.0501E-003   5.7744E-016   1.1959E-040
    3.013295E+04   9.9685E-001   3.1479E-003   3.3976E-016   4.9782E-041
    3.094669E+04   9.9668E-001   3.3183E-003   3.6744E-016   4.9996E-041
    3.176516E+04   9.9681E-001   3.1854E-003   3.3040E-016   3.8537E-041
    3.259805E+04   9.9662E-001   3.3757E-003   3.6016E-016   3.8944E-041
    3.345740E+04   9.9626E-001   3.7410E-003   4.3044E-016   4.5001E-041
    3.438030E+04   9.9629E-001   3.7088E-003   4.0929E-016   3.7156E-041
    3.533529E+04   9.9581E-001   4.1923E-003   5.0838E-016   4.5783E-041
    3.634323E+04   9.9578E-001   4.2163E-003   4.9807E-016   4.0314E-041
    3.736894E+04   9.9550E-001   4.4987E-003   5.4930E-016   4.2503E-041
    3.839518E+04   9.9520E-001   4.7955E-003   6.0474E-016   4.5149E-041
    3.939114E+04   9.9519E-001   4.8118E-003   5.8976E-016   4.0690E-041
    4.037465E+04   9.9525E-001   4.7537E-003   5.5728E-016   3.5255E-041
    4.133441E+04   9.9517E-001   4.8307E-003   5.5656E-016   3.3153E-041
    4.215976E+04   9.9500E-001   5.0010E-003   5.7840E-016   3.3211E-041
    4.290657E+04   9.9484E-001   5.1605E-003   5.9812E-016   3.3148E-041
    4.365819E+04   9.9472E-001   5.2837E-003   6.0888E-016   3.2346E-041
    4.442297E+04   9.9465E-001   5.3496E-003   6.0718E-016   3.0700E-041
    4.520034E+04   9.9466E-001   5.3446E-003   5.9155E-016   2.8296E-041
    4.600555E+04   9.9473E-001   5.2658E-003   5.6259E-016   2.5311E-041
    4.686215E+04   9.9485E-001   5.1488E-003   5.2869E-016   2.2317E-041
    4.776422E+04   9.9499E-001   5.0087E-003   4.9347E-016   1.9545E-041
    4.868597E+04   9.9514E-001   4.8580E-003   4.5944E-016   1.7116E-041
    4.962544E+04   9.9530E-001   4.7017E-003   4.2718E-016   1.4999E-041
    5.058305E+04   9.9545E-001   4.5453E-003   3.9720E-016   1.3172E-041
    5.155912E+04   9.9560E-001   4.3968E-003   3.7038E-016   1.1635E-041
    5.255403E+04   9.9573E-001   4.2658E-003   3.4783E-016   1.0401E-041
    5.356816E+04   9.9584E-001   4.1624E-003   3.3058E-016   9.4786E-042
    5.460189E+04   9.9591E-001   4.0927E-003   3.1910E-016   8.8510E-042
    5.565558E+04   9.9594E-001   4.0627E-003   3.1390E-016   8.5090E-042
    5.672959E+04   9.9593E-001   4.0744E-003   3.1508E-016   8.4325E-042
    5.782432E+04   9.9587E-001   4.1285E-003   3.2271E-016   8.6092E-042
    5.894013E+04   9.9579E-001   4.2129E-003   3.3510E-016   8.9639E-042
    6.007747E+04   9.9569E-001   4.3091E-003   3.4957E-016   9.3851E-042
    6.123675E+04   9.9560E-001   4.3983E-003   3.6316E-016   9.7551E-042
    6.241838E+04   9.9553E-001   4.4711E-003   3.7429E-016   1.0014E-041
    6.362274E+04   9.9548E-001   4.5226E-003   3.8205E-016   1.0133E-041
    6.485024E+04   9.9545E-001   4.5522E-003   3.8626E-016   1.0111E-041
    6.610128E+04   9.9543E-001   4.5703E-003   3.8857E-016   1.0084E-041
    6.737631E+04   9.9546E-001   4.5388E-003   3.8273E-016   9.6417E-042
    6.867574E+04   9.9553E-001   4.4741E-003   3.7150E-016   9.2461E-042
    6.935606E+04   9.9560E-001   4.3964E-003   3.5877E-016   8.5620E-042
    6.969874E+04   9.9574E-001   4.2635E-003   3.3799E-016   7.9178E-042
    6.987071E+04   9.9602E-001   3.9768E-003   2.9606E-016   6.4229E-042
    6.995686E+04   9.9661E-001   3.3856E-003   2.1732E-016   4.0043E-042
    6.999782E+04   9.9749E-001   2.5094E-003   1.0895E-016   1.3936E-042
    6.999997E+04   9.9764E-001   2.3587E-003   9.0755E-017   1.0658E-042
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           ar0           ar1           ar2           ar3
    8.772128E+02   2.8474E-019   8.3858E-012   2.0821E-005   9.9998E-001
    8.825108E+02   2.8474E-019   8.3858E-012   2.0821E-005   9.9998E-001
    8.985975E+02   2.8474E-019   8.3858E-012   2.0821E-005   9.9998E-001
    9.316560E+02   2.8474E-019   8.3858E-012   2.0821E-005   9.9998E-001
    9.893707E+02   2.8475E-019   8.3858E-012   2.0821E-005   9.9998E-001
    1.050609E+03   2.8472E-019   8.3853E-012   2.0820E-005   9.9998E-001
    1.115637E+03   2.8458E-019   8.3827E-012   2.0819E-005   9.9998E-001
    1.184691E+03   2.8449E-019   8.3821E-012   2.0833E-005   9.9998E-001
    1.258018E+03   2.8420E-019   8.3787E-012   2.0861E-005   9.9998E-001
    1.335885E+03   2.8376E-019   8.3754E-012   2.0930E-005   9.9998E-001
    1.418571E+03   2.4659E-019   7.6519E-012   2.0370E-005   9.9998E-001
    1.506375E+03   5.2768E-020   2.8170E-012   1.4528E-005   9.9999E-001
    1.599613E+03   4.4255E-020   2.5107E-012   1.3887E-005   9.9999E-001
    1.698623E+03   2.3769E-020   1.6748E-012   1.1982E-005   9.9999E-001
    1.803761E+03   2.0308E-020   1.5161E-012   1.1749E-005   9.9999E-001
    1.915407E+03   8.6491E-021   8.7027E-013   9.6495E-006   9.9999E-001
    2.033963E+03   6.3599E-021   7.1331E-013   9.0468E-006   9.9999E-001
    2.159857E+03   3.1012E-021   4.4733E-013   7.6880E-006   9.9999E-001
    2.293544E+03   1.5277E-021   2.8175E-013   6.4579E-006   9.9999E-001
    2.435505E+03   8.1227E-022   1.8636E-013   5.4960E-006   9.9999E-001
    2.586253E+03   3.6052E-022   1.0979E-013   4.5338E-006   1.0000E+000
    2.746332E+03   2.3602E-022   8.3197E-014   4.0654E-006   1.0000E+000
    2.916319E+03   1.6118E-022   6.4812E-014   3.6843E-006   1.0000E+000
    3.096828E+03   1.1021E-022   5.0360E-014   3.2717E-006   1.0000E+000
    3.288509E+03   8.3630E-023   4.1801E-014   2.9441E-006   1.0000E+000
    3.492055E+03   6.9750E-023   3.6862E-014   2.6925E-006   1.0000E+000
    3.708199E+03   5.7542E-023   3.2213E-014   2.4265E-006   1.0000E+000
    3.937722E+03   4.4634E-023   2.7000E-014   2.1334E-006   1.0000E+000
    4.181452E+03   4.1880E-023   2.5603E-014   1.9553E-006   1.0000E+000
    4.440267E+03   4.6900E-023   2.7590E-014   2.0215E-006   1.0000E+000
    4.715102E+03   3.6845E-023   2.3612E-014   1.9267E-006   1.0000E+000
    5.006948E+03   1.9865E-023   1.5650E-014   1.5743E-006   1.0000E+000
    5.316859E+03   1.5156E-023   1.3091E-014   1.4558E-006   1.0000E+000
    5.645951E+03   1.3190E-023   1.1929E-014   1.3872E-006   1.0000E+000
    5.995413E+03   1.2018E-023   1.1189E-014   1.3287E-006   1.0000E+000
    6.366506E+03   1.0922E-023   1.0461E-014   1.2588E-006   1.0000E+000
    6.760567E+03   1.0410E-023   1.0108E-014   1.2211E-006   1.0000E+000
    7.179019E+03   9.9302E-024   9.7646E-015   1.1791E-006   1.0000E+000
    7.623372E+03   8.9668E-024   9.0570E-015   1.0897E-006   1.0000E+000
    8.095229E+03   8.6021E-024   8.7543E-015   1.0332E-006   1.0000E+000
    8.596292E+03   9.0459E-024   9.0031E-015   1.0152E-006   1.0000E+000
    9.128368E+03   1.0315E-023   9.7243E-015   9.9326E-007   1.0000E+000
    9.693378E+03   1.4455E-023   1.1989E-014   1.0081E-006   1.0000E+000
    1.029336E+04   2.8674E-023   1.8582E-014   1.1292E-006   1.0000E+000
    1.093048E+04   9.7403E-023   4.0779E-014   1.4171E-006   1.0000E+000
    1.160703E+04   6.7690E-022   1.4451E-013   2.2876E-006   1.0000E+000
    1.232546E+04   9.2482E-021   8.4141E-013   5.6272E-006   9.9999E-001
    1.308836E+04   9.5186E-020   4.4386E-012   1.5984E-005   9.9998E-001
    1.389955E+04   1.4262E-018   3.6483E-011   6.5591E-005   9.9993E-001
    1.474312E+04   3.4379E-016   3.9702E-009   1.2562E-003   9.9874E-001
    1.540367E+04   4.7171E-011   1.2411E-004   4.5735E-001   5.4253E-001
    1.581332E+04   3.5374E-008   1.1692E-002   9.8210E-001   6.2084E-003
    1.611284E+04   1.1299E-005   3.7149E-001   6.2848E-001   1.6513E-005
    1.636570E+04   5.1441E-004   9.8607E-001   1.3420E-002   3.6284E-010
    1.654730E+04   3.4379E-003   9.9612E-001   4.4486E-004   7.8722E-014
    1.669441E+04   1.8331E-002   9.8165E-001   2.0361E-005   3.8479E-017
    1.681682E+04   1.0945E-001   8.9055E-001   6.2759E-007   8.1016E-021
    1.692241E+04   4.3674E-001   5.6326E-001   1.3574E-008   1.1497E-024
    1.702116E+04   7.7097E-001   2.2903E-001   3.3015E-010   3.8866E-028
    1.711664E+04   9.0590E-001   9.4105E-002   1.7342E-011   8.7267E-031
    1.721561E+04   9.5697E-001   4.3032E-002   1.5554E-012   6.4786E-033
    1.732334E+04   9.8011E-001   1.9886E-002   1.5630E-013   6.4040E-035
    1.744562E+04   9.9066E-001   9.3375E-003   1.7174E-014   7.8263E-037
    1.759425E+04   9.9561E-001   4.3876E-003   1.9294E-015   1.0169E-038
    1.788224E+04   9.9858E-001   1.4229E-003   7.7549E-017   1.7881E-041
    1.867332E+04   9.9979E-001   2.1361E-004   3.5437E-019   5.3290E-046
    1.962851E+04   9.9992E-001   7.7536E-005   2.6536E-020   4.8210E-046
    2.067444E+04   9.9994E-001   6.0035E-005   3.7187E-020   2.2076E-045
    2.182447E+04   9.9994E-001   5.9744E-005   7.4717E-020   5.9882E-045
    2.306690E+04   9.9991E-001   9.4951E-005   2.4070E-019   2.3863E-044
    2.438107E+04   9.9984E-001   1.5768E-004   5.9105E-019   6.1928E-044
    2.587845E+04   9.9977E-001   2.3033E-004   1.0998E-018   1.1084E-043
    2.749199E+04   9.9962E-001   3.8282E-004   2.3241E-018   2.1965E-043
    2.896661E+04   9.9960E-001   3.9787E-004   2.2966E-018   1.8098E-043
    3.023928E+04   9.9970E-001   3.0345E-004   1.3809E-018   7.5782E-044
    3.138852E+04   9.9963E-001   3.7301E-004   1.8777E-018   9.0340E-044
    3.250795E+04   9.9954E-001   4.5623E-004   2.4901E-018   1.0467E-043
    3.365620E+04   9.9933E-001   6.7286E-004   4.2636E-018   1.6649E-043
    3.486705E+04   9.9911E-001   8.9444E-004   6.1249E-018   2.0992E-043
    3.613166E+04   9.9880E-001   1.1968E-003   9.1268E-018   2.8334E-043
    3.742115E+04   9.9840E-001   1.6004E-003   1.3947E-017   4.0059E-043
    3.871394E+04   9.9794E-001   2.0646E-003   2.0792E-017   5.6263E-043
    3.997047E+04   9.9772E-001   2.2831E-003   2.4005E-017   5.8770E-043
    4.112379E+04   9.9743E-001   2.5657E-003   2.9195E-017   6.6666E-043
    4.218343E+04   9.9697E-001   3.0275E-003   4.0194E-017   8.8854E-043
    4.320753E+04   9.9645E-001   3.5478E-003   5.6817E-017   1.2238E-042
    4.423621E+04   9.9599E-001   4.0114E-003   7.8230E-017   1.6360E-042
    4.529664E+04   9.9567E-001   4.3287E-003   1.0194E-016   2.0605E-042
    4.639486E+04   9.9553E-001   4.4698E-003   1.2456E-016   2.4292E-042
    4.752261E+04   9.9549E-001   4.5080E-003   1.4775E-016   2.8089E-042
    4.867617E+04   9.9553E-001   4.4741E-003   1.7055E-016   3.2022E-042
    4.985675E+04   9.9561E-001   4.3896E-003   1.9123E-016   3.5883E-042
    5.106564E+04   9.9572E-001   4.2765E-003   2.0840E-016   3.9471E-042
    5.230378E+04   9.9584E-001   4.1604E-003   2.2211E-016   4.2845E-042
    5.357136E+04   9.9593E-001   4.0674E-003   2.3399E-016   4.6387E-042
    5.486695E+04   9.9598E-001   4.0153E-003   2.4614E-016   5.0554E-042
    5.618695E+04   9.9598E-001   4.0171E-003   2.6095E-016   5.5895E-042
    5.752536E+04   9.9592E-001   4.0779E-003   2.8032E-016   6.2897E-042
    5.887450E+04   9.9582E-001   4.1843E-003   3.0384E-016   7.1359E-042
    6.022291E+04   9.9570E-001   4.3041E-003   3.2794E-016   7.9952E-042
    6.155592E+04   9.9559E-001   4.4078E-003   3.4857E-016   8.7087E-042
    6.285824E+04   9.9552E-001   4.4838E-003   3.6393E-016   9.2038E-042
    6.411280E+04   9.9547E-001   4.5302E-003   3.7372E-016   9.4697E-042
    6.529403E+04   9.9544E-001   4.5567E-003   3.7957E-016   9.6074E-042
    6.638404E+04   9.9544E-001   4.5635E-003   3.8166E-016   9.6125E-042
    6.736672E+04   9.9546E-001   4.5362E-003   3.7784E-016   9.3347E-042
    6.821143E+04   9.9550E-001   4.5045E-003   3.7301E-016   9.2281E-042
    6.893337E+04   9.9554E-001   4.4563E-003   3.6545E-016   8.8404E-042
    6.953439E+04   9.9563E-001   4.3696E-003   3.5163E-016   8.2291E-042
    6.977430E+04   9.9581E-001   4.1919E-003   3.2392E-016   7.3714E-042
    6.989457E+04   9.9612E-001   3.8807E-003   2.8108E-016   5.8889E-042
    6.995478E+04   9.9659E-001   3.4117E-003   2.1904E-016   4.0228E-042
    6.998490E+04   9.9709E-001   2.9129E-003   1.5314E-016   2.3273E-042
    6.999922E+04   9.9758E-001   2.4160E-003   9.7005E-017   1.1661E-042
    6.999997E+04   9.9764E-001   2.3579E-003   9.0119E-017   1.0471E-042
#TIME:     0.666
#NVEL: 115
#vel_mid[km/s]           ar0           ar1           ar2           ar3
    8.772128E+02   1.9048E-019   6.3011E-012   1.6390E-005   9.9998E-001
    8.833155E+02   1.9048E-019   6.3011E-012   1.6390E-005   9.9998E-001
    9.018795E+02   1.9048E-019   6.3011E-012   1.6390E-005   9.9998E-001
    9.401862E+02   1.9049E-019   6.3012E-012   1.6390E-005   9.9998E-001
    1.001110E+03   1.9048E-019   6.3012E-012   1.6390E-005   9.9998E-001
    1.062646E+03   1.9042E-019   6.2998E-012   1.6388E-005   9.9998E-001
    1.127988E+03   1.9011E-019   6.2932E-012   1.6383E-005   9.9998E-001
    1.197348E+03   1.8981E-019   6.2875E-012   1.6387E-005   9.9998E-001
    1.270973E+03   1.8947E-019   6.2816E-012   1.6405E-005   9.9998E-001
    1.349125E+03   1.7451E-019   5.9561E-012   1.6115E-005   9.9998E-001
    1.432083E+03   8.5350E-020   3.7396E-012   1.3601E-005   9.9999E-001
    1.520141E+03   3.6626E-020   2.1581E-012   1.1191E-005   9.9999E-001
    1.613615E+03   2.1454E-020   1.5229E-012   9.8356E-006   9.9999E-001
    1.712836E+03   1.4283E-020   1.1690E-012   8.9538E-006   9.9999E-001
    1.818158E+03   8.5857E-021   8.4054E-013   8.0141E-006   9.9999E-001
    1.929957E+03   4.7597E-021   5.7294E-013   7.0073E-006   9.9999E-001
    2.048630E+03   2.7547E-021   4.0181E-013   6.2085E-006   9.9999E-001
    2.174600E+03   1.3976E-021   2.5850E-013   5.3148E-006   9.9999E-001
    2.308316E+03   6.9108E-022   1.6319E-013   4.4637E-006   1.0000E+000
    2.450254E+03   3.2148E-022   9.9022E-014   3.6990E-006   1.0000E+000
    2.600920E+03   1.6148E-022   6.3208E-014   3.1343E-006   1.0000E+000
    2.760850E+03   1.0064E-022   4.6417E-014   2.7893E-006   1.0000E+000
    2.930615E+03   6.8327E-023   3.6004E-014   2.5165E-006   1.0000E+000
    3.110818E+03   4.8066E-023   2.8501E-014   2.2509E-006   1.0000E+000
    3.302102E+03   3.7154E-023   2.3943E-014   2.0334E-006   1.0000E+000
    3.505148E+03   3.0989E-023   2.1108E-014   1.8558E-006   1.0000E+000
    3.720679E+03   2.6065E-023   1.8678E-014   1.6782E-006   1.0000E+000
    3.949463E+03   2.0768E-023   1.5906E-014   1.4698E-006   1.0000E+000
    4.192316E+03   2.0421E-023   1.5599E-014   1.3883E-006   1.0000E+000
    4.450101E+03   2.2165E-023   1.6448E-014   1.4125E-006   1.0000E+000
    4.723737E+03   1.7477E-023   1.4089E-014   1.3348E-006   1.0000E+000
    5.014199E+03   1.0432E-023   1.0005E-014   1.1363E-006   1.0000E+000
    5.322522E+03   7.5528E-024   8.0763E-015   1.0281E-006   1.0000E+000
    5.649804E+03   6.6116E-024   7.3898E-015   9.8290E-007   1.0000E+000
    5.997210E+03   6.0063E-024   6.9167E-015   9.3928E-007   1.0000E+000
    6.365978E+03   5.5103E-024   6.5093E-015   8.9444E-007   1.0000E+000
    6.757421E+03   5.3251E-024   6.3450E-015   8.6904E-007   1.0000E+000
    7.172935E+03   5.1566E-024   6.1864E-015   8.3925E-007   1.0000E+000
    7.613998E+03   4.7629E-024   5.8280E-015   7.8367E-007   1.0000E+000
    8.082182E+03   4.7008E-024   5.7380E-015   7.4769E-007   1.0000E+000
    8.579155E+03   5.1402E-024   6.0500E-015   7.3904E-007   1.0000E+000
    9.106686E+03   6.0737E-024   6.6918E-015   7.3208E-007   1.0000E+000
    9.666656E+03   8.9463E-024   8.5327E-015   7.5786E-007   1.0000E+000
    1.026106E+04   1.8830E-023   1.3754E-014   8.6511E-007   1.0000E+000
    1.089201E+04   6.5802E-023   3.0916E-014   1.1322E-006   1.0000E+000
    1.156176E+04   4.7851E-022   1.1429E-013   1.9795E-006   1.0000E+000
    1.227269E+04   7.7113E-021   7.7331E-013   5.8515E-006   9.9999E-001
    1.302734E+04   1.3930E-019   6.6259E-012   2.3860E-005   9.9998E-001
    1.382861E+04   2.9702E-018   8.1569E-011   1.2449E-004   9.9988E-001
    1.462901E+04   5.8957E-016   8.8273E-009   2.2404E-003   9.9776E-001
    1.525056E+04   5.0890E-012   2.6014E-005   2.3042E-001   7.6956E-001
    1.570852E+04   9.7746E-009   6.1244E-003   9.8195E-001   1.1925E-002
    1.603933E+04   2.5892E-006   1.8823E-001   8.1170E-001   6.2841E-005
    1.626493E+04   1.6012E-004   9.4193E-001   5.7905E-002   1.0604E-008
    1.642900E+04   1.9720E-003   9.9714E-001   8.9091E-004   3.6456E-013
    1.655927E+04   1.8202E-002   9.8178E-001   1.5918E-005   1.7934E-017
    1.666808E+04   1.2619E-001   8.7381E-001   3.4781E-007   1.6340E-021
    1.676387E+04   4.5250E-001   5.4750E-001   8.8265E-009   3.4864E-025
    1.685344E+04   7.5716E-001   2.4284E-001   3.0857E-010   2.5777E-028
    1.694048E+04   8.9409E-001   1.0591E-001   1.9248E-011   8.1426E-031
    1.702877E+04   9.5014E-001   4.9856E-002   1.8567E-012   6.9249E-033
    1.712364E+04   9.7538E-001   2.4618E-002   2.2401E-013   9.7404E-035
    1.723140E+04   9.8786E-001   1.2143E-002   2.8177E-014   1.5408E-036
    1.736849E+04   9.9455E-001   5.4487E-003   2.7747E-015   1.5351E-038
    1.764428E+04   9.9865E-001   1.3472E-003   5.1331E-017   5.7639E-042
    1.825185E+04   9.9991E-001   9.3761E-005   3.0791E-020   2.9200E-048
    1.898577E+04   9.9999E-001   6.4594E-006   1.9657E-023   3.2604E-054
    1.978625E+04   1.0000E+000   6.7373E-007   3.9653E-026   3.2461E-054
    2.065037E+04   1.0000E+000   1.1803E-007   3.5396E-027   2.7796E-053
    2.155095E+04   1.0000E+000   3.4466E-008   8.9004E-027   1.0844E-052
    2.245768E+04   1.0000E+000   3.1974E-008   4.4004E-026   6.4695E-052
    2.340027E+04   1.0000E+000   6.4977E-008   2.1385E-025   3.4849E-051
    2.441765E+04   1.0000E+000   1.6265E-007   9.6539E-025   1.6294E-050
    2.552663E+04   1.0000E+000   4.4387E-007   4.0357E-024   6.8076E-050
    2.678810E+04   1.0000E+000   1.7321E-006   2.3019E-023   3.6588E-049
    2.832661E+04   9.9999E-001   7.3269E-006   1.3017E-022   1.8267E-048
    3.001704E+04   9.9999E-001   9.9632E-006   1.5551E-022   1.4327E-048
    3.165601E+04   9.9998E-001   1.6014E-005   3.1025E-022   2.3809E-048
    3.325288E+04   9.9996E-001   3.5797E-005   1.0324E-021   6.7329E-048
    3.484169E+04   9.9992E-001   8.1710E-005   3.3403E-021   1.8435E-047
    3.639765E+04   9.9983E-001   1.6983E-004   9.9611E-021   4.7492E-047
    3.790349E+04   9.9966E-001   3.4281E-004   3.0787E-020   1.3183E-046
    3.933015E+04   9.9946E-001   5.3895E-004   6.8542E-020   2.7196E-046
    4.064946E+04   9.9927E-001   7.2982E-004   1.2050E-019   4.4195E-046
    4.183748E+04   9.9893E-001   1.0664E-003   2.6735E-019   9.6322E-046
    4.295471E+04   9.9841E-001   1.5874E-003   6.8543E-019   2.5482E-045
    4.404536E+04   9.9779E-001   2.2090E-003   1.7496E-018   6.8287E-045
    4.514998E+04   9.9720E-001   2.7989E-003   4.1142E-018   1.6982E-044
    4.627877E+04   9.9676E-001   3.2441E-003   8.5499E-018   3.7541E-044
    4.742914E+04   9.9644E-001   3.5606E-003   1.6403E-017   7.8583E-044
    4.859884E+04   9.9624E-001   3.7634E-003   2.9254E-017   1.5704E-043
    4.979054E+04   9.9613E-001   3.8683E-003   4.7679E-017   2.9587E-043
