#NTIMES:     65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           si1           si2           si3           si4           si5
    2.120088E+03    1.0000E-99    1.3913E-21    1.3186E-13    1.4837E-06    1.0000E+00
    2.246152E+03    1.0000E-99    5.9862E-22    7.0856E-14    1.0780E-06    1.0000E+00
    2.379712E+03    1.0000E-99    2.7213E-22    3.9963E-14    8.0968E-07    1.0000E+00
    2.521214E+03    1.0000E-99    1.3840E-22    2.4548E-14    6.3832E-07    1.0000E+00
    2.671130E+03    1.0000E-99    8.1309E-23    1.6766E-14    5.3189E-07    1.0000E+00
    2.829959E+03    1.0000E-99    5.4075E-23    1.2563E-14    4.6371E-07    1.0000E+00
    2.998233E+03    1.0000E-99    3.9483E-23    1.0127E-14    4.1754E-07    1.0000E+00
    3.176513E+03    1.0000E-99    3.1893E-23    8.8317E-15    3.8883E-07    1.0000E+00
    3.365394E+03    1.0000E-99    2.8874E-23    8.4099E-15    3.7660E-07    1.0000E+00
    3.565506E+03    1.0000E-99    2.7565E-23    8.3974E-15    3.7299E-07    1.0000E+00
    3.777517E+03    1.0000E-99    2.5279E-23    8.2362E-15    3.6735E-07    1.0000E+00
    4.002134E+03    1.0000E-99    2.4268E-23    8.3366E-15    3.6961E-07    1.0000E+00
    4.240108E+03    1.0000E-99    2.9195E-23    9.7563E-15    4.0138E-07    1.0000E+00
    4.492231E+03    1.0000E-99    3.7404E-23    1.1820E-14    4.4403E-07    1.0000E+00
    4.759347E+03    1.0000E-99    4.0305E-23    1.2658E-14    4.6154E-07    1.0000E+00
    5.042346E+03    1.0000E-99    3.5942E-23    1.1872E-14    4.4841E-07    1.0000E+00
    5.342172E+03    1.0000E-99    3.1038E-23    1.0863E-14    4.3003E-07    1.0000E+00
    5.659826E+03    1.0000E-99    2.8283E-23    1.0312E-14    4.2024E-07    1.0000E+00
    5.996369E+03    1.0000E-99    2.7126E-23    1.0178E-14    4.1945E-07    1.0000E+00
    6.352923E+03    1.0000E-99    2.8228E-23    1.0685E-14    4.3305E-07    1.0000E+00
    6.730678E+03    1.0000E-99    3.2672E-23    1.2161E-14    4.6761E-07    1.0000E+00
    7.130895E+03    1.0000E-99    4.0612E-23    1.4709E-14    5.2404E-07    1.0000E+00
    7.554910E+03    1.0000E-99    5.4837E-23    1.9094E-14    6.1390E-07    1.0000E+00
    8.004137E+03    1.0000E-99    8.8593E-23    2.8426E-14    7.7869E-07    1.0000E+00
    8.480077E+03    1.0000E-99    1.8139E-22    5.0804E-14    1.0990E-06    1.0000E+00
    8.984316E+03    1.0000E-99    4.7668E-22    1.1151E-13    1.7595E-06    1.0000E+00
    9.518538E+03    1.0000E-99    1.7943E-21    3.2890E-13    3.3704E-06    1.0000E+00
    1.008453E+04    1.0000E-99    1.3111E-20    1.6440E-12    8.7886E-06    9.9999E-01
    1.068417E+04    1.0000E-99    2.8936E-19    2.0294E-11    3.9105E-05    9.9996E-01
    1.131962E+04    1.0000E-99    2.0681E-17    6.7626E-10    3.1422E-04    9.9969E-01
    1.197796E+04    1.0000E-99    3.2526E-15    4.3736E-08    3.7046E-03    9.9630E-01
    1.257764E+04    1.0000E-99    1.2556E-12    5.8545E-06    6.4361E-02    9.3563E-01
    1.307524E+04    1.0000E-99    2.9779E-10    4.7290E-04    5.9762E-01    4.0191E-01
    1.355906E+04    1.0000E-99    1.2881E-08    6.8888E-03    9.6342E-01    2.9692E-02
    1.409310E+04    1.0000E-99    4.7916E-07    7.8689E-02    9.2042E-01    8.8945E-04
    1.469158E+04    1.0000E-99    1.3082E-05    5.9336E-01    4.0662E-01    7.5100E-06
    1.532190E+04    1.0000E-99    1.1382E-04    9.7593E-01    2.3956E-02    4.9545E-09
    1.585639E+04    1.0000E-99    9.4870E-04    9.9850E-01    5.5360E-04    8.0710E-13
    1.624132E+04    1.0000E-99    7.4983E-03    9.9249E-01    1.0677E-05    8.4314E-17
    1.653998E+04    1.0000E-99    3.9165E-02    9.6083E-01    3.1898E-07    2.2497E-20
    1.681051E+04    1.0000E-99    1.0990E-01    8.9010E-01    2.2672E-08    4.3531E-23
    1.709104E+04    1.0000E-99    2.5886E-01    7.4114E-01    1.8491E-09    1.3861E-25
    1.740140E+04    1.0000E-99    5.0813E-01    4.9187E-01    1.0927E-10    2.8018E-28
    1.773558E+04    1.0000E-99    7.6203E-01    2.3797E-01    4.3140E-12    3.3978E-31
    1.807938E+04    1.0000E-99    9.1125E-01    8.8751E-02    1.2643E-13    2.9708E-34
    1.842634E+04    1.0000E-99    9.7000E-01    3.0001E-02    3.4284E-15    2.4709E-37
    1.878179E+04    1.0000E-99    9.8938E-01    1.0624E-02    1.0884E-16    2.6975E-40
    1.916249E+04    1.0000E-99    9.9583E-01    4.1736E-03    4.3373E-18    4.2157E-43
    1.959662E+04    1.0000E-99    9.9826E-01    1.7355E-03    1.8393E-19    7.0591E-46
    2.010846E+04    1.0000E-99    9.9931E-01    6.8749E-04    6.3871E-21    8.0791E-49
    2.071572E+04    1.0000E-99    9.9977E-01    2.3338E-04    1.4118E-22    3.9084E-52
    2.141028E+04    1.0000E-99    9.9993E-01    6.5188E-05    1.9460E-24    2.4673E-55
    2.213267E+04    1.0000E-99    9.9998E-01    1.7771E-05    2.6050E-26    4.8260E-56
    2.285853E+04    1.0000E-99    9.9999E-01    5.1596E-06    3.9857E-28    1.4806E-56
    2.359377E+04    1.0000E-99    1.0000E+00    1.4831E-06    5.4759E-30    4.5416E-57
    2.433218E+04    1.0000E-99    1.0000E+00    4.2698E-07    7.2000E-32    1.4434E-57
    2.506813E+04    1.0000E-99    1.0000E+00    1.2950E-07    1.1052E-33    5.0199E-58
    2.579518E+04    1.0000E-99    1.0000E+00    4.1227E-08    1.8465E-35    1.8984E-58
    2.653612E+04    1.0000E-99    1.0000E+00    1.3159E-08    2.6692E-37    7.4935E-59
    2.733745E+04    1.0000E-99    1.0000E+00    4.0263E-09    3.4696E-39    3.0006E-59
    2.830358E+04    1.0000E-99    1.0000E+00    1.1073E-09    7.1335E-41    1.1847E-59
    2.962639E+04    1.0000E-99    1.0000E+00    4.8817E-10    2.5257E-41    8.0452E-60
    3.140883E+04    1.0000E-99    1.0000E+00    3.7156E-10    1.3633E-41    7.2243E-60
    3.327645E+04    1.0000E-99    1.0000E+00    3.2946E-10    3.7383E-41    4.9971E-60
    3.525673E+04    1.0000E-99    1.0000E+00    4.5239E-10    4.5105E-40    4.8209E-60
    3.733469E+04    1.0000E-99    1.0000E+00    9.9661E-10    9.2367E-39    7.8677E-60
    3.919478E+04    1.0000E-99    1.0000E+00    1.9913E-09    9.4445E-38    1.2696E-59
    4.081013E+04    1.0000E-99    1.0000E+00    3.7197E-09    6.6134E-37    2.0416E-59
    4.224475E+04    1.0000E-99    1.0000E+00    8.2160E-09    7.9771E-36    3.9944E-59
    4.355866E+04    1.0000E-99    1.0000E+00    2.3155E-08    2.2354E-34    1.0542E-58
    4.482503E+04    1.0000E-99    1.0000E+00    8.0922E-08    8.2795E-33    3.5957E-58
    4.608069E+04    1.0000E-99    1.0000E+00    2.6840E-07    2.0728E-31    1.1755E-57
    4.733353E+04    1.0000E-99    1.0000E+00    7.2312E-07    3.4813E-30    3.2072E-57
    4.859157E+04    1.0000E-99    1.0000E+00    1.5862E-06    4.1449E-29    7.7024E-57
    4.985492E+04    1.0000E-99    1.0000E+00    2.8067E-06    3.3912E-28    1.7378E-56
    5.113263E+04    1.0000E-99    1.0000E+00    4.3091E-06    1.9227E-27    3.9652E-56
    5.242509E+04    1.0000E-99    9.9999E-01    5.8471E-06    7.7116E-27    8.6600E-56
    5.373578E+04    1.0000E-99    9.9999E-01    7.2971E-06    2.2890E-26    1.7054E-55
    5.506464E+04    1.0000E-99    9.9999E-01    8.5940E-06    5.2922E-26    2.9773E-55
    5.640821E+04    1.0000E-99    9.9999E-01    9.7502E-06    1.0063E-25    4.6946E-55
    5.776415E+04    1.0000E-99    9.9999E-01    1.0812E-05    1.6596E-25    6.8731E-55
    5.911958E+04    1.0000E-99    9.9999E-01    1.1788E-05    2.4488E-25    9.3996E-55
    6.046877E+04    1.0000E-99    9.9999E-01    1.2637E-05    3.2834E-25    1.2062E-54
    6.179403E+04    1.0000E-99    9.9999E-01    1.3305E-05    4.0672E-25    1.4506E-54
    6.308262E+04    1.0000E-99    9.9999E-01    1.3791E-05    4.7301E-25    1.6507E-54
    6.431750E+04    1.0000E-99    9.9999E-01    1.4114E-05    5.2423E-25    1.7973E-54
    6.547368E+04    1.0000E-99    9.9999E-01    1.4322E-05    5.6174E-25    1.8983E-54
    6.653868E+04    1.0000E-99    9.9999E-01    1.4422E-05    5.8615E-25    1.9539E-54
    6.748809E+04    1.0000E-99    9.9999E-01    1.4398E-05    5.9614E-25    1.9549E-54
    6.831097E+04    1.0000E-99    9.9999E-01    1.4335E-05    5.9965E-25    1.9374E-54
    6.900592E+04    1.0000E-99    9.9999E-01    1.4208E-05    5.9530E-25    1.8903E-54
    6.956392E+04    1.0000E-99    9.9999E-01    1.3924E-05    5.7627E-25    1.7765E-54
    6.978865E+04    1.0000E-99    9.9999E-01    1.3361E-05    5.3116E-25    1.5753E-54
    6.990128E+04    1.0000E-99    9.9999E-01    1.2390E-05    4.6184E-25    1.2682E-54
    6.995766E+04    1.0000E-99    9.9999E-01    1.0902E-05    3.5881E-25    8.6136E-55
    6.998587E+04    1.0000E-99    9.9999E-01    9.1660E-06    2.4714E-25    5.0861E-55
    6.999928E+04    1.0000E-99    9.9999E-01    7.4544E-06    1.5546E-25    2.6997E-55
    6.999998E+04    1.0000E-99    9.9999E-01    7.2373E-06    1.4404E-25    2.4546E-55
#TIME:     3.061
#NVEL: 115
#vel_mid[km/s]           si1           si2           si3           si4           si5
    8.772128E+02    1.0000E-99    1.6383E-16    1.3523E-09    3.1508E-04    9.9968E-01
    8.826213E+02    1.0000E-99    1.6383E-16    1.3523E-09    3.1508E-04    9.9968E-01
    8.990474E+02    1.0000E-99    1.6318E-16    1.3479E-09    3.1448E-04    9.9969E-01
    9.328226E+02    1.0000E-99    1.5896E-16    1.3197E-09    3.1058E-04    9.9969E-01
    9.896739E+02    1.0000E-99    1.4411E-16    1.2193E-09    2.9643E-04    9.9970E-01
    1.048487E+03    1.0000E-99    1.1966E-16    1.0495E-09    2.7135E-04    9.9973E-01
    1.110832E+03    1.0000E-99    8.7704E-17    8.1705E-10    2.3411E-04    9.9977E-01
    1.176884E+03    1.0000E-99    5.4036E-17    5.5323E-10    1.8604E-04    9.9981E-01
    1.246863E+03    1.0000E-99    2.6832E-17    3.1496E-10    1.3343E-04    9.9987E-01
    1.321004E+03    1.0000E-99    1.0804E-17    1.5129E-10    8.6452E-05    9.9991E-01
    1.399553E+03    1.0000E-99    3.6173E-18    6.3042E-11    5.1591E-05    9.9995E-01
    1.482773E+03    1.0000E-99    1.1003E-18    2.4626E-11    2.9764E-05    9.9997E-01
    1.570941E+03    1.0000E-99    3.4586E-19    9.9216E-12    1.7512E-05    9.9998E-01
    1.664351E+03    1.0000E-99    1.1454E-19    4.1708E-12    1.0569E-05    9.9999E-01
    1.763316E+03    1.0000E-99    3.8772E-20    1.7883E-12    6.4667E-06    9.9999E-01
    1.868166E+03    1.0000E-99    1.3001E-20    7.6886E-13    3.9924E-06    1.0000E+00
    1.979250E+03    1.0000E-99    4.5298E-21    3.4424E-13    2.5465E-06    1.0000E+00
    2.096940E+03    1.0000E-99    1.7312E-21    1.6683E-13    1.7138E-06    1.0000E+00
    2.221628E+03    1.0000E-99    7.2772E-22    8.7602E-14    1.2161E-06    1.0000E+00
    2.353729E+03    1.0000E-99    3.3352E-22    4.9403E-14    9.0318E-07    1.0000E+00
    2.493686E+03    1.0000E-99    1.7091E-22    3.0357E-14    7.0519E-07    1.0000E+00
    2.641964E+03    1.0000E-99    1.0036E-22    2.0640E-14    5.8173E-07    1.0000E+00
    2.799060E+03    1.0000E-99    6.6523E-23    1.5379E-14    5.0324E-07    1.0000E+00
    2.965497E+03    1.0000E-99    4.8299E-23    1.2319E-14    4.5102E-07    1.0000E+00
    3.141830E+03    1.0000E-99    3.8479E-23    1.0631E-14    4.1866E-07    1.0000E+00
    3.328648E+03    1.0000E-99    3.4327E-23    1.0025E-14    4.0561E-07    1.0000E+00
    3.526575E+03    1.0000E-99    3.2502E-23    9.9682E-15    4.0397E-07    1.0000E+00
    3.736271E+03    1.0000E-99    2.9554E-23    9.7484E-15    4.0074E-07    1.0000E+00
    3.958436E+03    1.0000E-99    2.7454E-23    9.6912E-15    4.0275E-07    1.0000E+00
    4.193811E+03    1.0000E-99    3.1834E-23    1.1116E-14    4.3581E-07    1.0000E+00
    4.443182E+03    1.0000E-99    4.1638E-23    1.3723E-14    4.8922E-07    1.0000E+00
    4.707381E+03    1.0000E-99    4.7805E-23    1.5412E-14    5.2297E-07    1.0000E+00
    4.987290E+03    1.0000E-99    4.4987E-23    1.5053E-14    5.2024E-07    1.0000E+00
    5.283842E+03    1.0000E-99    3.9708E-23    1.4027E-14    5.0475E-07    1.0000E+00
    5.598029E+03    1.0000E-99    3.6506E-23    1.3429E-14    4.9643E-07    1.0000E+00
    5.930896E+03    1.0000E-99    3.5301E-23    1.3352E-14    4.9854E-07    1.0000E+00
    6.283557E+03    1.0000E-99    3.6984E-23    1.4107E-14    5.1792E-07    1.0000E+00
    6.657188E+03    1.0000E-99    4.3424E-23    1.6247E-14    5.6473E-07    1.0000E+00
    7.053036E+03    1.0000E-99    5.5485E-23    2.0079E-14    6.4277E-07    1.0000E+00
    7.472421E+03    1.0000E-99    7.6861E-23    2.6640E-14    7.6558E-07    1.0000E+00
    7.916743E+03    1.0000E-99    1.2571E-22    4.0264E-14    9.8475E-07    1.0000E+00
    8.387486E+03    1.0000E-99    2.5833E-22    7.2766E-14    1.4070E-06    1.0000E+00
    8.886220E+03    1.0000E-99    6.7720E-22    1.6085E-13    2.2733E-06    1.0000E+00
    9.414609E+03    1.0000E-99    2.6010E-21    4.8388E-13    4.4098E-06    1.0000E+00
    9.974417E+03    1.0000E-99    1.9798E-20    2.5065E-12    1.1733E-05    9.9999E-01
    1.056751E+04    1.0000E-99    4.3148E-19    3.0862E-11    5.2122E-05    9.9995E-01
    1.119595E+04    1.0000E-99    2.7135E-17    9.2756E-10    3.9300E-04    9.9961E-01
    1.185781E+04    1.0000E-99    3.9254E-15    5.6199E-08    4.4530E-03    9.9555E-01
    1.244210E+04    1.0000E-99    1.2664E-12    6.5206E-06    7.0953E-02    9.2904E-01
    1.294399E+04    1.0000E-99    2.7522E-10    4.8835E-04    6.1830E-01    3.8121E-01
    1.342930E+04    1.0000E-99    1.1081E-08    6.7008E-03    9.6483E-01    2.8470E-02
    1.396585E+04    1.0000E-99    4.1267E-07    7.6506E-02    9.2264E-01    8.5885E-04
    1.456379E+04    1.0000E-99    1.0522E-05    5.6928E-01    4.3070E-01    8.3024E-06
    1.523084E+04    1.0000E-99    9.5807E-05    9.7444E-01    2.5468E-02    5.2097E-09
    1.580225E+04    1.0000E-99    7.6158E-04    9.9861E-01    6.2856E-04    9.7901E-13
    1.622410E+04    1.0000E-99    6.1856E-03    9.9380E-01    1.1903E-05    9.8505E-17
    1.654489E+04    1.0000E-99    3.1210E-02    9.6879E-01    3.9010E-07    3.1920E-20
    1.683845E+04    1.0000E-99    8.3644E-02    9.1636E-01    3.1741E-08    8.0956E-23
    1.714948E+04    1.0000E-99    1.9605E-01    8.0395E-01    3.0294E-09    3.4454E-25
    1.750349E+04    1.0000E-99    4.0856E-01    5.9144E-01    2.1253E-10    8.9987E-28
    1.788684E+04    1.0000E-99    6.7521E-01    3.2479E-01    9.9606E-12    1.3724E-30
    1.827687E+04    1.0000E-99    8.6725E-01    1.3275E-01    3.2963E-13    1.4213E-33
    1.866024E+04    1.0000E-99    9.5267E-01    4.7327E-02    9.8272E-15    1.3980E-36
    1.903958E+04    1.0000E-99    9.8255E-01    1.7454E-02    3.4834E-16    1.9120E-39
    1.942932E+04    1.0000E-99    9.9281E-01    7.1902E-03    1.6370E-17    4.2397E-42
    1.985346E+04    1.0000E-99    9.9682E-01    3.1833E-03    8.8639E-19    1.1914E-44
    2.033293E+04    1.0000E-99    9.9862E-01    1.3823E-03    4.3789E-20    2.8041E-47
    2.089121E+04    1.0000E-99    9.9946E-01    5.3695E-04    1.5443E-21    3.4315E-50
    2.152483E+04    1.0000E-99    9.9982E-01    1.8079E-04    3.7586E-23    2.1811E-53
    2.220816E+04    1.0000E-99    9.9994E-01    5.6551E-05    7.6751E-25    1.5366E-55
    2.291481E+04    1.0000E-99    9.9998E-01    1.7503E-05    1.4810E-26    4.8952E-56
    2.363456E+04    1.0000E-99    9.9999E-01    5.1020E-06    2.1925E-28    1.5306E-56
    2.435959E+04    1.0000E-99    1.0000E+00    1.4238E-06    2.4746E-30    4.6813E-57
    2.508268E+04    1.0000E-99    1.0000E+00    4.1818E-07    3.0484E-32    1.5745E-57
    2.580070E+04    1.0000E-99    1.0000E+00    1.3281E-07    4.5074E-34    5.9571E-58
    2.653292E+04    1.0000E-99    1.0000E+00    4.3726E-08    6.7187E-36    2.4310E-58
    2.733039E+04    1.0000E-99    1.0000E+00    1.3645E-08    8.4478E-38    9.9291E-59
    2.827831E+04    1.0000E-99    1.0000E+00    3.5999E-09    1.0163E-39    3.7016E-59
    2.957369E+04    1.0000E-99    1.0000E+00    9.8262E-10    8.6928E-41    1.5245E-59
    3.131950E+04    1.0000E-99    1.0000E+00    5.0358E-10    1.7271E-41    9.6081E-60
    3.318346E+04    1.0000E-99    1.0000E+00    4.0564E-10    2.5782E-41    6.1225E-60
    3.515660E+04    1.0000E-99    1.0000E+00    4.9950E-10    2.3956E-40    5.2178E-60
    3.725647E+04    1.0000E-99    1.0000E+00    9.8173E-10    4.7846E-39    7.6098E-60
    3.911753E+04    1.0000E-99    1.0000E+00    1.8955E-09    5.1339E-38    1.2005E-59
    4.074840E+04    1.0000E-99    1.0000E+00    3.4891E-09    3.8232E-37    1.9056E-59
    4.219221E+04    1.0000E-99    1.0000E+00    7.6358E-09    4.7659E-36    3.6931E-59
    4.351036E+04    1.0000E-99    1.0000E+00    2.1214E-08    1.4164E-34    9.6191E-59
    4.478273E+04    1.0000E-99    1.0000E+00    7.4145E-08    5.7825E-33    3.2923E-58
    4.604030E+04    1.0000E-99    1.0000E+00    2.4930E-07    1.5723E-31    1.0916E-57
    4.729714E+04    1.0000E-99    1.0000E+00    6.8465E-07    2.8311E-30    3.0254E-57
    4.855708E+04    1.0000E-99    1.0000E+00    1.5249E-06    3.5469E-29    7.3214E-57
    4.982257E+04    1.0000E-99    1.0000E+00    2.7317E-06    3.0223E-28    1.6563E-56
    5.110243E+04    1.0000E-99    1.0000E+00    4.2267E-06    1.7685E-27    3.7930E-56
    5.239626E+04    1.0000E-99    9.9999E-01    5.7708E-06    7.2595E-27    8.3408E-56
    5.370893E+04    1.0000E-99    9.9999E-01    7.2314E-06    2.1933E-26    1.6567E-55
    5.503898E+04    1.0000E-99    9.9999E-01    8.5394E-06    5.1333E-26    2.9130E-55
    5.638449E+04    1.0000E-99    9.9999E-01    9.7060E-06    9.8486E-26    4.6203E-55
    5.774166E+04    1.0000E-99    9.9999E-01    1.0776E-05    1.6344E-25    6.7901E-55
    5.909908E+04    1.0000E-99    9.9999E-01    1.1759E-05    2.4221E-25    9.3174E-55
    6.045074E+04    1.0000E-99    9.9999E-01    1.2615E-05    3.2587E-25    1.1988E-54
    6.177809E+04    1.0000E-99    9.9999E-01    1.3290E-05    4.0460E-25    1.4444E-54
    6.306912E+04    1.0000E-99    9.9999E-01    1.3780E-05    4.7132E-25    1.6459E-54
    6.430594E+04    1.0000E-99    9.9999E-01    1.4107E-05    5.2293E-25    1.7938E-54
    6.546399E+04    1.0000E-99    9.9999E-01    1.4317E-05    5.6075E-25    1.8957E-54
    6.653211E+04    1.0000E-99    9.9999E-01    1.4419E-05    5.8545E-25    1.9522E-54
    6.748290E+04    1.0000E-99    9.9999E-01    1.4396E-05    5.9562E-25    1.9538E-54
    6.830789E+04    1.0000E-99    9.9999E-01    1.4333E-05    5.9925E-25    1.9366E-54
    6.900407E+04    1.0000E-99    9.9999E-01    1.4207E-05    5.9500E-25    1.8897E-54
    6.956302E+04    1.0000E-99    9.9999E-01    1.3924E-05    5.7611E-25    1.7764E-54
    6.978821E+04    1.0000E-99    9.9999E-01    1.3363E-05    5.3112E-25    1.5756E-54
    6.990107E+04    1.0000E-99    9.9999E-01    1.2393E-05    4.6187E-25    1.2688E-54
    6.995758E+04    1.0000E-99    9.9999E-01    1.0906E-05    3.5893E-25    8.6212E-55
    6.998585E+04    1.0000E-99    9.9999E-01    9.1682E-06    2.4721E-25    5.0899E-55
    6.999928E+04    1.0000E-99    9.9999E-01    7.4537E-06    1.5538E-25    2.6989E-55
    6.999998E+04    1.0000E-99    9.9999E-01    7.2366E-06    1.4398E-25    2.4540E-55
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           si1           si2           si3           si4           si5
    8.772128E+02    1.0000E-99    3.1947E-16    2.6053E-09    4.8692E-04    9.9951E-01
    8.819255E+02    1.0000E-99    3.1947E-16    2.6052E-09    4.8691E-04    9.9951E-01
    8.962159E+02    1.0000E-99    3.1822E-16    2.5970E-09    4.8601E-04    9.9951E-01
    9.254950E+02    1.0000E-99    3.1011E-16    2.5434E-09    4.8008E-04    9.9952E-01
    9.789786E+02    1.0000E-99    2.7911E-16    2.3361E-09    4.5666E-04    9.9954E-01
    1.037229E+03    1.0000E-99    2.2719E-16    1.9782E-09    4.1409E-04    9.9959E-01
    1.098904E+03    1.0000E-99    1.6323E-16    1.5144E-09    3.5378E-04    9.9965E-01
    1.164247E+03    1.0000E-99    9.9851E-17    1.0177E-09    2.7986E-04    9.9972E-01
    1.233475E+03    1.0000E-99    5.0183E-17    5.8307E-10    2.0137E-04    9.9980E-01
    1.306819E+03    1.0000E-99    2.0553E-17    2.8234E-10    1.3095E-04    9.9987E-01
    1.384525E+03    1.0000E-99    6.7963E-18    1.1555E-10    7.7164E-05    9.9992E-01
    1.466851E+03    1.0000E-99    1.9165E-18    4.2232E-11    4.2752E-05    9.9996E-01
    1.554072E+03    1.0000E-99    5.4552E-19    1.5684E-11    2.3972E-05    9.9998E-01
    1.646480E+03    1.0000E-99    1.6806E-19    6.2219E-12    1.3980E-05    9.9999E-01
    1.744382E+03    1.0000E-99    5.6064E-20    2.6242E-12    8.4431E-06    9.9999E-01
    1.848106E+03    1.0000E-99    1.9160E-20    1.1320E-12    5.1800E-06    9.9999E-01
    1.957998E+03    1.0000E-99    6.5807E-21    4.9589E-13    3.2312E-06    1.0000E+00
    2.074424E+03    1.0000E-99    2.3791E-21    2.2882E-13    2.0958E-06    1.0000E+00
    2.197772E+03    1.0000E-99    9.4367E-22    1.1449E-13    1.4349E-06    1.0000E+00
    2.328456E+03    1.0000E-99    4.2016E-22    6.2914E-14    1.0412E-06    1.0000E+00
    2.466909E+03    1.0000E-99    2.1384E-22    3.8299E-14    8.0187E-07    1.0000E+00
    2.613596E+03    1.0000E-99    1.2548E-22    2.5921E-14    6.5497E-07    1.0000E+00
    2.769005E+03    1.0000E-99    8.3196E-23    1.9247E-14    5.6256E-07    1.0000E+00
    2.933654E+03    1.0000E-99    6.0271E-23    1.5352E-14    5.0191E-07    1.0000E+00
    3.108094E+03    1.0000E-99    4.7526E-23    1.3137E-14    4.6437E-07    1.0000E+00
    3.292906E+03    1.0000E-99    4.1730E-23    1.2255E-14    4.4932E-07    1.0000E+00
    3.488708E+03    1.0000E-99    3.9193E-23    1.2134E-14    4.4951E-07    1.0000E+00
    3.696152E+03    1.0000E-99    3.5638E-23    1.1897E-14    4.4994E-07    1.0000E+00
    3.915932E+03    1.0000E-99    3.2561E-23    1.1741E-14    4.5380E-07    1.0000E+00
    4.148780E+03    1.0000E-99    3.6705E-23    1.3274E-14    4.9047E-07    1.0000E+00
    4.395473E+03    1.0000E-99    4.8875E-23    1.6665E-14    5.5810E-07    1.0000E+00
    4.656835E+03    1.0000E-99    5.9736E-23    1.9619E-14    6.1362E-07    1.0000E+00
    4.933738E+03    1.0000E-99    5.9805E-23    2.0077E-14    6.2722E-07    1.0000E+00
    5.227106E+03    1.0000E-99    5.4558E-23    1.9208E-14    6.1851E-07    1.0000E+00
    5.537919E+03    1.0000E-99    5.0990E-23    1.8652E-14    6.1418E-07    1.0000E+00
    5.867212E+03    1.0000E-99    4.9950E-23    1.8751E-14    6.2166E-07    1.0000E+00
    6.216087E+03    1.0000E-99    5.2742E-23    1.9960E-14    6.4995E-07    1.0000E+00
    6.585705E+03    1.0000E-99    6.2474E-23    2.3184E-14    7.1393E-07    1.0000E+00
    6.977302E+03    1.0000E-99    8.1230E-23    2.9089E-14    8.2193E-07    1.0000E+00
    7.392184E+03    1.0000E-99    1.1422E-22    3.9189E-14    9.9119E-07    1.0000E+00
    7.831736E+03    1.0000E-99    1.8657E-22    5.9617E-14    1.2861E-06    1.0000E+00
    8.297424E+03    1.0000E-99    3.8017E-22    1.0802E-13    1.8495E-06    1.0000E+00
    8.790802E+03    1.0000E-99    1.0138E-21    2.4321E-13    3.0262E-06    1.0000E+00
    9.313518E+03    1.0000E-99    4.0588E-21    7.5646E-13    5.9781E-06    9.9999E-01
    9.867315E+03    1.0000E-99    3.2527E-20    4.1036E-12    1.6339E-05    9.9998E-01
    1.045404E+04    1.0000E-99    6.8834E-19    4.9731E-11    7.1903E-05    9.9993E-01
    1.107573E+04    1.0000E-99    3.7902E-17    1.3403E-09    5.0682E-04    9.9949E-01
    1.173130E+04    1.0000E-99    4.9052E-15    7.4230E-08    5.4354E-03    9.9456E-01
    1.231131E+04    1.0000E-99    1.4411E-12    8.0097E-06    8.2614E-02    9.1738E-01
    1.281343E+04    1.0000E-99    2.6248E-10    5.1609E-04    6.4385E-01    3.5563E-01
    1.330626E+04    1.0000E-99    9.9660E-09    6.7218E-03    9.6709E-01    2.6186E-02
    1.384804E+04    1.0000E-99    3.7156E-07    7.6633E-02    9.2258E-01    7.9056E-04
    1.445314E+04    1.0000E-99    9.0409E-06    5.6266E-01    4.3733E-01    7.9779E-06
    1.515370E+04    1.0000E-99    8.3445E-05    9.7447E-01    2.5450E-02    4.7325E-09
    1.576027E+04    1.0000E-99    6.4132E-04    9.9870E-01    6.5512E-04    9.7615E-13
    1.620925E+04    1.0000E-99    5.1331E-03    9.9485E-01    1.3112E-05    1.1182E-16
    1.655151E+04    1.0000E-99    2.4922E-02    9.7508E-01    4.7299E-07    4.4207E-20
    1.686889E+04    1.0000E-99    6.3584E-02    9.3642E-01    4.3634E-08    1.4433E-22
    1.721620E+04    1.0000E-99    1.4733E-01    8.5267E-01    4.7019E-09    7.6969E-25
    1.762137E+04    1.0000E-99    3.2001E-01    6.7999E-01    3.8008E-10    2.4973E-27
    1.805685E+04    1.0000E-99    5.7722E-01    4.2278E-01    2.1516E-11    5.0308E-30
    1.849364E+04    1.0000E-99    8.0510E-01    1.9490E-01    8.5468E-13    6.8533E-33
    1.891431E+04    1.0000E-99    9.2453E-01    7.5467E-02    2.9448E-14    8.5359E-36
