#NTIMES: 380
#time[d] Lbol[erg/s] Edep[erg/s]
9.76000e-01 6.38000e+39 4.38800e+43
9.76000e-01 6.40000e+39 4.38800e+43
9.76100e-01 6.56300e+39 4.38800e+43
9.76200e-01 6.52300e+39 4.38800e+43
9.76400e-01 6.62300e+39 4.38800e+43
9.76700e-01 6.79000e+39 4.38800e+43
9.77400e-01 6.98000e+39 4.38700e+43
9.78600e-01 7.09100e+39 4.38700e+43
9.80000e-01 7.08500e+39 4.38600e+43
9.81500e-01 6.99400e+39 4.38600e+43
9.83200e-01 6.84500e+39 4.38500e+43
9.85200e-01 6.65700e+39 4.38400e+43
9.87300e-01 6.43800e+39 4.38300e+43
9.89800e-01 6.20100e+39 4.38200e+43
9.92500e-01 5.95600e+39 4.38100e+43
9.95300e-01 5.71600e+39 4.38000e+43
9.98300e-01 5.49300e+39 4.37900e+43
1.00200e+00 5.27100e+39 4.37800e+43
1.00500e+00 5.06700e+39 4.37600e+43
1.00800e+00 4.87000e+39 4.37500e+43
1.01200e+00 4.70600e+39 4.37400e+43
1.01600e+00 4.53200e+39 4.37200e+43
1.02000e+00 4.37100e+39 4.37000e+43
1.02400e+00 4.22900e+39 4.36900e+43
1.02800e+00 4.08800e+39 4.36700e+43
1.03300e+00 3.95700e+39 4.36500e+43
1.03700e+00 3.83700e+39 4.36300e+43
1.04200e+00 3.72600e+39 4.36100e+43
1.04700e+00 3.62500e+39 4.35900e+43
1.05300e+00 3.54400e+39 4.35700e+43
1.05800e+00 3.46500e+39 4.35500e+43
1.06400e+00 3.39800e+39 4.35300e+43
1.07000e+00 3.34500e+39 4.35000e+43
1.07600e+00 3.27600e+39 4.34800e+43
1.08300e+00 3.25600e+39 4.34500e+43
1.09000e+00 3.25700e+39 4.34200e+43
1.09700e+00 3.25200e+39 4.33900e+43
1.10500e+00 3.30400e+39 4.33600e+43
1.11300e+00 3.38600e+39 4.33300e+43
1.12100e+00 3.50900e+39 4.33000e+43
1.12900e+00 3.67000e+39 4.32600e+43
1.13800e+00 3.88200e+39 4.32300e+43
1.14800e+00 4.15700e+39 4.31900e+43
1.15800e+00 4.50900e+39 4.31500e+43
1.16900e+00 4.93800e+39 4.31100e+43
1.18000e+00 5.48100e+39 4.30600e+43
1.19000e+00 6.11400e+39 4.30200e+43
1.20200e+00 6.75800e+39 4.29800e+43
1.21200e+00 7.47200e+39 4.29300e+43
1.22300e+00 8.33500e+39 4.28900e+43
1.23400e+00 9.17700e+39 4.28500e+43
1.24500e+00 1.01000e+40 4.28000e+43
1.25700e+00 1.11200e+40 4.27600e+43
1.26800e+00 1.22400e+40 4.27100e+43
1.28000e+00 1.34800e+40 4.26700e+43
1.29300e+00 1.48400e+40 4.26200e+43
1.30600e+00 1.63500e+40 4.25700e+43
1.31900e+00 1.80300e+40 4.25100e+43
1.33300e+00 1.98800e+40 4.24600e+43
1.34800e+00 2.19400e+40 4.24000e+43
1.36400e+00 2.42300e+40 4.23400e+43
1.38000e+00 2.67800e+40 4.22800e+43
1.39800e+00 2.95400e+40 4.22100e+43
1.41600e+00 3.27400e+40 4.21400e+43
1.43600e+00 3.63300e+40 4.20600e+43
1.45700e+00 4.03800e+40 4.19800e+43
1.48000e+00 4.49600e+40 4.18900e+43
1.50400e+00 5.00800e+40 4.18000e+43
1.52900e+00 5.55700e+40 4.17000e+43
1.55400e+00 6.14300e+40 4.16100e+43
1.58000e+00 6.78300e+40 4.15100e+43
1.60600e+00 7.45200e+40 4.14100e+43
1.63200e+00 8.16700e+40 4.13100e+43
1.65900e+00 8.92900e+40 4.12100e+43
1.68600e+00 9.76000e+40 4.11100e+43
1.71400e+00 1.06300e+41 4.10100e+43
1.74200e+00 1.15500e+41 4.09000e+43
