#NTIMES: 265
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
3.637e+09 1.575824e+03 1.690885e-14 8.699089e+05 7.319460e+08
3.815e+09 1.669359e+03 1.033043e-14 5.657202e+05 4.472581e+08
3.975e+09 1.926698e+03 7.369993e-15 4.306565e+05 3.190902e+08
4.117e+09 1.501096e+03 5.269572e-15 2.995087e+05 2.281512e+08
4.247e+09 1.353923e+03 3.499575e-15 1.801240e+05 1.515175e+08
4.369e+09 1.404459e+03 2.252785e-15 1.068262e+05 9.753659e+07
4.488e+09 1.973330e+03 1.459483e-15 6.489346e+04 6.318979e+07
4.608e+09 1.540653e+03 9.758689e-16 3.941280e+04 4.225122e+07
4.729e+09 1.177744e+03 6.614782e-16 2.669816e+04 2.863936e+07
4.852e+09 1.101777e+03 4.513835e-16 1.866036e+04 1.954310e+07
4.975e+09 1.123050e+03 3.093720e-16 1.310867e+04 1.339457e+07
5.101e+09 1.792731e+03 2.127693e-16 9.229900e+03 9.212060e+06
5.229e+09 1.400517e+03 1.467147e-16 6.494934e+03 6.352158e+06
5.360e+09 1.136300e+03 1.014035e-16 4.564022e+03 4.390366e+06
5.492e+09 1.263414e+03 7.028826e-17 3.206403e+03 3.043200e+06
5.627e+09 1.379622e+03 4.887759e-17 2.254051e+03 2.116204e+06
5.762e+09 1.435194e+03 3.417081e-17 1.589837e+03 1.479459e+06
5.899e+09 1.462953e+03 2.404173e-17 1.126853e+03 1.040911e+06
6.034e+09 1.690912e+03 1.708841e-17 8.061275e+02 7.398598e+05
6.168e+09 1.687254e+03 1.228983e-17 5.831776e+02 5.321006e+05
6.297e+09 1.536933e+03 8.983344e-18 4.287025e+02 3.889428e+05
6.422e+09 1.657126e+03 6.691640e-18 3.211601e+02 2.897212e+05
6.539e+09 1.141626e+03 5.099101e-18 2.461481e+02 2.207707e+05
6.646e+09 1.072440e+03 3.991829e-18 1.938207e+02 1.728302e+05
6.742e+09 1.000000e+03 3.214304e-18 1.569767e+02 1.391665e+05
6.826e+09 1.000000e+03 2.673591e-18 1.312889e+02 1.157558e+05
6.896e+09 1.000000e+03 2.291477e-18 1.131063e+02 9.921180e+04
6.948e+09 1.000000e+03 2.027469e-18 1.005099e+02 8.778130e+04
6.976e+09 1.000000e+03 1.930852e-18 9.588650e+01 8.359814e+04
6.989e+09 1.000000e+03 1.884271e-18 9.365627e+01 8.158138e+04
6.995e+09 1.000000e+03 1.861431e-18 9.254785e+01 8.059251e+04
6.998e+09 1.000000e+03 1.850086e-18 9.199242e+01 8.010133e+04
7.000e+09 1.000000e+03 1.844752e-18 9.172108e+01 7.987038e+04
#TIME: 1.180960
#NVEL: 114
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
4.401e+07 6.888040e+04 2.284789e-09 9.938557e+13 2.253417e+13
8.862e+07 6.808827e+04 2.284789e-09 9.937669e+13 2.253417e+13
9.061e+07 6.632138e+04 2.284789e-09 9.937795e+13 2.253417e+13
9.444e+07 6.786702e+04 2.284789e-09 9.938039e+13 2.253417e+13
9.991e+07 6.787812e+04 2.284789e-09 9.938339e+13 2.253417e+13
1.061e+08 6.690677e+04 2.284902e-09 9.938849e+13 2.253529e+13
1.126e+08 6.862642e+04 2.286030e-09 9.943781e+13 2.254642e+13
1.194e+08 6.862316e+04 2.291675e-09 9.968465e+13 2.260209e+13
1.267e+08 7.061854e+04 2.305956e-09 1.003087e+14 2.274251e+13
1.345e+08 7.482171e+04 2.349420e-09 1.021412e+14 2.311358e+13
1.427e+08 8.027862e+04 2.419809e-09 1.049864e+14 2.360446e+13
1.514e+08 8.263077e+04 2.434316e-09 1.052932e+14 2.343070e+13
1.607e+08 8.725155e+04 2.384078e-09 1.028255e+14 2.261335e+13
1.705e+08 9.153980e+04 2.362685e-09 1.016605e+14 2.205824e+13
1.809e+08 9.616748e+04 2.360540e-09 1.013368e+14 2.160830e+13
1.919e+08 1.010422e+05 2.340276e-09 1.002369e+14 2.091360e+13
2.037e+08 1.072480e+05 2.319052e-09 9.912625e+13 2.019324e+13
