#NTIMES: 248
#time[d] Lbol[erg/s] Edep[erg/s]
63.5 1.84053e+42 1.82032e+42
64.5 1.78178e+42 1.76704e+42
65.5 1.72602e+42 1.71610e+42
66.5 1.67208e+42 1.66683e+42
67.5 1.62263e+42 1.61860e+42
68.5 1.57053e+42 1.56928e+42
69.5 1.52785e+42 1.52214e+42
70.5 1.47907e+42 1.47810e+42
71.5 1.43865e+42 1.43675e+42
72.5 1.39644e+42 1.39594e+42
73.5 1.35894e+42 1.35756e+42
74.5 1.31791e+42 1.31923e+42
75.5 1.28144e+42 1.28198e+42
76.5 1.24279e+42 1.24833e+42
77.5 1.20853e+42 1.21524e+42
78.5 1.17709e+42 1.17987e+42
79.5 1.14605e+42 1.14813e+42
80.5 1.11546e+42 1.11989e+42
81.5 1.08561e+42 1.09029e+42
82.5 1.05430e+42 1.05937e+42
83.5 1.03016e+42 1.03046e+42
84.5 1.00258e+42 1.00607e+42
85.5 9.74973e+41 9.83184e+41
86.5 9.53864e+41 9.57782e+41
87.5 9.31256e+41 9.31707e+41
88.5 9.02888e+41 9.06534e+41
89.5 8.86534e+41 8.81161e+41
90.5 8.62126e+41 8.60699e+41
91.5 8.45847e+41 8.40048e+41
92.5 8.24290e+41 8.18864e+41
93.5 8.08254e+41 7.98206e+41
94.5 7.91194e+41 7.78422e+41
95.5 7.74976e+41 7.60072e+41
96.5 7.58622e+41 7.42245e+41
97.5 7.45066e+41 7.24452e+41
98.5 7.29777e+41 7.06680e+41
99.5 7.16842e+41 6.90996e+41
100.5 7.07085e+41 6.75196e+41
101.5 6.93145e+41 6.57664e+41
102.5 6.78336e+41 6.41777e+41
103.5 6.63213e+41 6.27278e+41
104.5 6.53400e+41 6.14845e+41
105.5 6.39352e+41 6.01122e+41
106.5 6.29264e+41 5.85690e+41
107.5 6.18079e+41 5.72164e+41
108.5 6.04434e+41 5.60756e+41
109.5 5.90512e+41 5.48252e+41
110.5 5.81937e+41 5.36389e+41
111.5 5.71884e+41 5.23527e+41
112.5 5.57036e+41 5.12211e+41
113.5 5.46818e+41 5.02376e+41
114.5 5.36835e+41 4.90277e+41
115.5 5.21179e+41 4.79721e+41
116.5 5.08947e+41 4.69824e+41
117.5 4.97086e+41 4.60150e+41
118.5 4.85258e+41 4.50836e+41
119.5 4.72213e+41 4.40606e+41
120.5 4.60392e+41 4.30841e+41
121.5 4.51656e+41 4.22493e+41
122.5 4.38282e+41 4.15083e+41
123.5 4.25979e+41 4.07009e+41
124.5 4.19434e+41 3.97953e+41
125.5 4.07337e+41 3.90141e+41
126.5 3.99380e+41 3.81750e+41
127.5 3.91414e+41 3.75269e+41
128.5 3.84041e+41 3.68265e+41
129.5 3.75536e+41 3.59580e+41
130.5 3.66449e+41 3.52675e+41
131.5 3.57629e+41 3.45778e+41
132.5 3.51551e+41 3.38829e+41
133.5 3.45913e+41 3.32826e+41
134.5 3.37964e+41 3.26942e+41
135.5 3.31019e+41 3.21141e+41
136.5 3.25477e+41 3.15239e+41
137.5 3.17860e+41 3.08060e+41
138.5 3.13115e+41 3.02410e+41
139.5 3.07056e+41 2.97589e+41
140.5 3.02631e+41 2.91728e+41
141.5 2.94112e+41 2.85833e+41
142.5 2.87696e+41 2.82165e+41
143.5 2.84736e+41 2.76851e+41
144.5 2.79315e+41 2.70297e+41
145.5 2.73089e+41 2.65313e+41
146.5 2.68441e+41 2.61689e+41
147.5 2.62454e+41 2.57190e+41
148.5 2.58846e+41 2.51825e+41
149.5 2.54103e+41 2.48174e+41
150.5 2.48434e+41 2.43259e+41
151.5 2.45637e+41 2.39091e+41
152.5 2.39832e+41 2.35047e+41
153.5 2.37114e+41 2.30317e+41
154.5 2.31175e+41 2.25695e+41
155.5 2.27256e+41 2.22729e+41
156.5 2.23846e+41 2.19802e+41
157.5 2.21039e+41 2.15835e+41
158.5 2.15631e+41 2.12002e+41
159.5 2.13504e+41 2.08715e+41
160.5 2.09670e+41 2.05333e+41
161.5 2.05888e+41 2.01313e+41
162.5 2.02004e+41 1.97486e+41
163.5 1.98716e+41 1.94477e+41
164.5 1.95525e+41 1.91375e+41
165.5 1.92068e+41 1.89055e+41
166.5 1.88363e+41 1.86116e+41
167.5 1.86458e+41 1.83002e+41
168.5 1.83562e+41 1.79812e+41
169.5 1.80066e+41 1.76850e+41
170.5 1.77956e+41 1.73871e+41
171.5 1.74451e+41 1.71137e+41
172.5 1.71397e+41 1.68748e+41
173.5 1.68815e+41 1.65422e+41
174.5 1.65128e+41 1.62319e+41
175.5 1.63406e+41 1.60333e+41
176.5 1.60790e+41 1.58389e+41
177.5 1.59773e+41 1.56041e+41
178.5 1.56050e+41 1.53355e+41
179.5 1.53252e+41 1.50622e+41
180.5 1.49981e+41 1.48056e+41
181.5 1.49404e+41 1.46118e+41
182.5 1.46662e+41 1.44233e+41
183.5 1.44276e+41 1.42067e+41
184.5 1.42629e+41 1.39658e+41
185.5 1.39559e+41 1.37939e+41
186.5 1.37668e+41 1.35349e+41
187.5 1.35831e+41 1.32948e+41
188.5 1.33832e+41 1.31319e+41
189.5 1.32139e+41 1.29560e+41
190.5 1.29810e+41 1.27378e+41
191.5 1.27995e+41 1.25608e+41
192.5 1.16534e+41 1.24112e+41
193.5 4.62134e+39 1.21815e+41
194.5 5.71068e+37 1.20086e+41
195.5 6.73308e+36 1.18516e+41
196.5 1.64363e+36 1.16505e+41
197.5 1.73240e+36 1.14817e+41
198.5 0.00000e+00 1.13399e+41
199.5 0.00000e+00 1.11799e+41
200.5 0.00000e+00 1.10242e+41
201.5 0.00000e+00 1.09066e+41
202.5 0.00000e+00 1.07204e+41
203.5 0.00000e+00 1.05303e+41
204.5 0.00000e+00 1.03955e+41
205.5 0.00000e+00 1.02166e+41
206.5 0.00000e+00 1.01233e+41
207.5 0.00000e+00 9.98055e+40
208.5 0.00000e+00 9.84909e+40
209.5 0.00000e+00 9.73214e+40
210.5 0.00000e+00 9.59438e+40
211.5 0.00000e+00 9.47565e+40
212.5 0.00000e+00 9.33537e+40
213.5 0.00000e+00 9.20505e+40
214.5 0.00000e+00 9.09029e+40
215.5 0.00000e+00 8.96910e+40
216.5 0.00000e+00 8.83199e+40
217.5 0.00000e+00 8.69679e+40
218.5 0.00000e+00 8.57451e+40
219.5 0.00000e+00 8.47270e+40
220.5 0.00000e+00 8.37154e+40
221.5 0.00000e+00 8.22353e+40
222.5 0.00000e+00 8.12112e+40
223.5 0.00000e+00 8.03479e+40
224.5 0.00000e+00 7.92735e+40
225.5 0.00000e+00 7.83565e+40
226.5 0.00000e+00 7.71146e+40
227.5 0.00000e+00 7.60622e+40
228.5 0.00000e+00 7.46816e+40
229.5 0.00000e+00 7.35075e+40
230.5 0.00000e+00 7.26707e+40
231.5 0.00000e+00 7.19711e+40
232.5 0.00000e+00 7.11356e+40
233.5 0.00000e+00 7.04591e+40
234.5 0.00000e+00 6.96217e+40
235.5 0.00000e+00 6.87536e+40
236.5 0.00000e+00 6.78651e+40
237.5 0.00000e+00 6.69553e+40
238.5 0.00000e+00 6.60309e+40
239.5 0.00000e+00 6.50003e+40
240.5 0.00000e+00 6.44601e+40
241.5 0.00000e+00 6.37194e+40
242.5 0.00000e+00 6.27667e+40
243.5 0.00000e+00 nan
244.5 0.00000e+00 nan
245.5 0.00000e+00 nan
246.5 0.00000e+00 nan
247.5 0.00000e+00 nan
248.5 0.00000e+00 nan
249.5 0.00000e+00 nan
