#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6 si7 si8
6.096342e+03 7.125731e-31 5.179628e-22 1.431134e-13 2.284425e-06 9.999975e-01 2.302389e-07 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 9.634524e-31 6.943502e-22 1.863782e-13 2.714278e-06 9.999972e-01 1.019931e-07 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 1.577976e-30 1.113146e-21 2.788981e-13 3.486226e-06 9.999965e-01 3.272160e-08 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 2.834632e-30 1.984242e-21 4.645647e-13 4.855619e-06 9.999951e-01 7.244059e-09 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 6.666617e-30 4.465375e-21 9.308106e-13 7.484221e-06 9.999925e-01 1.132067e-09 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 2.539150e-29 1.517220e-20 2.570497e-12 1.382426e-05 9.999862e-01 1.020362e-10 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 1.473007e-28 7.748259e-20 1.010747e-11 3.149601e-05 9.999685e-01 4.011850e-12 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 1.701753e-27 7.768454e-19 6.989686e-11 9.999000e-05 9.999000e-01 4.345719e-14 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 6.012785e-26 2.197284e-17 1.110541e-09 5.132285e-04 9.994868e-01 9.280949e-17 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 5.811307e-24 1.678664e-15 3.954818e-08 4.182434e-03 9.958175e-01 3.634734e-20 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 2.074498e-21 5.018239e-13 4.411960e-06 6.501067e-02 9.349849e-01 8.254164e-25 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 6.827959e-19 1.600979e-10 4.699090e-04 6.654880e-01 3.340421e-01 6.377954e-31 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 5.865639e-17 1.205416e-08 9.944680e-03 9.783240e-01 1.173128e-02 1.399143e-38 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 5.409838e-15 9.163005e-07 1.817940e-01 8.180731e-01 1.319473e-04 9.925367e-48 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 1.299377e-13 1.754573e-05 8.503883e-01 1.495939e-01 2.607030e-07 3.848473e-58 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 8.354753e-13 7.350068e-05 9.888221e-01 1.110442e-02 4.468207e-10 4.150938e-67 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 4.318303e-12 2.288101e-04 9.986076e-01 1.163543e-03 2.210132e-12 2.800900e-74 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 2.436002e-11 7.063501e-04 9.991533e-01 1.403644e-04 1.633057e-14 1.113860e-80 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 2.053198e-10 2.646005e-03 9.973404e-01 1.361166e-05 7.785361e-17 2.045565e-87 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 1.038999e-09 7.521115e-03 9.924770e-01 1.876402e-06 7.857110e-19 2.036646e-93 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 3.507995e-09 1.665607e-02 9.833435e-01 3.839459e-07 1.958400e-20 2.543987e-98 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 7.045439e-09 2.721220e-02 9.727877e-01 1.263654e-07 1.434943e-21 6.108202e-102 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 1.086408e-08 3.775268e-02 9.622472e-01 5.548442e-08 2.029255e-22 9.700073e-105 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 1.456180e-08 4.719101e-02 9.528089e-01 3.105618e-08 5.078651e-23 9.887640e-107 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 2.266187e-08 6.474820e-02 9.352518e-01 1.438849e-08 8.376156e-24 2.918808e-109 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 3.072118e-08 8.006814e-02 9.199318e-01 8.290744e-09 2.322544e-24 4.781374e-111 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 4.200252e-08 9.949622e-02 9.005037e-01 4.855164e-09 6.675063e-25 8.816120e-113 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 9.727164e-08 1.637011e-01 8.362988e-01 1.565836e-09 5.450771e-26 6.346381e-116 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 2.044561e-07 2.595019e-01 7.404979e-01 4.200523e-10 2.903014e-27 8.519002e-120 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 2.298221e-07 3.324213e-01 6.675785e-01 1.008208e-10 9.562241e-29 3.803009e-125 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 4.551567e-07 5.269056e-01 4.730940e-01 9.439458e-12 5.179370e-31 2.107622e-132 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 1.115907e-06 7.970765e-01 2.029224e-01 2.281631e-13 2.351376e-34 1.932910e-142 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 1.981034e-06 9.281419e-01 7.185615e-02 5.039910e-15 1.102792e-37 2.504985e-152 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 3.436820e-06 9.808949e-01 1.910164e-02 5.428110e-17 1.393903e-41 8.850180e-164 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 4.780781e-06 9.926972e-01 7.298050e-03 1.979304e-18 1.918403e-44 2.760876e-172 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 6.699147e-06 9.975903e-01 2.402955e-03 4.135995e-20 8.432187e-48 2.344701e-182 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 7.583929e-06 9.988057e-01 1.186765e-03 3.016087e-21 3.977738e-50 1.350682e-189 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 1.026368e-05 9.996220e-01 3.677539e-04 4.713936e-23 9.160415e-54 1.186842e-200 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 1.176532e-05 9.997994e-01 1.888510e-04 4.211276e-24 6.766319e-56 3.231675e-207 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 1.674279e-05 9.999167e-01 6.658360e-05 1.209202e-25 5.914236e-59 2.759460e-216 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 1.957488e-05 9.999397e-01 4.077061e-05 2.256722e-26 2.082169e-60 1.284212e-220 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 2.140160e-05 9.999481e-01 3.054140e-05 8.551592e-27 3.031517e-61 4.230549e-223 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 3.065736e-05 9.999569e-01 1.239468e-05 4.526751e-28 9.760059e-64 2.760360e-230 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 5.318852e-05 9.999441e-01 2.686780e-06 2.735409e-30 4.103114e-68 3.981540e-243 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 6.886312e-05 9.999303e-01 8.560724e-07 4.339320e-32 9.173889e-72 2.429076e-254 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 4.977393e-05 9.999494e-01 8.673182e-07 2.324770e-32 1.683968e-72 1.534945e-257 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 4.840753e-05 9.999511e-01 4.876087e-07 2.056437e-33 9.893509e-75 7.455466e-265 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 9.939131e-05 9.999006e-01 4.412735e-08 5.059377e-37 6.107177e-82 1.826166e-286 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 1.050737e-04 9.998949e-01 2.440421e-08 5.092685e-38 5.253685e-84 5.033369e-293 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 7.885414e-04 9.992115e-01 1.247543e-11 1.163981e-49 1.965469e-107 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 1.786021e-04 9.998214e-01 1.719483e-09 2.889151e-42 1.166166e-92 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 6.843033e-05 9.999315e-01 2.182874e-08 1.294341e-38 1.742586e-85 6.498229e-299 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 1.971040e-04 9.998029e-01 3.652341e-10 6.284475e-45 3.272824e-98 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 2.999910e-05 9.999699e-01 7.333113e-08 3.375656e-37 6.181632e-83 1.109058e-292 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 7.918292e-05 9.999208e-01 3.080837e-09 5.702251e-42 1.810667e-92 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 3.503814e-05 9.999649e-01 2.125910e-08 2.860792e-39 3.254479e-87 3.411954e-306 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 6.290587e-06 9.999930e-01 7.112761e-07 1.363279e-34 2.810688e-78 1.866144e-281 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 2.266615e-05 9.999773e-01 2.833269e-08 3.666583e-39 3.222149e-87 2.711050e-307 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 1.898833e-04 9.998101e-01 1.544062e-11 1.378770e-50 3.971020e-110 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 1.426697e-04 9.998573e-01 2.642898e-11 6.841129e-50 8.127495e-109 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 1.050310e-04 9.998950e-01 4.772608e-11 4.176032e-49 2.571158e-107 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 7.627155e-05 9.999237e-01 9.573479e-11 3.600699e-48 1.605717e-105 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 5.374929e-05 9.999463e-01 2.076677e-10 4.118452e-47 1.762558e-103 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 3.640765e-05 9.999636e-01 4.962413e-10 6.383807e-46 3.491145e-101 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 2.369662e-05 9.999763e-01 1.257012e-09 1.183071e-44 9.753290e-99 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 1.450474e-05 9.999855e-01 3.504900e-09 2.772237e-43 4.069248e-96 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 8.231225e-06 9.999918e-01 1.040808e-08 7.278852e-42 2.006786e-93 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 4.296278e-06 9.999957e-01 3.342578e-08 2.222213e-40 1.203698e-90 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 2.130537e-06 9.999978e-01 1.100983e-07 6.810330e-39 6.884221e-88 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 1.079490e-06 9.999986e-01 3.402221e-07 1.669314e-37 2.527818e-85 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 5.616153e-07 9.999984e-01 9.999984e-07 3.474742e-36 6.848474e-83 1.812118e-302 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 3.308815e-07 9.999973e-01 2.397052e-06 4.117636e-35 6.495080e-81 2.259798e-297 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 2.017636e-07 9.999944e-01 5.441146e-06 4.205859e-34 4.794091e-79 1.549991e-292 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 7.725103e-08 9.999716e-01 2.828246e-05 4.720896e-32 3.038540e-75 1.360476e-282 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 8.058860e-08 9.999737e-01 2.620184e-05 3.788930e-32 2.016825e-75 4.599035e-283 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 7.532247e-08 9.999707e-01 2.926321e-05 5.237942e-32 3.675217e-75 2.233701e-282 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 7.324334e-08 9.999690e-01 3.096395e-05 6.140160e-32 4.955987e-75 4.955987e-282 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 6.905593e-08 9.999658e-01 3.416923e-05 8.205997e-32 8.475046e-75 2.040289e-281 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 2.980691e-08 9.998522e-01 1.477769e-04 5.804173e-30 2.421026e-71 2.817194e-272 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 2.608783e-08 9.998126e-01 1.873821e-04 1.145481e-29 8.607658e-71 8.011743e-271 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 5.055458e+00 
#NVEL: 115
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6 si7 si8
4.386064e+02 8.748477e-23 4.178011e-15 3.106936e-08 2.510077e-03 9.974899e-01 7.611993e-17 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 2.584877e-22 7.108411e-15 3.517856e-08 2.399089e-03 9.976009e-01 5.452474e-16 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 7.369774e-23 2.665663e-15 1.777109e-08 1.683026e-03 9.983170e-01 1.003544e-15 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 2.244487e-23 9.868520e-16 8.424346e-09 1.113217e-03 9.988868e-01 3.147095e-15 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 4.679019e-24 2.757832e-16 3.315596e-09 6.731899e-04 9.993268e-01 1.038060e-14 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 2.952948e-24 1.786912e-16 2.301785e-09 5.406167e-04 9.994594e-01 2.438075e-14 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 1.665967e-24 1.060161e-16 1.499371e-09 4.195209e-04 9.995805e-01 6.247378e-14 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 7.892375e-25 5.329232e-17 8.493699e-10 2.991586e-04 9.997008e-01 2.164766e-13 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 3.566422e-25 2.551708e-17 4.618441e-10 2.081656e-04 9.997918e-01 8.654914e-13 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 1.568270e-25 1.191611e-17 2.444857e-10 1.424455e-04 9.998576e-01 3.883008e-12 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 7.418613e-26 5.967145e-18 1.365455e-10 9.999000e-05 9.999000e-01 1.558984e-11 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 3.099373e-26 2.717656e-18 7.219423e-11 6.846004e-05 9.999315e-01 6.514077e-11 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 1.126661e-26 1.119812e-18 3.561483e-11 4.520344e-05 9.999548e-01 2.811517e-10 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 3.563119e-27 4.080346e-19 1.577542e-11 2.793025e-05 9.999721e-01 1.554554e-09 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 1.238185e-27 1.615537e-19 7.547034e-12 1.801854e-05 9.999820e-01 7.570618e-09 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 4.503763e-28 6.717477e-20 3.778581e-12 1.192734e-05 9.999880e-01 3.358738e-08 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 1.649003e-28 2.813896e-20 1.891059e-12 7.897062e-06 9.999920e-01 1.527976e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 6.448892e-29 1.247023e-20 1.004745e-12 5.403768e-06 9.999940e-01 6.080724e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 2.367910e-29 5.339591e-21 5.254685e-13 3.688657e-06 9.999940e-01 2.311307e-06 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 9.130342e-30 2.405773e-21 2.876782e-13 2.579684e-06 9.999899e-01 7.536156e-06 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 4.102612e-30 1.232405e-21 1.740502e-13 1.918876e-06 9.999778e-01 2.026982e-05 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 2.211667e-30 7.372223e-22 1.188183e-13 1.533265e-06 9.999557e-01 4.274321e-05 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 1.367309e-30 4.999654e-22 8.949656e-14 1.306539e-06 9.999307e-01 6.795109e-05 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 8.744429e-31 3.532518e-22 7.065036e-14 1.156272e-06 9.999149e-01 8.396969e-05 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 6.335098e-31 2.832004e-22 6.174037e-14 1.093878e-06 9.999255e-01 7.341735e-05 0.000000e+00 0.000000e+00 0.000000e+00 
3.369550e+03 5.577725e-31 2.687950e-22 6.201549e-14 1.128388e-06 9.999539e-01 4.495206e-05 0.000000e+00 0.000000e+00 0.000000e+00 
3.575375e+03 5.381135e-31 2.806190e-22 6.749856e-14 1.231224e-06 9.999786e-01 2.012457e-05 0.000000e+00 0.000000e+00 0.000000e+00 
3.793773e+03 4.666622e-31 2.737063e-22 7.089134e-14 1.328626e-06 9.999905e-01 8.215884e-06 0.000000e+00 0.000000e+00 0.000000e+00 
4.025512e+03 5.539007e-31 3.364296e-22 8.698843e-14 1.546461e-06 9.999952e-01 3.267642e-06 0.000000e+00 0.000000e+00 0.000000e+00 
4.271406e+03 1.022079e-30 5.709761e-22 1.318608e-13 1.987375e-06 9.999967e-01 1.277598e-06 0.000000e+00 0.000000e+00 0.000000e+00 
4.532320e+03 1.516887e-30 8.175651e-22 1.760130e-13 2.378371e-06 9.999970e-01 6.081063e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.809172e+03 1.271841e-30 7.427164e-22 1.713587e-13 2.398051e-06 9.999972e-01 4.194163e-07 0.000000e+00 0.000000e+00 0.000000e+00 
5.102936e+03 9.426205e-31 6.131131e-22 1.549176e-13 2.319666e-06 9.999974e-01 3.286877e-07 0.000000e+00 0.000000e+00 0.000000e+00 
5.414644e+03 8.429964e-31 5.784992e-22 1.527577e-13 2.347943e-06 9.999974e-01 2.517674e-07 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 8.122045e-31 5.845055e-22 1.589198e-13 2.441308e-06 9.999974e-01 1.713611e-07 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 8.561849e-31 6.421387e-22 1.772570e-13 2.655511e-06 9.999972e-01 9.866194e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 1.181478e-30 8.814786e-22 2.344437e-13 3.181471e-06 9.999968e-01 4.222209e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 2.017056e-30 1.457332e-21 3.617732e-13 4.163805e-06 9.999958e-01 1.300336e-08 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 3.694993e-30 2.639281e-21 6.099671e-13 5.806418e-06 9.999942e-01 2.841626e-09 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 8.784967e-30 6.027983e-21 1.240643e-12 9.041974e-06 9.999910e-01 4.299027e-10 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 3.391551e-29 2.097867e-20 3.513927e-12 1.692279e-05 9.999831e-01 3.688749e-11 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 2.069344e-28 1.134801e-19 1.455216e-11 3.965130e-05 9.999603e-01 1.278988e-12 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 2.601370e-27 1.231101e-18 1.070523e-10 1.316743e-04 9.998683e-01 1.220396e-14 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 9.374168e-26 3.590483e-17 1.733337e-09 6.783007e-04 9.993217e-01 2.582318e-17 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 1.002163e-23 3.038305e-15 6.720857e-08 5.790277e-03 9.942097e-01 8.589971e-21 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 3.693665e-21 9.500336e-13 7.764067e-06 9.090839e-02 9.090839e-01 1.654369e-25 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 9.346607e-19 2.346307e-10 6.469242e-04 7.367212e-01 2.626319e-01 1.091081e-31 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 7.080198e-17 1.548043e-08 1.212034e-02 9.792274e-01 8.652242e-03 2.616073e-39 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 6.731443e-15 1.205778e-06 2.238368e-01 7.760765e-01 8.545011e-05 1.174735e-48 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 1.386683e-13 1.942740e-05 8.790783e-01 1.209021e-01 1.453594e-07 4.176199e-59 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 8.284301e-13 7.606226e-05 9.905783e-01 9.345635e-03 2.880342e-10 7.665189e-68 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 4.108544e-12 2.308133e-04 9.987437e-01 1.025466e-03 1.589973e-12 7.248408e-75 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 2.284296e-11 7.031192e-04 9.991694e-01 1.275034e-04 1.261577e-14 3.566059e-81 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 1.841852e-10 2.553090e-03 9.974338e-01 1.311965e-05 6.885693e-17 1.000267e-87 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 8.893605e-10 7.022782e-03 9.929753e-01 1.922630e-06 8.030148e-19 1.554222e-93 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 2.746558e-09 1.468731e-02 9.853122e-01 4.433905e-07 2.660343e-20 4.618651e-98 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 5.672784e-09 2.442549e-02 9.755744e-01 1.427229e-07 1.831912e-21 9.105361e-102 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 9.258457e-09 3.521675e-02 9.647832e-01 5.754088e-08 2.137233e-22 8.047071e-105 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 1.270445e-08 4.466563e-02 9.553343e-01 3.121092e-08 4.971740e-23 6.502276e-107 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 1.886468e-08 5.963303e-02 9.403669e-01 1.553899e-08 9.575688e-24 3.096330e-109 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 2.754453e-08 7.760814e-02 9.223918e-01 8.206107e-09 2.143766e-24 2.620865e-111 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 3.586881e-08 9.281228e-02 9.071877e-01 5.017446e-09 6.936497e-25 7.117934e-113 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 7.208994e-08 1.402116e-01 8.597883e-01 2.076719e-09 9.788359e-26 2.632275e-115 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 1.683748e-07 2.386530e-01 7.613469e-01 4.890190e-10 3.836017e-27 1.346998e-119 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 1.666666e-07 2.828746e-01 7.171253e-01 1.544342e-10 2.278287e-28 3.455657e-124 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 2.817954e-07 4.239400e-01 5.760597e-01 2.384039e-11 3.366583e-30 3.341645e-130 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 7.053171e-07 6.979316e-01 3.020677e-01 9.010333e-13 3.323484e-33 2.237812e-139 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 1.423011e-06 8.893817e-01 1.106169e-01 1.812115e-14 1.206224e-36 1.245134e-149 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 2.374665e-06 9.647075e-01 3.529015e-02 3.314636e-16 4.122682e-40 6.992068e-160 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.452167e-06 9.869802e-01 1.301637e-02 1.088847e-17 4.731166e-43 1.448778e-168 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 4.609396e-06 9.949153e-01 5.080073e-03 4.122488e-19 6.784251e-46 4.236099e-177 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 5.586357e-06 9.977379e-01 2.256498e-03 2.195511e-20 1.778364e-48 5.171649e-185 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 7.083502e-06 9.991466e-01 8.462921e-04 6.636123e-22 1.524817e-51 2.289090e-194 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 8.132003e-06 9.995587e-01 4.331421e-04 5.703697e-23 1.022148e-53 4.461307e-201 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 1.292949e-05 9.998802e-01 1.068837e-04 4.913204e-25 8.274871e-58 3.387525e-213 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 1.190396e-05 9.998774e-01 1.106957e-04 4.783836e-25 7.050596e-58 1.227944e-213 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 1.767572e-05 9.999409e-01 4.141169e-05 1.941804e-26 1.350930e-60 1.797874e-221 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 2.395870e-05 9.999571e-01 1.892536e-05 1.469736e-27 8.523124e-63 7.315123e-228 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 2.610073e-05 9.999631e-01 1.077926e-05 1.806713e-28 1.162669e-64 1.064368e-233 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 2.868324e-05 9.999662e-01 5.078776e-06 1.015755e-29 3.052529e-67 7.762896e-242 0.000000e+00 0.000000e+00 0.000000e+00 
