#NTIMES:    57
#NSTAGES:     6
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570   60.030   66.000   72.560   80.000   88.000   97.000  107.000  117.000  127.000  137.000  147.000  157.000  167.000  177.000  187.000  197.000  207.000  217.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.292302E+03   1.0000E-099   4.1360E-030   5.7825E-021   7.6595E-013   9.7433E-006   9.9999E-001
    1.390740E+03   1.0000E-099   4.1858E-030   5.9188E-021   7.8802E-013   9.9382E-006   9.9999E-001
    1.496676E+03   1.0000E-099   4.3505E-030   6.2026E-021   8.2626E-013   1.0248E-005   9.9999E-001
    1.610682E+03   1.0000E-099   4.6191E-030   6.6246E-021   8.7972E-013   1.0663E-005   9.9999E-001
    1.733372E+03   1.0000E-099   5.0387E-030   7.2479E-021   9.5528E-013   1.1223E-005   9.9999E-001
    1.865407E+03   1.0000E-099   5.6581E-030   8.1384E-021   1.0597E-012   1.1959E-005   9.9999E-001
    2.007500E+03   1.0000E-099   6.5159E-030   9.3485E-021   1.1979E-012   1.2886E-005   9.9999E-001
    2.160417E+03   1.0000E-099   7.6745E-030   1.0961E-020   1.3776E-012   1.4028E-005   9.9999E-001
    2.324981E+03   1.0000E-099   9.2122E-030   1.3076E-020   1.6076E-012   1.5409E-005   9.9998E-001
    2.502081E+03   1.0000E-099   1.1413E-029   1.6056E-020   1.9224E-012   1.7171E-005   9.9998E-001
    2.692671E+03   1.0000E-099   1.4487E-029   2.0158E-020   2.3427E-012   1.9357E-005   9.9998E-001
    2.897779E+03   1.0000E-099   1.8918E-029   2.5976E-020   2.9194E-012   2.2119E-005   9.9998E-001
    3.118510E+03   1.0000E-099   2.5451E-029   3.4404E-020   3.7249E-012   2.5639E-005   9.9997E-001
    3.356055E+03   1.0000E-099   3.5418E-029   4.7002E-020   4.8808E-012   3.0205E-005   9.9997E-001
    3.611695E+03   1.0000E-099   5.1386E-029   6.6707E-020   6.6073E-012   3.6290E-005   9.9996E-001
    3.886807E+03   1.0000E-099   7.8143E-029   9.8835E-020   9.2796E-012   4.4579E-005   9.9996E-001
    4.182875E+03   1.0000E-099   1.2508E-028   1.5349E-019   1.3568E-011   5.6106E-005   9.9994E-001
    4.501496E+03   1.0000E-099   2.1243E-028   2.5171E-019   2.0785E-011   7.2618E-005   9.9993E-001
    4.844387E+03   1.0000E-099   3.8599E-028   4.3946E-019   3.3598E-011   9.7048E-005   9.9990E-001
    5.213396E+03   1.0000E-099   7.6477E-028   8.3193E-019   5.8184E-011   1.3508E-004   9.9986E-001
    5.610514E+03   1.0000E-099   1.7084E-027   1.7645E-018   1.1077E-010   1.9869E-004   9.9980E-001
    6.037882E+03   1.0000E-099   4.7234E-027   4.5834E-018   2.4768E-010   3.2072E-004   9.9968E-001
    6.497803E+03   1.0000E-099   1.9232E-026   1.7140E-017   7.3098E-010   6.0824E-004   9.9939E-001
    6.992758E+03   1.0000E-099   1.2262E-025   9.6322E-017   2.9531E-009   1.3842E-003   9.9862E-001
    7.470372E+03   1.0000E-099   9.5208E-025   6.3275E-016   1.3508E-008   3.3720E-003   9.9663E-001
    7.926119E+03   1.0000E-099   8.8389E-024   4.7791E-015   6.8988E-008   8.7152E-003   9.9128E-001
    8.327218E+03   1.0000E-099   8.4336E-023   3.6568E-014   3.5420E-007   2.2470E-002   9.7753E-001
    8.702978E+03   1.0000E-099   9.7526E-022   3.3065E-013   2.0588E-006   6.1517E-002   9.3848E-001
    9.042664E+03   1.0000E-099   1.2647E-020   3.2889E-012   1.2669E-005   1.6823E-001   8.3175E-001
    9.369912E+03   1.0000E-099   2.0497E-019   3.8923E-011   8.4672E-005   4.3240E-001   5.6752E-001
    9.651602E+03   1.0000E-099   2.6108E-018   3.5204E-010   4.1181E-004   7.5770E-001   2.4189E-001
    9.900591E+03   1.0000E-099   2.6253E-017   2.4586E-009   1.4847E-003   9.3142E-001   6.7100E-002
    1.013223E+04   1.0000E-099   2.4880E-016   1.5969E-008   4.8157E-003   9.8035E-001   1.4834E-002
    1.033760E+04   1.0000E-099   1.9931E-015   8.9923E-008   1.4015E-002   9.8261E-001   3.3705E-003
    1.054537E+04   1.0000E-099   1.7337E-014   5.4170E-007   4.1965E-002   9.5735E-001   6.8291E-004
    1.075487E+04   1.0000E-099   1.6293E-013   3.4542E-006   1.2660E-001   8.7328E-001   1.1602E-004
    1.096068E+04   1.0000E-099   1.5213E-012   2.1301E-005   3.4623E-001   6.5374E-001   1.3925E-005
    1.115933E+04   1.0000E-099   1.1013E-011   1.0004E-004   6.7984E-001   3.2006E-001   9.4139E-007
    1.134095E+04   1.0000E-099   5.0087E-011   3.0380E-004   8.9039E-001   1.0931E-001   4.6243E-008
    1.153457E+04   1.0000E-099   2.0603E-010   8.1893E-004   9.7128E-001   2.7902E-002   1.4190E-009
    1.172387E+04   1.0000E-099   7.9240E-010   2.0665E-003   9.9124E-001   6.6911E-003   4.0587E-011
    1.192867E+04   1.0000E-099   3.6900E-009   5.8496E-003   9.9285E-001   1.3023E-003   7.0973E-013
    1.212844E+04   1.0000E-099   1.7870E-008   1.6824E-002   9.8293E-001   2.4409E-004   1.1410E-014
    1.235381E+04   1.0000E-099   9.3497E-008   5.0664E-002   9.4930E-001   3.9971E-005   1.3319E-016
    1.261005E+04   1.0000E-099   4.8651E-007   1.4966E-001   8.5033E-001   5.5147E-006   1.0999E-018
    1.287282E+04   1.0000E-099   2.0907E-006   3.6947E-001   6.3053E-001   6.1454E-007   6.8645E-021
    1.318723E+04   1.0000E-099   7.2091E-006   6.9495E-001   3.0504E-001   3.4808E-008   3.1163E-023
    1.351444E+04   1.0000E-099   1.6711E-005   8.9305E-001   1.0693E-001   1.5633E-009   6.5903E-024
    1.386899E+04   1.0000E-099   3.4137E-005   9.7074E-001   2.9225E-002   5.0045E-011   1.8976E-024
    1.423600E+04   1.0000E-099   6.7698E-005   9.9282E-001   7.1141E-003   1.3477E-012   4.7266E-025
    1.460295E+04   1.0000E-099   1.3506E-004   9.9822E-001   1.6480E-003   3.2770E-014   1.1074E-025
    1.497211E+04   1.0000E-099   2.8130E-004   9.9936E-001   3.5388E-004   1.6307E-015   2.4025E-026
    1.532034E+04   1.0000E-099   5.8869E-004   9.9934E-001   7.5814E-005   5.4163E-016   5.2260E-027
    1.571760E+04   1.0000E-099   1.4117E-003   9.9858E-001   1.2073E-005   8.4360E-017   8.6216E-028
    1.613097E+04   1.0000E-099   3.4684E-003   9.9653E-001   1.8723E-006   1.6565E-017   1.4112E-028
    1.660087E+04   1.0000E-099   9.1382E-003   9.9086E-001   7.8964E-007   2.8388E-017   6.2284E-029
    1.713148E+04   1.0000E-099   2.4883E-002   9.7512E-001   1.6173E-007   1.3187E-018   1.3124E-029
    1.767898E+04   1.0000E-099   6.2534E-002   9.3747E-001   7.6734E-009   2.0747E-021   6.4137E-031
    1.826412E+04   1.0000E-099   1.4540E-001   8.5460E-001   3.7876E-010   5.0649E-023   3.3257E-032
    1.889025E+04   1.0000E-099   2.8670E-001   7.1330E-001   4.5611E-011   4.4319E-023   4.3207E-033
    1.955040E+04   1.0000E-099   4.5765E-001   5.4235E-001   5.9034E-012   3.6091E-023   6.1085E-034
    2.023306E+04   1.0000E-099   6.1107E-001   3.8893E-001   9.1411E-013   2.7650E-023   1.0235E-034
    2.092814E+04   1.0000E-099   7.2356E-001   2.7644E-001   1.8940E-013   2.0720E-023   2.2539E-035
    2.162974E+04   1.0000E-099   7.9706E-001   2.0294E-001   5.6556E-014   1.5849E-023   7.0481E-036
    2.233489E+04   1.0000E-099   8.4145E-001   1.5855E-001   2.5090E-014   1.2802E-023   3.2429E-036
    2.304210E+04   1.0000E-099   8.6697E-001   1.3303E-001   1.5656E-014   1.1048E-023   2.0858E-036
    2.375061E+04   1.0000E-099   8.8280E-001   1.1720E-001   1.1745E-014   9.9792E-024   1.6066E-036
    2.446004E+04   1.0000E-099   8.9603E-001   1.0397E-001   8.7697E-015   9.0536E-024   1.2285E-036
    2.517028E+04   1.0000E-099   9.1072E-001   8.9278E-002   5.6219E-015   7.9343E-024   8.0493E-037
    2.588136E+04   1.0000E-099   9.2826E-001   7.1739E-002   2.7805E-015   6.4950E-024   4.0628E-037
    2.659346E+04   1.0000E-099   9.4718E-001   5.2816E-002   1.0086E-015   4.8625E-024   1.5016E-037
    2.730677E+04   1.0000E-099   9.6392E-001   3.6076E-002   2.8475E-016   3.3682E-024   4.3068E-038
    2.802136E+04   1.0000E-099   9.7590E-001   2.4098E-002   7.4254E-017   2.2732E-024   1.1361E-038
    2.873714E+04   1.0000E-099   9.8337E-001   1.6629E-002   2.1046E-017   1.5797E-024   3.2443E-039
    2.945390E+04   1.0000E-099   9.8804E-001   1.1956E-002   6.7005E-018   1.1413E-024   1.0375E-039
    3.017126E+04   1.0000E-099   9.9133E-001   8.6746E-003   2.2503E-018   8.3129E-025   3.4928E-040
    3.088882E+04   1.0000E-099   9.9386E-001   6.1356E-003   7.4544E-019   5.9002E-025   1.1582E-040
    3.160626E+04   1.0000E-099   9.9586E-001   4.1433E-003   2.3352E-019   3.9978E-025   3.6270E-041
    3.232348E+04   1.0000E-099   9.9735E-001   2.6482E-003   6.8441E-020   2.5634E-025   1.0619E-041
    3.304056E+04   1.0000E-099   9.9838E-001   1.6196E-003   2.0213E-020   1.5721E-025   3.1411E-042
    3.375770E+04   1.0000E-099   9.9902E-001   9.7913E-004   7.3877E-021   9.5211E-026   1.1636E-042
    3.447519E+04   1.0000E-099   9.9939E-001   6.0814E-004   4.0806E-021   5.9173E-026   6.6056E-043
    3.519335E+04   1.0000E-099   9.9960E-001   3.9528E-004   3.1906E-021   3.8452E-026   5.3038E-043
    3.591267E+04   1.0000E-099   9.9973E-001   2.6611E-004   2.9110E-021   2.5835E-026   4.9411E-043
    3.663383E+04   1.0000E-099   9.9982E-001   1.8162E-004   2.8215E-021   1.7562E-026   4.8751E-043
    3.735786E+04   1.0000E-099   9.9988E-001   1.2332E-004   2.7998E-021   1.1848E-026   4.9200E-043
    3.808622E+04   1.0000E-099   9.9992E-001   8.1559E-005   2.8051E-021   7.7631E-027   5.0143E-043
    3.882088E+04   1.0000E-099   9.9995E-001   5.1531E-005   2.8224E-021   4.8404E-027   5.1356E-043
    3.956460E+04   1.0000E-099   9.9997E-001   3.0496E-005   2.8498E-021   2.8125E-027   5.2822E-043
    3.985651E+04   1.0000E-099   9.9998E-001   2.4427E-005   2.8921E-021   2.2324E-027   5.4103E-043
    4.005111E+04   1.0000E-099   9.9998E-001   2.1033E-005   2.9062E-021   1.9079E-027   5.4618E-043
    4.018085E+04   1.0000E-099   9.9998E-001   1.8995E-005   2.8942E-021   1.7145E-027   5.4508E-043
    4.026734E+04   1.0000E-099   9.9998E-001   1.7656E-005   2.8622E-021   1.5886E-027   5.3921E-043
    4.032442E+04   1.0000E-099   9.9998E-001   1.6537E-005   2.5051E-021   1.4850E-027   4.5838E-043
    4.032500E+04   1.0000E-099   9.9998E-001   1.6525E-005   2.4918E-021   1.4839E-027   4.5536E-043
#TIME:     3.510
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   9.1235E-030   1.2177E-020   1.4469E-012   1.4234E-005   9.9999E-001
    1.037977E+03   1.0000E-099   9.0448E-030   1.2082E-020   1.4386E-012   1.4190E-005   9.9999E-001
    1.063929E+03   1.0000E-099   8.6727E-030   1.1717E-020   1.4096E-012   1.4046E-005   9.9999E-001
    1.115836E+03   1.0000E-099   8.2265E-030   1.1284E-020   1.3769E-012   1.3894E-005   9.9999E-001
    1.200831E+03   1.0000E-099   7.7991E-030   1.0908E-020   1.3537E-012   1.3812E-005   9.9999E-001
    1.292302E+03   1.0000E-099   7.6255E-030   1.0834E-020   1.3600E-012   1.3903E-005   9.9999E-001
    1.390740E+03   1.0000E-099   7.6745E-030   1.1037E-020   1.3945E-012   1.4160E-005   9.9999E-001
    1.496676E+03   1.0000E-099   7.9388E-030   1.1520E-020   1.4582E-012   1.4587E-005   9.9999E-001
    1.610682E+03   1.0000E-099   8.4329E-030   1.2310E-020   1.5543E-012   1.5195E-005   9.9998E-001
    1.733372E+03   1.0000E-099   9.1981E-030   1.3469E-020   1.6891E-012   1.6009E-005   9.9998E-001
    1.865407E+03   1.0000E-099   1.0302E-029   1.5090E-020   1.8718E-012   1.7061E-005   9.9998E-001
    2.007500E+03   1.0000E-099   1.1846E-029   1.7312E-020   2.1155E-012   1.8396E-005   9.9998E-001
    2.160417E+03   1.0000E-099   1.3982E-029   2.0336E-020   2.4385E-012   2.0069E-005   9.9998E-001
    2.324981E+03   1.0000E-099   1.6948E-029   2.4471E-020   2.8685E-012   2.2161E-005   9.9998E-001
    2.502081E+03   1.0000E-099   2.1137E-029   3.0221E-020   3.4490E-012   2.4796E-005   9.9998E-001
    2.692671E+03   1.0000E-099   2.7152E-029   3.8343E-020   4.2433E-012   2.8129E-005   9.9997E-001
    2.897779E+03   1.0000E-099   3.6007E-029   5.0087E-020   5.3515E-012   3.2391E-005   9.9997E-001
    3.118510E+03   1.0000E-099   4.9452E-029   6.7558E-020   6.9366E-012   3.7920E-005   9.9996E-001
    3.356056E+03   1.0000E-099   7.0362E-029   9.4131E-020   9.2447E-012   4.5148E-005   9.9995E-001
    3.611694E+03   1.0000E-099   1.0472E-028   1.3668E-019   1.2762E-011   5.4902E-005   9.9995E-001
    3.886807E+03   1.0000E-099   1.6425E-028   2.0821E-019   1.8355E-011   6.8417E-005   9.9993E-001
    4.182876E+03   1.0000E-099   2.7121E-028   3.3255E-019   2.7489E-011   8.7365E-005   9.9991E-001
    4.501496E+03   1.0000E-099   4.7970E-028   5.6589E-019   4.3459E-011   1.1520E-004   9.9988E-001
    4.844387E+03   1.0000E-099   9.1468E-028   1.0326E-018   7.2932E-011   1.5735E-004   9.9984E-001
    5.213397E+03   1.0000E-099   1.9156E-027   2.0578E-018   1.3186E-010   2.2451E-004   9.9978E-001
    5.610514E+03   1.0000E-099   4.6084E-027   4.6766E-018   2.6569E-010   3.4110E-004   9.9966E-001
    6.037882E+03   1.0000E-099   1.3926E-026   1.3208E-017   6.3496E-010   5.7191E-004   9.9943E-001
    6.497803E+03   1.0000E-099   6.2868E-026   5.4500E-017   2.0240E-009   1.1337E-003   9.9887E-001
    6.992758E+03   1.0000E-099   4.5139E-025   3.4355E-016   8.9459E-009   2.7178E-003   9.9728E-001
    7.470372E+03   1.0000E-099   3.8138E-024   2.4533E-015   4.3677E-008   6.8761E-003   9.9312E-001
    7.926119E+03   1.0000E-099   3.7155E-023   1.9488E-014   2.3178E-007   1.8148E-002   9.8185E-001
    8.327218E+03   1.0000E-099   3.6639E-022   1.5447E-013   1.2190E-006   4.7188E-002   9.5281E-001
    8.702978E+03   1.0000E-099   4.3816E-021   1.4435E-012   7.2054E-006   1.2799E-001   8.7201E-001
    9.042663E+03   1.0000E-099   5.6340E-020   1.4147E-011   4.2670E-005   3.2397E-001   6.7598E-001
    9.369911E+03   1.0000E-099   8.0683E-019   1.4555E-010   2.3885E-004   6.6074E-001   3.3902E-001
    9.651602E+03   1.0000E-099   8.6596E-018   1.0940E-009   9.3616E-004   8.9403E-001   1.0504E-001
    9.900591E+03   1.0000E-099   7.8158E-017   6.8666E-009   3.0119E-003   9.7165E-001   2.5340E-002
    1.013223E+04   1.0000E-099   6.7028E-016   4.1009E-008   9.1418E-003   9.8527E-001   5.5865E-003
    1.033760E+04   1.0000E-099   4.8154E-015   2.1132E-007   2.5034E-002   9.7364E-001   1.3279E-003
    1.054537E+04   1.0000E-099   3.6921E-014   1.1465E-006   6.9702E-002   9.3001E-001   2.8249E-004
    1.075488E+04   1.0000E-099   3.0377E-013   6.5140E-006   1.9217E-001   8.0777E-001   4.8147E-005
    1.096068E+04   1.0000E-099   2.3747E-012   3.4176E-005   4.5666E-001   5.4330E-001   5.4052E-006
    1.115933E+04   1.0000E-099   1.3779E-011   1.3169E-004   7.6154E-001   2.3833E-001   3.4991E-007
    1.134096E+04   1.0000E-099   5.3772E-011   3.5233E-004   9.1917E-001   8.0475E-002   1.8627E-008
    1.153457E+04   1.0000E-099   1.9990E-010   8.8121E-004   9.7746E-001   2.1656E-002   6.7050E-010
    1.172387E+04   1.0000E-099   7.1558E-010   2.1150E-003   9.9233E-001   5.5556E-003   2.2709E-011
    1.192868E+04   1.0000E-099   3.0748E-009   5.6720E-003   9.9315E-001   1.1754E-003   4.8603E-013
    1.212844E+04   1.0000E-099   1.3550E-008   1.5336E-002   9.8442E-001   2.4293E-004   9.8801E-015
    1.235381E+04   1.0000E-099   6.2924E-008   4.2770E-002   9.5718E-001   4.5476E-005   1.5854E-016
    1.261004E+04   1.0000E-099   2.9328E-007   1.1835E-001   8.8164E-001   7.4471E-006   1.9262E-018
    1.287281E+04   1.0000E-099   1.1978E-006   2.8963E-001   7.1037E-001   1.0411E-006   1.8741E-020
    1.318723E+04   1.0000E-099   4.2796E-006   5.9069E-001   4.0931E-001   8.1557E-008   8.9821E-023
    1.351443E+04   1.0000E-099   1.0269E-005   8.2739E-001   1.7260E-001   5.1312E-009   1.0517E-023
    1.386899E+04   1.0000E-099   2.0390E-005   9.4356E-001   5.6422E-002   2.4491E-010   3.6272E-024
    1.423600E+04   1.0000E-099   3.7508E-005   9.8348E-001   1.6487E-002   1.0950E-011   1.0991E-024
    1.460294E+04   1.0000E-099   6.7133E-005   9.9522E-001   4.7157E-003   5.6316E-013   3.2002E-025
    1.497211E+04   1.0000E-099   1.2188E-004   9.9857E-001   1.3125E-003   5.3148E-014   9.0151E-026
    1.532034E+04   1.0000E-099   2.1939E-004   9.9940E-001   3.7866E-004   7.1572E-015   2.6290E-026
    1.571760E+04   1.0000E-099   4.4412E-004   9.9947E-001   8.7350E-005   7.2752E-015   6.1629E-027
    1.613097E+04   1.0000E-099   9.4749E-004   9.9903E-001   1.8341E-005   1.2945E-015   1.3321E-027
    1.660087E+04   1.0000E-099   2.1950E-003   9.9780E-001   2.9865E-006   4.3129E-017   2.2834E-028
    1.713148E+04   1.0000E-099   5.2966E-003   9.9470E-001   4.6921E-007   2.1714E-018   3.7847E-029
    1.767898E+04   1.0000E-099   1.2111E-002   9.8789E-001   6.4779E-008   7.3248E-023   5.4034E-030
    1.826412E+04   1.0000E-099   2.6828E-002   9.7317E-001   1.1423E-008   5.9717E-023   9.7789E-031
    1.889026E+04   1.0000E-099   5.7109E-002   9.4289E-001   2.0573E-009   5.7889E-023   1.8144E-031
    1.955040E+04   1.0000E-099   1.1037E-001   8.8963E-001   3.9591E-010   5.5289E-023   3.6338E-032
    2.023306E+04   1.0000E-099   1.8438E-001   8.1562E-001   8.9128E-011   5.2137E-023   8.5982E-033
    2.092814E+04   1.0000E-099   2.6548E-001   7.3452E-001   2.5512E-011   4.8768E-023   2.5949E-033
    2.162973E+04   1.0000E-099   3.3970E-001   6.6030E-001   9.6478E-012   4.5605E-023   1.0310E-033
    2.233489E+04   1.0000E-099   4.0011E-001   5.9989E-001   4.8006E-012   4.2959E-023   5.3539E-034
    2.304210E+04   1.0000E-099   4.4643E-001   5.5357E-001   2.9714E-012   4.0904E-023   3.4342E-034
    2.375061E+04   1.0000E-099   4.8420E-001   5.1580E-001   2.0520E-012   3.9166E-023   2.4449E-034
    2.446004E+04   1.0000E-099   5.2159E-001   4.7841E-001   1.3984E-012   3.7243E-023   1.7131E-034
    2.517028E+04   1.0000E-099   5.6452E-001   4.3548E-001   8.5970E-013   3.4726E-023   1.0822E-034
    2.588137E+04   1.0000E-099   6.1593E-001   3.8407E-001   4.4935E-013   3.1367E-023   5.8143E-035
    2.659347E+04   1.0000E-099   6.7677E-001   3.2323E-001   1.8963E-013   2.7053E-023   2.5245E-035
    2.730677E+04   1.0000E-099   7.4361E-001   2.5639E-001   6.2604E-014   2.2008E-023   8.5837E-036
    2.802136E+04   1.0000E-099   8.0771E-001   1.9229E-001   1.6626E-014   1.6910E-023   2.3443E-036
    2.873714E+04   1.0000E-099   8.6033E-001   1.3967E-001   3.9206E-015   1.2524E-023   5.6514E-037
    2.945390E+04   1.0000E-099   8.9878E-001   1.0122E-001   9.2629E-016   9.1925E-024   1.3537E-037
    3.017126E+04   1.0000E-099   9.2581E-001   7.4192E-002   2.3685E-016   6.7851E-024   3.4839E-038
    3.088881E+04   1.0000E-099   9.4548E-001   5.4524E-002   6.6180E-017   5.0061E-024   9.7511E-039
    3.160626E+04   1.0000E-099   9.6060E-001   3.9404E-002   1.9202E-017   3.6288E-024   2.8265E-039
    3.232348E+04   1.0000E-099   9.7243E-001   2.7569E-002   5.3445E-018   2.5459E-024   7.8415E-040
    3.304056E+04   1.0000E-099   9.8135E-001   1.8650E-002   1.3639E-018   1.7251E-024   1.9882E-040
    3.375770E+04   1.0000E-099   9.8761E-001   1.2393E-002   3.3383E-019   1.1463E-024   4.8151E-041
    3.447519E+04   1.0000E-099   9.9170E-001   8.2954E-003   8.9064E-020   7.6621E-025   1.2680E-041
    3.519336E+04   1.0000E-099   9.9432E-001   5.6828E-003   2.9274E-020   5.2394E-025   4.1276E-042
    3.591267E+04   1.0000E-099   9.9603E-001   3.9692E-003   1.2281E-020   3.6503E-025   1.7383E-042
    3.663383E+04   1.0000E-099   9.9721E-001   2.7934E-003   6.5503E-021   2.5573E-025   9.5293E-043
    3.735786E+04   1.0000E-099   9.9805E-001   1.9540E-003   4.3656E-021   1.7750E-025   6.6664E-043
    3.808621E+04   1.0000E-099   9.9866E-001   1.3411E-003   3.5042E-021   1.2045E-025   5.6373E-043
    3.882088E+04   1.0000E-099   9.9911E-001   8.8822E-004   3.1958E-021   7.8650E-026   5.3623E-043
    3.956460E+04   1.0000E-099   9.9944E-001   5.6371E-004   3.2021E-021   4.9172E-026   5.4959E-043
    3.985651E+04   1.0000E-099   9.9953E-001   4.6596E-004   3.1628E-021   4.0171E-026   5.5301E-043
    4.005111E+04   1.0000E-099   9.9959E-001   4.0986E-004   3.1471E-021   3.5046E-026   5.5532E-043
    4.018084E+04   1.0000E-099   9.9962E-001   3.7566E-004   3.1155E-021   3.1929E-026   5.5278E-043
    4.026734E+04   1.0000E-099   9.9965E-001   3.5329E-004   3.0484E-021   2.9868E-026   5.4405E-043
    4.032442E+04   1.0000E-099   9.9966E-001   3.3604E-004   2.6650E-021   2.8186E-026   4.6817E-043
    4.032500E+04   1.0000E-099   9.9966E-001   3.3585E-004   2.6527E-021   2.8165E-026   4.6552E-043
#TIME:     3.860
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   1.8633E-029   2.4869E-020   2.7600E-012   2.1225E-005   9.9998E-001
    1.037977E+03   1.0000E-099   1.8576E-029   2.4743E-020   2.7500E-012   2.1176E-005   9.9998E-001
    1.063929E+03   1.0000E-099   1.7710E-029   2.3908E-020   2.6865E-012   2.0928E-005   9.9998E-001
    1.115836E+03   1.0000E-099   1.6764E-029   2.2990E-020   2.6211E-012   2.0689E-005   9.9998E-001
    1.200831E+03   1.0000E-099   1.5858E-029   2.2185E-020   2.5734E-012   2.0556E-005   9.9998E-001
    1.292301E+03   1.0000E-099   1.5466E-029   2.1988E-020   2.5816E-012   2.0680E-005   9.9998E-001
    1.390740E+03   1.0000E-099   1.5529E-029   2.2357E-020   2.6438E-012   2.1055E-005   9.9998E-001
    1.496677E+03   1.0000E-099   1.6034E-029   2.3302E-020   2.7627E-012   2.1690E-005   9.9998E-001
    1.610682E+03   1.0000E-099   1.7019E-029   2.4890E-020   2.9452E-012   2.2607E-005   9.9998E-001
    1.733371E+03   1.0000E-099   1.8568E-029   2.7244E-020   3.2037E-012   2.3844E-005   9.9998E-001
    1.865408E+03   1.0000E-099   2.0826E-029   3.0569E-020   3.5569E-012   2.5454E-005   9.9997E-001
    2.007500E+03   1.0000E-099   2.4035E-029   3.5193E-020   4.0345E-012   2.7518E-005   9.9997E-001
    2.160417E+03   1.0000E-099   2.8506E-029   4.1527E-020   4.6715E-012   3.0118E-005   9.9997E-001
    2.324981E+03   1.0000E-099   3.4651E-029   5.0108E-020   5.5110E-012   3.3339E-005   9.9997E-001
    2.502081E+03   1.0000E-099   4.3596E-029   6.2379E-020   6.6748E-012   3.7485E-005   9.9996E-001
    2.692671E+03   1.0000E-099   5.7075E-029   8.0510E-020   8.3350E-012   4.2915E-005   9.9996E-001
    2.897779E+03   1.0000E-099   7.7357E-029   1.0725E-019   1.0692E-011   4.9931E-005   9.9995E-001
    3.118510E+03   1.0000E-099   1.0816E-028   1.4703E-019   1.4054E-011   5.8967E-005   9.9994E-001
    3.356056E+03   1.0000E-099   1.5723E-028   2.0889E-019   1.9047E-011   7.0935E-005   9.9993E-001
    3.611694E+03   1.0000E-099   2.4026E-028   3.1064E-019   2.6839E-011   8.7330E-005   9.9991E-001
    3.886808E+03   1.0000E-099   3.8915E-028   4.8730E-019   3.9581E-011   1.1046E-004   9.9989E-001
    4.182876E+03   1.0000E-099   6.6676E-028   8.0506E-019   6.1010E-011   1.4344E-004   9.9986E-001
    4.501497E+03   1.0000E-099   1.2278E-027   1.4217E-018   9.9541E-011   1.9263E-004   9.9981E-001
    4.844387E+03   1.0000E-099   2.4595E-027   2.7156E-018   1.7360E-010   2.6899E-004   9.9973E-001
    5.213397E+03   1.0000E-099   5.4601E-027   5.7143E-018   3.2840E-010   3.9384E-004   9.9961E-001
    5.610514E+03   1.0000E-099   1.4077E-026   1.3862E-017   6.9760E-010   6.1661E-004   9.9938E-001
    6.037881E+03   1.0000E-099   4.6243E-026   4.2389E-017   1.7745E-009   1.0713E-003   9.9893E-001
    6.497803E+03   1.0000E-099   2.3057E-025   1.9257E-016   6.0972E-009   2.2174E-003   9.9778E-001
    6.992758E+03   1.0000E-099   1.8347E-024   1.3430E-015   2.9152E-008   5.5640E-003   9.9444E-001
    7.470372E+03   1.0000E-099   1.6746E-023   1.0366E-014   1.5097E-007   1.4555E-002   9.8544E-001
    7.926119E+03   1.0000E-099   1.7373E-022   8.7743E-014   8.3914E-007   3.9284E-002   9.6072E-001
    8.327218E+03   1.0000E-099   1.8185E-021   7.3690E-013   4.5855E-006   1.0288E-001   8.9711E-001
    8.702978E+03   1.0000E-099   2.2256E-020   7.0035E-012   2.6893E-005   2.6546E-001   7.3452E-001
    9.042663E+03   1.0000E-099   2.6919E-019   6.3452E-011   1.4148E-004   5.6230E-001   4.3756E-001
    9.369911E+03   1.0000E-099   3.3060E-018   5.4598E-010   6.3045E-004   8.5149E-001   1.4788E-001
    9.651602E+03   1.0000E-099   3.2285E-017   3.6876E-009   2.1549E-003   9.6192E-001   3.5930E-002
    9.900591E+03   1.0000E-099   2.7482E-016   2.1934E-008   6.5550E-003   9.8535E-001   8.0917E-003
    1.013223E+04   1.0000E-099   2.1723E-015   1.2258E-007   1.8934E-002   9.7926E-001   1.8099E-003
    1.033760E+04   1.0000E-099   1.4221E-014   5.8488E-007   4.9055E-002   9.5050E-001   4.4291E-004
    1.054538E+04   1.0000E-099   9.9194E-014   2.9231E-006   1.2777E-001   8.7214E-001   9.3480E-005
    1.075488E+04   1.0000E-099   7.3047E-013   1.4937E-005   3.1700E-001   6.8297E-001   1.4319E-005
    1.096068E+04   1.0000E-099   4.6722E-012   6.4578E-005   6.2098E-001   3.7895E-001   1.3142E-006
    1.115932E+04   1.0000E-099   2.1535E-011   2.0139E-004   8.5736E-001   1.4244E-001   7.5502E-008
