#NTIMES: 248
#time[d] Lbol[erg/s] Edep[erg/s]
162.5 1.90773e+41 1.82540e+41
163.5 1.88365e+41 1.76703e+41
164.5 1.85050e+41 1.78451e+41
165.5 1.79926e+41 1.73831e+41
166.5 1.73101e+41 1.69826e+41
167.5 1.72386e+41 1.71030e+41
168.5 1.70839e+41 1.68054e+41
169.5 1.67919e+41 1.56862e+41
170.5 1.65302e+41 1.59676e+41
171.5 1.60665e+41 1.57970e+41
172.5 1.58317e+41 1.57187e+41
173.5 1.58912e+41 1.52839e+41
174.5 1.56026e+41 1.51256e+41
175.5 1.50776e+41 1.46937e+41
176.5 1.51026e+41 1.47637e+41
177.5 1.52519e+41 1.44094e+41
178.5 1.42383e+41 1.41595e+41
179.5 1.41093e+41 1.39023e+41
180.5 1.39588e+41 1.38764e+41
181.5 1.38710e+41 1.33970e+41
182.5 1.35536e+41 1.31620e+41
183.5 1.35709e+41 1.28693e+41
184.5 1.29837e+41 1.27050e+41
185.5 1.28931e+41 1.27424e+41
186.5 1.28374e+41 1.25428e+41
187.5 1.26941e+41 1.24220e+41
188.5 1.26015e+41 1.20325e+41
189.5 1.21536e+41 1.20750e+41
190.5 1.19919e+41 1.18053e+41
191.5 1.19357e+41 1.16325e+41
192.5 1.15990e+41 1.13490e+41
193.5 1.14165e+41 1.12986e+41
194.5 1.15582e+41 1.10446e+41
195.5 1.10136e+41 1.09630e+41
196.5 1.08446e+41 1.09087e+41
197.5 1.08600e+41 1.06554e+41
198.5 1.05594e+41 1.05467e+41
199.5 1.04984e+41 1.02948e+41
200.5 1.03816e+41 1.02240e+41
201.5 1.03624e+41 9.95523e+40
202.5 1.02207e+41 9.90904e+40
203.5 9.90079e+40 9.76579e+40
204.5 9.76626e+40 9.71540e+40
205.5 9.51145e+40 9.40779e+40
206.5 9.73695e+40 9.20385e+40
207.5 9.52826e+40 9.31372e+40
208.5 9.15408e+40 9.23990e+40
209.5 9.21378e+40 8.95336e+40
210.5 9.02732e+40 8.72815e+40
211.5 8.82859e+40 8.68602e+40
212.5 8.75703e+40 8.62017e+40
213.5 8.51996e+40 8.41744e+40
214.5 8.56759e+40 8.59377e+40
215.5 8.36833e+40 8.24032e+40
216.5 8.56225e+40 8.21549e+40
217.5 3.12636e+40 7.98689e+40
218.5 1.25960e+39 7.97181e+40
219.5 3.84969e+38 7.85516e+40
220.5 1.39643e+38 7.79000e+40
221.5 1.29636e+37 7.64358e+40
222.5 1.24573e+37 7.55091e+40
223.5 2.49050e+37 7.43374e+40
224.5 0.00000e+00 7.31264e+40
225.5 0.00000e+00 7.23412e+40
226.5 0.00000e+00 7.26740e+40
227.5 0.00000e+00 7.05563e+40
228.5 0.00000e+00 6.91607e+40
229.5 0.00000e+00 6.85487e+40
230.5 0.00000e+00 6.76375e+40
231.5 0.00000e+00 6.72493e+40
232.5 0.00000e+00 6.66696e+40
233.5 0.00000e+00 6.52644e+40
234.5 0.00000e+00 6.31807e+40
235.5 0.00000e+00 6.18814e+40
236.5 0.00000e+00 6.13502e+40
237.5 0.00000e+00 6.06440e+40
238.5 0.00000e+00 5.97448e+40
239.5 0.00000e+00 5.97527e+40
240.5 0.00000e+00 5.92156e+40
241.5 0.00000e+00 5.93153e+40
242.5 0.00000e+00 5.74103e+40
243.5 0.00000e+00 5.70380e+40
244.5 0.00000e+00 5.65707e+40
245.5 0.00000e+00 5.68624e+40
246.5 0.00000e+00 5.46275e+40
247.5 0.00000e+00 5.55208e+40
248.5 0.00000e+00 5.44416e+40
249.5 0.00000e+00 5.26178e+40
