#NTIMES:    57
#NSTAGES:     6
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570   60.030   66.000   72.560   80.000   88.000   97.000  107.000  117.000  127.000  137.000  147.000  157.000  167.000  177.000  187.000  197.000  207.000  217.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.532033E+04   5.2478E-013   7.3951E-005   9.9581E-001   4.1165E-003   3.6302E-010   1.9071E-017
    1.571760E+04   1.1126E-012   1.2742E-004   9.9852E-001   1.3555E-003   7.2869E-011   2.3477E-018
    1.613098E+04   2.4325E-012   2.2583E-004   9.9937E-001   4.0698E-004   1.3436E-011   2.6763E-019
    1.660088E+04   5.8092E-012   4.3101E-004   9.9947E-001   1.0021E-004   1.9861E-012   2.3935E-020
    1.713148E+04   1.4339E-011   8.5522E-004   9.9912E-001   2.1450E-005   2.5275E-013   1.8263E-021
    1.767899E+04   3.2823E-011   1.6143E-003   9.9838E-001   4.9876E-006   3.5242E-014   1.5384E-022
    1.826412E+04   7.2626E-011   2.9830E-003   9.9702E-001   1.2580E-006   5.1493E-015   1.3105E-023
    1.889026E+04   1.5566E-010   5.4240E-003   9.9458E-001   3.4131E-007   7.8881E-016   1.1398E-024
    1.955040E+04   3.2044E-010   9.5729E-003   9.9043E-001   9.9049E-008   1.2897E-016   1.0553E-025
    2.023307E+04   6.1132E-010   1.5875E-002   9.8413E-001   3.2434E-008   2.4228E-017   1.1421E-026
    2.092813E+04   1.0513E-009   2.4195E-002   9.7580E-001   1.2688E-008   5.5968E-018   1.5640E-027
    2.162973E+04   1.6287E-009   3.3902E-002   9.6610E-001   6.0374E-009   1.6215E-018   2.7708E-028
    2.233489E+04   2.2955E-009   4.4128E-002   9.5587E-001   3.4542E-009   5.8085E-019   6.2570E-029
    2.304210E+04   2.9841E-009   5.4154E-002   9.4585E-001   2.2865E-009   2.4682E-019   1.7308E-029
    2.375061E+04   3.6338E-009   6.3689E-002   9.3631E-001   1.6313E-009   1.1578E-019   5.5001E-030
    2.446003E+04   4.2109E-009   7.2928E-002   9.2707E-001   1.1538E-009   5.5240E-020   1.8801E-030
    2.517028E+04   4.6952E-009   8.2334E-002   9.1767E-001   7.6405E-010   2.5395E-020   6.6972E-031
    2.588137E+04   5.0700E-009   9.2436E-002   9.0756E-001   4.6370E-010   1.1078E-020   2.4959E-031
    2.659347E+04   5.3518E-009   1.0396E-001   8.9604E-001   2.5689E-010   4.6259E-021   9.8028E-032
    2.730677E+04   5.5901E-009   1.1789E-001   8.8211E-001   1.3070E-010   1.9211E-021   4.0479E-032
    2.802136E+04   5.8163E-009   1.3504E-001   8.6496E-001   6.3019E-011   8.7301E-022   1.7750E-032
    2.873714E+04   6.0137E-009   1.5546E-001   8.4454E-001   3.0875E-011   4.9254E-022   8.6199E-033
    2.945390E+04   6.1447E-009   1.7804E-001   8.2196E-001   1.6705E-011   3.5546E-022   4.8511E-033
    3.017126E+04   6.1770E-009   2.0096E-001   7.9904E-001   1.0362E-011   3.0092E-022   3.1536E-033
    3.088881E+04   6.1042E-009   2.2293E-001   7.7707E-001   7.1922E-012   2.7440E-022   2.2645E-033
    3.160627E+04   5.9509E-009   2.4438E-001   7.5562E-001   5.3516E-012   2.5813E-022   1.7207E-033
    3.232348E+04   5.7748E-009   2.6747E-001   7.3253E-001   4.1400E-012   2.4554E-022   1.3483E-033
    3.304057E+04   5.6380E-009   2.9506E-001   7.0494E-001   3.2760E-012   2.3346E-022   1.0749E-033
    3.375770E+04   5.5896E-009   3.2950E-001   6.7050E-001   2.6284E-012   2.2004E-022   8.6413E-034
    3.447519E+04   5.6353E-009   3.7174E-001   6.2826E-001   2.1226E-012   2.0444E-022   6.9486E-034
    3.519336E+04   5.7420E-009   4.2136E-001   5.7864E-001   1.7133E-012   1.8655E-022   5.5480E-034
    3.591267E+04   5.8641E-009   4.7757E-001   5.2243E-001   1.3724E-012   1.6635E-022   4.3611E-034
    3.663383E+04   5.9694E-009   5.3870E-001   4.6130E-001   1.0832E-012   1.4400E-022   3.3405E-034
    3.735787E+04   6.0338E-009   6.0247E-001   3.9753E-001   8.3748E-013   1.2026E-022   2.4699E-034
    3.808621E+04   5.9965E-009   6.6529E-001   3.3471E-001   6.3334E-013   9.6769E-023   1.7564E-034
    3.882088E+04   5.8289E-009   7.2534E-001   2.7466E-001   4.6777E-013   7.4875E-023   1.1996E-034
    3.956460E+04   5.5635E-009   7.8132E-001   2.1868E-001   3.3618E-013   5.5479E-023   7.8355E-035
    3.985651E+04   5.5018E-009   8.0251E-001   1.9749E-001   2.9061E-013   4.8351E-023   6.4782E-035
    4.005111E+04   5.4339E-009   8.1543E-001   1.8457E-001   2.6352E-013   4.4045E-023   5.6913E-035
    4.018084E+04   5.3884E-009   8.2388E-001   1.7612E-001   2.4638E-013   4.1290E-023   5.2066E-035
    4.026733E+04   5.3676E-009   8.2935E-001   1.7065E-001   2.3515E-013   3.9491E-023   4.8950E-035
    4.032442E+04   5.3972E-009   8.3319E-001   1.6681E-001   2.2627E-013   3.8128E-023   4.6554E-035
    4.032500E+04   5.3979E-009   8.3322E-001   1.6678E-001   2.2623E-013   3.8114E-023   4.6543E-035
#TIME:     4.250
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03   1.7408E-039   9.4125E-029   3.4963E-020   3.3537E-012   1.6705E-005   9.9998E-001
    1.037977E+03   1.7295E-039   9.3437E-029   3.4616E-020   3.3327E-012   1.6651E-005   9.9998E-001
    1.063930E+03   1.6274E-039   8.9051E-029   3.3443E-020   3.2490E-012   1.6422E-005   9.9998E-001
    1.115836E+03   1.5114E-039   8.4090E-029   3.2113E-020   3.1645E-012   1.6219E-005   9.9998E-001
    1.200831E+03   1.3913E-039   7.9122E-029   3.0881E-020   3.0988E-012   1.6101E-005   9.9998E-001
    1.292301E+03   1.3207E-039   7.6556E-029   3.0457E-020   3.0979E-012   1.6182E-005   9.9998E-001
    1.390740E+03   1.2906E-039   7.6065E-029   3.0774E-020   3.1591E-012   1.6458E-005   9.9998E-001
    1.496677E+03   1.2971E-039   7.7550E-029   3.1839E-020   3.2851E-012   1.6935E-005   9.9998E-001
    1.610681E+03   1.3402E-039   8.1106E-029   3.3723E-020   3.4837E-012   1.7633E-005   9.9998E-001
    1.733371E+03   1.4237E-039   8.7023E-029   3.6576E-020   3.7683E-012   1.8581E-005   9.9998E-001
    1.865408E+03   1.5551E-039   9.5814E-029   4.0636E-020   4.1601E-012   1.9820E-005   9.9998E-001
    2.007500E+03   1.7485E-039   1.0837E-028   4.6299E-020   4.6922E-012   2.1417E-005   9.9998E-001
    2.160417E+03   2.0203E-039   1.2574E-028   5.4036E-020   5.4027E-012   2.3434E-005   9.9998E-001
    2.324981E+03   2.4027E-039   1.4988E-028   6.4698E-020   6.3590E-012   2.5982E-005   9.9997E-001
    2.502081E+03   2.9567E-039   1.8444E-028   7.9831E-020   7.6824E-012   2.9262E-005   9.9997E-001
    2.692671E+03   3.7883E-039   2.3566E-028   1.0207E-019   9.5738E-012   3.3566E-005   9.9997E-001
    2.897779E+03   5.0295E-039   3.1129E-028   1.3473E-019   1.2269E-011   3.9152E-005   9.9996E-001
    3.118510E+03   6.9046E-039   4.2436E-028   1.8334E-019   1.6151E-011   4.6412E-005   9.9995E-001
    3.356057E+03   9.8695E-039   6.0080E-028   2.5874E-019   2.1957E-011   5.6079E-005   9.9994E-001
    3.611694E+03   1.4870E-038   8.9333E-028   3.8272E-019   3.1111E-011   6.9425E-005   9.9993E-001
    3.886808E+03   2.3769E-038   1.4035E-027   5.9694E-019   4.6169E-011   8.8307E-005   9.9991E-001
    4.182877E+03   4.0278E-038   2.3287E-027   9.8162E-019   7.1718E-011   1.1537E-004   9.9988E-001
    4.501497E+03   7.3516E-038   4.1420E-027   1.7268E-018   1.1795E-010   1.5579E-004   9.9984E-001
    4.844387E+03   1.4814E-037   8.0858E-027   3.3250E-018   2.0894E-010   2.1958E-004   9.9978E-001
    5.213397E+03   3.3468E-037   1.7589E-026   7.1162E-018   4.0199E-010   3.2448E-004   9.9968E-001
    5.610513E+03   9.0102E-037   4.5225E-026   1.7929E-017   8.7483E-010   5.1438E-004   9.9949E-001
    6.037881E+03   3.1597E-036   1.4981E-025   5.7801E-017   2.2763E-009   9.0286E-004   9.9910E-001
    6.497802E+03   1.7166E-035   7.5502E-025   2.7926E-016   7.9733E-009   1.8834E-003   9.9812E-001
    6.992758E+03   1.4573E-034   5.8074E-024   2.0023E-015   3.7792E-008   4.6900E-003   9.9531E-001
    7.470371E+03   1.3858E-033   4.8878E-023   1.5221E-014   1.9006E-007   1.2029E-002   9.8797E-001
    7.926119E+03   1.5820E-032   4.7898E-022   1.3013E-013   1.0621E-006   3.2470E-002   9.6753E-001
    8.327218E+03   1.9938E-031   5.0869E-021   1.1792E-012   6.1972E-006   8.8158E-002   9.1184E-001
    8.702979E+03   3.3365E-030   6.9231E-020   1.3145E-011   4.1448E-005   2.4453E-001   7.5543E-001
    9.042663E+03   6.0023E-029   9.7638E-019   1.4476E-010   2.5372E-004   5.5527E-001   4.4447E-001
    9.369911E+03   1.0022E-027   1.2357E-017   1.3588E-009   1.2079E-003   8.5189E-001   1.4690E-001
    9.651602E+03   1.1112E-026   1.0651E-016   8.7629E-009   4.0448E-003   9.5826E-001   3.7697E-002
    9.900591E+03   9.6727E-026   7.4139E-016   4.6396E-008   1.1549E-002   9.7885E-001   9.5998E-003
    1.013223E+04   7.8418E-025   4.8649E-015   2.3186E-007   3.1391E-002   9.6617E-001   2.4427E-003
    1.033760E+04   5.6881E-024   2.8964E-014   1.0574E-006   7.9495E-002   9.1985E-001   6.5104E-004
    1.054538E+04   5.1313E-023   2.0979E-013   5.5886E-006   2.1200E-001   7.8785E-001   1.4439E-004
    1.075488E+04   5.2185E-022   1.6711E-012   3.0480E-005   5.1100E-001   4.8894E-001   2.7781E-005
    1.096068E+04   3.9493E-021   9.9444E-012   1.2042E-004   8.2420E-001   1.7568E-001   5.6912E-006
    1.115932E+04   1.9845E-020   4.0684E-011   3.3334E-004   9.5336E-001   4.6307E-002   1.2167E-006
    1.134096E+04   7.5362E-020   1.3052E-010   7.5399E-004   9.8660E-001   1.2647E-002   2.7640E-007
    1.153457E+04   3.1008E-019   4.4685E-010   1.7547E-003   9.9515E-001   3.0952E-003   5.3192E-008
    1.172388E+04   1.3281E-018   1.5729E-009   4.1095E-003   9.9514E-001   7.4857E-004   9.8355E-009
    1.192868E+04   7.0103E-018   6.6384E-009   1.0809E-002   9.8904E-001   1.5426E-004   1.4050E-009
    1.212843E+04   3.7229E-017   2.8455E-008   2.8692E-002   9.7127E-001   3.4976E-005   2.0718E-010
    1.235381E+04   1.8574E-016   1.1663E-007   7.3400E-002   9.2659E-001   1.0401E-005   3.9497E-011
    1.261003E+04   8.0071E-016   4.2588E-007   1.7084E-001   8.2916E-001   4.3812E-006   1.1278E-011
    1.287281E+04   2.7675E-015   1.2860E-006   3.4021E-001   6.5978E-001   1.9992E-006   3.3404E-012
    1.318722E+04   8.3130E-015   3.3739E-006   5.7969E-001   4.2031E-001   9.3134E-007   1.1910E-012
    1.351443E+04   1.8834E-014   6.7059E-006   7.7218E-001   2.2781E-001   3.4894E-007   3.1194E-013
    1.386899E+04   3.9059E-014   1.1979E-005   8.9648E-001   1.0351E-001   1.1435E-007   7.4131E-014
    1.423600E+04   7.6885E-014   2.0018E-005   9.5696E-001   4.3024E-002   3.9740E-008   2.1636E-014
    1.460294E+04   1.4526E-013   3.1984E-005   9.8225E-001   1.7722E-002   1.4030E-008   6.5751E-015
    1.497210E+04   2.7000E-013   5.0215E-005   9.9268E-001   7.2709E-003   3.6136E-009   1.0680E-015
    1.532033E+04   4.7953E-013   7.6262E-005   9.9680E-001   3.1278E-003   2.0945E-009   8.3785E-016
    1.571760E+04   9.1777E-013   1.2260E-004   9.9871E-001   1.1695E-003   4.8484E-010   1.2075E-016
    1.613098E+04   1.7922E-012   2.0091E-004   9.9939E-001   4.1027E-004   2.1802E-010   7.0020E-017
    1.660088E+04   3.7592E-012   3.4963E-004   9.9953E-001   1.2292E-004   6.3472E-011   1.9946E-017
    1.713149E+04   8.1318E-012   6.2945E-004   9.9934E-001   3.2609E-005   9.9429E-012   1.8588E-018
    1.767899E+04   1.6376E-011   1.0797E-003   9.9891E-001   9.8855E-006   4.0266E-012   1.0123E-018
    1.826412E+04   3.1608E-011   1.7981E-003   9.9820E-001   3.4447E-006   1.2068E-012   2.6247E-019
    1.889026E+04   5.9524E-011   2.9530E-003   9.9705E-001   1.6791E-006   6.4707E-013   1.5555E-019
    1.955040E+04   1.0940E-010   4.7597E-003   9.9524E-001   1.1998E-006   5.2156E-013   1.4205E-019
    2.023307E+04   1.9091E-010   7.3578E-003   9.9264E-001   1.0684E-006   4.9911E-013   1.4664E-019
    2.092813E+04   3.0672E-010   1.0667E-002   9.8933E-001   1.1472E-006   6.2308E-013   2.1350E-019
    2.162973E+04   4.4750E-010   1.4372E-002   9.8562E-001   4.0011E-006   7.9358E-012   9.9550E-018
    2.233489E+04   5.9433E-010   1.8055E-002   9.8194E-001   1.0036E-006   5.0051E-013   1.5821E-019
    2.304210E+04   7.2659E-010   2.1388E-002   9.7861E-001   2.1396E-006   2.3110E-012   1.5854E-018
    2.375061E+04   8.3374E-010   2.4339E-002   9.7566E-001   9.8125E-007   4.8752E-013   1.5418E-019
    2.446003E+04   9.1434E-010   2.7030E-002   9.7297E-001   1.4242E-006   1.0345E-012   4.7948E-019
    2.517028E+04   9.7430E-010   2.9738E-002   9.7026E-001   2.6071E-009   3.8006E-022   4.4256E-031
    2.588137E+04   1.0096E-009   3.2496E-002   9.6750E-001   1.5500E-009   3.2665E-022   2.6549E-031
    2.659347E+04   1.0264E-009   3.5601E-002   9.6440E-001   8.6472E-010   2.9563E-022   1.4965E-031
    2.730677E+04   1.0329E-009   3.9358E-002   9.6064E-001   4.5387E-010   2.7906E-022   7.9481E-032
    2.802137E+04   1.0351E-009   4.4000E-002   9.5600E-001   2.2417E-010   2.7114E-022   3.9792E-032
    2.873713E+04   1.0351E-009   4.9595E-002   9.5041E-001   1.0530E-010   2.6808E-022   1.8999E-032
    2.945390E+04   1.0280E-009   5.5720E-002   9.4428E-001   4.8913E-011   2.6768E-022   8.9999E-033
    3.017127E+04   1.0079E-009   6.1653E-002   9.3835E-001   2.3878E-011   2.6877E-022   4.4960E-033
    3.088881E+04   9.7225E-010   6.6841E-002   9.3316E-001   1.2775E-011   2.7056E-022   2.4686E-033
    3.160627E+04   9.2516E-010   7.1390E-002   9.2861E-001   7.4410E-012   2.7239E-022   1.4807E-033
    3.232349E+04   8.7584E-010   7.6007E-002   9.2399E-001   4.5304E-012   2.7371E-022   9.3498E-034
    3.304057E+04   8.3531E-010   8.1736E-002   9.1826E-001   2.7802E-012   2.7428E-022   6.0472E-034
    3.375770E+04   8.1346E-010   8.9758E-002   9.1024E-001   1.7244E-012   2.7400E-022   4.0558E-034
    3.447519E+04   8.1561E-010   1.0131E-001   8.9869E-001   1.1264E-012   2.7279E-022   2.9316E-034
    3.519336E+04   8.4337E-010   1.1788E-001   8.8212E-001   7.9891E-013   2.7011E-022   2.3127E-034
    3.591268E+04   8.9791E-010   1.4136E-001   8.5864E-001   6.1417E-013   2.6442E-022   1.9437E-034
    3.663382E+04   9.8109E-010   1.7379E-001   8.2621E-001   4.9486E-013   2.5352E-022   1.6648E-034
    3.735787E+04   1.0901E-009   2.1693E-001   7.8307E-001   3.9721E-013   2.3589E-022   1.3908E-034
    3.808621E+04   1.2111E-009   2.7164E-001   7.2836E-001   3.0559E-013   2.1165E-022   1.1051E-034
    3.882088E+04   1.3365E-009   3.3908E-001   6.6092E-001   2.3084E-013   1.8213E-022   8.4384E-035
    3.956460E+04   1.4499E-009   4.1832E-001   5.8168E-001   1.7891E-013   1.4937E-022   6.2675E-035
    3.985651E+04   1.4952E-009   4.5265E-001   5.4735E-001   1.5923E-013   1.3576E-022   5.4355E-035
    4.005111E+04   1.5192E-009   4.7526E-001   5.2474E-001   1.4574E-013   1.2685E-022   4.9022E-035
    4.018084E+04   1.5338E-009   4.9065E-001   5.0935E-001   1.3753E-013   1.2096E-022   4.5682E-035
    4.026733E+04   1.5434E-009   5.0089E-001   4.9911E-001   1.3015E-013   1.1706E-022   4.3231E-035
    4.032442E+04   1.5617E-009   5.0820E-001   4.9180E-001   1.1678E-013   1.1397E-022   4.0263E-035
    4.032500E+04   1.5619E-009   5.0827E-001   4.9173E-001   1.1669E-013   1.1394E-022   4.0247E-035
#TIME:     4.670
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03   3.7613E-039   2.0768E-028   7.9573E-020   7.1412E-012   2.7106E-005   9.9997E-001
    1.037978E+03   3.7516E-039   2.0649E-028   7.8674E-020   7.1068E-012   2.7029E-005   9.9997E-001
    1.063930E+03   3.5096E-039   1.9592E-028   7.5782E-020   6.8980E-012   2.6588E-005   9.9997E-001
    1.115837E+03   3.2495E-039   1.8461E-028   7.2692E-020   6.7063E-012   2.6228E-005   9.9997E-001
    1.200831E+03   2.9890E-039   1.7359E-028   6.9879E-020   6.5650E-012   2.6032E-005   9.9997E-001
    1.292301E+03   2.8377E-039   1.6800E-028   6.8950E-020   6.5669E-012   2.6171E-005   9.9997E-001
    1.390740E+03   2.7754E-039   1.6707E-028   6.9748E-020   6.7057E-012   2.6635E-005   9.9997E-001
    1.496677E+03   2.7941E-039   1.7061E-028   7.2299E-020   6.9882E-012   2.7439E-005   9.9997E-001
    1.610681E+03   2.8951E-039   1.7890E-028   7.6800E-020   7.4337E-012   2.8615E-005   9.9997E-001
    1.733371E+03   3.0882E-039   1.9268E-028   8.3637E-020   8.0753E-012   3.0219E-005   9.9997E-001
    1.865408E+03   3.3929E-039   2.1328E-028   9.3439E-020   8.9649E-012   3.2329E-005   9.9997E-001
    2.007500E+03   3.8472E-039   2.4308E-028   1.0729E-019   1.0189E-011   3.5073E-005   9.9996E-001
    2.160418E+03   4.4908E-039   2.8462E-028   1.2637E-019   1.1836E-011   3.8554E-005   9.9996E-001
    2.324981E+03   5.3913E-039   3.4211E-028   1.5259E-019   1.4046E-011   4.2929E-005   9.9996E-001
    2.502081E+03   6.7357E-039   4.2670E-028   1.9081E-019   1.7183E-011   4.8665E-005   9.9995E-001
    2.692671E+03   8.7833E-039   5.5377E-028   2.4778E-019   2.1721E-011   5.6243E-005   9.9994E-001
    2.897779E+03   1.1865E-038   7.4276E-028   3.3206E-019   2.8218E-011   6.6071E-005   9.9993E-001
    3.118510E+03   1.6789E-038   1.0403E-027   4.6386E-019   3.8014E-011   7.9283E-005   9.9992E-001
    3.356057E+03   2.4778E-038   1.5152E-027   6.7297E-019   5.2916E-011   9.7000E-005   9.9990E-001
    3.611693E+03   3.8626E-038   2.3229E-027   1.0257E-018   7.6854E-011   1.2165E-004   9.9988E-001
    3.886808E+03   6.4395E-038   3.7918E-027   1.6610E-018   1.1754E-010   1.5722E-004   9.9984E-001
    4.182877E+03   1.1479E-037   6.5921E-027   2.8597E-018   1.8916E-010   2.0929E-004   9.9979E-001
    4.501497E+03   2.2177E-037   1.2366E-026   5.3033E-018   3.2336E-010   2.8849E-004   9.9971E-001
    4.844388E+03   4.7510E-037   2.5597E-026   1.0828E-017   5.9648E-010   4.1551E-004   9.9958E-001
    5.213397E+03   1.1540E-036   5.9759E-026   2.4878E-017   1.2040E-009   6.3032E-004   9.9937E-001
    5.610513E+03   3.3639E-036   1.6638E-025   6.7906E-017   2.7663E-009   1.0302E-003   9.9897E-001
    6.037881E+03   1.2784E-035   5.9865E-025   2.3791E-016   7.6325E-009   1.8715E-003   9.9813E-001
    6.497802E+03   7.4563E-035   3.2546E-024   1.2396E-015   2.8263E-008   4.0358E-003   9.9596E-001
    6.992758E+03   6.5307E-034   2.5982E-023   9.2212E-015   1.3820E-007   1.0217E-002   9.8978E-001
    7.470371E+03   6.4675E-033   2.2864E-022   7.3210E-014   7.2324E-007   2.6702E-002   9.7330E-001
    7.926119E+03   8.0976E-032   2.4582E-021   6.8380E-013   4.3397E-006   7.4228E-002   9.2577E-001
    8.327218E+03   1.1460E-030   2.9074E-020   6.8043E-012   2.6856E-005   2.0087E-001   7.9910E-001
    8.702979E+03   2.0801E-029   4.1945E-019   7.7760E-011   1.7310E-004   4.8812E-001   5.1170E-001
    9.042663E+03   3.2584E-028   5.0678E-018   7.1040E-010   8.3289E-004   8.0298E-001   1.9619E-001
    9.369911E+03   4.4860E-027   5.3216E-017   5.4615E-009   3.1707E-003   9.4922E-001   4.7608E-002
    9.651602E+03   4.4968E-026   4.2121E-016   3.2330E-008   9.7421E-003   9.7901E-001   1.1252E-002
    9.900591E+03   3.7612E-025   2.8484E-015   1.6597E-007   2.6974E-002   9.7019E-001   2.8395E-003
    1.013222E+04   3.1107E-024   1.9121E-014   8.3936E-007   7.2968E-002   9.2631E-001   7.1720E-004
    1.033760E+04   2.5014E-023   1.2517E-013   4.0852E-006   1.8663E-001   8.1318E-001   1.8686E-004
    1.054538E+04   2.4209E-022   9.5868E-013   2.1762E-005   4.5590E-001   5.4404E-001   4.5213E-005
    1.075488E+04   2.0109E-021   6.2314E-012   9.3270E-005   7.9157E-001   2.0833E-001   1.0716E-005
    1.096068E+04   1.1261E-020   2.8073E-011   2.7827E-004   9.4660E-001   5.3122E-002   2.2850E-006
    1.115932E+04   4.9153E-020   1.0177E-010   6.8588E-004   9.8646E-001   1.2852E-002   4.9203E-007
    1.134097E+04   1.8671E-019   3.2539E-010   1.5235E-003   9.9504E-001   3.4345E-003   1.0934E-007
    1.153458E+04   8.2018E-019   1.1705E-009   3.6213E-003   9.9555E-001   8.2606E-004   2.0677E-008
    1.172388E+04   3.8107E-018   4.4128E-009   8.8215E-003   9.9098E-001   2.0308E-004   3.7857E-009
    1.192868E+04   2.2361E-017   2.0530E-008   2.4663E-002   9.7528E-001   5.2159E-005   7.3327E-010
    1.212843E+04   1.3045E-016   9.6669E-008   6.9325E-002   9.3065E-001   2.0543E-005   2.0841E-010
    1.235381E+04   6.5147E-016   4.0062E-007   1.7534E-001   8.2465E-001   1.0603E-005   7.4719E-011
    1.261003E+04   2.4186E-015   1.2790E-006   3.5787E-001   6.4213E-001   6.3647E-006   3.6333E-011
    1.287281E+04   6.4808E-015   3.0352E-006   5.7282E-001   4.2717E-001   3.0300E-006   1.2527E-011
    1.318722E+04   1.5116E-014   6.1629E-006   7.7150E-001   2.2849E-001   1.2870E-006   4.2453E-012
    1.351442E+04   2.9374E-014   1.0427E-005   8.8699E-001   1.1299E-001   4.4446E-007   1.0270E-012
    1.386899E+04   5.4834E-014   1.6820E-005   9.4947E-001   5.0516E-002   1.5464E-007   2.7907E-013
    1.423600E+04   1.0037E-013   2.6396E-005   9.7826E-001   2.1715E-002   5.4562E-008   8.1145E-014
    1.460293E+04   1.7895E-013   4.0318E-005   9.9050E-001   9.4569E-003   2.0057E-008   2.5285E-014
    1.497210E+04   3.1474E-013   6.0866E-005   9.9581E-001   4.1255E-003   7.6567E-009   8.4852E-015
    1.532033E+04   5.3009E-013   8.9155E-005   9.9803E-001   1.8846E-003   3.5214E-009   3.9466E-015
    1.571760E+04   9.5221E-013   1.3726E-004   9.9910E-001   7.6112E-004   1.2004E-009   1.1416E-015
    1.613098E+04   1.7300E-012   2.1403E-004   9.9949E-001   2.9324E-004   3.9051E-010   3.1537E-016
    1.660088E+04   3.3124E-012   3.4947E-004   9.9955E-001   9.9878E-005   1.0017E-010   6.1315E-017
    1.713149E+04   6.4583E-012   5.8303E-004   9.9938E-001   3.3371E-005   4.4254E-011   3.6056E-017
    1.767899E+04   1.1743E-011   9.2585E-004   9.9906E-001   1.3050E-005   1.7714E-011   1.4859E-017
    1.826412E+04   2.0481E-011   1.4270E-003   9.9857E-001   5.0258E-006   3.7365E-012   1.7256E-018
    1.889027E+04   3.5020E-011   2.1705E-003   9.9783E-001   2.9864E-006   2.4258E-012   1.2295E-018
    1.955040E+04   5.8740E-011   3.2507E-003   9.9675E-001   2.8865E-006   3.2884E-012   2.3471E-018
    2.023307E+04   9.4275E-011   4.7043E-003   9.9529E-001   3.5495E-006   5.7084E-012   5.7732E-018
    2.092813E+04   1.4088E-010   6.4596E-003   9.9354E-001   3.3604E-006   5.3336E-012   5.3412E-018
    2.162972E+04   1.9329E-010   8.3412E-003   9.9166E-001   1.7623E-006   1.4908E-012   8.0949E-019
    2.233489E+04   2.4334E-010   1.0135E-002   9.8986E-001   3.5166E-006   6.0406E-012   6.5851E-018
    2.304210E+04   2.8421E-010   1.1716E-002   9.8828E-001   5.3287E-006   1.3984E-011   2.3352E-017
    2.375061E+04   3.1297E-010   1.3079E-002   9.8692E-001   3.6103E-006   6.4345E-012   7.3187E-018
    2.446003E+04   3.3105E-010   1.4296E-002   9.8570E-001   3.9146E-006   7.5862E-012   9.4060E-018
    2.517028E+04   3.4132E-010   1.5477E-002   9.8451E-001   1.4508E-005   1.0460E-010   4.8381E-016
    2.588137E+04   3.4625E-010   1.6793E-002   9.8321E-001   7.1858E-009   1.4562E-017   1.8977E-026
    2.659347E+04   3.4340E-010   1.8244E-002   9.8176E-001   1.8274E-009   2.6414E-022   3.0675E-031
    2.730678E+04   3.3626E-010   1.9979E-002   9.8002E-001   1.0301E-009   2.6521E-022   1.7485E-031
    2.802137E+04   3.2822E-010   2.2072E-002   9.7793E-001   5.5723E-010   2.6615E-022   9.5605E-032
    2.873713E+04   3.2070E-010   2.4465E-002   9.7553E-001   2.9048E-010   2.6697E-022   5.0343E-032
    2.945390E+04   3.1302E-010   2.6969E-002   9.7303E-001   1.5062E-010   2.6789E-022   2.6346E-032
    3.017127E+04   3.0233E-010   2.9237E-002   9.7076E-001   8.1947E-011   2.6930E-022   1.4453E-032
    3.088881E+04   2.8699E-010   3.1035E-002   9.6897E-001   4.8225E-011   2.7130E-022   8.5625E-033
    3.160627E+04   2.6751E-010   3.2372E-002   9.6763E-001   3.0328E-011   2.7362E-022   5.4067E-033
    3.232349E+04   2.4638E-010   3.3482E-002   9.6652E-001   1.9532E-011   2.7583E-022   3.4845E-033
    3.304057E+04   2.2652E-010   3.4663E-002   9.6534E-001   1.2427E-011   2.7773E-022   2.2119E-033
    3.375770E+04   2.1010E-010   3.6204E-002   9.6380E-001   7.7445E-012   2.7948E-022   1.3740E-033
    3.447519E+04   1.9774E-010   3.8334E-002   9.6167E-001   4.8856E-012   2.8160E-022   8.6629E-034
    3.519337E+04   1.8969E-010   4.1385E-002   9.5861E-001   3.2416E-012   2.8430E-022   5.7748E-034
    3.591268E+04   1.8738E-010   4.6021E-002   9.5398E-001   2.2859E-012   2.8672E-022   4.1128E-034
    3.663382E+04   1.9393E-010   5.3472E-002   9.4653E-001   1.6541E-012   2.8675E-022   3.0185E-034
    3.735787E+04   2.1283E-010   6.5635E-002   9.3436E-001   1.1622E-012   2.8189E-022   2.1668E-034
    3.808621E+04   2.4688E-010   8.5111E-002   9.1489E-001   7.6359E-013   2.7036E-022   1.4786E-034
    3.882089E+04   2.9853E-010   1.1555E-001   8.8445E-001   5.0129E-013   2.5145E-022   1.0166E-034
    3.956460E+04   3.6266E-010   1.6028E-001   8.3972E-001   3.7518E-013   2.2523E-022   7.5992E-035
    3.985651E+04   3.8913E-010   1.8250E-001   8.1750E-001   3.6147E-013   2.1306E-022   7.0105E-035
