#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4 Co5
1.975e+09 6.527219e-03 9.934728e-01 2.264978e-13 1.743313e-52 9.503099e-121 8.829837e-235
2.025e+09 8.815032e-03 9.911850e-01 9.932832e-14 1.294785e-53 4.293893e-123 4.740481e-239
2.075e+09 9.802211e-03 9.901978e-01 6.576779e-14 3.250583e-54 2.244028e-124 1.981638e-241
2.125e+09 1.129575e-02 9.887042e-01 4.029468e-14 6.486154e-55 7.386972e-126 3.636686e-244
2.175e+09 1.442603e-02 9.855740e-01 1.971899e-14 6.654410e-56 6.371811e-128 6.140641e-248
2.225e+09 1.617184e-02 9.838282e-01 1.276573e-14 1.561821e-56 2.903368e-129 2.005882e-250
2.275e+09 1.933763e-02 9.806624e-01 7.156172e-15 2.392560e-57 5.598716e-131 1.414058e-253
2.325e+09 2.574708e-02 9.742529e-01 3.137368e-15 1.767517e-58 2.477920e-133 7.204058e-258
2.375e+09 2.953905e-02 9.704610e-01 1.907180e-15 3.436672e-59 7.698456e-135 1.182133e-260
2.425e+09 3.836006e-02 9.616399e-01 8.654896e-16 2.803660e-60 4.134162e-137 8.415549e-265
2.475e+09 4.000782e-02 9.599922e-01 6.505377e-16 1.022411e-60 4.561420e-138 1.322803e-266
2.525e+09 5.751370e-02 9.424863e-01 2.250121e-16 3.709549e-62 4.722348e-141 4.898599e-272
2.575e+09 5.804656e-02 9.419534e-01 1.823885e-16 1.692342e-62 8.188238e-142 1.725836e-273
2.625e+09 1.033772e-01 8.966228e-01 3.343231e-17 9.235213e-65 1.788454e-146 6.146282e-282
2.675e+09 1.173069e-01 8.826931e-01 1.937970e-17 1.552236e-65 4.070052e-148 5.621449e-285
2.725e+09 1.328452e-01 8.671548e-01 1.115753e-17 2.557917e-66 8.884780e-150 4.757129e-288
2.775e+09 1.636859e-01 8.363141e-01 4.859836e-18 1.842915e-67 3.596024e-152 1.932058e-292
2.825e+09 1.878620e-01 8.121380e-01 2.565549e-18 2.358139e-68 4.679392e-154 6.398332e-296
2.875e+09 1.932560e-01 8.067440e-01 1.930216e-18 8.625052e-69 5.165180e-155 9.963473e-298
2.925e+09 3.379513e-01 6.620487e-01 1.834813e-19 7.400250e-72 2.570535e-161 3.610608e-309
2.975e+09 3.057672e-01 6.942328e-01 2.347250e-19 1.268166e-71 6.525261e-161 1.593927e-308
3.025e+09 3.227192e-01 6.772808e-01 1.539230e-19 3.127459e-72 3.240296e-162 5.884785e-311
3.075e+09 4.025278e-01 5.974722e-01 4.489414e-20 7.544591e-74 1.456096e-165 4.570655e-317
3.125e+09 4.436769e-01 5.563231e-01 2.209969e-20 8.361170e-75 1.449957e-167 9.451476e-321
3.175e+09 5.048638e-01 4.951362e-01 8.498060e-21 4.714559e-76 3.747968e-170 0.000000e+00
3.225e+09 4.853531e-01 5.146469e-01 8.965609e-21 4.500432e-76 2.860497e-170 0.000000e+00
3.275e+09 4.832473e-01 5.167527e-01 7.606114e-21 2.337579e-76 6.432147e-171 0.000000e+00
3.325e+09 5.466773e-01 4.533227e-01 2.827387e-21 1.226025e-77 1.457571e-173 0.000000e+00
3.375e+09 5.453555e-01 4.546445e-01 2.375630e-21 6.194011e-78 3.098474e-174 0.000000e+00
3.425e+09 5.790909e-01 4.209091e-01 1.271502e-21 9.078610e-79 5.564546e-176 0.000000e+00
3.475e+09 5.626860e-01 4.373140e-01 1.298722e-21 7.824459e-79 3.433023e-176 0.000000e+00
3.525e+09 5.416611e-01 4.583389e-01 1.403650e-21 7.900697e-79 2.912064e-176 0.000000e+00
3.575e+09 4.850726e-01 5.149274e-01 2.363574e-21 2.755741e-78 2.980406e-175 0.000000e+00
3.625e+09 3.822051e-01 6.177949e-01 7.139824e-21 5.231587e-77 9.517228e-173 0.000000e+00
3.675e+09 3.327760e-01 6.672240e-01 1.128447e-20 1.634585e-76 8.125218e-172 0.000000e+00
3.725e+09 3.109870e-01 6.890130e-01 1.254058e-20 1.863069e-76 9.018915e-172 0.000000e+00
3.775e+09 2.467201e-01 7.532799e-01 2.632312e-20 1.372777e-75 4.465833e-170 0.000000e+00
3.825e+09 1.624644e-01 8.375356e-01 9.294936e-20 4.861521e-74 5.466928e-167 6.907038e-321
3.875e+09 1.553437e-01 8.446563e-01 8.862527e-20 3.591124e-74 2.525131e-167 1.417968e-321
3.925e+09 7.074502e-02 9.292550e-01 6.843571e-19 1.357743e-71 3.779238e-162 2.354447e-312
3.975e+09 5.922452e-02 9.407755e-01 8.914675e-19 2.547822e-71 1.153620e-161 1.419153e-311
4.025e+09 3.900616e-02 9.609938e-01 2.043534e-18 2.569443e-70 1.055945e-159 3.742218e-308
#TIME: 43.108941
#NVEL: 81
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4 Co5
2.500e+07 6.241796e-13 2.049586e-04 9.997622e-01 3.281446e-05 2.864658e-19 7.506775e-48
7.500e+07 6.733181e-13 2.277259e-04 9.997489e-01 2.339537e-05 1.137678e-19 1.119343e-48
1.250e+08 8.059245e-13 2.733262e-04 9.997125e-01 1.414050e-05 2.957972e-20 7.267634e-50
1.750e+08 1.169534e-12 3.744075e-04 9.996190e-01 6.601956e-06 4.014730e-21 1.343697e-51
2.250e+08 1.925055e-12 5.586658e-04 9.994387e-01 2.609493e-06 3.583409e-22 1.105310e-53
2.750e+08 3.594142e-12 9.075379e-04 9.990916e-01 8.742951e-07 2.110344e-23 4.071903e-56
3.250e+08 7.948972e-12 1.652210e-03 9.983476e-01 2.346460e-07 7.115233e-25 5.109678e-59
3.750e+08 1.885072e-11 3.149795e-03 9.968501e-01 5.740873e-08 1.900684e-26 4.085612e-62
4.250e+08 4.865595e-11 6.350433e-03 9.936496e-01 1.252085e-08 3.806964e-28 1.872643e-65
4.750e+08 1.355161e-10 1.345478e-02 9.865452e-01 2.445820e-09 5.801825e-30 5.068251e-69
5.250e+08 4.098716e-10 3.005377e-02 9.699462e-01 4.170024e-10 6.351999e-32 7.273285e-73
5.750e+08 1.359681e-09 7.102542e-02 9.289746e-01 5.837310e-11 4.376249e-34 4.327891e-77
6.250e+08 5.027133e-09 1.776342e-01 8.223658e-01 5.642232e-12 1.315539e-36 5.437713e-82
6.750e+08 1.752998e-08 4.076036e-01 5.923964e-01 3.309219e-13 1.485721e-39 1.181929e-87
7.250e+08 5.069633e-08 7.264429e-01 2.735571e-01 8.104578e-15 3.541722e-43 1.830305e-94
7.750e+08 1.186266e-07 9.249256e-01 7.507432e-02 8.748388e-17 2.439430e-47 4.413418e-102
8.250e+08 2.730017e-07 9.856913e-01 1.430844e-02 5.169271e-19 6.859224e-52 2.968512e-110
8.750e+08 6.266554e-07 9.975023e-01 2.497108e-03 2.752026e-21 1.746509e-56 1.880723e-118
9.250e+08 1.385334e-06 9.995417e-01 4.569245e-04 1.713839e-23 6.134968e-61 2.118937e-126
9.750e+08 2.940740e-06 9.999083e-01 8.873220e-05 1.253052e-25 2.919812e-65 3.993939e-134
1.025e+09 6.019365e-06 9.999759e-01 1.808397e-05 1.032271e-27 1.721335e-69 1.064736e-141
1.075e+09 1.156112e-05 9.999844e-01 4.085069e-06 1.123497e-29 1.726698e-73 7.038057e-149
1.125e+09 2.158747e-05 9.999775e-01 9.545807e-07 1.322493e-31 1.980423e-77 5.723631e-156
1.175e+09 4.216348e-05 9.999576e-01 1.991808e-07 1.094471e-33 1.098443e-81 1.248095e-163
1.225e+09 7.720079e-05 9.999228e-01 4.657236e-08 1.246727e-35 1.136027e-85 8.036407e-171
1.275e+09 1.289586e-04 9.998710e-01 1.291417e-08 2.312079e-37 3.070374e-89 2.785616e-177
1.325e+09 1.802961e-04 9.998197e-01 5.177981e-09 1.276130e-38 7.419231e-92 4.739751e-182
1.375e+09 2.668708e-04 9.997331e-01 1.817609e-09 4.695199e-40 7.833300e-95 1.818685e-187
1.425e+09 4.065008e-04 9.995935e-01 5.975169e-10 1.416407e-41 5.521994e-98 3.379886e-193
1.475e+09 5.584826e-04 9.994415e-01 2.474946e-10 8.594850e-43 1.610642e-100 8.009980e-198
1.525e+09 8.285252e-04 9.991715e-01 8.752364e-11 3.275900e-44 1.850081e-103 3.631675e-203
1.575e+09 1.186863e-03 9.988131e-01 3.370490e-11 1.625830e-45 3.656986e-106 4.392494e-208
1.625e+09 1.408740e-03 9.985913e-01 1.945936e-11 2.704079e-46 8.310662e-108 4.150042e-211
1.675e+09 1.956529e-03 9.980435e-01 8.076921e-12 1.693661e-47 2.651561e-110 1.193018e-215
1.725e+09 2.581951e-03 9.974180e-01 3.742939e-12 1.475417e-48 1.648261e-112 1.128613e-219
1.775e+09 3.981369e-03 9.960186e-01 1.250497e-12 4.892945e-50 1.473133e-115 3.397033e-225
1.825e+09 5.142977e-03 9.948570e-01 6.058283e-13 4.877226e-51 1.203617e-117 5.241041e-229
1.875e+09 7.034632e-03 9.929654e-01 2.594673e-13 3.377806e-52 4.729050e-120 2.197273e-233
1.925e+09 8.578997e-03 9.914210e-01 1.413574e-13 4.764547e-53 7.758370e-122 1.169799e-236
1.975e+09 1.083868e-02 9.891613e-01 7.121411e-14 5.330695e-54 7.981446e-124 2.710733e-240
2.025e+09 1.447379e-02 9.855262e-01 3.167606e-14 4.123515e-55 3.901790e-126 1.666157e-244
2.075e+09 1.509568e-02 9.849043e-01 2.401025e-14 1.543722e-55 4.551444e-127 2.904534e-246
2.125e+09 1.778607e-02 9.822139e-01 1.393077e-14 2.619307e-56 1.078970e-128 2.961219e-249
2.175e+09 2.541691e-02 9.745831e-01 5.233183e-15 1.224927e-57 1.902268e-131 2.927785e-254
2.225e+09 2.464961e-02 9.753504e-01 4.654502e-15 7.362397e-58 5.757099e-132 2.790443e-255
2.275e+09 2.850788e-02 9.714921e-01 2.782138e-15 1.361979e-58 1.618413e-133 3.833104e-258
2.325e+09 3.669474e-02 9.633053e-01 1.292166e-15 1.190773e-59 1.000378e-135 3.512745e-262
2.375e+09 4.643991e-02 9.535601e-01 6.148182e-16 1.116428e-60 7.090119e-138 4.082615e-266
2.425e+09 5.567338e-02 9.443266e-01 3.284502e-16 1.474630e-61 1.001311e-139 1.618861e-269
2.475e+09 5.467415e-02 9.453258e-01 2.847931e-16 8.220462e-62 2.605153e-140 1.179366e-270
2.525e+09 8.419381e-02 9.158062e-01 7.868737e-17 1.523476e-63 6.835818e-144 3.665228e-277
2.575e+09 1.017006e-01 8.982994e-01 3.910370e-17 1.618821e-64 6.144923e-146 6.351768e-281
2.625e+09 1.165521e-01 8.834479e-01 2.207042e-17 2.513179e-65 1.190234e-147 4.349811e-284
2.675e+09 1.472855e-01 8.527145e-01 9.131393e-18 1.551101e-66 3.523018e-150 1.010575e-288
2.725e+09 2.041408e-01 7.958592e-01 2.612546e-18 3.232321e-68 1.140368e-153 4.320968e-295
2.775e+09 2.052904e-01 7.947096e-01 2.120622e-18 1.480104e-68 1.988850e-154 1.533982e-296
2.825e+09 2.423654e-01 7.576346e-01 9.654795e-19 1.233905e-69 1.082910e-156 1.053755e-300
2.875e+09 2.736870e-01 7.263130e-01 5.001497e-19 1.515051e-70 1.298970e-158 3.003836e-304
2.925e+09 3.438634e-01 6.561366e-01 1.569875e-19 4.386872e-72 8.333021e-162 4.388644e-310
2.975e+09 3.516803e-01 6.483197e-01 1.170894e-19 1.575090e-72 8.877658e-163 6.412110e-312
3.025e+09 4.441370e-01 5.558630e-01 2.976099e-20 2.622418e-74 1.907903e-166 1.333789e-318
3.075e+09 4.640264e-01 5.359736e-01 1.918325e-20 6.280629e-75 9.024863e-168 4.550345e-321
3.125e+09 5.113732e-01 4.886268e-01 8.767858e-21 5.782264e-76 6.273932e-170 0.000000e+00
3.175e+09 4.750887e-01 5.249113e-01 1.141113e-20 9.925038e-76 1.556146e-169 0.000000e+00
3.225e+09 5.001711e-01 4.998289e-01 6.890908e-21 1.991813e-76 5.177705e-171 0.000000e+00
3.275e+09 5.730584e-01 4.269416e-01 2.255893e-21 7.446929e-78 6.007384e-174 0.000000e+00
3.325e+09 5.361595e-01 4.638405e-01 2.989843e-21 1.317080e-77 1.561608e-173 0.000000e+00
3.375e+09 5.281343e-01 4.718657e-01 2.734226e-21 8.412162e-78 5.308741e-174 0.000000e+00
3.425e+09 5.341591e-01 4.658409e-01 2.093013e-21 3.284886e-78 6.738524e-175 0.000000e+00
3.475e+09 5.109958e-01 4.890042e-01 2.315602e-21 3.559430e-78 6.608673e-175 0.000000e+00
3.525e+09 5.028641e-01 4.971359e-01 2.118280e-21 2.279243e-78 2.260605e-175 0.000000e+00
3.575e+09 4.484591e-01 5.515409e-01 3.456041e-21 7.413544e-78 2.033909e-174 0.000000e+00
3.625e+09 3.913878e-01 6.086122e-01 5.870644e-21 2.772849e-77 2.462259e-173 0.000000e+00
3.675e+09 3.841663e-01 6.158337e-01 5.319681e-21 1.741837e-77 8.139886e-174 0.000000e+00
3.725e+09 2.945900e-01 7.054100e-01 1.458285e-20 2.693470e-76 1.786630e-171 0.000000e+00
3.775e+09 1.973118e-01 8.026882e-01 5.457395e-20 1.102921e-74 2.918513e-168 3.952525e-323
3.825e+09 1.805729e-01 8.194271e-01 6.090023e-20 1.296704e-74 3.474524e-168 4.446591e-323
3.875e+09 1.059818e-01 8.940182e-01 2.567323e-19 8.003753e-73 1.316709e-164 1.019288e-316
3.925e+09 7.939899e-02 9.206010e-01 4.681268e-19 4.099356e-72 3.112052e-163 2.453767e-314
3.975e+09 6.044624e-02 9.395538e-01 7.839260e-19 1.627678e-71 4.353652e-162 2.274736e-312
4.025e+09 3.132902e-02 9.686710e-01 3.163401e-18 8.825177e-70 1.195469e-158 2.625428e-306
#TIME: 44.108941
#NVEL: 81
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4 Co5
2.500e+07 9.483958e-13 2.795081e-04 9.997035e-01 1.696559e-05 5.288833e-20 2.738928e-49
7.500e+07 1.053658e-12 3.167706e-04 9.996716e-01 1.164127e-05 1.907622e-20 3.390953e-50
1.250e+08 1.298827e-12 3.877499e-04 9.996055e-01 6.772934e-06 4.506048e-21 1.828758e-51
1.750e+08 1.987730e-12 5.504127e-04 9.994466e-01 2.951058e-06 5.140226e-22 2.416662e-53
2.250e+08 3.549483e-12 8.674526e-04 9.991315e-01 1.048976e-06 3.513364e-23 1.187307e-55
2.750e+08 6.784960e-12 1.430813e-03 9.985688e-01 3.408424e-07 1.914932e-24 3.762994e-58
3.250e+08 1.576042e-11 2.690580e-03 9.973093e-01 8.573715e-08 5.485707e-26 3.445313e-61
3.750e+08 3.951553e-11 5.321159e-03 9.946788e-01 1.945447e-08 1.213421e-27 1.913227e-64
4.250e+08 1.077785e-10 1.112197e-02 9.888780e-01 3.920210e-09 1.997039e-29 6.005229e-68
4.750e+08 3.196437e-10 2.453764e-02 9.754624e-01 6.925049e-10 2.381288e-31 1.014901e-71
5.250e+08 1.044984e-09 5.753166e-02 9.424683e-01 1.013809e-10 1.816308e-33 7.316161e-76
5.750e+08 3.718593e-09 1.410716e-01 8.589284e-01 1.120930e-11 7.372649e-36 1.613654e-80
6.250e+08 1.341264e-08 3.367805e-01 6.632195e-01 7.597732e-13 1.089225e-38 5.612188e-86
6.750e+08 3.911910e-08 6.382441e-01 3.617559e-01 2.690697e-14 5.100535e-42 2.737450e-92
7.250e+08 9.272384e-08 8.833746e-01 1.166253e-01 3.740704e-16 5.038751e-46 1.080618e-99
7.750e+08 2.067654e-07 9.752091e-01 2.479065e-02 2.692260e-18 1.913913e-50 1.115750e-107
8.250e+08 4.676131e-07 9.954884e-01 4.511133e-03 1.573858e-20 5.749308e-55 9.249982e-116
8.750e+08 1.031753e-06 9.991578e-01 8.411247e-04 1.042536e-22 2.305251e-59 1.334057e-123
9.250e+08 2.222008e-06 9.998360e-01 1.617377e-04 7.528555e-25 1.089932e-63 2.545963e-131
9.750e+08 4.634707e-06 9.999629e-01 3.243092e-05 6.031651e-27 6.209021e-68 6.570505e-139
1.025e+09 9.272119e-06 9.999838e-01 6.885288e-06 5.574838e-29 4.582545e-72 2.589131e-146
1.075e+09 1.801342e-05 9.999805e-01 1.509290e-06 5.520485e-31 3.778996e-76 1.198399e-153
1.125e+09 3.378174e-05 9.999659e-01 3.481217e-07 6.231867e-33 3.969706e-80 8.294383e-161
1.175e+09 6.835877e-05 9.999316e-01 6.692120e-08 4.018127e-35 1.323148e-84 7.238903e-169
1.225e+09 1.190471e-04 9.998809e-01 1.714793e-08 5.938223e-37 2.282371e-88 1.139866e-175
1.275e+09 1.861900e-04 9.998138e-01 5.401654e-09 1.593566e-38 1.285166e-91 1.440772e-181
1.325e+09 2.528096e-04 9.997472e-01 2.291864e-09 1.036351e-39 4.301979e-94 4.354512e-186
1.375e+09 3.851609e-04 9.996148e-01 7.529909e-10 3.120019e-41 3.019394e-97 8.027156e-192
1.425e+09 5.737296e-04 9.994263e-01 2.612378e-10 1.111930e-42 2.997642e-100 2.769072e-197
1.475e+09 9.485093e-04 9.990515e-01 7.324400e-11 2.121037e-44 8.518867e-104 1.039665e-203
1.525e+09 1.259726e-03 9.987403e-01 3.320318e-11 1.713456e-45 4.504223e-106 7.280176e-208
1.575e+09 1.627495e-03 9.983725e-01 1.602703e-11 1.675535e-46 3.514849e-108 1.025719e-211
1.625e+09 2.429359e-03 9.975706e-01 5.721646e-12 6.726071e-48 4.590528e-111 6.028206e-217
1.675e+09 3.089569e-03 9.969104e-01 2.867346e-12 7.395281e-49 4.561538e-113 1.315432e-220
1.725e+09 4.111454e-03 9.958885e-01 1.306080e-12 6.138049e-50 2.578319e-115 1.053447e-224
1.775e+09 6.344204e-03 9.936558e-01 4.344002e-13 2.012460e-51 2.254077e-118 3.050584e-230
1.825e+09 9.499426e-03 9.905006e-01 1.529629e-13 7.810996e-53 2.762670e-121 1.607363e-235
1.875e+09 1.156998e-02 9.884300e-01 8.326671e-14 1.098681e-53 4.501993e-123 8.441141e-239
1.925e+09 1.328123e-02 9.867188e-01 5.137078e-14 2.237202e-54 1.542999e-124 1.663313e-241
1.975e+09 1.879114e-02 9.812089e-01 2.001153e-14 1.167595e-55 3.409130e-127 2.476550e-246
2.025e+09 2.198543e-02 9.780146e-01 1.174173e-14 2.046742e-56 8.618422e-129 2.825525e-249
2.075e+09 2.648916e-02 9.735108e-01 6.422946e-15 2.912870e-57 1.429451e-130 1.517028e-252
2.125e+09 3.988239e-02 9.601176e-01 2.081501e-15 8.756741e-59 1.024667e-133 2.969689e-258
2.175e+09 4.131206e-02 9.586879e-01 1.590118e-15 3.351067e-59 1.246373e-134 5.557370e-260
2.225e+09 5.481426e-02 9.451857e-01 6.689811e-16 2.177879e-60 4.200369e-137 1.702573e-264
2.275e+09 5.500486e-02 9.449951e-01 5.502774e-16 1.037958e-60 7.957966e-138 7.031045e-266
2.325e+09 6.156636e-02 9.384336e-01 3.453948e-16 2.213231e-61 2.958212e-139 1.572120e-268
2.375e+09 6.058500e-02 9.394150e-01 2.981840e-16 1.217941e-61 7.498755e-140 1.093429e-269
2.425e+09 7.538902e-02 9.246110e-01 1.419324e-16 1.139471e-62 5.240225e-142 1.219558e-273
2.475e+09 8.978095e-02 9.102191e-01 7.421428e-17 1.409054e-63 6.422864e-144 3.701245e-277
2.525e+09 1.068638e-01 8.931362e-01 3.814347e-17 1.655161e-64 7.071030e-146 9.214006e-281
2.575e+09 1.486130e-01 8.513870e-01 1.201387e-17 4.538185e-66 4.023411e-149 1.105113e-286
2.625e+09 1.693483e-01 8.306517e-01 6.594888e-18 6.509194e-67 6.610400e-151 5.582285e-290
2.675e+09 1.930409e-01 8.069591e-01 3.544429e-18 8.791323e-68 9.603967e-153 2.254216e-293
2.725e+09 2.506883e-01 7.493117e-01 1.151606e-18 2.711270e-69 6.912949e-156 4.041562e-299
2.775e+09 2.645907e-01 7.354093e-01 7.741102e-19 7.144824e-70 3.919309e-157 1.893188e-301
2.825e+09 2.997729e-01 7.002271e-01 3.869452e-19 7.946839e-71 3.853321e-159 3.773840e-305
2.875e+09 3.082696e-01 6.917304e-01 2.844922e-19 2.730291e-71 3.750021e-160 4.681838e-307
2.925e+09 4.089198e-01 5.910802e-01 6.286264e-20 2.955161e-73 3.320358e-164 1.952909e-314
2.975e+09 3.995296e-01 6.004704e-01 5.853884e-20 2.005008e-73 1.282094e-164 2.894097e-315
3.025e+09 4.395011e-01 5.604989e-01 2.923567e-20 2.312587e-74 1.383112e-166 6.907631e-319
3.075e+09 5.541584e-01 4.458416e-01 5.719759e-21 2.002503e-76 8.372969e-171 0.000000e+00
3.125e+09 5.195981e-01 4.804019e-01 7.327914e-21 3.245425e-76 1.835014e-170 0.000000e+00
3.175e+09 5.868092e-01 4.131908e-01 2.560034e-21 1.467053e-77 3.133868e-173 0.000000e+00
3.225e+09 5.651806e-01 4.348194e-01 2.801541e-21 1.525874e-77 2.812070e-173 0.000000e+00
3.275e+09 5.519265e-01 4.480735e-01 2.743957e-21 1.174441e-77 1.386008e-173 0.000000e+00
3.325e+09 5.759892e-01 4.240108e-01 1.662908e-21 2.421346e-78 4.920912e-175 0.000000e+00
3.375e+09 5.667073e-01 4.332927e-01 1.549162e-21 1.622205e-78 1.836754e-175 0.000000e+00
3.425e+09 6.009619e-01 3.990381e-01 8.178744e-22 2.306960e-79 3.120841e-177 0.000000e+00
3.475e+09 5.565350e-01 4.434650e-01 1.204825e-21 5.397628e-79 1.408937e-176 0.000000e+00
3.525e+09 5.378932e-01 4.621068e-01 1.262203e-21 5.006504e-79 1.009109e-176 0.000000e+00
3.575e+09 4.761213e-01 5.238787e-01 2.265957e-21 2.093519e-78 1.488965e-175 0.000000e+00
3.625e+09 4.122052e-01 5.877948e-01 4.174233e-21 9.735399e-78 2.777122e-174 0.000000e+00
3.675e+09 3.688315e-01 6.311685e-01 6.010074e-21 2.299678e-77 1.337305e-173 0.000000e+00
3.725e+09 2.928635e-01 7.071365e-01 1.384858e-20 2.162954e-76 1.073628e-171 0.000000e+00
3.775e+09 2.155627e-01 7.844373e-01 3.709469e-20 3.298322e-75 2.345858e-169 0.000000e+00
3.825e+09 1.232895e-01 8.767105e-01 1.860001e-19 3.369102e-73 2.486779e-165 5.719146e-318
3.875e+09 1.661247e-01 8.338753e-01 6.134748e-20 1.056412e-74 1.841837e-168 9.881313e-324
3.925e+09 7.629123e-02 9.237088e-01 4.823850e-19 4.208522e-72 3.080781e-163 2.223445e-314
3.975e+09 6.018211e-02 9.398179e-01 7.350851e-19 1.261149e-71 2.433460e-162 7.386446e-313
4.025e+09 6.938360e-02 9.306164e-01 4.230033e-19 2.070268e-72 5.299711e-164 6.294536e-316
#TIME: 45.108941
#NVEL: 81
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4 Co5
2.500e+07 1.437063e-12 3.801024e-04 9.996111e-01 8.828589e-06 9.929612e-21 1.032630e-50
7.500e+07 1.653254e-12 4.410083e-04 9.995532e-01 5.789047e-06 3.195258e-21 1.025627e-51
1.250e+08 2.276064e-12 5.817211e-04 9.994154e-01 2.915630e-06 5.253764e-22 2.750381e-53
1.750e+08 3.643322e-12 8.508361e-04 9.991480e-01 1.198365e-06 5.174333e-23 2.735474e-55
2.250e+08 6.520226e-12 1.342016e-03 9.986576e-01 4.248256e-07 3.511292e-24 1.323843e-57
2.750e+08 1.334297e-11 2.316524e-03 9.976833e-01 1.262177e-07 1.528160e-25 2.716207e-60
3.250e+08 3.328924e-11 4.567593e-03 9.954324e-01 2.885943e-08 3.445821e-27 1.566182e-63
3.750e+08 8.605071e-11 9.211189e-03 9.907888e-01 6.259111e-09 6.815446e-29 7.008360e-67
4.250e+08 2.477836e-10 1.993762e-02 9.800624e-01 1.158398e-09 9.108143e-31 1.474414e-70
4.750e+08 7.897016e-10 4.602706e-02 9.539729e-01 1.792127e-10 7.909330e-33 1.360262e-74
5.250e+08 2.872393e-09 1.149706e-01 8.850294e-01 2.028341e-11 3.327662e-35 3.182810e-79
5.750e+08 1.041183e-08 2.786831e-01 7.213169e-01 1.591311e-12 6.607424e-38 1.892348e-84
6.250e+08 3.155530e-08 5.589847e-01 4.410152e-01 7.195962e-14 4.866118e-41 2.024862e-90
6.750e+08 7.402422e-08 8.272935e-01 1.727064e-01 1.516021e-15 1.004675e-44 2.703100e-97
7.250e+08 1.581001e-07 9.573805e-01 4.261936e-02 1.435775e-17 5.835868e-49 5.160619e-105
7.750e+08 3.434383e-07 9.915831e-01 8.416602e-03 9.980960e-20 2.344261e-53 6.704239e-113
8.250e+08 7.567784e-07 9.984196e-01 1.579666e-03 6.668661e-22 9.487793e-58 9.745393e-121
8.750e+08 1.624064e-06 9.996881e-01 3.102756e-04 5.180223e-24 5.253736e-62 2.500894e-128
9.250e+08 3.393986e-06 9.999333e-01 6.326401e-05 4.440566e-26 3.495852e-66 8.727579e-136
9.750e+08 7.061572e-06 9.999803e-01 1.268776e-05 3.544120e-28 1.966652e-70 2.188375e-143
1.025e+09 1.406191e-05 9.999832e-01 2.701956e-06 3.286405e-30 1.451744e-74 8.553554e-151
1.075e+09 2.624216e-05 9.999731e-01 6.411792e-07 4.100816e-32 1.897406e-78 8.929903e-158
1.125e+09 5.088148e-05 9.999490e-01 1.373312e-07 3.703249e-34 1.267241e-82 2.746403e-165
1.175e+09 9.999246e-05 9.999000e-01 2.774659e-08 2.740842e-36 5.516305e-87 3.801422e-173
1.225e+09 1.515468e-04 9.998484e-01 9.469648e-09 9.443923e-38 5.203528e-90 1.224415e-178
1.275e+09 2.416412e-04 9.997584e-01 2.837988e-09 2.169188e-39 2.124569e-93 8.637715e-185
1.325e+09 3.741233e-04 9.996259e-01 9.001069e-10 5.873311e-41 1.202813e-96 1.084177e-190
