#NTIMES: 4
#NVEL: 591
#TIMES[d]: 5.0 10.0 15.0 20.0
#vel_mid[km/s] ne_t0[/cm^3] ne_t1[/cm^3] … ne_tn[/cm^3]
3.262898E+04 1.659214E+07 2.099971E+06 6.160042E+05 2.644678E+05
3.267890E+04 1.630970E+07 2.064186E+06 6.054860E+05 2.599230E+05
3.272881E+04 1.603104E+07 2.029045E+06 5.951557E+05 2.555399E+05
3.277873E+04 1.575614E+07 1.994536E+06 5.850217E+05 2.511892E+05
3.282864E+04 1.548651E+07 1.960445E+06 5.750642E+05 2.468991E+05
3.287856E+04 1.522283E+07 1.927016E+06 5.652321E+05 2.426765E+05
3.292847E+04 1.496244E+07 1.894179E+06 5.555904E+05 2.385367E+05
3.297839E+04 1.470685E+07 1.861823E+06 5.461005E+05 2.344850E+05
3.302831E+04 1.445613E+07 1.830049E+06 5.367947E+05 2.304700E+05
3.307822E+04 1.421000E+07 1.798801E+06 5.276515E+05 2.265660E+05
3.312814E+04 1.396752E+07 1.768209E+06 5.186523E+05 2.226830E+05
3.317805E+04 1.372887E+07 1.738041E+06 5.097934E+05 2.189221E+05
3.322797E+04 1.349468E+07 1.708454E+06 5.011042E+05 2.151996E+05
3.327788E+04 1.326420E+07 1.679509E+06 4.925492E+05 2.115224E+05
3.332780E+04 1.303728E+07 1.650794E+06 4.841539E+05 2.079243E+05
3.337771E+04 1.281435E+07 1.622599E+06 4.759267E+05 2.043722E+05
3.342763E+04 1.259575E+07 1.594853E+06 4.677932E+05 2.008998E+05
3.347754E+04 1.238097E+07 1.567631E+06 4.598332E+05 1.975045E+05
3.352746E+04 1.216953E+07 1.540830E+06 4.519755E+05 1.941379E+05
3.357737E+04 1.196206E+07 1.514666E+06 4.442600E+05 1.908178E+05
3.362729E+04 1.175716E+07 1.488812E+06 4.366707E+05 1.876031E+05
3.367720E+04 1.155653E+07 1.463372E+06 4.292145E+05 1.844074E+05
3.372712E+04 1.135929E+07 1.438494E+06 4.218902E+05 1.812555E+05
3.377703E+04 1.116586E+07 1.413947E+06 4.146912E+05 1.781833E+05
3.382695E+04 1.097537E+07 1.389783E+06 4.076060E+05 1.751701E+05
3.387686E+04 1.078801E+07 1.366093E+06 4.006538E+05 1.721813E+05
3.392678E+04 1.060355E+07 1.342736E+06 3.938201E+05 1.692416E+05
3.397669E+04 1.042274E+07 1.319848E+06 3.870999E+05 1.663539E+05
3.402661E+04 1.024480E+07 1.297356E+06 3.804933E+05 1.635156E+05
3.407653E+04 1.007021E+07 1.275247E+06 3.740251E+05 1.607415E+05
3.412644E+04 9.898640E+06 1.253520E+06 3.676301E+05 1.580159E+05
3.417636E+04 9.729473E+06 1.232183E+06 3.613650E+05 1.553534E+05
3.422627E+04 9.563148E+06 1.211129E+06 3.551985E+05 1.526843E+05
3.427619E+04 9.400120E+06 1.190414E+06 3.491348E+05 1.501233E+05
3.432610E+04 9.239194E+06 1.170161E+06 3.431754E+05 1.475680E+05
3.437602E+04 9.081114E+06 1.150166E+06 3.373208E+05 1.450395E+05
3.442593E+04 8.926361E+06 1.130572E+06 3.315756E+05 1.425535E+05
3.447585E+04 8.774070E+06 1.111237E+06 3.259181E+05 1.401262E+05
3.452576E+04 8.624138E+06 1.092324E+06 3.203490E+05 1.377600E+05
3.457568E+04 8.476990E+06 1.073668E+06 3.148990E+05 1.353964E+05
3.462559E+04 8.332165E+06 1.055318E+06 3.095168E+05 1.330917E+05
3.467551E+04 8.190197E+06 1.037326E+06 3.042487E+05 1.308255E+05
3.472542E+04 8.050158E+06 1.019711E+06 2.990487E+05 1.286097E+05
3.477534E+04 7.912609E+06 1.002242E+06 2.939468E+05 1.264213E+05
3.482525E+04 7.777690E+06 9.850925E+05 2.889301E+05 1.243024E+05
3.487517E+04 7.644825E+06 9.683229E+05 2.840023E+05 1.221786E+05
3.492508E+04 7.514294E+06 9.518135E+05 2.791565E+05 1.200894E+05
3.497500E+04 7.385727E+06 9.355499E+05 2.743886E+05 1.180538E+05
