#NTIMES: 257
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
1.975e+09 1.022661e-03 1e-99 3.125745e-01 1e-99 1e-99
2.025e+09 1.016403e-03 1e-99 3.417021e-01 1e-99 1e-99
2.075e+09 1.006915e-03 1e-99 3.639595e-01 1e-99 1e-99
2.125e+09 1.011947e-03 1e-99 4.135701e-01 1e-99 1e-99
2.175e+09 1.011561e-03 1e-99 4.561684e-01 1e-99 1e-99
2.225e+09 1.009192e-03 1e-99 4.931673e-01 1e-99 1e-99
2.275e+09 1.017870e-03 1e-99 5.705518e-01 1e-99 1e-99
2.325e+09 1.015095e-03 1e-99 6.080443e-01 1e-99 1e-99
2.375e+09 1.014976e-03 1e-99 6.512005e-01 1e-99 1e-99
2.425e+09 1.018527e-03 1e-99 7.101835e-01 1e-99 1e-99
2.475e+09 1.011532e-03 1e-99 6.961244e-01 1e-99 1e-99
2.525e+09 1.011160e-03 1e-99 7.147427e-01 1e-99 1e-99
2.575e+09 1.010696e-03 1e-99 7.246808e-01 1e-99 1e-99
2.625e+09 1.011813e-03 1e-99 7.436335e-01 1e-99 1e-99
2.675e+09 1.007735e-03 1e-99 6.989140e-01 1e-99 1e-99
2.725e+09 1.007907e-03 1e-99 6.961345e-01 1e-99 1e-99
2.775e+09 1.006971e-03 1e-99 6.749621e-01 1e-99 1e-99
2.825e+09 1.011743e-03 1e-99 7.213984e-01 1e-99 1e-99
2.875e+09 1.011180e-03 1e-99 7.005053e-01 1e-99 1e-99
2.925e+09 1.009797e-03 1e-99 6.678354e-01 1e-99 1e-99
2.975e+09 1.017485e-03 1e-99 7.290574e-01 1e-99 1e-99
3.025e+09 1.018620e-03 1e-99 7.189775e-01 1e-99 1e-99
3.075e+09 1.025450e-03 1e-99 7.500711e-01 1e-99 1e-99
3.125e+09 1.023193e-03 1e-99 7.122227e-01 1e-99 1e-99
3.175e+09 1.030747e-03 1e-99 7.386467e-01 1e-99 1e-99
3.225e+09 1.060974e-03 1e-99 8.503941e-01 1e-99 1e-99
3.275e+09 1.030954e-03 1e-99 6.946267e-01 1e-99 1e-99
3.325e+09 1.049399e-03 1e-99 7.546766e-01 1e-99 1e-99
3.375e+09 1.070703e-03 1e-99 7.995487e-01 1e-99 1e-99
3.425e+09 1.105385e-03 1e-99 8.585141e-01 1e-99 1e-99
3.475e+09 1.119412e-03 1e-99 8.583812e-01 1e-99 1e-99
3.525e+09 1.224570e-03 1e-99 9.959604e-01 1e-99 1e-99
3.575e+09 1.185363e-03 1e-99 9.103519e-01 1e-99 1e-99
3.625e+09 1.257034e-03 1e-99 9.745331e-01 1e-99 1e-99
3.675e+09 1.311289e-03 1e-99 1.006153e+00 1e-99 1e-99
3.725e+09 1.355327e-03 1e-99 1.023150e+00 1e-99 1e-99
3.775e+09 1.479221e-03 1e-99 1.107647e+00 1e-99 1e-99
3.825e+09 1.630488e-03 1e-99 1.200454e+00 1e-99 1e-99
3.875e+09 2.002361e-03 1e-99 1.423866e+00 1e-99 1e-99
3.925e+09 1.958958e-03 1e-99 1.378704e+00 1e-99 1e-99
3.975e+09 2.542754e-03 1e-99 1.697001e+00 1e-99 1e-99
4.025e+09 2.490559e-03 1e-99 1.663099e+00 1e-99 1e-99
#TIME: 63.108941
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 1.915327e-02 1e-99 3.104679e-01 1e-99 1e-99
7.500e+07 1.789872e-02 1e-99 3.211739e-01 1e-99 1e-99
1.250e+08 1.626765e-02 1e-99 3.239937e-01 1e-99 1e-99
1.750e+08 1.492913e-02 1e-99 3.260345e-01 1e-99 1e-99
2.250e+08 1.380663e-02 1e-99 3.253012e-01 1e-99 1e-99
2.750e+08 1.286768e-02 1e-99 3.209195e-01 1e-99 1e-99
3.250e+08 1.211425e-02 1e-99 3.144821e-01 1e-99 1e-99
3.750e+08 1.150363e-02 1e-99 3.058794e-01 1e-99 1e-99
4.250e+08 1.101705e-02 1e-99 2.967294e-01 1e-99 1e-99
4.750e+08 1.061156e-02 1e-99 2.856373e-01 1e-99 1e-99
5.250e+08 1.027136e-02 1e-99 2.732634e-01 1e-99 1e-99
5.750e+08 9.992714e-03 1e-99 2.622181e-01 1e-99 1e-99
6.250e+08 9.749681e-03 1e-99 2.503029e-01 1e-99 1e-99
6.750e+08 9.588176e-03 1e-99 2.454377e-01 1e-99 1e-99
7.250e+08 9.783999e-03 1e-99 2.325173e-01 1e-99 1e-99
7.750e+08 1.030774e-02 1e-99 2.157555e-01 1e-99 1e-99
8.250e+08 1.094608e-02 1e-99 1.997155e-01 1e-99 1e-99
8.750e+08 1.141140e-02 1e-99 1.844524e-01 1e-99 1e-99
9.250e+08 1.144072e-02 1e-99 1.699982e-01 1e-99 1e-99
9.750e+08 1.102404e-02 1e-99 1.555375e-01 1e-99 1e-99
1.025e+09 1.049658e-02 1e-99 1.426305e-01 1e-99 1e-99
1.075e+09 1.003391e-02 1e-99 1.310514e-01 1e-99 1e-99
1.125e+09 9.651885e-03 1e-99 1.194663e-01 1e-99 1e-99
1.175e+09 9.135735e-03 1e-99 1.056986e-01 1e-99 1e-99
1.225e+09 7.713581e-03 1e-99 8.364425e-02 1e-99 1e-99
1.275e+09 4.981061e-03 1e-99 7.338389e-02 1e-99 1e-99
1.325e+09 3.718938e-03 1e-99 8.179641e-02 1e-99 1e-99
1.375e+09 2.730498e-03 1e-99 9.078056e-02 1e-99 1e-99
1.425e+09 2.028144e-03 1e-99 1.004415e-01 1e-99 1e-99
1.475e+09 1.715470e-03 1e-99 1.120744e-01 1e-99 1e-99
1.525e+09 1.421184e-03 1e-99 1.240888e-01 1e-99 1e-99
1.575e+09 1.264298e-03 1e-99 1.378595e-01 1e-99 1e-99
1.625e+09 1.143817e-03 1e-99 1.524856e-01 1e-99 1e-99
1.675e+09 1.086496e-03 1e-99 1.693178e-01 1e-99 1e-99
1.725e+09 1.048867e-03 1e-99 1.875212e-01 1e-99 1e-99
1.775e+09 1.033287e-03 1e-99 2.080537e-01 1e-99 1e-99
1.825e+09 1.026405e-03 1e-99 2.309030e-01 1e-99 1e-99
1.875e+09 1.024997e-03 1e-99 2.572031e-01 1e-99 1e-99
1.925e+09 1.010437e-03 1e-99 2.767266e-01 1e-99 1e-99
1.975e+09 1.007495e-03 1e-99 3.033212e-01 1e-99 1e-99
2.025e+09 1.003962e-03 1e-99 3.301822e-01 1e-99 1e-99
2.075e+09 1.007043e-03 1e-99 3.703104e-01 1e-99 1e-99
2.125e+09 1.003698e-03 1e-99 3.999745e-01 1e-99 1e-99
2.175e+09 1.001133e-03 1e-99 4.290699e-01 1e-99 1e-99
2.225e+09 1.005110e-03 1e-99 4.834141e-01 1e-99 1e-99
2.275e+09 1.005071e-03 1e-99 5.224785e-01 1e-99 1e-99
2.325e+09 1.007110e-03 1e-99 5.722440e-01 1e-99 1e-99
2.375e+09 1.006240e-03 1e-99 6.004912e-01 1e-99 1e-99
2.425e+09 1.006610e-03 1e-99 6.320439e-01 1e-99 1e-99
2.475e+09 1.003452e-03 1e-99 6.216753e-01 1e-99 1e-99
2.525e+09 1.004825e-03 1e-99 6.504020e-01 1e-99 1e-99
2.575e+09 1.003056e-03 1e-99 6.356170e-01 1e-99 1e-99
2.625e+09 1.002149e-03 1e-99 6.237254e-01 1e-99 1e-99
2.675e+09 1.001052e-03 1e-99 6.029609e-01 1e-99 1e-99
2.725e+09 1.002001e-03 1e-99 6.090358e-01 1e-99 1e-99
2.775e+09 1.006918e-03 1e-99 6.697205e-01 1e-99 1e-99
2.825e+09 1.005669e-03 1e-99 6.397949e-01 1e-99 1e-99
2.875e+09 1.006775e-03 1e-99 6.402532e-01 1e-99 1e-99
2.925e+09 1.008992e-03 1e-99 6.523508e-01 1e-99 1e-99
2.975e+09 1.010252e-03 1e-99 6.495029e-01 1e-99 1e-99
3.025e+09 1.011888e-03 1e-99 6.487935e-01 1e-99 1e-99
3.075e+09 1.018204e-03 1e-99 6.882212e-01 1e-99 1e-99
3.125e+09 1.019866e-03 1e-99 6.807171e-01 1e-99 1e-99
3.175e+09 1.020230e-03 1e-99 6.626201e-01 1e-99 1e-99
3.225e+09 1.031103e-03 1e-99 7.108189e-01 1e-99 1e-99
3.275e+09 1.037666e-03 1e-99 7.215119e-01 1e-99 1e-99
3.325e+09 1.039700e-03 1e-99 7.074931e-01 1e-99 1e-99
3.375e+09 1.049552e-03 1e-99 7.230090e-01 1e-99 1e-99
3.425e+09 1.060709e-03 1e-99 7.356026e-01 1e-99 1e-99
3.475e+09 1.034848e-03 1e-99 6.214943e-01 1e-99 1e-99
3.525e+09 1.054985e-03 1e-99 6.714188e-01 1e-99 1e-99
3.575e+09 1.236241e-03 1e-99 9.694703e-01 1e-99 1e-99
3.625e+09 1.116702e-03 1e-99 7.662450e-01 1e-99 1e-99
3.675e+09 1.197248e-03 1e-99 8.646490e-01 1e-99 1e-99
3.725e+09 1.339135e-03 1e-99 9.983985e-01 1e-99 1e-99
3.775e+09 1.197994e-03 1e-99 8.226162e-01 1e-99 1e-99
3.825e+09 1.683510e-03 1e-99 1.228925e+00 1e-99 1e-99
3.875e+09 1.872553e-03 1e-99 1.333378e+00 1e-99 1e-99
3.925e+09 1.562383e-03 1e-99 1.107318e+00 1e-99 1e-99
3.975e+09 2.579367e-03 1e-99 1.707460e+00 1e-99 1e-99
4.025e+09 2.356509e-03 1e-99 1.583183e+00 1e-99 1e-99
#TIME: 64.108941
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 1.781115e-02 1e-99 2.951133e-01 1e-99 1e-99
7.500e+07 1.681886e-02 1e-99 3.066824e-01 1e-99 1e-99
1.250e+08 1.547042e-02 1e-99 3.104027e-01 1e-99 1e-99
1.750e+08 1.438684e-02 1e-99 3.148789e-01 1e-99 1e-99
2.250e+08 1.336086e-02 1e-99 3.126956e-01 1e-99 1e-99
2.750e+08 1.257248e-02 1e-99 3.110900e-01 1e-99 1e-99
3.250e+08 1.189425e-02 1e-99 3.053631e-01 1e-99 1e-99
3.750e+08 1.133304e-02 1e-99 2.970478e-01 1e-99 1e-99
4.250e+08 1.088456e-02 1e-99 2.885381e-01 1e-99 1e-99
4.750e+08 1.050503e-02 1e-99 2.778333e-01 1e-99 1e-99
5.250e+08 1.018090e-02 1e-99 2.653223e-01 1e-99 1e-99
5.750e+08 9.917380e-03 1e-99 2.548601e-01 1e-99 1e-99
6.250e+08 9.684283e-03 1e-99 2.430858e-01 1e-99 1e-99
6.750e+08 9.536860e-03 1e-99 2.403733e-01 1e-99 1e-99
7.250e+08 9.736071e-03 1e-99 2.281075e-01 1e-99 1e-99
7.750e+08 1.025903e-02 1e-99 2.127041e-01 1e-99 1e-99
8.250e+08 1.086845e-02 1e-99 1.963852e-01 1e-99 1e-99
8.750e+08 1.130087e-02 1e-99 1.831388e-01 1e-99 1e-99
9.250e+08 1.126285e-02 1e-99 1.692477e-01 1e-99 1e-99
9.750e+08 1.083812e-02 1e-99 1.556309e-01 1e-99 1e-99
1.025e+09 1.034763e-02 1e-99 1.436355e-01 1e-99 1e-99
1.075e+09 9.946738e-03 1e-99 1.329756e-01 1e-99 1e-99
1.125e+09 9.592190e-03 1e-99 1.220232e-01 1e-99 1e-99
1.175e+09 9.058495e-03 1e-99 1.080391e-01 1e-99 1e-99
1.225e+09 7.289622e-03 1e-99 8.574882e-02 1e-99 1e-99
1.275e+09 4.418526e-03 1e-99 7.435531e-02 1e-99 1e-99
1.325e+09 3.142456e-03 1e-99 8.247214e-02 1e-99 1e-99
1.375e+09 2.304760e-03 1e-99 9.139825e-02 1e-99 1e-99
1.425e+09 1.862529e-03 1e-99 1.017835e-01 1e-99 1e-99
1.475e+09 1.469723e-03 1e-99 1.124236e-01 1e-99 1e-99
1.525e+09 1.272927e-03 1e-99 1.246947e-01 1e-99 1e-99
1.575e+09 1.132689e-03 1e-99 1.378028e-01 1e-99 1e-99
1.625e+09 1.080776e-03 1e-99 1.533250e-01 1e-99 1e-99
1.675e+09 1.049022e-03 1e-99 1.704985e-01 1e-99 1e-99
1.725e+09 1.035313e-03 1e-99 1.897677e-01 1e-99 1e-99
1.775e+09 1.026326e-03 1e-99 2.106739e-01 1e-99 1e-99
1.825e+09 1.012582e-03 1e-99 2.305693e-01 1e-99 1e-99
1.875e+09 1.009230e-03 1e-99 2.535662e-01 1e-99 1e-99
1.925e+09 1.004757e-03 1e-99 2.767425e-01 1e-99 1e-99
1.975e+09 1.001730e-03 1e-99 3.017450e-01 1e-99 1e-99
2.025e+09 9.983163e-04 1e-99 3.269382e-01 1e-99 1e-99
2.075e+09 9.969095e-04 1e-99 3.552087e-01 1e-99 1e-99
2.125e+09 9.964829e-04 1e-99 3.857849e-01 1e-99 1e-99
2.175e+09 9.971145e-04 1e-99 4.197601e-01 1e-99 1e-99
2.225e+09 9.970033e-04 1e-99 4.506254e-01 1e-99 1e-99
2.275e+09 9.972933e-04 1e-99 4.811430e-01 1e-99 1e-99
2.325e+09 9.981230e-04 1e-99 5.126175e-01 1e-99 1e-99
2.375e+09 9.980632e-04 1e-99 5.337899e-01 1e-99 1e-99
2.425e+09 9.959631e-04 1e-99 5.291984e-01 1e-99 1e-99
2.475e+09 9.979800e-04 1e-99 5.596204e-01 1e-99 1e-99
2.525e+09 1.000411e-03 1e-99 5.955878e-01 1e-99 1e-99
2.575e+09 9.969916e-04 1e-99 5.516822e-01 1e-99 1e-99
2.625e+09 9.980313e-04 1e-99 5.613980e-01 1e-99 1e-99
2.675e+09 1.000679e-03 1e-99 5.937664e-01 1e-99 1e-99
2.725e+09 1.000181e-03 1e-99 5.766091e-01 1e-99 1e-99
2.775e+09 9.982693e-04 1e-99 5.340135e-01 1e-99 1e-99
2.825e+09 1.000727e-03 1e-99 5.593623e-01 1e-99 1e-99
2.875e+09 1.001355e-03 1e-99 5.542513e-01 1e-99 1e-99
2.925e+09 1.005091e-03 1e-99 5.950933e-01 1e-99 1e-99
2.975e+09 1.005705e-03 1e-99 5.864908e-01 1e-99 1e-99
3.025e+09 1.003810e-03 1e-99 5.420536e-01 1e-99 1e-99
3.075e+09 1.007428e-03 1e-99 5.731913e-01 1e-99 1e-99
3.125e+09 1.013352e-03 1e-99 6.186633e-01 1e-99 1e-99
3.175e+09 1.018910e-03 1e-99 6.463188e-01 1e-99 1e-99
3.225e+09 1.019988e-03 1e-99 6.342494e-01 1e-99 1e-99
3.275e+09 1.014876e-03 1e-99 5.759613e-01 1e-99 1e-99
3.325e+09 1.037611e-03 1e-99 6.912376e-01 1e-99 1e-99
3.375e+09 1.050490e-03 1e-99 7.190456e-01 1e-99 1e-99
3.425e+09 1.113174e-03 1e-99 8.572153e-01 1e-99 1e-99
3.475e+09 1.097489e-03 1e-99 7.958772e-01 1e-99 1e-99
3.525e+09 1.059227e-03 1e-99 6.770822e-01 1e-99 1e-99
3.575e+09 1.051950e-03 1e-99 6.349810e-01 1e-99 1e-99
3.625e+09 1.141465e-03 1e-99 8.006078e-01 1e-99 1e-99
3.675e+09 1.145519e-03 1e-99 7.841403e-01 1e-99 1e-99
3.725e+09 1.225617e-03 1e-99 8.691120e-01 1e-99 1e-99
3.775e+09 1.336598e-03 1e-99 9.644830e-01 1e-99 1e-99
3.825e+09 1.434392e-03 1e-99 1.031307e+00 1e-99 1e-99
3.875e+09 1.383322e-03 1e-99 9.713997e-01 1e-99 1e-99
3.925e+09 1.875258e-03 1e-99 1.310479e+00 1e-99 1e-99
3.975e+09 2.022799e-03 1e-99 1.390328e+00 1e-99 1e-99
4.025e+09 2.062507e-03 1e-99 1.410969e+00 1e-99 1e-99
#TIME: 65.108941
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 1.700668e-02 1e-99 2.863609e-01 1e-99 1e-99
7.500e+07 1.597360e-02 1e-99 2.941958e-01 1e-99 1e-99
1.250e+08 1.490289e-02 1e-99 3.006896e-01 1e-99 1e-99
1.750e+08 1.389670e-02 1e-99 3.034737e-01 1e-99 1e-99
2.250e+08 1.299564e-02 1e-99 3.018132e-01 1e-99 1e-99
2.750e+08 1.229582e-02 1e-99 3.008117e-01 1e-99 1e-99
3.250e+08 1.168376e-02 1e-99 2.956450e-01 1e-99 1e-99
3.750e+08 1.116917e-02 1e-99 2.877104e-01 1e-99 1e-99
4.250e+08 1.074978e-02 1e-99 2.790314e-01 1e-99 1e-99
4.750e+08 1.040071e-02 1e-99 2.695177e-01 1e-99 1e-99
5.250e+08 1.010357e-02 1e-99 2.590800e-01 1e-99 1e-99
5.750e+08 9.851122e-03 1e-99 2.488291e-01 1e-99 1e-99
6.250e+08 9.633051e-03 1e-99 2.388235e-01 1e-99 1e-99
6.750e+08 9.491077e-03 1e-99 2.363907e-01 1e-99 1e-99
7.250e+08 9.687602e-03 1e-99 2.231230e-01 1e-99 1e-99
7.750e+08 1.020624e-02 1e-99 2.087690e-01 1e-99 1e-99
8.250e+08 1.079658e-02 1e-99 1.940517e-01 1e-99 1e-99
8.750e+08 1.117336e-02 1e-99 1.816525e-01 1e-99 1e-99
9.250e+08 1.107704e-02 1e-99 1.685094e-01 1e-99 1e-99
9.750e+08 1.064733e-02 1e-99 1.557210e-01 1e-99 1e-99
1.025e+09 1.021976e-02 1e-99 1.448084e-01 1e-99 1e-99
1.075e+09 9.864955e-03 1e-99 1.351063e-01 1e-99 1e-99
1.125e+09 9.532300e-03 1e-99 1.245485e-01 1e-99 1e-99
1.175e+09 8.869814e-03 1e-99 1.108618e-01 1e-99 1e-99
1.225e+09 7.028308e-03 1e-99 8.749982e-02 1e-99 1e-99
1.275e+09 4.176412e-03 1e-99 7.568923e-02 1e-99 1e-99
1.325e+09 2.954717e-03 1e-99 8.387359e-02 1e-99 1e-99
1.375e+09 2.106771e-03 1e-99 9.263255e-02 1e-99 1e-99
1.425e+09 1.615257e-03 1e-99 1.024277e-01 1e-99 1e-99
1.475e+09 1.374113e-03 1e-99 1.138258e-01 1e-99 1e-99
1.525e+09 1.167353e-03 1e-99 1.255228e-01 1e-99 1e-99
1.575e+09 1.084014e-03 1e-99 1.393558e-01 1e-99 1e-99
1.625e+09 1.060692e-03 1e-99 1.555513e-01 1e-99 1e-99
1.675e+09 1.027198e-03 1e-99 1.726743e-01 1e-99 1e-99
1.725e+09 1.024772e-03 1e-99 1.921352e-01 1e-99 1e-99
1.775e+09 1.011826e-03 1e-99 2.116807e-01 1e-99 1e-99
1.825e+09 1.005370e-03 1e-99 2.322421e-01 1e-99 1e-99
1.875e+09 1.001579e-03 1e-99 2.538716e-01 1e-99 1e-99
1.925e+09 9.997655e-04 1e-99 2.773580e-01 1e-99 1e-99
1.975e+09 9.944886e-04 1e-99 2.997073e-01 1e-99 1e-99
2.025e+09 9.920306e-04 1e-99 3.241727e-01 1e-99 1e-99
2.075e+09 9.929807e-04 1e-99 3.530049e-01 1e-99 1e-99
2.125e+09 9.920710e-04 1e-99 3.797128e-01 1e-99 1e-99
2.175e+09 9.862782e-04 1e-99 3.923865e-01 1e-99 1e-99
2.225e+09 9.901313e-04 1e-99 4.254711e-01 1e-99 1e-99
2.275e+09 9.891245e-04 1e-99 4.414426e-01 1e-99 1e-99
2.325e+09 9.897102e-04 1e-99 4.596724e-01 1e-99 1e-99
2.375e+09 9.896753e-04 1e-99 4.703382e-01 1e-99 1e-99
2.425e+09 9.917709e-04 1e-99 4.919307e-01 1e-99 1e-99
2.475e+09 9.913815e-04 1e-99 4.914353e-01 1e-99 1e-99
2.525e+09 9.943440e-04 1e-99 5.196140e-01 1e-99 1e-99
2.575e+09 9.936504e-04 1e-99 5.078368e-01 1e-99 1e-99
2.625e+09 9.946731e-04 1e-99 5.125831e-01 1e-99 1e-99
2.675e+09 9.938310e-04 1e-99 4.918430e-01 1e-99 1e-99
2.725e+09 9.981852e-04 1e-99 5.411956e-01 1e-99 1e-99
2.775e+09 9.974093e-04 1e-99 5.160200e-01 1e-99 1e-99
2.825e+09 9.982447e-04 1e-99 5.144801e-01 1e-99 1e-99
2.875e+09 1.001328e-03 1e-99 5.488406e-01 1e-99 1e-99
2.925e+09 1.002292e-03 1e-99 5.478958e-01 1e-99 1e-99
2.975e+09 1.003614e-03 1e-99 5.512077e-01 1e-99 1e-99
3.025e+09 1.008046e-03 1e-99 5.935098e-01 1e-99 1e-99
3.075e+09 1.005634e-03 1e-99 5.448371e-01 1e-99 1e-99
3.125e+09 1.008839e-03 1e-99 5.663038e-01 1e-99 1e-99
3.175e+09 1.020907e-03 1e-99 6.549863e-01 1e-99 1e-99
3.225e+09 1.019704e-03 1e-99 6.261994e-01 1e-99 1e-99
3.275e+09 1.028109e-03 1e-99 6.590526e-01 1e-99 1e-99
3.325e+09 1.013645e-03 1e-99 5.433015e-01 1e-99 1e-99
3.375e+09 1.013319e-03 1e-99 5.244929e-01 1e-99 1e-99
3.425e+09 1.035498e-03 1e-99 6.321639e-01 1e-99 1e-99
3.475e+09 1.024408e-03 1e-99 5.617412e-01 1e-99 1e-99
3.525e+09 1.031073e-03 1e-99 5.748323e-01 1e-99 1e-99
3.575e+09 1.035786e-03 1e-99 5.756454e-01 1e-99 1e-99
3.625e+09 1.071896e-03 1e-99 6.615484e-01 1e-99 1e-99
3.675e+09 1.113672e-03 1e-99 7.254875e-01 1e-99 1e-99
3.725e+09 1.089414e-03 1e-99 6.626679e-01 1e-99 1e-99
3.775e+09 1.114975e-03 1e-99 6.925645e-01 1e-99 1e-99
3.825e+09 1.256181e-03 1e-99 8.588820e-01 1e-99 1e-99
3.875e+09 1.367348e-03 1e-99 9.510484e-01 1e-99 1e-99
3.925e+09 1.768086e-03 1e-99 1.235005e+00 1e-99 1e-99
3.975e+09 1.401683e-03 1e-99 9.627025e-01 1e-99 1e-99
4.025e+09 1.673332e-03 1e-99 1.163022e+00 1e-99 1e-99
#TIME: 66.108941
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 1.595795e-02 1e-99 2.704499e-01 1e-99 1e-99
7.500e+07 1.531002e-02 1e-99 2.837096e-01 1e-99 1e-99
1.250e+08 1.437715e-02 1e-99 2.903955e-01 1e-99 1e-99
1.750e+08 1.348480e-02 1e-99 2.932059e-01 1e-99 1e-99
2.250e+08 1.270988e-02 1e-99 2.934098e-01 1e-99 1e-99
2.750e+08 1.206567e-02 1e-99 2.921659e-01 1e-99 1e-99
3.250e+08 1.150067e-02 1e-99 2.869737e-01 1e-99 1e-99
3.750e+08 1.103257e-02 1e-99 2.802122e-01 1e-99 1e-99
4.250e+08 1.064005e-02 1e-99 2.718721e-01 1e-99 1e-99
4.750e+08 1.031141e-02 1e-99 2.628217e-01 1e-99 1e-99
5.250e+08 1.002859e-02 1e-99 2.526760e-01 1e-99 1e-99
5.750e+08 9.782180e-03 1e-99 2.416355e-01 1e-99 1e-99
6.250e+08 9.579624e-03 1e-99 2.335456e-01 1e-99 1e-99
6.750e+08 9.440414e-03 1e-99 2.304828e-01 1e-99 1e-99
7.250e+08 9.646508e-03 1e-99 2.198605e-01 1e-99 1e-99
7.750e+08 1.016085e-02 1e-99 2.062532e-01 1e-99 1e-99
8.250e+08 1.073194e-02 1e-99 1.925921e-01 1e-99 1e-99
8.750e+08 1.103503e-02 1e-99 1.802088e-01 1e-99 1e-99
9.250e+08 1.090394e-02 1e-99 1.680187e-01 1e-99 1e-99
9.750e+08 1.051261e-02 1e-99 1.562813e-01 1e-99 1e-99
1.025e+09 1.012417e-02 1e-99 1.461785e-01 1e-99 1e-99
1.075e+09 9.810701e-03 1e-99 1.371967e-01 1e-99 1e-99
1.125e+09 9.462617e-03 1e-99 1.271254e-01 1e-99 1e-99
1.175e+09 8.726940e-03 1e-99 1.130885e-01 1e-99 1e-99
1.225e+09 6.489561e-03 1e-99 8.915503e-02 1e-99 1e-99
1.275e+09 3.324244e-03 1e-99 7.594498e-02 1e-99 1e-99
1.325e+09 2.502100e-03 1e-99 8.448492e-02 1e-99 1e-99
1.375e+09 1.786147e-03 1e-99 9.314381e-02 1e-99 1e-99
1.425e+09 1.502365e-03 1e-99 1.037518e-01 1e-99 1e-99
1.475e+09 1.222435e-03 1e-99 1.143777e-01 1e-99 1e-99
1.525e+09 1.103773e-03 1e-99 1.269332e-01 1e-99 1e-99
1.575e+09 1.052420e-03 1e-99 1.414918e-01 1e-99 1e-99
1.625e+09 1.033560e-03 1e-99 1.578150e-01 1e-99 1e-99
1.675e+09 1.014291e-03 1e-99 1.761457e-01 1e-99 1e-99
1.725e+09 1.011273e-03 1e-99 1.946997e-01 1e-99 1e-99
1.775e+09 1.003761e-03 1e-99 2.146309e-01 1e-99 1e-99
1.825e+09 9.990532e-04 1e-99 2.350344e-01 1e-99 1e-99
1.875e+09 9.968833e-04 1e-99 2.562412e-01 1e-99 1e-99
1.925e+09 9.889434e-04 1e-99 2.779765e-01 1e-99 1e-99
1.975e+09 9.883164e-04 1e-99 3.006705e-01 1e-99 1e-99
2.025e+09 9.846851e-04 1e-99 3.230437e-01 1e-99 1e-99
2.075e+09 9.837812e-04 1e-99 3.459264e-01 1e-99 1e-99
