#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 290
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5 Ca6 Ca7
2.657500E+04 4.104144E-14 3.367934E-05 9.999663E-01 1.986195E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.662500E+04 4.067085E-14 3.361827E-05 9.999664E-01 1.953789E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.667500E+04 4.038076E-14 3.361971E-05 9.999664E-01 1.879024E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.672500E+04 3.986030E-14 3.347413E-05 9.999665E-01 1.866024E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.677500E+04 3.934051E-14 3.334141E-05 9.999667E-01 1.829184E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.682500E+04 3.897983E-14 3.329130E-05 9.999667E-01 1.779165E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.687500E+04 3.851431E-14 3.317996E-05 9.999668E-01 1.743951E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.692500E+04 3.794662E-14 3.299212E-05 9.999670E-01 1.745960E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.697500E+04 3.736854E-14 3.279343E-05 9.999672E-01 1.751929E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.702500E+04 3.702274E-14 3.273564E-05 9.999673E-01 1.714358E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.707500E+04 3.646473E-14 3.255175E-05 9.999674E-01 1.704767E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.712500E+04 3.607476E-14 3.246464E-05 9.999675E-01 1.672887E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.717500E+04 3.578146E-14 3.242812E-05 9.999676E-01 1.636740E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.722500E+04 3.556092E-14 3.244361E-05 9.999676E-01 1.579035E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.727500E+04 3.486381E-14 3.216006E-05 9.999678E-01 1.595349E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.732500E+04 3.431618E-14 3.196014E-05 9.999680E-01 1.597340E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.737500E+04 3.385551E-14 3.182398E-05 9.999682E-01 1.569029E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.742500E+04 3.351686E-14 3.175817E-05 9.999682E-01 1.530050E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.747500E+04 3.314513E-14 3.166881E-05 9.999683E-01 1.497404E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.752500E+04 3.273495E-14 3.154869E-05 9.999685E-01 1.476283E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.757500E+04 3.237159E-14 3.146033E-05 9.999685E-01 1.444021E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
