#NTIMES:     39
#NSTAGES:     5
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           ca1           ca2           ca3           ca4           ca5
    2.619270E+04    1.0000E-99    7.7593E-02    9.2241E-01    1.7593E-21    1.5709E-22
    2.691789E+04    1.0000E-99    9.9156E-02    9.0084E-01    1.7279E-21    1.5594E-22
    2.764646E+04    1.0000E-99    1.2239E-01    8.7761E-01    1.6986E-21    1.5426E-22
    2.837780E+04    1.0000E-99    1.4360E-01    8.5640E-01    1.6794E-21    1.5268E-22
    2.911106E+04    1.0000E-99    1.6022E-01    8.3978E-01    1.6734E-21    1.5168E-22
    2.984544E+04    1.0000E-99    1.7007E-01    8.2993E-01    1.6834E-21    1.5167E-22
    3.058043E+04    1.0000E-99    1.7256E-01    8.2744E-01    1.7103E-21    1.5275E-22
    3.131582E+04    1.0000E-99    1.7127E-01    8.2873E-01    1.7458E-21    1.5426E-22
    3.205161E+04    1.0000E-99    1.7131E-01    8.2869E-01    1.7762E-21    1.5525E-22
    3.278791E+04    1.0000E-99    1.7578E-01    8.2422E-01    1.7910E-21    1.5509E-22
    3.352492E+04    1.0000E-99    1.8506E-01    8.1494E-01    1.7859E-21    1.5364E-22
    3.426300E+04    1.0000E-99    1.9848E-01    8.0152E-01    1.7610E-21    1.5091E-22
    3.500270E+04    1.0000E-99    2.1641E-01    7.8359E-01    1.7158E-21    1.4675E-22
    3.574474E+04    1.0000E-99    2.3982E-01    7.6018E-01    1.6503E-21    1.4087E-22
    3.649005E+04    1.0000E-99    2.7123E-01    7.2877E-01    1.5614E-21    1.3278E-22
    3.723979E+04    1.0000E-99    3.1231E-01    6.8769E-01    1.4503E-21    1.2225E-22
    3.799541E+04    1.0000E-99    3.6575E-01    6.3425E-01    1.3169E-21    1.0897E-22
    3.875880E+04    1.0000E-99    4.3143E-01    5.6857E-01    1.1713E-21    9.3438E-23
    3.953265E+04    1.0000E-99    5.0980E-01    4.9020E-01    1.0232E-21    7.6229E-23
    3.983682E+04    1.0000E-99    5.3464E-01    4.6536E-01    9.8369E-22    7.0673E-23
    4.003960E+04    1.0000E-99    5.5232E-01    4.4768E-01    9.5557E-22    6.6891E-23
    4.017479E+04    1.0000E-99    5.6435E-01    4.3565E-01    9.3315E-22    6.4354E-23
    4.026492E+04    1.0000E-99    5.7633E-01    4.2367E-01    9.1017E-22    6.2072E-23
    4.032440E+04    1.0000E-99    6.0165E-01    3.9835E-01    8.5409E-22    5.7167E-23
    4.032500E+04    1.0000E-99    6.0213E-01    3.9787E-01    8.5265E-22    5.7071E-23
#TIME:     3.190
#NVEL: 100
#vel_mid[km/s]           ca1           ca2           ca3           ca4           ca5
    1.025000E+03    1.0000E-99    1.8957E-21    7.5313E-15    4.5742E-07    1.0000E+00
    1.037976E+03    1.0000E-99    1.8791E-21    7.4888E-15    4.5599E-07    1.0000E+00
    1.063929E+03    1.0000E-99    1.8285E-21    7.3475E-15    4.5183E-07    1.0000E+00
    1.115835E+03    1.0000E-99    1.7599E-21    7.1657E-15    4.4650E-07    1.0000E+00
    1.200831E+03    1.0000E-99    1.7005E-21    7.0276E-15    4.4313E-07    1.0000E+00
    1.292302E+03    1.0000E-99    1.6744E-21    7.0033E-15    4.4384E-07    1.0000E+00
    1.390740E+03    1.0000E-99    1.6796E-21    7.0879E-15    4.4851E-07    1.0000E+00
    1.496676E+03    1.0000E-99    1.7148E-21    7.2810E-15    4.5714E-07    1.0000E+00
    1.610682E+03    1.0000E-99    1.7747E-21    7.5707E-15    4.6926E-07    1.0000E+00
    1.733372E+03    1.0000E-99    1.8698E-21    7.9942E-15    4.8609E-07    1.0000E+00
    1.865407E+03    1.0000E-99    2.0084E-21    8.5837E-15    5.0852E-07    1.0000E+00
    2.007500E+03    1.0000E-99    2.1928E-21    9.3544E-15    5.3676E-07    1.0000E+00
    2.160417E+03    1.0000E-99    2.4284E-21    1.0333E-14    5.7124E-07    1.0000E+00
    2.324981E+03    1.0000E-99    2.7197E-21    1.1549E-14    6.1242E-07    1.0000E+00
    2.502081E+03    1.0000E-99    3.1101E-21    1.3159E-14    6.6428E-07    1.0000E+00
    2.692671E+03    1.0000E-99    3.6094E-21    1.5226E-14    7.2751E-07    1.0000E+00
    2.897779E+03    1.0000E-99    4.2638E-21    1.7940E-14    8.0578E-07    1.0000E+00
    3.118510E+03    1.0000E-99    5.1304E-21    2.1552E-14    9.0335E-07    1.0000E+00
    3.356055E+03    1.0000E-99    6.3038E-21    2.6476E-14    1.0269E-06    1.0000E+00
    3.611695E+03    1.0000E-99    7.9524E-21    3.3433E-14    1.1872E-06    1.0000E+00
    3.886807E+03    1.0000E-99    1.0336E-20    4.3574E-14    1.3995E-06    1.0000E+00
    4.182875E+03    1.0000E-99    1.3877E-20    5.8825E-14    1.6857E-06    1.0000E+00
    4.501496E+03    1.0000E-99    1.9355E-20    8.2764E-14    2.0821E-06    1.0000E+00
    4.844387E+03    1.0000E-99    2.8212E-20    1.2220E-13    2.6477E-06    1.0000E+00
    5.213396E+03    1.0000E-99    4.3579E-20    1.9202E-13    3.4952E-06    1.0000E+00
    5.610514E+03    1.0000E-99    7.3060E-20    3.2874E-13    4.8568E-06    1.0000E+00
    6.037882E+03    1.0000E-99    1.4154E-19    6.5021E-13    7.3572E-06    9.9999E-01
    6.497803E+03    1.0000E-99    3.5541E-19    1.6529E-12    1.2938E-05    9.9999E-01
    6.992758E+03    1.0000E-99    1.2145E-18    5.6595E-12    2.6933E-05    9.9997E-01
    7.470372E+03    1.0000E-99    4.7786E-18    2.2109E-11    5.9777E-05    9.9994E-01
    7.926119E+03    1.0000E-99    2.1294E-17    9.7141E-11    1.4064E-04    9.9986E-01
    8.327218E+03    1.0000E-99    9.7240E-17    4.3698E-10    3.3342E-04    9.9967E-01
    8.702978E+03    1.0000E-99    5.1315E-16    2.2733E-09    8.5573E-04    9.9914E-01
    9.042664E+03    1.0000E-99    3.0731E-15    1.3457E-08    2.3577E-03    9.9764E-01
    9.369912E+03    1.0000E-99    2.5345E-14    1.0932E-07    7.7491E-03    9.9225E-01
    9.651602E+03    1.0000E-99    2.4120E-13    1.0117E-06    2.7180E-02    9.7282E-01
    9.900591E+03    1.0000E-99    2.4784E-12    9.9998E-06    9.6452E-02    9.0354E-01
    1.013223E+04    1.0000E-99    2.3649E-11    9.1620E-05    3.0218E-01    6.9773E-01
    1.033760E+04    1.0000E-99    1.3903E-10    5.2069E-04    6.2020E-01    3.7928E-01
    1.054537E+04    1.0000E-99    5.8816E-10    2.1315E-03    8.6755E-01    1.3032E-01
    1.075487E+04    1.0000E-99    2.1212E-09    7.4326E-03    9.6039E-01    3.2178E-02
    1.096068E+04    1.0000E-99    7.6745E-09    2.6007E-02    9.6764E-01    6.3572E-03
    1.115933E+04    1.0000E-99    2.8050E-08    9.2523E-02    9.0644E-01    1.0335E-03
    1.134095E+04    1.0000E-99    8.3041E-08    2.7071E-01    7.2914E-01    1.5341E-04
    1.153457E+04    1.0000E-99    1.8417E-07    6.0019E-01    3.9980E-01    1.4481E-05
    1.172387E+04    1.0000E-99    2.6615E-07    8.5857E-01    1.4143E-01    1.1696E-06
    1.192867E+04    1.0000E-99    3.1706E-07    9.6737E-01    3.2628E-02    8.5250E-08
    1.212844E+04    1.0000E-99    3.5896E-07    9.9335E-01    6.6452E-03    7.6235E-09
    1.235381E+04    1.0000E-99    4.0935E-07    9.9881E-01    1.1860E-03    5.8552E-10
    1.261005E+04    1.0000E-99    4.7223E-07    9.9981E-01    1.8967E-04    4.0669E-11
    1.287282E+04    1.0000E-99    5.5149E-07    9.9997E-01    2.9528E-05    2.7520E-12
    1.318723E+04    1.0000E-99    6.7201E-07    1.0000E+00    3.6871E-06    1.2586E-13
    1.351444E+04    1.0000E-99    8.4922E-07    1.0000E+00    5.7014E-07    8.9189E-15
    1.386899E+04    1.0000E-99    1.1625E-06    1.0000E+00    9.4476E-08    5.7880E-16
    1.423600E+04    1.0000E-99    1.6928E-06    1.0000E+00    1.4933E-08    2.1073E-17
    1.460295E+04    1.0000E-99    2.5578E-06    1.0000E+00    1.8722E-09    3.8104E-19
    1.497211E+04    1.0000E-99    4.0147E-06    1.0000E+00    2.9888E-09    1.4115E-18
    1.532034E+04    1.0000E-99    6.3623E-06    9.9999E-01    7.5704E-09    9.5745E-18
    1.571760E+04    1.0000E-99    1.1026E-05    9.9999E-01    8.0590E-09    1.1351E-17
    1.613097E+04    1.0000E-99    1.9520E-05    9.9998E-01    1.0829E-08    2.1425E-17
    1.660087E+04    1.0000E-99    3.6626E-05    9.9996E-01    4.6846E-08    4.1971E-16
    1.713148E+04    1.0000E-99    7.0830E-05    9.9993E-01    1.1344E-08    2.5740E-17
    1.767898E+04    1.0000E-99    1.3136E-04    9.9987E-01    3.8944E-10    3.1669E-20
    1.826412E+04    1.0000E-99    2.3923E-04    9.9976E-01    3.9701E-20    8.9488E-23
    1.889025E+04    1.0000E-99    4.1555E-04    9.9958E-01    3.5572E-21    9.8631E-23
    1.955040E+04    1.0000E-99    6.8122E-04    9.9932E-01    1.7641E-21    1.0970E-22
    2.023306E+04    1.0000E-99    1.0515E-03    9.9895E-01    1.7302E-21    1.2041E-22
    2.092814E+04    1.0000E-99    1.5131E-03    9.9849E-01    1.7872E-21    1.2925E-22
    2.162974E+04    1.0000E-99    2.0074E-03    9.9799E-01    1.8405E-21    1.3608E-22
    2.233489E+04    1.0000E-99    2.4272E-03    9.9757E-01    1.8881E-21    1.4136E-22
    2.304210E+04    1.0000E-99    2.6801E-03    9.9732E-01    1.9320E-21    1.4559E-22
    2.375061E+04    1.0000E-99    2.7661E-03    9.9723E-01    1.9728E-21    1.4925E-22
    2.446004E+04    1.0000E-99    2.7581E-03    9.9724E-01    2.0097E-21    1.5276E-22
    2.517028E+04    1.0000E-99    2.7425E-03    9.9726E-01    2.0413E-21    1.5639E-22
    2.588136E+04    1.0000E-99    2.8152E-03    9.9718E-01    2.0667E-21    1.6032E-22
    2.659346E+04    1.0000E-99    3.0757E-03    9.9692E-01    2.0855E-21    1.6453E-22
    2.730677E+04    1.0000E-99    3.5783E-03    9.9642E-01    2.0964E-21    1.6868E-22
    2.802136E+04    1.0000E-99    4.2658E-03    9.9573E-01    2.0993E-21    1.7235E-22
    2.873714E+04    1.0000E-99    4.9910E-03    9.9501E-01    2.0963E-21    1.7545E-22
    2.945390E+04    1.0000E-99    5.6792E-03    9.9432E-01    2.0902E-21    1.7811E-22
    3.017126E+04    1.0000E-99    6.3793E-03    9.9362E-01    2.0835E-21    1.8050E-22
    3.088882E+04    1.0000E-99    7.1695E-03    9.9283E-01    2.0779E-21    1.8272E-22
    3.160626E+04    1.0000E-99    8.1238E-03    9.9188E-01    2.0738E-21    1.8479E-22
    3.232348E+04    1.0000E-99    9.3361E-03    9.9066E-01    2.0702E-21    1.8665E-22
    3.304056E+04    1.0000E-99    1.0877E-02    9.8912E-01    2.0653E-21    1.8816E-22
    3.375770E+04    1.0000E-99    1.2686E-02    9.8731E-01    2.0573E-21    1.8925E-22
    3.447519E+04    1.0000E-99    1.4485E-02    9.8551E-01    2.0445E-21    1.8983E-22
    3.519335E+04    1.0000E-99    1.5902E-02    9.8410E-01    2.0260E-21    1.8985E-22
    3.591267E+04    1.0000E-99    1.7127E-02    9.8287E-01    1.9967E-21    1.8905E-22
    3.663383E+04    1.0000E-99    1.8519E-02    9.8148E-01    1.9520E-21    1.8704E-22
    3.735786E+04    1.0000E-99    2.0771E-02    9.7923E-01    1.8865E-21    1.8330E-22
    3.808622E+04    1.0000E-99    2.4773E-02    9.7523E-01    1.7952E-21    1.7715E-22
    3.882088E+04    1.0000E-99    3.2055E-02    9.6795E-01    1.6772E-21    1.6798E-22
    3.956460E+04    1.0000E-99    4.4829E-02    9.5517E-01    1.5352E-21    1.5528E-22
    3.985651E+04    1.0000E-99    5.1067E-02    9.4893E-01    1.4841E-21    1.4992E-22
    4.005111E+04    1.0000E-99    5.6239E-02    9.4376E-01    1.4465E-21    1.4602E-22
    4.018085E+04    1.0000E-99    6.0120E-02    9.3988E-01    1.4188E-21    1.4328E-22
    4.026734E+04    1.0000E-99    6.3480E-02    9.3652E-01    1.3946E-21    1.4108E-22
    4.032442E+04    1.0000E-99    6.8413E-02    9.3159E-01    1.3517E-21    1.3795E-22
    4.032500E+04    1.0000E-99    6.8475E-02    9.3153E-01    1.3507E-21    1.3790E-22
#TIME:     3.510
#NVEL: 100
#vel_mid[km/s]           ca1           ca2           ca3           ca4           ca5
    1.025000E+03    1.0000E-99    2.7860E-21    1.1124E-14    5.8747E-07    1.0000E+00
    1.037977E+03    1.0000E-99    2.7663E-21    1.1081E-14    5.8605E-07    1.0000E+00
    1.063929E+03    1.0000E-99    2.6860E-21    1.0855E-14    5.8031E-07    1.0000E+00
    1.115836E+03    1.0000E-99    2.5827E-21    1.0583E-14    5.7342E-07    1.0000E+00
    1.200831E+03    1.0000E-99    2.4766E-21    1.0336E-14    5.6791E-07    1.0000E+00
    1.292302E+03    1.0000E-99    2.4242E-21    1.0271E-14    5.6811E-07    1.0000E+00
    1.390740E+03    1.0000E-99    2.4188E-21    1.0375E-14    5.7374E-07    1.0000E+00
    1.496676E+03    1.0000E-99    2.4575E-21    1.0645E-14    5.8475E-07    1.0000E+00
    1.610682E+03    1.0000E-99    2.5406E-21    1.1090E-14    6.0135E-07    1.0000E+00
    1.733372E+03    1.0000E-99    2.6723E-21    1.1734E-14    6.2412E-07    1.0000E+00
    1.865407E+03    1.0000E-99    2.8596E-21    1.2611E-14    6.5384E-07    1.0000E+00
    2.007500E+03    1.0000E-99    3.1125E-21    1.3769E-14    6.9151E-07    1.0000E+00
    2.160417E+03    1.0000E-99    3.4448E-21    1.5274E-14    7.3845E-07    1.0000E+00
    2.324981E+03    1.0000E-99    3.8774E-21    1.7225E-14    7.9652E-07    1.0000E+00
    2.502081E+03    1.0000E-99    4.4441E-21    1.9777E-14    8.6867E-07    1.0000E+00
    2.692671E+03    1.0000E-99    5.1896E-21    2.3141E-14    9.5843E-07    1.0000E+00
    2.897779E+03    1.0000E-99    6.1832E-21    2.7643E-14    1.0710E-06    1.0000E+00
    3.118510E+03    1.0000E-99    7.5320E-21    3.3793E-14    1.2140E-06    1.0000E+00
    3.356056E+03    1.0000E-99    9.3790E-21    4.2315E-14    1.3964E-06    1.0000E+00
    3.611694E+03    1.0000E-99    1.2020E-20    5.4621E-14    1.6363E-06    1.0000E+00
    3.886807E+03    1.0000E-99    1.5936E-20    7.3072E-14    1.9595E-06    1.0000E+00
    4.182876E+03    1.0000E-99    2.1827E-20    1.0138E-13    2.3987E-06    1.0000E+00
    4.501496E+03    1.0000E-99    3.1281E-20    1.4762E-13    3.0226E-06    1.0000E+00
    4.844387E+03    1.0000E-99    4.7113E-20    2.2690E-13    3.9341E-06    1.0000E+00
    5.213397E+03    1.0000E-99    7.5579E-20    3.7332E-13    5.3316E-06    9.9999E-01
    5.610514E+03    1.0000E-99    1.3328E-19    6.7765E-13    7.6580E-06    9.9999E-01
    6.037882E+03    1.0000E-99    2.7399E-19    1.4353E-12    1.2053E-05    9.9999E-01
    6.497803E+03    1.0000E-99    7.3691E-19    3.9519E-12    2.2143E-05    9.9998E-01
    6.992758E+03    1.0000E-99    2.7286E-18    1.4845E-11    4.8453E-05    9.9995E-01
    7.470372E+03    1.0000E-99    1.1364E-17    6.2208E-11    1.1162E-04    9.9989E-01
    7.926119E+03    1.0000E-99    5.2383E-17    2.8657E-10    2.6926E-04    9.9973E-01
    8.327218E+03    1.0000E-99    2.4630E-16    1.3434E-09    6.5264E-04    9.9935E-01
    8.702978E+03    1.0000E-99    1.3664E-15    7.4294E-09    1.7327E-03    9.9827E-01
    9.042663E+03    1.0000E-99    8.8650E-15    4.8010E-08    5.0120E-03    9.9499E-01
    9.369911E+03    1.0000E-99    8.2159E-14    4.3785E-07    1.7519E-02    9.8248E-01
    9.651602E+03    1.0000E-99    8.4077E-13    4.3385E-06    6.3043E-02    9.3695E-01
    9.900591E+03    1.0000E-99    8.0354E-12    3.9935E-05    2.0636E-01    7.9360E-01
    1.013223E+04    1.0000E-99    5.7936E-11    2.7816E-04    5.0458E-01    4.9514E-01
    1.033760E+04    1.0000E-99    2.4532E-10    1.1447E-03    7.8360E-01    2.1526E-01
    1.054537E+04    1.0000E-99    8.3410E-10    3.7834E-03    9.2944E-01    6.6778E-02
    1.075488E+04    1.0000E-99    2.7242E-09    1.2004E-02    9.7166E-01    1.6340E-02
    1.096068E+04    1.0000E-99    9.2902E-09    3.9807E-02    9.5691E-01    3.2818E-03
    1.115933E+04    1.0000E-99    3.1069E-08    1.3050E-01    8.6894E-01    5.5380E-04
    1.134096E+04    1.0000E-99    8.0890E-08    3.3767E-01    6.6224E-01    8.6684E-05
    1.153457E+04    1.0000E-99    1.5696E-07    6.5623E-01    3.4376E-01    9.2562E-06
    1.172387E+04    1.0000E-99    2.1255E-07    8.7787E-01    1.2213E-01    9.5783E-07
    1.192868E+04    1.0000E-99    2.4823E-07    9.6998E-01    3.0022E-02    9.4581E-08
    1.212844E+04    1.0000E-99    2.7878E-07    9.9329E-01    6.7126E-03    1.0577E-08
    1.235381E+04    1.0000E-99    3.1497E-07    9.9864E-01    1.3627E-03    1.0248E-09
    1.261004E+04    1.0000E-99    3.5953E-07    9.9975E-01    2.5104E-04    9.4942E-11
    1.287281E+04    1.0000E-99    4.1464E-07    9.9995E-01    4.4993E-05    8.6982E-12
    1.318723E+04    1.0000E-99    4.9620E-07    9.9999E-01    6.7185E-06    6.7024E-13
    1.351443E+04    1.0000E-99    6.0689E-07    1.0000E+00    1.3610E-06    8.1290E-14
    1.386899E+04    1.0000E-99    7.8819E-07    1.0000E+00    3.7706E-07    1.3302E-14
    1.423600E+04    1.0000E-99    1.0802E-06    1.0000E+00    1.1568E-07    1.6709E-15
    1.460294E+04    1.0000E-99    1.5223E-06    1.0000E+00    4.1059E-08    2.4062E-16
    1.497211E+04    1.0000E-99    2.1936E-06    1.0000E+00    2.9425E-08    1.3412E-16
    1.532034E+04    1.0000E-99    3.1579E-06    1.0000E+00    1.7925E-08    5.1852E-17
    1.571760E+04    1.0000E-99    4.9029E-06    1.0000E+00    9.1032E-08    1.3922E-15
    1.613097E+04    1.0000E-99    7.8976E-06    9.9999E-01    8.1846E-08    1.1705E-15
    1.660087E+04    1.0000E-99    1.3481E-05    9.9999E-01    1.7717E-08    5.7232E-17
    1.713148E+04    1.0000E-99    2.3840E-05    9.9998E-01    6.0061E-09    6.8641E-18
    1.767898E+04    1.0000E-99    4.0683E-05    9.9996E-01    2.6058E-13    8.6936E-23
    1.826412E+04    1.0000E-99    6.7894E-05    9.9993E-01    4.0053E-18    8.3807E-23
    1.889026E+04    1.0000E-99    1.1093E-04    9.9989E-01    3.2564E-19    8.8056E-23
    1.955040E+04    1.0000E-99    1.7361E-04    9.9983E-01    3.1266E-20    9.3264E-23
    2.023306E+04    1.0000E-99    2.5442E-04    9.9975E-01    4.8208E-21    9.9428E-23
    2.092814E+04    1.0000E-99    3.4261E-04    9.9966E-01    2.1461E-21    1.0592E-22
    2.162973E+04    1.0000E-99    4.2257E-04    9.9958E-01    1.8178E-21    1.1203E-22
    2.233489E+04    1.0000E-99    4.7931E-04    9.9952E-01    1.7889E-21    1.1734E-22
    2.304210E+04    1.0000E-99    5.0457E-04    9.9950E-01    1.8105E-21    1.2182E-22
    2.375061E+04    1.0000E-99    5.0425E-04    9.9950E-01    1.8404E-21    1.2576E-22
    2.446004E+04    1.0000E-99    4.9392E-04    9.9951E-01    1.8705E-21    1.2961E-22
    2.517028E+04    1.0000E-99    4.8561E-04    9.9951E-01    1.9000E-21    1.3374E-22
    2.588137E+04    1.0000E-99    4.8649E-04    9.9951E-01    1.9293E-21    1.3840E-22
    2.659347E+04    1.0000E-99    5.0395E-04    9.9950E-01    1.9588E-21    1.4379E-22
    2.730677E+04    1.0000E-99    5.4525E-04    9.9945E-01    1.9882E-21    1.5001E-22
    2.802136E+04    1.0000E-99    6.1387E-04    9.9939E-01    2.0141E-21    1.5668E-22
    2.873714E+04    1.0000E-99    7.0694E-04    9.9929E-01    2.0309E-21    1.6301E-22
    2.945390E+04    1.0000E-99    8.1476E-04    9.9919E-01    2.0361E-21    1.6835E-22
    3.017126E+04    1.0000E-99    9.2477E-04    9.9908E-01    2.0328E-21    1.7268E-22
    3.088881E+04    1.0000E-99    1.0298E-03    9.9897E-01    2.0269E-21    1.7631E-22
    3.160626E+04    1.0000E-99    1.1342E-03    9.9887E-01    2.0226E-21    1.7965E-22
    3.232348E+04    1.0000E-99    1.2520E-03    9.9875E-01    2.0202E-21    1.8293E-22
    3.304056E+04    1.0000E-99    1.3992E-03    9.9860E-01    2.0179E-21    1.8616E-22
    3.375770E+04    1.0000E-99    1.5745E-03    9.9843E-01    2.0149E-21    1.8917E-22
    3.447519E+04    1.0000E-99    1.7446E-03    9.9826E-01    2.0130E-21    1.9178E-22
    3.519336E+04    1.0000E-99    1.8654E-03    9.9813E-01    2.0142E-21    1.9393E-22
    3.591267E+04    1.0000E-99    1.9221E-03    9.9808E-01    2.0154E-21    1.9561E-22
    3.663383E+04    1.0000E-99    1.9288E-03    9.9807E-01    2.0103E-21    1.9670E-22
    3.735786E+04    1.0000E-99    1.9055E-03    9.9809E-01    1.9916E-21    1.9691E-22
    3.808621E+04    1.0000E-99    1.8751E-03    9.9812E-01    1.9527E-21    1.9576E-22
    3.882088E+04    1.0000E-99    1.8783E-03    9.9812E-01    1.8897E-21    1.9259E-22
    3.956460E+04    1.0000E-99    1.9508E-03    9.9805E-01    1.8014E-21    1.8650E-22
    3.985651E+04    1.0000E-99    2.0087E-03    9.9799E-01    1.7584E-21    1.8337E-22
    4.005111E+04    1.0000E-99    2.0665E-03    9.9793E-01    1.7265E-21    1.8095E-22
    4.018084E+04    1.0000E-99    2.1083E-03    9.9789E-01    1.7025E-21    1.7919E-22
    4.026734E+04    1.0000E-99    2.1513E-03    9.9785E-01    1.6807E-21    1.7782E-22
    4.032442E+04    1.0000E-99    2.2413E-03    9.9776E-01    1.6433E-21    1.7614E-22
    4.032500E+04    1.0000E-99    2.2455E-03    9.9775E-01    1.6424E-21    1.7612E-22
#TIME:     3.860
#NVEL: 100
#vel_mid[km/s]           ca1           ca2           ca3           ca4           ca5
    1.025000E+03    1.0000E-99    4.2886E-21    1.7471E-14    7.8530E-07    1.0000E+00
    1.037977E+03    1.0000E-99    4.2733E-21    1.7460E-14    7.8434E-07    1.0000E+00
    1.063929E+03    1.0000E-99    4.1340E-21    1.7054E-14    7.7567E-07    1.0000E+00
    1.115836E+03    1.0000E-99    3.9678E-21    1.6613E-14    7.6622E-07    1.0000E+00
    1.200831E+03    1.0000E-99    3.7955E-21    1.6215E-14    7.5871E-07    1.0000E+00
    1.292301E+03    1.0000E-99    3.7050E-21    1.6105E-14    7.5900E-07    1.0000E+00
    1.390740E+03    1.0000E-99    3.6867E-21    1.6267E-14    7.6678E-07    1.0000E+00
    1.496677E+03    1.0000E-99    3.7367E-21    1.6701E-14    7.8214E-07    1.0000E+00
    1.610682E+03    1.0000E-99    3.8563E-21    1.7427E-14    8.0552E-07    1.0000E+00
    1.733371E+03    1.0000E-99    4.0517E-21    1.8484E-14    8.3774E-07    1.0000E+00
    1.865408E+03    1.0000E-99    4.3341E-21    1.9936E-14    8.8002E-07    1.0000E+00
    2.007500E+03    1.0000E-99    4.7232E-21    2.1881E-14    9.3419E-07    1.0000E+00
    2.160417E+03    1.0000E-99    5.2379E-21    2.4427E-14    1.0020E-06    1.0000E+00
    2.324981E+03    1.0000E-99    5.8970E-21    2.7704E-14    1.0851E-06    1.0000E+00
    2.502081E+03    1.0000E-99    6.7896E-21    3.2115E-14    1.1908E-06    1.0000E+00
    2.692671E+03    1.0000E-99    8.0247E-21    3.8186E-14    1.3270E-06    1.0000E+00
    2.897779E+03    1.0000E-99    9.6958E-21    4.6463E-14    1.4998E-06    1.0000E+00
    3.118510E+03    1.0000E-99    1.1940E-20    5.7767E-14    1.7175E-06    1.0000E+00
    3.356056E+03    1.0000E-99    1.5072E-20    7.3776E-14    1.9992E-06    1.0000E+00
    3.611694E+03    1.0000E-99    1.9649E-20    9.7491E-14    2.3754E-06    1.0000E+00
    3.886808E+03    1.0000E-99    2.6614E-20    1.3412E-13    2.8912E-06    1.0000E+00
    4.182876E+03    1.0000E-99    3.7370E-20    1.9208E-13    3.6046E-06    1.0000E+00
    4.501497E+03    1.0000E-99    5.5029E-20    2.8957E-13    4.6332E-06    1.0000E+00
    4.844387E+03    1.0000E-99    8.5713E-20    4.6388E-13    6.1728E-06    9.9999E-01
    5.213397E+03    1.0000E-99    1.4306E-19    8.0048E-13    8.5920E-06    9.9999E-01
    5.610514E+03    1.0000E-99    2.6423E-19    1.5351E-12    1.2723E-05    9.9999E-01
    6.037881E+03    1.0000E-99    5.7377E-19    3.4670E-12    2.0744E-05    9.9998E-01
    6.497803E+03    1.0000E-99    1.6496E-18    1.0311E-11    3.9724E-05    9.9996E-01
    6.992758E+03    1.0000E-99    6.5512E-18    4.2054E-11    9.0811E-05    9.9991E-01
    7.470372E+03    1.0000E-99    2.8765E-17    1.8812E-10    2.1666E-04    9.9978E-01
    7.926119E+03    1.0000E-99    1.3912E-16    9.2019E-10    5.4009E-04    9.9946E-01
    8.327218E+03    1.0000E-99    6.9562E-16    4.6380E-09    1.3630E-03    9.9864E-01
    8.702978E+03    1.0000E-99    4.2047E-15    2.8215E-08    3.8173E-03    9.9618E-01
    9.042663E+03    1.0000E-99    3.1083E-14    2.0792E-07    1.1864E-02    9.8814E-01
    9.369911E+03    1.0000E-99    3.3267E-13    2.1725E-06    4.4321E-02    9.5568E-01
    9.651602E+03    1.0000E-99    3.4822E-12    2.1937E-05    1.5583E-01    8.4414E-01
    9.900591E+03    1.0000E-99    2.7259E-11    1.6589E-04    4.1729E-01    5.8254E-01
    1.013223E+04    1.0000E-99    1.3624E-10    8.0491E-04    7.3013E-01    2.6907E-01
    1.033760E+04    1.0000E-99    4.4105E-10    2.5413E-03    9.0045E-01    9.7006E-02
    1.054538E+04    1.0000E-99    1.3199E-09    7.4174E-03    9.6458E-01    2.7999E-02
    1.075488E+04    1.0000E-99    4.1377E-09    2.2665E-02    9.7074E-01    6.5933E-03
    1.096068E+04    1.0000E-99    1.3608E-08    7.2859E-02    9.2586E-01    1.2834E-03
    1.115932E+04    1.0000E-99    4.0755E-08    2.1556E-01    7.8423E-01    2.1454E-04
    1.134096E+04    1.0000E-99    8.8890E-08    4.6962E-01    5.3035E-01    3.4130E-05
    1.153457E+04    1.0000E-99    1.4352E-07    7.5821E-01    2.4179E-01    4.2930E-06
    1.172388E+04    1.0000E-99    1.7790E-07    9.1871E-01    8.1289E-02    6.1933E-07
    1.192868E+04    1.0000E-99    2.0278E-07    9.7987E-01    2.0133E-02    8.3592E-08
    1.212844E+04    1.0000E-99    2.2705E-07    9.9531E-01    4.6880E-03    1.1602E-08
    1.235381E+04    1.0000E-99    2.5630E-07    9.9898E-01    1.0204E-03    1.3135E-09
    1.261004E+04    1.0000E-99    2.9207E-07    9.9980E-01    2.0462E-04    1.4620E-10
    1.287281E+04    1.0000E-99    3.3590E-07    9.9996E-01    4.1593E-05    1.9385E-11
    1.318723E+04    1.0000E-99    3.9967E-07    9.9999E-01    8.0789E-06    2.3666E-12
