#NTIMES: 988
#time[d] Lbol[erg/s] Edep[erg/s]
2.00000e+00 3.17400e+41 3.86600e+43
2.00000e+00 3.71100e+41 3.86600e+43
2.00000e+00 3.93100e+41 3.86500e+43
2.00000e+00 4.00100e+41 3.86500e+43
2.00000e+00 4.01900e+41 3.86500e+43
2.00000e+00 4.01400e+41 3.86500e+43
2.00000e+00 3.99600e+41 3.86500e+43
2.00000e+00 3.97000e+41 3.86500e+43
2.00000e+00 3.94000e+41 3.86500e+43
2.00100e+00 3.90600e+41 3.86500e+43
2.00100e+00 3.87100e+41 3.86500e+43
2.00100e+00 3.83300e+41 3.86500e+43
2.00100e+00 3.79400e+41 3.86500e+43
2.00100e+00 3.72400e+41 3.86500e+43
2.00100e+00 3.70600e+41 3.86500e+43
2.00100e+00 3.66900e+41 3.86500e+43
2.00200e+00 3.62600e+41 3.86500e+43
2.00200e+00 3.58200e+41 3.86500e+43
2.00200e+00 3.53800e+41 3.86500e+43
2.00200e+00 3.49200e+41 3.86500e+43
2.00200e+00 3.44700e+41 3.86500e+43
2.00300e+00 3.40100e+41 3.86500e+43
2.00300e+00 3.35500e+41 3.86500e+43
2.00300e+00 3.30900e+41 3.86400e+43
2.00300e+00 3.26400e+41 3.86400e+43
2.00400e+00 3.21800e+41 3.86400e+43
2.00400e+00 3.17300e+41 3.86400e+43
2.00400e+00 3.12700e+41 3.86400e+43
2.00500e+00 3.08200e+41 3.86400e+43
2.00500e+00 3.03700e+41 3.86400e+43
2.00500e+00 2.99100e+41 3.86400e+43
2.00600e+00 2.94600e+41 3.86400e+43
2.00600e+00 2.90100e+41 3.86300e+43
2.00700e+00 2.85600e+41 3.86300e+43
2.00700e+00 2.81100e+41 3.86300e+43
2.00800e+00 2.76700e+41 3.86300e+43
2.00800e+00 2.72200e+41 3.86300e+43
2.00900e+00 2.67700e+41 3.86300e+43
2.00900e+00 2.63300e+41 3.86200e+43
2.01000e+00 2.58800e+41 3.86200e+43
2.01000e+00 2.54400e+41 3.86200e+43
2.01100e+00 2.50000e+41 3.86200e+43
2.01200e+00 2.45600e+41 3.86200e+43
2.01200e+00 2.41100e+41 3.86100e+43
2.01300e+00 2.36800e+41 3.86100e+43
2.01400e+00 2.32400e+41 3.86100e+43
2.01500e+00 2.28000e+41 3.86000e+43
2.01600e+00 2.23700e+41 3.86000e+43
2.01600e+00 2.19300e+41 3.86000e+43
2.01700e+00 2.15000e+41 3.85900e+43
2.01800e+00 2.10700e+41 3.85900e+43
2.01900e+00 2.06400e+41 3.85900e+43
2.02000e+00 2.02100e+41 3.85900e+43
2.02100e+00 1.97900e+41 3.85800e+43
2.02200e+00 1.93600e+41 3.85800e+43
2.02400e+00 1.89400e+41 3.85700e+43
