#NTIMES: 50
#NSTAGES: 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 81
#vel_mid[km/s] co0 co1 co2
27250.00 0.0000e+00 0.0000e+00 0.0000e+00
27750.00 0.0000e+00 0.0000e+00 0.0000e+00
28250.00 0.0000e+00 0.0000e+00 0.0000e+00
28750.00 0.0000e+00 0.0000e+00 0.0000e+00
29250.00 0.0000e+00 0.0000e+00 0.0000e+00
29750.00 0.0000e+00 0.0000e+00 0.0000e+00
30250.00 0.0000e+00 0.0000e+00 0.0000e+00
30750.00 0.0000e+00 0.0000e+00 0.0000e+00
31250.00 0.0000e+00 0.0000e+00 0.0000e+00
31750.00 0.0000e+00 0.0000e+00 0.0000e+00
32250.00 0.0000e+00 0.0000e+00 0.0000e+00
32750.00 0.0000e+00 0.0000e+00 0.0000e+00
33250.00 0.0000e+00 0.0000e+00 0.0000e+00
33750.00 0.0000e+00 0.0000e+00 0.0000e+00
34250.00 0.0000e+00 0.0000e+00 0.0000e+00
34750.00 0.0000e+00 0.0000e+00 0.0000e+00
35250.00 0.0000e+00 0.0000e+00 0.0000e+00
35750.00 0.0000e+00 0.0000e+00 0.0000e+00
36250.00 0.0000e+00 0.0000e+00 0.0000e+00
36750.00 0.0000e+00 0.0000e+00 0.0000e+00
37250.00 0.0000e+00 0.0000e+00 0.0000e+00
37750.00 0.0000e+00 0.0000e+00 0.0000e+00
38250.00 0.0000e+00 0.0000e+00 0.0000e+00
38750.00 0.0000e+00 0.0000e+00 0.0000e+00
39250.00 0.0000e+00 0.0000e+00 0.0000e+00
39750.00 0.0000e+00 0.0000e+00 0.0000e+00
40250.00 0.0000e+00 0.0000e+00 0.0000e+00
#TIME: 202.03
#NVEL: 81
#vel_mid[km/s] co0 co1 co2
250.00 3.1975e-02 5.0316e-01 4.6486e-01
750.00 1.7731e-02 4.6513e-01 5.1714e-01
1250.00 5.7996e-03 3.8860e-01 6.0560e-01
1750.00 1.5301e-03 3.1736e-01 6.8111e-01
2250.00 3.5775e-04 2.6170e-01 7.3794e-01
2750.00 1.4207e-04 2.2531e-01 7.7455e-01
3250.00 7.8389e-05 1.9846e-01 8.0146e-01
3750.00 5.2200e-05 1.7072e-01 8.2922e-01
4250.00 3.5562e-05 1.4686e-01 8.5310e-01
4750.00 2.5710e-05 1.2696e-01 8.7301e-01
5250.00 1.8634e-05 1.0677e-01 8.9322e-01
5750.00 1.5114e-05 9.0093e-02 9.0989e-01
6250.00 1.1057e-05 7.1489e-02 9.2850e-01
6750.00 1.1193e-05 6.6760e-02 9.3323e-01
7250.00 1.5797e-05 7.7504e-02 9.2248e-01
7750.00 3.8285e-05 1.1406e-01 8.8590e-01
8250.00 1.6426e-04 1.6609e-01 8.3374e-01
8750.00 8.3750e-04 2.2473e-01 7.7443e-01
9250.00 2.0418e-03 2.7867e-01 7.1929e-01
9750.00 4.1521e-03 3.3232e-01 6.6353e-01
10250.00 7.1546e-03 3.9018e-01 6.0267e-01
10750.00 9.8976e-03 4.1280e-01 5.7730e-01
11250.00 1.4989e-02 4.4139e-01 5.4362e-01
11750.00 1.6041e-02 4.6302e-01 5.2094e-01
12250.00 1.6041e-02 4.6090e-01 5.2306e-01
12750.00 0.0000e+00 0.0000e+00 0.0000e+00
13250.00 0.0000e+00 0.0000e+00 0.0000e+00
13750.00 0.0000e+00 0.0000e+00 0.0000e+00
14250.00 0.0000e+00 0.0000e+00 0.0000e+00
14750.00 0.0000e+00 0.0000e+00 0.0000e+00
15250.00 0.0000e+00 0.0000e+00 0.0000e+00
15750.00 0.0000e+00 0.0000e+00 0.0000e+00
16250.00 0.0000e+00 0.0000e+00 0.0000e+00
16750.00 0.0000e+00 0.0000e+00 0.0000e+00
17250.00 0.0000e+00 0.0000e+00 0.0000e+00
17750.00 0.0000e+00 0.0000e+00 0.0000e+00
18250.00 0.0000e+00 0.0000e+00 0.0000e+00
18750.00 0.0000e+00 0.0000e+00 0.0000e+00
19250.00 0.0000e+00 0.0000e+00 0.0000e+00
19750.00 0.0000e+00 0.0000e+00 0.0000e+00
20250.00 0.0000e+00 0.0000e+00 0.0000e+00
20750.00 0.0000e+00 0.0000e+00 0.0000e+00
21250.00 0.0000e+00 0.0000e+00 0.0000e+00
21750.00 0.0000e+00 0.0000e+00 0.0000e+00
22250.00 0.0000e+00 0.0000e+00 0.0000e+00
22750.00 0.0000e+00 0.0000e+00 0.0000e+00
23250.00 0.0000e+00 0.0000e+00 0.0000e+00
23750.00 0.0000e+00 0.0000e+00 0.0000e+00
24250.00 0.0000e+00 0.0000e+00 0.0000e+00
24750.00 0.0000e+00 0.0000e+00 0.0000e+00
25250.00 0.0000e+00 0.0000e+00 0.0000e+00
25750.00 0.0000e+00 0.0000e+00 0.0000e+00
26250.00 0.0000e+00 0.0000e+00 0.0000e+00
26750.00 0.0000e+00 0.0000e+00 0.0000e+00
27250.00 0.0000e+00 0.0000e+00 0.0000e+00
27750.00 0.0000e+00 0.0000e+00 0.0000e+00
28250.00 0.0000e+00 0.0000e+00 0.0000e+00
28750.00 0.0000e+00 0.0000e+00 0.0000e+00
29250.00 0.0000e+00 0.0000e+00 0.0000e+00
29750.00 0.0000e+00 0.0000e+00 0.0000e+00
30250.00 0.0000e+00 0.0000e+00 0.0000e+00
30750.00 0.0000e+00 0.0000e+00 0.0000e+00
31250.00 0.0000e+00 0.0000e+00 0.0000e+00
31750.00 0.0000e+00 0.0000e+00 0.0000e+00
32250.00 0.0000e+00 0.0000e+00 0.0000e+00
32750.00 0.0000e+00 0.0000e+00 0.0000e+00
33250.00 0.0000e+00 0.0000e+00 0.0000e+00
33750.00 0.0000e+00 0.0000e+00 0.0000e+00
34250.00 0.0000e+00 0.0000e+00 0.0000e+00
34750.00 0.0000e+00 0.0000e+00 0.0000e+00
35250.00 0.0000e+00 0.0000e+00 0.0000e+00
35750.00 0.0000e+00 0.0000e+00 0.0000e+00
36250.00 0.0000e+00 0.0000e+00 0.0000e+00
36750.00 0.0000e+00 0.0000e+00 0.0000e+00
37250.00 0.0000e+00 0.0000e+00 0.0000e+00
37750.00 0.0000e+00 0.0000e+00 0.0000e+00
38250.00 0.0000e+00 0.0000e+00 0.0000e+00
38750.00 0.0000e+00 0.0000e+00 0.0000e+00
39250.00 0.0000e+00 0.0000e+00 0.0000e+00
39750.00 0.0000e+00 0.0000e+00 0.0000e+00
40250.00 0.0000e+00 0.0000e+00 0.0000e+00
#TIME: 204.93
#NVEL: 81
#vel_mid[km/s] co0 co1 co2
250.00 2.6901e-02 5.1367e-01 4.5942e-01
750.00 1.6523e-02 4.7639e-01 5.0709e-01
1250.00 5.8536e-03 3.9725e-01 5.9690e-01
1750.00 1.5893e-03 3.1786e-01 6.8055e-01
2250.00 3.4506e-04 2.6870e-01 7.3096e-01
2750.00 1.4265e-04 2.3385e-01 7.6601e-01
3250.00 8.3676e-05 2.0252e-01 7.9740e-01
3750.00 5.3313e-05 1.7156e-01 8.2839e-01
4250.00 3.7892e-05 1.5179e-01 8.4817e-01
4750.00 2.4443e-05 1.2183e-01 8.7815e-01
5250.00 2.0169e-05 1.1030e-01 8.8968e-01
5750.00 1.4518e-05 8.7357e-02 9.1263e-01
6250.00 1.1316e-05 7.2724e-02 9.2726e-01
6750.00 1.0850e-05 6.4456e-02 9.3553e-01
7250.00 1.5728e-05 7.7304e-02 9.2268e-01
7750.00 4.0608e-05 1.1757e-01 8.8239e-01
8250.00 1.4531e-04 1.6192e-01 8.3794e-01
8750.00 7.7105e-04 2.1569e-01 7.8354e-01
9250.00 2.0909e-03 2.8031e-01 7.1760e-01
9750.00 4.2059e-03 3.2261e-01 6.7318e-01
10250.00 6.4148e-03 3.6597e-01 6.2762e-01
10750.00 9.5940e-03 4.1565e-01 5.7475e-01
11250.00 1.2323e-02 4.5326e-01 5.3442e-01
11750.00 1.3425e-02 4.6756e-01 5.1901e-01
12250.00 1.7453e-02 4.6338e-01 5.1917e-01
12750.00 0.0000e+00 0.0000e+00 0.0000e+00
13250.00 0.0000e+00 0.0000e+00 0.0000e+00
13750.00 0.0000e+00 0.0000e+00 0.0000e+00
14250.00 0.0000e+00 0.0000e+00 0.0000e+00
14750.00 0.0000e+00 0.0000e+00 0.0000e+00
15250.00 0.0000e+00 0.0000e+00 0.0000e+00
15750.00 0.0000e+00 0.0000e+00 0.0000e+00
16250.00 0.0000e+00 0.0000e+00 0.0000e+00
16750.00 0.0000e+00 0.0000e+00 0.0000e+00
17250.00 0.0000e+00 0.0000e+00 0.0000e+00
17750.00 0.0000e+00 0.0000e+00 0.0000e+00
18250.00 0.0000e+00 0.0000e+00 0.0000e+00
18750.00 0.0000e+00 0.0000e+00 0.0000e+00
19250.00 0.0000e+00 0.0000e+00 0.0000e+00
19750.00 0.0000e+00 0.0000e+00 0.0000e+00
20250.00 0.0000e+00 0.0000e+00 0.0000e+00
20750.00 0.0000e+00 0.0000e+00 0.0000e+00
21250.00 0.0000e+00 0.0000e+00 0.0000e+00
21750.00 0.0000e+00 0.0000e+00 0.0000e+00
22250.00 0.0000e+00 0.0000e+00 0.0000e+00
22750.00 0.0000e+00 0.0000e+00 0.0000e+00
23250.00 0.0000e+00 0.0000e+00 0.0000e+00
23750.00 0.0000e+00 0.0000e+00 0.0000e+00
24250.00 0.0000e+00 0.0000e+00 0.0000e+00
24750.00 0.0000e+00 0.0000e+00 0.0000e+00
25250.00 0.0000e+00 0.0000e+00 0.0000e+00
25750.00 0.0000e+00 0.0000e+00 0.0000e+00
26250.00 0.0000e+00 0.0000e+00 0.0000e+00
26750.00 0.0000e+00 0.0000e+00 0.0000e+00
27250.00 0.0000e+00 0.0000e+00 0.0000e+00
27750.00 0.0000e+00 0.0000e+00 0.0000e+00
28250.00 0.0000e+00 0.0000e+00 0.0000e+00
28750.00 0.0000e+00 0.0000e+00 0.0000e+00
29250.00 0.0000e+00 0.0000e+00 0.0000e+00
29750.00 0.0000e+00 0.0000e+00 0.0000e+00
30250.00 0.0000e+00 0.0000e+00 0.0000e+00
30750.00 0.0000e+00 0.0000e+00 0.0000e+00
31250.00 0.0000e+00 0.0000e+00 0.0000e+00
31750.00 0.0000e+00 0.0000e+00 0.0000e+00
32250.00 0.0000e+00 0.0000e+00 0.0000e+00
32750.00 0.0000e+00 0.0000e+00 0.0000e+00
33250.00 0.0000e+00 0.0000e+00 0.0000e+00
33750.00 0.0000e+00 0.0000e+00 0.0000e+00
34250.00 0.0000e+00 0.0000e+00 0.0000e+00
34750.00 0.0000e+00 0.0000e+00 0.0000e+00
35250.00 0.0000e+00 0.0000e+00 0.0000e+00
35750.00 0.0000e+00 0.0000e+00 0.0000e+00
36250.00 0.0000e+00 0.0000e+00 0.0000e+00
36750.00 0.0000e+00 0.0000e+00 0.0000e+00
37250.00 0.0000e+00 0.0000e+00 0.0000e+00
37750.00 0.0000e+00 0.0000e+00 0.0000e+00
38250.00 0.0000e+00 0.0000e+00 0.0000e+00
38750.00 0.0000e+00 0.0000e+00 0.0000e+00
39250.00 0.0000e+00 0.0000e+00 0.0000e+00
39750.00 0.0000e+00 0.0000e+00 0.0000e+00
40250.00 0.0000e+00 0.0000e+00 0.0000e+00
#TIME: 207.87
#NVEL: 81
#vel_mid[km/s] co0 co1 co2
250.00 2.5051e-02 5.0927e-01 4.6568e-01
750.00 1.6372e-02 4.6477e-01 5.1886e-01
1250.00 6.1237e-03 3.9683e-01 5.9705e-01
1750.00 1.5515e-03 3.1601e-01 6.8244e-01
2250.00 3.5623e-04 2.6893e-01 7.3071e-01
2750.00 1.3907e-04 2.2869e-01 7.7117e-01
3250.00 8.2241e-05 2.0044e-01 7.9948e-01
3750.00 5.3611e-05 1.7553e-01 8.2442e-01
4250.00 3.7392e-05 1.5157e-01 8.4840e-01
4750.00 2.4916e-05 1.2196e-01 8.7802e-01
5250.00 2.0292e-05 1.0578e-01 8.9420e-01
5750.00 1.4323e-05 8.7172e-02 9.1281e-01
6250.00 1.1301e-05 7.3056e-02 9.2693e-01
6750.00 1.0559e-05 6.4885e-02 9.3510e-01
7250.00 1.4871e-05 7.4460e-02 9.2552e-01
7750.00 3.8350e-05 1.0921e-01 8.9075e-01
8250.00 1.4704e-04 1.6624e-01 8.3361e-01
8750.00 7.8276e-04 2.2369e-01 7.7553e-01
9250.00 2.1494e-03 2.8329e-01 7.1456e-01
9750.00 3.8134e-03 3.2699e-01 6.6920e-01
10250.00 6.9532e-03 3.7624e-01 6.1680e-01
10750.00 8.3625e-03 4.1990e-01 5.7173e-01
11250.00 1.3499e-02 4.3787e-01 5.4863e-01
11750.00 1.5946e-02 4.6144e-01 5.2261e-01
12250.00 2.1598e-02 4.6042e-01 5.1798e-01
12750.00 0.0000e+00 0.0000e+00 0.0000e+00
13250.00 0.0000e+00 0.0000e+00 0.0000e+00
13750.00 0.0000e+00 0.0000e+00 0.0000e+00
14250.00 0.0000e+00 0.0000e+00 0.0000e+00
14750.00 0.0000e+00 0.0000e+00 0.0000e+00
15250.00 0.0000e+00 0.0000e+00 0.0000e+00
15750.00 0.0000e+00 0.0000e+00 0.0000e+00
16250.00 0.0000e+00 0.0000e+00 0.0000e+00
16750.00 0.0000e+00 0.0000e+00 0.0000e+00
17250.00 0.0000e+00 0.0000e+00 0.0000e+00
17750.00 0.0000e+00 0.0000e+00 0.0000e+00
18250.00 0.0000e+00 0.0000e+00 0.0000e+00
18750.00 0.0000e+00 0.0000e+00 0.0000e+00
19250.00 0.0000e+00 0.0000e+00 0.0000e+00
19750.00 0.0000e+00 0.0000e+00 0.0000e+00
20250.00 0.0000e+00 0.0000e+00 0.0000e+00
20750.00 0.0000e+00 0.0000e+00 0.0000e+00
21250.00 0.0000e+00 0.0000e+00 0.0000e+00
21750.00 0.0000e+00 0.0000e+00 0.0000e+00
22250.00 0.0000e+00 0.0000e+00 0.0000e+00
22750.00 0.0000e+00 0.0000e+00 0.0000e+00
23250.00 0.0000e+00 0.0000e+00 0.0000e+00
23750.00 0.0000e+00 0.0000e+00 0.0000e+00
24250.00 0.0000e+00 0.0000e+00 0.0000e+00
24750.00 0.0000e+00 0.0000e+00 0.0000e+00
25250.00 0.0000e+00 0.0000e+00 0.0000e+00
25750.00 0.0000e+00 0.0000e+00 0.0000e+00
26250.00 0.0000e+00 0.0000e+00 0.0000e+00
26750.00 0.0000e+00 0.0000e+00 0.0000e+00
27250.00 0.0000e+00 0.0000e+00 0.0000e+00
27750.00 0.0000e+00 0.0000e+00 0.0000e+00
28250.00 0.0000e+00 0.0000e+00 0.0000e+00
28750.00 0.0000e+00 0.0000e+00 0.0000e+00
29250.00 0.0000e+00 0.0000e+00 0.0000e+00
29750.00 0.0000e+00 0.0000e+00 0.0000e+00
30250.00 0.0000e+00 0.0000e+00 0.0000e+00
30750.00 0.0000e+00 0.0000e+00 0.0000e+00
31250.00 0.0000e+00 0.0000e+00 0.0000e+00
31750.00 0.0000e+00 0.0000e+00 0.0000e+00
32250.00 0.0000e+00 0.0000e+00 0.0000e+00
32750.00 0.0000e+00 0.0000e+00 0.0000e+00
33250.00 0.0000e+00 0.0000e+00 0.0000e+00
33750.00 0.0000e+00 0.0000e+00 0.0000e+00
34250.00 0.0000e+00 0.0000e+00 0.0000e+00
34750.00 0.0000e+00 0.0000e+00 0.0000e+00
35250.00 0.0000e+00 0.0000e+00 0.0000e+00
35750.00 0.0000e+00 0.0000e+00 0.0000e+00
36250.00 0.0000e+00 0.0000e+00 0.0000e+00
36750.00 0.0000e+00 0.0000e+00 0.0000e+00
37250.00 0.0000e+00 0.0000e+00 0.0000e+00
37750.00 0.0000e+00 0.0000e+00 0.0000e+00
38250.00 0.0000e+00 0.0000e+00 0.0000e+00
38750.00 0.0000e+00 0.0000e+00 0.0000e+00
39250.00 0.0000e+00 0.0000e+00 0.0000e+00
39750.00 0.0000e+00 0.0000e+00 0.0000e+00
40250.00 0.0000e+00 0.0000e+00 0.0000e+00
#TIME: 210.86
#NVEL: 81
#vel_mid[km/s] co0 co1 co2
250.00 2.8265e-02 5.0107e-01 4.7067e-01
750.00 1.7004e-02 4.5783e-01 5.2516e-01
1250.00 7.4313e-03 4.0350e-01 5.8907e-01
1750.00 1.7231e-03 3.3243e-01 6.6585e-01
2250.00 3.8623e-04 2.7406e-01 7.2556e-01
2750.00 1.4114e-04 2.3093e-01 7.6893e-01
3250.00 8.5242e-05 2.0430e-01 7.9561e-01
3750.00 5.6186e-05 1.7688e-01 8.2306e-01
4250.00 3.7114e-05 1.5088e-01 8.4909e-01
4750.00 2.5453e-05 1.2387e-01 8.7611e-01
5250.00 1.9908e-05 1.0649e-01 8.9349e-01
5750.00 1.4765e-05 8.6688e-02 9.1330e-01
6250.00 1.1698e-05 7.1881e-02 9.2811e-01
6750.00 1.0769e-05 6.5568e-02 9.3442e-01
7250.00 1.4655e-05 7.4081e-02 9.2590e-01
7750.00 3.7549e-05 1.1049e-01 8.8947e-01
8250.00 1.5298e-04 1.6286e-01 8.3699e-01
8750.00 7.2658e-04 2.2580e-01 7.7347e-01
9250.00 2.1716e-03 2.7416e-01 7.2367e-01
9750.00 3.8809e-03 3.2233e-01 6.7379e-01
10250.00 6.5514e-03 3.8724e-01 6.0621e-01
10750.00 9.3400e-03 4.0670e-01 5.8396e-01
11250.00 1.3569e-02 4.4940e-01 5.3703e-01
11750.00 1.5484e-02 4.7142e-01 5.1309e-01
12250.00 1.9869e-02 4.6673e-01 5.1340e-01
12750.00 0.0000e+00 0.0000e+00 0.0000e+00
13250.00 0.0000e+00 0.0000e+00 0.0000e+00
13750.00 0.0000e+00 0.0000e+00 0.0000e+00
14250.00 0.0000e+00 0.0000e+00 0.0000e+00
14750.00 0.0000e+00 0.0000e+00 0.0000e+00
15250.00 0.0000e+00 0.0000e+00 0.0000e+00
15750.00 0.0000e+00 0.0000e+00 0.0000e+00
16250.00 0.0000e+00 0.0000e+00 0.0000e+00
16750.00 0.0000e+00 0.0000e+00 0.0000e+00
17250.00 0.0000e+00 0.0000e+00 0.0000e+00
17750.00 0.0000e+00 0.0000e+00 0.0000e+00
18250.00 0.0000e+00 0.0000e+00 0.0000e+00
18750.00 0.0000e+00 0.0000e+00 0.0000e+00
19250.00 0.0000e+00 0.0000e+00 0.0000e+00
19750.00 0.0000e+00 0.0000e+00 0.0000e+00
20250.00 0.0000e+00 0.0000e+00 0.0000e+00
20750.00 0.0000e+00 0.0000e+00 0.0000e+00
21250.00 0.0000e+00 0.0000e+00 0.0000e+00
21750.00 0.0000e+00 0.0000e+00 0.0000e+00
22250.00 0.0000e+00 0.0000e+00 0.0000e+00
22750.00 0.0000e+00 0.0000e+00 0.0000e+00
23250.00 0.0000e+00 0.0000e+00 0.0000e+00
23750.00 0.0000e+00 0.0000e+00 0.0000e+00
24250.00 0.0000e+00 0.0000e+00 0.0000e+00
24750.00 0.0000e+00 0.0000e+00 0.0000e+00
25250.00 0.0000e+00 0.0000e+00 0.0000e+00
25750.00 0.0000e+00 0.0000e+00 0.0000e+00
26250.00 0.0000e+00 0.0000e+00 0.0000e+00
26750.00 0.0000e+00 0.0000e+00 0.0000e+00
27250.00 0.0000e+00 0.0000e+00 0.0000e+00
27750.00 0.0000e+00 0.0000e+00 0.0000e+00
28250.00 0.0000e+00 0.0000e+00 0.0000e+00
28750.00 0.0000e+00 0.0000e+00 0.0000e+00
29250.00 0.0000e+00 0.0000e+00 0.0000e+00
29750.00 0.0000e+00 0.0000e+00 0.0000e+00
30250.00 0.0000e+00 0.0000e+00 0.0000e+00
30750.00 0.0000e+00 0.0000e+00 0.0000e+00
31250.00 0.0000e+00 0.0000e+00 0.0000e+00
31750.00 0.0000e+00 0.0000e+00 0.0000e+00
32250.00 0.0000e+00 0.0000e+00 0.0000e+00
32750.00 0.0000e+00 0.0000e+00 0.0000e+00
33250.00 0.0000e+00 0.0000e+00 0.0000e+00
33750.00 0.0000e+00 0.0000e+00 0.0000e+00
34250.00 0.0000e+00 0.0000e+00 0.0000e+00
34750.00 0.0000e+00 0.0000e+00 0.0000e+00
35250.00 0.0000e+00 0.0000e+00 0.0000e+00
35750.00 0.0000e+00 0.0000e+00 0.0000e+00
36250.00 0.0000e+00 0.0000e+00 0.0000e+00
36750.00 0.0000e+00 0.0000e+00 0.0000e+00
37250.00 0.0000e+00 0.0000e+00 0.0000e+00
37750.00 0.0000e+00 0.0000e+00 0.0000e+00
38250.00 0.0000e+00 0.0000e+00 0.0000e+00
38750.00 0.0000e+00 0.0000e+00 0.0000e+00
39250.00 0.0000e+00 0.0000e+00 0.0000e+00
39750.00 0.0000e+00 0.0000e+00 0.0000e+00
40250.00 0.0000e+00 0.0000e+00 0.0000e+00
#TIME: 213.89
#NVEL: 81
#vel_mid[km/s] co0 co1 co2
250.00 2.6663e-02 5.2182e-01 4.5152e-01
750.00 1.6720e-02 4.7344e-01 5.0984e-01
1250.00 7.4687e-03 4.0273e-01 5.8980e-01
1750.00 1.7239e-03 3.2630e-01 6.7197e-01
2250.00 3.5611e-04 2.6797e-01 7.3167e-01
2750.00 1.4007e-04 2.3387e-01 7.6599e-01
3250.00 9.2409e-05 2.1007e-01 7.8984e-01
3750.00 5.6941e-05 1.7924e-01 8.2070e-01
4250.00 3.6262e-05 1.4669e-01 8.5328e-01
4750.00 2.7427e-05 1.2815e-01 8.7183e-01
5250.00 1.9353e-05 1.0116e-01 8.9882e-01
5750.00 1.4950e-05 8.8150e-02 9.1184e-01
6250.00 1.1098e-05 7.3025e-02 9.2696e-01
6750.00 1.0596e-05 6.4181e-02 9.3581e-01
7250.00 1.5144e-05 7.6001e-02 9.2398e-01
7750.00 3.7744e-05 1.1102e-01 8.8894e-01
8250.00 1.5196e-04 1.6787e-01 8.3198e-01
8750.00 7.8432e-04 2.2030e-01 7.7892e-01
9250.00 2.1074e-03 2.8109e-01 7.1680e-01
9750.00 4.0937e-03 3.3640e-01 6.5951e-01
10250.00 5.9299e-03 3.7592e-01 6.1815e-01
10750.00 9.6833e-03 4.2485e-01 5.6547e-01
11250.00 1.3634e-02 4.5155e-01 5.3482e-01
11750.00 2.0467e-02 4.6169e-01 5.1785e-01
12250.00 2.5113e-02 4.6561e-01 5.0927e-01
12750.00 0.0000e+00 0.0000e+00 0.0000e+00
13250.00 0.0000e+00 0.0000e+00 0.0000e+00
13750.00 0.0000e+00 0.0000e+00 0.0000e+00
14250.00 0.0000e+00 0.0000e+00 0.0000e+00
14750.00 0.0000e+00 0.0000e+00 0.0000e+00
15250.00 0.0000e+00 0.0000e+00 0.0000e+00
15750.00 0.0000e+00 0.0000e+00 0.0000e+00
16250.00 0.0000e+00 0.0000e+00 0.0000e+00
16750.00 0.0000e+00 0.0000e+00 0.0000e+00
17250.00 0.0000e+00 0.0000e+00 0.0000e+00
17750.00 0.0000e+00 0.0000e+00 0.0000e+00
18250.00 0.0000e+00 0.0000e+00 0.0000e+00
18750.00 0.0000e+00 0.0000e+00 0.0000e+00
19250.00 0.0000e+00 0.0000e+00 0.0000e+00
19750.00 0.0000e+00 0.0000e+00 0.0000e+00
20250.00 0.0000e+00 0.0000e+00 0.0000e+00
20750.00 0.0000e+00 0.0000e+00 0.0000e+00
21250.00 0.0000e+00 0.0000e+00 0.0000e+00
21750.00 0.0000e+00 0.0000e+00 0.0000e+00
22250.00 0.0000e+00 0.0000e+00 0.0000e+00
22750.00 0.0000e+00 0.0000e+00 0.0000e+00
23250.00 0.0000e+00 0.0000e+00 0.0000e+00
23750.00 0.0000e+00 0.0000e+00 0.0000e+00
24250.00 0.0000e+00 0.0000e+00 0.0000e+00
24750.00 0.0000e+00 0.0000e+00 0.0000e+00
25250.00 0.0000e+00 0.0000e+00 0.0000e+00
25750.00 0.0000e+00 0.0000e+00 0.0000e+00
