#NTIMES:     39
#NSTAGES:     6
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           ni1           ni2           ni3           ni4           ni5           ni6
    1.157588E+04    1.0000E-99    5.6194E-09    5.6396E-03    9.9237E-01    1.9894E-03    5.3957E-12
    1.165789E+04    1.0000E-99    1.3441E-08    1.0154E-02    9.8906E-01    7.8161E-04    6.0467E-13
    1.172968E+04    1.0000E-99    3.0084E-08    1.7425E-02    9.8224E-01    3.2986E-04    8.0616E-14
    1.179602E+04    1.0000E-99    6.5444E-08    2.9268E-02    9.7059E-01    1.4252E-04    1.1432E-14
    1.185624E+04    1.0000E-99    1.3564E-07    4.7482E-02    9.5245E-01    6.3920E-05    1.7842E-15
    1.191139E+04    1.0000E-99    2.6825E-07    7.4439E-02    9.2553E-01    2.9486E-05    3.0100E-16
    1.196310E+04    1.0000E-99    5.1120E-07    1.1336E-01    8.8663E-01    1.3710E-05    5.2646E-17
    1.200903E+04    1.0000E-99    9.0370E-07    1.6341E-01    8.3659E-01    6.6732E-06    1.0446E-17
    1.204957E+04    1.0000E-99    1.4795E-06    2.2266E-01    7.7733E-01    3.4058E-06    2.3621E-18
    1.208724E+04    1.0000E-99    2.3008E-06    2.9137E-01    7.0863E-01    1.7615E-06    5.6476E-19
    1.211780E+04    1.0000E-99    3.2366E-06    3.5603E-01    6.4397E-01    1.0054E-06    1.7095E-19
    1.214029E+04    1.0000E-99    4.1118E-06    4.0766E-01    5.9233E-01    6.5529E-07    6.9612E-20
    1.215784E+04    1.0000E-99    4.9168E-06    4.4954E-01    5.5046E-01    4.6510E-07    3.4189E-20
    1.217298E+04    1.0000E-99    5.6987E-06    4.8609E-01    5.1391E-01    3.4445E-07    1.8451E-20
    1.218654E+04    1.0000E-99    6.4701E-06    5.1882E-01    4.8117E-01    2.6225E-07    1.0589E-20
    1.220016E+04    1.0000E-99    7.3146E-06    5.5143E-01    4.4856E-01    1.9873E-07    6.0452E-21
    1.221368E+04    1.0000E-99    8.2175E-06    5.8307E-01    4.1692E-01    1.5063E-07    3.4674E-21
    1.222859E+04    1.0000E-99    9.2803E-06    6.1667E-01    3.8332E-01    1.1095E-07    1.8869E-21
    1.224457E+04    1.0000E-99    1.0497E-05    6.5098E-01    3.4901E-01    7.9898E-08    9.8718E-22
    1.225965E+04    1.0000E-99    1.1711E-05    6.8142E-01    3.1857E-01    5.8679E-08    5.3968E-22
    1.227256E+04    1.0000E-99    1.2784E-05    7.0563E-01    2.9436E-01    4.5241E-08    3.2588E-22
    1.228514E+04    1.0000E-99    1.3858E-05    7.2767E-01    2.7232E-01    3.5219E-08    2.0136E-22
    1.229683E+04    1.0000E-99    1.4887E-05    7.4692E-01    2.5307E-01    2.7941E-08    1.2958E-22
    1.232733E+04    1.0000E-99    1.7548E-05    7.8976E-01    2.1022E-01    1.5835E-08    4.5080E-23
    1.289197E+04    1.0000E-99    1.6418E-04    9.9588E-01    3.9596E-03    4.0300E-13    5.8886E-26
    1.402569E+04    1.0000E-99    9.5242E-03    9.9047E-01    8.4390E-07    5.4543E-22    1.3785E-29
    1.518573E+04    1.0000E-99    4.5815E-01    5.4185E-01    3.3301E-11    2.0740E-22    6.5034E-34
    1.632859E+04    1.0000E-99    9.5641E-01    4.3593E-02    2.1056E-15    2.0165E-23    5.3993E-38
    1.745157E+04    1.0000E-99    9.9618E-01    3.8152E-03    7.2617E-19    1.8009E-24    1.9645E-41
    1.855827E+04    1.0000E-99    9.9952E-01    4.8171E-04    1.7318E-21    2.2706E-25    4.8011E-44
    1.963325E+04    1.0000E-99    9.9992E-01    8.4340E-05    1.0831E-21    4.0100E-26    3.0941E-44
    2.068109E+04    1.0000E-99    9.9998E-01    2.0036E-05    1.0908E-21    9.6635E-27    3.2196E-44
    2.170537E+04    1.0000E-99    9.9999E-01    6.5014E-06    1.0916E-21    3.1520E-27    3.2942E-44
    2.269952E+04    1.0000E-99    1.0000E+00    2.6081E-06    1.0860E-21    1.2624E-27    3.3239E-44
    2.366536E+04    1.0000E-99    1.0000E+00    1.1438E-06    1.0781E-21    5.5107E-28    3.3327E-44
    2.460914E+04    1.0000E-99    1.0000E+00    5.2288E-07    1.0672E-21    2.4990E-28    3.3202E-44
    2.553354E+04    1.0000E-99    1.0000E+00    2.6177E-07    1.0577E-21    1.2417E-28    3.3101E-44
    2.644080E+04    1.0000E-99    1.0000E+00    1.4974E-07    1.0556E-21    7.0906E-29    3.3344E-44
    2.733350E+04    1.0000E-99    1.0000E+00    9.6516E-08    1.0612E-21    4.5891E-29    3.3954E-44
    2.821284E+04    1.0000E-99    1.0000E+00    6.6888E-08    1.0729E-21    3.2076E-29    3.4881E-44
    2.908138E+04    1.0000E-99    1.0000E+00    4.7638E-08    1.0914E-21    2.3140E-29    3.6169E-44
    2.994295E+04    1.0000E-99    1.0000E+00    3.3397E-08    1.1168E-21    1.6494E-29    3.7855E-44
    3.079959E+04    1.0000E-99    1.0000E+00    2.2982E-08    1.1476E-21    1.1556E-29    3.9876E-44
    3.165298E+04    1.0000E-99    1.0000E+00    1.5638E-08    1.1838E-21    8.0071E-30    4.2246E-44
    3.250461E+04    1.0000E-99    1.0000E+00    1.0694E-08    1.2228E-21    5.5579E-30    4.4832E-44
    3.335585E+04    1.0000E-99    1.0000E+00    7.4412E-09    1.2688E-21    3.9217E-30    4.7892E-44
    3.420806E+04    1.0000E-99    1.0000E+00    5.1928E-09    1.3139E-21    2.7592E-30    5.0979E-44
    3.506257E+04    1.0000E-99    1.0000E+00    3.8136E-09    1.3659E-21    2.0468E-30    5.4588E-44
    3.592077E+04    1.0000E-99    1.0000E+00    2.7101E-09    1.4060E-21    1.4682E-30    5.7365E-44
    3.678416E+04    1.0000E-99    1.0000E+00    2.2096E-09    1.4634E-21    1.2528E-30    6.1414E-44
    3.765440E+04    1.0000E-99    1.0000E+00    1.8111E-09    1.5045E-21    1.1379E-30    6.4396E-44
    3.853330E+04    1.0000E-99    1.0000E+00    1.9025E-09    1.5541E-21    1.3629E-30    6.8189E-44
    3.942287E+04    1.0000E-99    1.0000E+00    2.0916E-09    1.5834E-21    1.6640E-30    7.0495E-44
    4.030996E+04    1.0000E-99    1.0000E+00    2.6811E-09    1.6060E-21    2.1916E-30    7.3013E-44
    4.032500E+04    1.0000E-99    1.0000E+00    2.5559E-09    1.2562E-21    1.8713E-30    5.5730E-44
#TIME:     2.640
#NVEL: 100
#vel_mid[km/s]           ni1           ni2           ni3           ni4           ni5           ni6
    1.025000E+03    1.0000E-99    8.6071E-30    6.0779E-21    1.0071E-12    1.7358E-05    9.9998E-01
    1.038100E+03    1.0000E-99    8.4680E-30    6.0039E-21    9.9871E-13    1.7284E-05    9.9998E-01
    1.064301E+03    1.0000E-99    8.1858E-30    5.8554E-21    9.8254E-13    1.7146E-05    9.9998E-01
    1.116702E+03    1.0000E-99    7.7900E-30    5.6555E-21    9.6165E-13    1.6975E-05    9.9998E-01
    1.206152E+03    1.0000E-99    7.4273E-30    5.5011E-21    9.4935E-13    1.6907E-05    9.9998E-01
    1.302767E+03    1.0000E-99    7.3492E-30    5.5298E-21    9.6134E-13    1.7081E-05    9.9998E-01
    1.407121E+03    1.0000E-99    7.5183E-30    5.7261E-21    9.9621E-13    1.7482E-05    9.9998E-01
    1.519834E+03    1.0000E-99    7.9197E-30    6.0874E-21    1.0539E-12    1.8103E-05    9.9998E-01
    1.641575E+03    1.0000E-99    8.5694E-30    6.6310E-21    1.1365E-12    1.8952E-05    9.9998E-01
    1.773069E+03    1.0000E-99    9.5041E-30    7.3882E-21    1.2480E-12    2.0048E-05    9.9998E-01
    1.915095E+03    1.0000E-99    1.0779E-29    8.4039E-21    1.3936E-12    2.1414E-05    9.9998E-01
    2.068497E+03    1.0000E-99    1.2497E-29    9.7581E-21    1.5825E-12    2.3097E-05    9.9998E-01
    2.234188E+03    1.0000E-99    1.4817E-29    1.1571E-20    1.8284E-12    2.5166E-05    9.9997E-01
    2.413151E+03    1.0000E-99    1.7966E-29    1.4013E-20    2.1498E-12    2.7704E-05    9.9997E-01
    2.606449E+03    1.0000E-99    2.2345E-29    1.7381E-20    2.5784E-12    3.0858E-05    9.9997E-01
    2.815230E+03    1.0000E-99    2.8546E-29    2.2107E-20    3.1583E-12    3.4799E-05    9.9997E-01
    3.040735E+03    1.0000E-99    3.7579E-29    2.8922E-20    3.9607E-12    3.9793E-05    9.9996E-01
    3.284304E+03    1.0000E-99    5.0950E-29    3.8896E-20    5.0844E-12    4.6138E-05    9.9995E-01
    3.547383E+03    1.0000E-99    7.1743E-29    5.4184E-20    6.7222E-12    5.4432E-05    9.9995E-01
    3.831535E+03    1.0000E-99    1.0561E-28    7.8643E-20    9.1983E-12    6.5529E-05    9.9993E-01
    4.138448E+03    1.0000E-99    1.6308E-28    1.1932E-19    1.3064E-11    8.0637E-05    9.9992E-01
    4.469946E+03    1.0000E-99    2.6665E-28    1.9091E-19    1.9398E-11    1.0185E-04    9.9990E-01
    4.827997E+03    1.0000E-99    4.6342E-28    3.2344E-19    3.0224E-11    1.3232E-04    9.9987E-01
    5.214729E+03    1.0000E-99    8.6652E-28    5.8755E-19    4.9931E-11    1.7785E-04    9.9982E-01
    5.632438E+03    1.0000E-99    1.7912E-27    1.1765E-18    8.9451E-11    2.5052E-04    9.9975E-01
    6.083607E+03    1.0000E-99    4.2887E-27    2.7237E-18    1.8048E-10    3.7787E-04    9.9962E-01
    6.570916E+03    1.0000E-99    1.4696E-26    8.8987E-18    4.7953E-10    6.6873E-04    9.9933E-01
    7.097258E+03    1.0000E-99    8.3118E-26    4.5621E-17    1.7970E-09    1.4522E-03    9.9855E-01
    7.554349E+03    1.0000E-99    5.4422E-25    2.5730E-16    7.1875E-09    3.2474E-03    9.9675E-01
    7.979037E+03    1.0000E-99    4.3040E-24    1.6847E-15    3.2267E-08    7.6903E-03    9.9231E-01
    8.359021E+03    1.0000E-99    3.7903E-23    1.2026E-14    1.5438E-07    1.8750E-02    9.8125E-01
    8.725202E+03    1.0000E-99    4.2895E-22    1.0708E-13    8.7402E-07    4.9752E-02    9.5025E-01
    9.066818E+03    1.0000E-99    5.7697E-21    1.1070E-12    5.4901E-06    1.3605E-01    8.6395E-01
    9.371756E+03    1.0000E-99    7.9273E-20    1.1482E-11    3.3349E-05    3.3842E-01    6.6155E-01
    9.635018E+03    1.0000E-99    9.0789E-19    9.7737E-11    1.6109E-04    6.3816E-01    3.6168E-01
    9.859293E+03    1.0000E-99    8.1656E-18    6.4212E-10    5.8214E-04    8.6433E-01    1.3509E-01
    1.005686E+04    1.0000E-99    6.5304E-17    3.6946E-09    1.7900E-03    9.5882E-01    3.9386E-02
    1.024210E+04    1.0000E-99    5.3738E-16    2.1514E-08    5.3731E-03    9.8472E-01    9.9076E-03
    1.042365E+04    1.0000E-99    4.7829E-15    1.3339E-07    1.6541E-02    9.8122E-01    2.2412E-03
    1.060678E+04    1.0000E-99    4.7024E-14    8.9708E-07    5.2765E-02    9.4679E-01    4.4746E-04
    1.079059E+04    1.0000E-99    4.8801E-13    6.2313E-06    1.6543E-01    8.3449E-01    7.3793E-05
    1.096870E+04    1.0000E-99    4.5784E-12    3.8283E-05    4.3408E-01    5.6588E-01    8.3330E-06
    1.112507E+04    1.0000E-99    2.7068E-11    1.5078E-04    7.4272E-01    2.5713E-01    6.4887E-07
    1.128659E+04    1.0000E-99    1.2908E-10    4.6645E-04    9.2467E-01    7.4866E-02    2.7008E-08
    1.145992E+04    1.0000E-99    5.8507E-10    1.3342E-03    9.8242E-01    1.6244E-02    6.8803E-10
    1.162620E+04    1.0000E-99    2.4703E-09    3.5837E-03    9.9298E-01    3.4352E-03    1.7532E-11
    1.179818E+04    1.0000E-99    1.2185E-08    1.0559E-02    9.8882E-01    6.1636E-04    3.1090E-13
    1.195469E+04    1.0000E-99    5.8641E-08    3.0276E-02    9.6961E-01    1.1286E-04    5.9144E-15
    1.209940E+04    1.0000E-99    2.6497E-07    8.2376E-02    9.1760E-01    2.0551E-05    1.1581E-16
    1.225973E+04    1.0000E-99    1.2108E-06    2.1913E-01    7.8087E-01    2.9243E-06    1.4478E-18
    1.245090E+04    1.0000E-99    4.8206E-06    4.9150E-01    5.0850E-01    2.6832E-07    9.1307E-21
    1.267685E+04    1.0000E-99    1.4917E-05    7.9949E-01    2.0050E-01    1.1048E-08    1.9416E-23
    1.292092E+04    1.0000E-99    3.4306E-05    9.4381E-01    5.6151E-02    3.1458E-10    8.3166E-25
    1.319398E+04    1.0000E-99    7.1121E-05    9.8661E-01    1.3319E-02    7.1975E-12    2.0394E-25
    1.345982E+04    1.0000E-99    1.4434E-04    9.9675E-01    3.1037E-03    1.6827E-13    4.8475E-26
    1.374615E+04    1.0000E-99    3.1952E-04    9.9908E-01    5.9908E-04    2.4636E-15    9.4248E-27
    1.402369E+04    1.0000E-99    7.2737E-04    9.9916E-01    1.0836E-04    3.0778E-17    1.7149E-27
    1.433388E+04    1.0000E-99    1.9567E-03    9.9803E-01    1.3600E-05    1.5166E-19    2.1937E-28
    1.466238E+04    1.0000E-99    5.7942E-03    9.9420E-01    1.3215E-06    7.8244E-22    2.2392E-29
    1.498131E+04    1.0000E-99    1.6256E-02    9.8374E-01    1.3708E-07    4.0314E-22    2.4399E-30
    1.534675E+04    1.0000E-99    4.8685E-02    9.5132E-01    1.1485E-08    3.8262E-22    2.1055E-31
    1.580711E+04    1.0000E-99    1.6050E-01    8.3950E-01    5.7421E-10    3.2856E-22    1.0933E-32
    1.628127E+04    1.0000E-99    3.9690E-01    6.0310E-01    2.7121E-11    2.4158E-22    5.5943E-34
    1.695434E+04    1.0000E-99    7.5352E-01    2.4648E-01    3.6140E-13    1.1017E-22    8.7568E-36
    1.765184E+04    1.0000E-99    9.2303E-01    7.6971E-02    5.4944E-15    3.7439E-23    1.4924E-37
    1.835402E+04    1.0000E-99    9.7513E-01    2.4867E-02    1.1668E-16    1.2494E-23    3.3383E-39
    1.905417E+04    1.0000E-99    9.9107E-01    8.9319E-03    3.4107E-18    4.5284E-24    1.0001E-40
    1.976342E+04    1.0000E-99    9.9650E-01    3.5032E-03    1.3363E-19    1.7817E-24    3.9837E-42
    2.047515E+04    1.0000E-99    9.9853E-01    1.4650E-03    7.8053E-21    7.4723E-25    2.3615E-43
    2.119654E+04    1.0000E-99    9.9936E-01    6.4315E-04    1.5784E-21    3.2922E-25    4.8467E-44
    2.192922E+04    1.0000E-99    9.9970E-01    2.9761E-04    1.2028E-21    1.5298E-25    3.7468E-44
    2.266962E+04    1.0000E-99    9.9985E-01    1.4836E-04    1.1767E-21    7.6573E-26    3.7176E-44
    2.340853E+04    1.0000E-99    9.9992E-01    7.9698E-05    1.1748E-21    4.1256E-26    3.7601E-44
    2.415234E+04    1.0000E-99    9.9996E-01    4.4199E-05    1.1733E-21    2.2909E-26    3.7992E-44
    2.489979E+04    1.0000E-99    9.9998E-01    2.4783E-05    1.1711E-21    1.2847E-26    3.8325E-44
    2.564993E+04    1.0000E-99    9.9999E-01    1.4087E-05    1.1689E-21    7.2993E-27    3.8632E-44
    2.640070E+04    1.0000E-99    9.9999E-01    8.1913E-06    1.1661E-21    4.2383E-27    3.8891E-44
    2.714971E+04    1.0000E-99    1.0000E+00    4.9902E-06    1.1643E-21    2.5783E-27    3.9176E-44
    2.790051E+04    1.0000E-99    1.0000E+00    3.2598E-06    1.1677E-21    1.6870E-27    3.9718E-44
    2.865277E+04    1.0000E-99    1.0000E+00    2.2888E-06    1.1802E-21    1.1936E-27    4.0750E-44
    2.940630E+04    1.0000E-99    1.0000E+00    1.6789E-06    1.2031E-21    8.8788E-28    4.2371E-44
    3.016104E+04    1.0000E-99    1.0000E+00    1.2359E-06    1.2346E-21    6.6582E-28    4.4530E-44
    3.091707E+04    1.0000E-99    1.0000E+00    8.8989E-07    1.2719E-21    4.8906E-28    4.7100E-44
    3.167451E+04    1.0000E-99    1.0000E+00    6.2663E-07    1.3121E-21    3.5071E-28    4.9930E-44
    3.243199E+04    1.0000E-99    1.0000E+00    4.3891E-07    1.3526E-21    2.4909E-28    5.2883E-44
    3.319129E+04    1.0000E-99    1.0000E+00    3.1031E-07    1.3921E-21    1.7737E-28    5.5867E-44
    3.395348E+04    1.0000E-99    1.0000E+00    2.2284E-07    1.4295E-21    1.2719E-28    5.8803E-44
    3.471925E+04    1.0000E-99    1.0000E+00    1.6172E-07    1.4644E-21    9.1162E-29    6.1641E-44
    3.548963E+04    1.0000E-99    1.0000E+00    1.1798E-07    1.4959E-21    6.4885E-29    6.4341E-44
    3.626597E+04    1.0000E-99    1.0000E+00    8.5413E-08    1.5253E-21    4.5152E-29    6.6899E-44
    3.705001E+04    1.0000E-99    1.0000E+00    6.0955E-08    1.5567E-21    3.0532E-29    6.9578E-44
    3.784405E+04    1.0000E-99    1.0000E+00    4.2726E-08    1.5818E-21    1.9963E-29    7.1839E-44
    3.865127E+04    1.0000E-99    1.0000E+00    2.9735E-08    1.6102E-21    1.2901E-29    7.4246E-44
    3.947602E+04    1.0000E-99    1.0000E+00    2.0274E-08    1.6278E-21    8.2516E-30    7.5920E-44
    3.980193E+04    1.0000E-99    1.0000E+00    1.7634E-08    1.6688E-21    7.0954E-30    7.8335E-44
    4.001921E+04    1.0000E-99    1.0000E+00    1.6159E-08    1.6878E-21    6.4850E-30    7.9463E-44
    4.016406E+04    1.0000E-99    1.0000E+00    1.5270E-08    1.6789E-21    6.1368E-30    7.9197E-44
    4.026062E+04    1.0000E-99    1.0000E+00    1.4637E-08    1.6575E-21    5.9011E-30    7.8257E-44
    4.032436E+04    1.0000E-99    1.0000E+00    1.3955E-08    1.3860E-21    5.4744E-30    6.4360E-44
    4.032500E+04    1.0000E-99    1.0000E+00    1.3946E-08    1.3754E-21    5.4634E-30    6.3822E-44
#TIME:     2.900
#NVEL: 100
#vel_mid[km/s]           ni1           ni2           ni3           ni4           ni5           ni6
    1.025000E+03    1.0000E-99    1.2953E-29    9.7263E-21    1.5453E-12    2.2606E-05    9.9998E-01
    1.036090E+03    1.0000E-99    1.2816E-29    9.6467E-21    1.5363E-12    2.2533E-05    9.9998E-01
    1.058270E+03    1.0000E-99    1.2401E-29    9.4136E-21    1.5119E-12    2.2357E-05    9.9998E-01
    1.102630E+03    1.0000E-99    1.1843E-29    9.1088E-21    1.4807E-12    2.2136E-05    9.9998E-01
    1.188475E+03    1.0000E-99    1.1249E-29    8.8274E-21    1.4576E-12    2.2014E-05    9.9998E-01
    1.281003E+03    1.0000E-99    1.1053E-29    8.8153E-21    1.4687E-12    2.2180E-05    9.9998E-01
    1.380735E+03    1.0000E-99    1.1219E-29    9.0612E-21    1.5137E-12    2.2635E-05    9.9998E-01
    1.488232E+03    1.0000E-99    1.1717E-29    9.5550E-21    1.5917E-12    2.3365E-05    9.9998E-01
    1.604098E+03    1.0000E-99    1.2496E-29    1.0270E-20    1.6993E-12    2.4327E-05    9.9998E-01
    1.728985E+03    1.0000E-99    1.3667E-29    1.1294E-20    1.8476E-12    2.5595E-05    9.9997E-01
    1.863595E+03    1.0000E-99    1.5371E-29    1.2740E-20    2.0504E-12    2.7249E-05    9.9997E-01
    2.008685E+03    1.0000E-99    1.7748E-29    1.4722E-20    2.3203E-12    2.9339E-05    9.9997E-01
    2.165071E+03    1.0000E-99    2.0951E-29    1.7366E-20    2.6705E-12    3.1902E-05    9.9997E-01
    2.333632E+03    1.0000E-99    2.5272E-29    2.0902E-20    3.1252E-12    3.5030E-05    9.9996E-01
    2.515317E+03    1.0000E-99    3.1283E-29    2.5771E-20    3.7311E-12    3.8919E-05    9.9996E-01
    2.711146E+03    1.0000E-99    3.9739E-29    3.2551E-20    4.5454E-12    4.3756E-05    9.9996E-01
    2.922222E+03    1.0000E-99    5.1744E-29    4.2081E-20    5.6468E-12    4.9768E-05    9.9995E-01
    3.149731E+03    1.0000E-99    6.9395E-29    5.5920E-20    7.1795E-12    5.7384E-05    9.9994E-01
    3.394953E+03    1.0000E-99    9.6357E-29    7.6747E-20    9.3788E-12    6.7229E-05    9.9993E-01
    3.659267E+03    1.0000E-99    1.3944E-28    1.0944E-19    1.2650E-11    8.0256E-05    9.9992E-01
    3.944158E+03    1.0000E-99    2.1201E-28    1.6338E-19    1.7726E-11    9.7973E-05    9.9990E-01
    4.251230E+03    1.0000E-99    3.4010E-28    2.5639E-19    2.5897E-11    1.2256E-04    9.9988E-01
    4.582209E+03    1.0000E-99    5.7978E-28    4.2602E-19    3.9689E-11    1.5765E-04    9.9984E-01
    4.938956E+03    1.0000E-99    1.0550E-27    7.5348E-19    6.4101E-11    2.0906E-04    9.9979E-01
    5.323478E+03    1.0000E-99    2.0887E-27    1.4462E-18    1.1086E-10    2.8840E-04    9.9971E-01
    5.737936E+03    1.0000E-99    4.6649E-27    3.1249E-18    2.1149E-10    4.2087E-04    9.9958E-01
    6.184662E+03    1.0000E-99    1.2916E-26    8.3272E-18    4.7893E-10    6.7740E-04    9.9932E-01
    6.666168E+03    1.0000E-99    5.3623E-26    3.2383E-17    1.4537E-09    1.2977E-03    9.9870E-01
    7.185161E+03    1.0000E-99    3.5827E-25    1.9228E-16    6.1109E-09    3.0080E-03    9.9699E-01
    7.635023E+03    1.0000E-99    2.5852E-24    1.1826E-15    2.6206E-08    6.9856E-03    9.9301E-01
    8.081377E+03    1.0000E-99    2.5044E-23    9.3254E-15    1.3641E-07    1.7949E-02    9.8205E-01
    8.474997E+03    1.0000E-99    2.5654E-22    7.6518E-14    7.2689E-07    4.6181E-02    9.5382E-01
    8.846164E+03    1.0000E-99    3.1909E-21    7.4241E-13    4.3626E-06    1.2381E-01    8.7619E-01
    9.183382E+03    1.0000E-99    4.2719E-20    7.5820E-12    2.6387E-05    3.1115E-01    6.8882E-01
    9.480330E+03    1.0000E-99    5.1069E-19    6.7630E-11    1.3350E-04    6.1126E-01    3.8860E-01
    9.738900E+03    1.0000E-99    5.0456E-18    4.8495E-10    5.1662E-04    8.5634E-01    1.4315E-01
    9.968840E+03    1.0000E-99    4.5846E-17    3.1168E-09    1.7090E-03    9.5954E-01    3.8749E-02
    1.018319E+04    1.0000E-99    4.3239E-16    2.0396E-08    5.5187E-03    9.8564E-01    8.8458E-03
    1.039299E+04    1.0000E-99    4.4404E-15    1.4289E-07    1.8316E-02    9.7988E-01    1.7993E-03
    1.058371E+04    1.0000E-99    3.9944E-14    8.9392E-07    5.5868E-02    9.4375E-01    3.7866E-04
    1.077563E+04    1.0000E-99    3.7802E-13    5.7609E-06    1.6742E-01    8.3251E-01    6.6277E-05
    1.096375E+04    1.0000E-99    3.3177E-12    3.3602E-05    4.2788E-01    5.7208E-01    7.9760E-06
    1.114542E+04    1.0000E-99    2.1878E-11    1.4406E-04    7.5452E-01    2.4533E-01    5.2016E-07
    1.132918E+04    1.0000E-99    1.1019E-10    4.6236E-04    9.3338E-01    6.6155E-02    1.8186E-08
    1.150599E+04    1.0000E-99    4.5501E-10    1.2393E-03    9.8320E-01    1.5556E-02    5.6428E-10
    1.169668E+04    1.0000E-99    2.0670E-09    3.5042E-03    9.9347E-01    3.0224E-03    1.1745E-11
    1.187886E+04    1.0000E-99    9.6934E-09    1.0006E-02    9.8943E-01    5.6911E-04    2.3240E-13
    1.207025E+04    1.0000E-99    5.4375E-08    3.1952E-02    9.6796E-01    8.7325E-05    2.9101E-15
    1.225730E+04    1.0000E-99    2.7020E-07    9.2776E-02    9.0721E-01    1.3913E-05    4.1792E-17
    1.247388E+04    1.0000E-99    1.2714E-06    2.5057E-01    7.4943E-01    1.7655E-06    4.1336E-19
    1.269912E+04    1.0000E-99    4.7155E-06    5.3202E-01    4.6798E-01    1.5691E-07    2.5457E-21
    1.297407E+04    1.0000E-99    1.4156E-05    8.2713E-01    1.7286E-01    5.8523E-09    6.3470E-24
    1.326902E+04    1.0000E-99    3.0087E-05    9.5095E-01    4.9024E-02    1.7786E-10    7.3846E-25
    1.358420E+04    1.0000E-99    6.1326E-05    9.8829E-01    1.1644E-02    4.0852E-12    1.8426E-25
    1.390438E+04    1.0000E-99    1.2662E-04    9.9730E-01    2.5722E-03    8.2256E-14    4.1583E-26
    1.422474E+04    1.0000E-99    2.6797E-04    9.9920E-01    5.3494E-04    1.4434E-15    8.7275E-27
    1.452051E+04    1.0000E-99    5.5719E-04    9.9933E-01    1.1502E-04    2.7857E-17    1.8904E-27
    1.483624E+04    1.0000E-99    1.2782E-03    9.9870E-01    1.9835E-05    3.0736E-19    3.3087E-28
    1.518451E+04    1.0000E-99    3.3082E-03    9.9669E-01    2.5377E-06    1.9773E-21    4.3959E-29
    1.558657E+04    1.0000E-99    9.7033E-03    9.9030E-01    2.3244E-07    4.2132E-22    4.2728E-30
    1.600010E+04    1.0000E-99    2.7318E-02    9.7268E-01    2.2208E-08    4.1062E-22    4.2365E-31
    1.648136E+04    1.0000E-99    8.0868E-02    9.1913E-01    1.6838E-09    3.7872E-22    3.3017E-32
    1.705607E+04    1.0000E-99    2.3556E-01    7.6444E-01    8.8002E-11    3.1247E-22    1.8215E-33
    1.769220E+04    1.0000E-99    5.1491E-01    4.8509E-01    3.5208E-12    2.0974E-22    8.1122E-35
    1.837370E+04    1.0000E-99    7.6826E-01    2.3174E-01    1.3216E-13    1.0969E-22    3.4495E-36
    1.907428E+04    1.0000E-99    8.9884E-01    1.0116E-01    5.8550E-15    5.1187E-23    1.6714E-37
    1.978118E+04    1.0000E-99    9.5410E-01    4.5897E-02    3.4043E-16    2.4069E-23    1.0238E-38
    2.048968E+04    1.0000E-99    9.7776E-01    2.2243E-02    2.7129E-17    1.1896E-23    8.4248E-40
    2.119839E+04    1.0000E-99    9.8858E-01    1.1424E-02    2.9042E-18    6.1954E-24    9.2364E-41
    2.190658E+04    1.0000E-99    9.9378E-01    6.2241E-03    4.1346E-19    3.4166E-24    1.3420E-41
    2.261529E+04    1.0000E-99    9.9642E-01    3.5837E-03    7.5054E-20    1.9892E-24    2.4815E-42
    2.332554E+04    1.0000E-99    9.9783E-01    2.1685E-03    1.6698E-20    1.2157E-24    5.6148E-43
    2.403788E+04    1.0000E-99    9.9864E-01    1.3554E-03    4.7122E-21    7.6630E-25    1.6092E-43
    2.475294E+04    1.0000E-99    9.9915E-01    8.4915E-04    2.0384E-21    4.8312E-25    7.0581E-44
    2.547112E+04    1.0000E-99    9.9948E-01    5.2139E-04    1.4575E-21    2.9780E-25    5.1063E-44
    2.619270E+04    1.0000E-99    9.9968E-01    3.1507E-04    1.3413E-21    1.8026E-25    4.7462E-44
    2.691789E+04    1.0000E-99    9.9981E-01    1.9249E-04    1.3202E-21    1.1021E-25    4.7158E-44
    2.764646E+04    1.0000E-99    9.9988E-01    1.2298E-04    1.3209E-21    7.0581E-26    4.7702E-44
    2.837780E+04    1.0000E-99    9.9992E-01    8.3677E-05    1.3318E-21    4.8307E-26    4.8772E-44
    2.911106E+04    1.0000E-99    9.9994E-01    6.0451E-05    1.3504E-21    3.5209E-26    5.0296E-44
    2.984544E+04    1.0000E-99    9.9995E-01    4.5836E-05    1.3765E-21    2.7002E-26    5.2299E-44
    3.058043E+04    1.0000E-99    9.9996E-01    3.5699E-05    1.4104E-21    2.1311E-26    5.4826E-44
    3.131582E+04    1.0000E-99    9.9997E-01    2.7605E-05    1.4491E-21    1.6686E-26    5.7742E-44
    3.205161E+04    1.0000E-99    9.9998E-01    2.0625E-05    1.4880E-21    1.2565E-26    6.0759E-44
