#Magnitudes for spectra_toy06_supernu calculated by wsynphot
#with vega calibration file: https://archive.stsci.edu/hlsps/reference-atlases/cdbs/calspec/alpha_lyr_stis_003.fits 
#and with scipy 1D interpolation kind='cubic'.
#U,B,V,R,I are Generic Bessell filters and J, H, K are 2MASS filters, taken from http://svo2.cab.inta-csic.es/theory/fps/index.php 
#The spectra file used was last modified at: 2022-04-01 06:52:38 UTC
#and had md5 hash: 7490159b122e1771c6717509ef1086cc
#
#NTIMES: 191
#NBANDS: 8
#time[d] U B V R I J H K
2.018600e+00 -12.767899 -13.509312 -14.364079 -14.843876 -15.029785 -15.860723 -16.156521 -16.312828
2.056200e+00 -12.337765 -13.301386 -14.187338 -14.670252 -14.847918 -15.745599 -16.025197 -16.238384
2.094500e+00 -11.878454 -12.957243 -13.896588 -14.418648 -14.619279 -15.536293 -15.852979 -16.011008
2.133500e+00 -11.509057 -12.469982 -13.421351 -13.992529 -14.334174 -15.188642 -15.533382 -15.722190
2.173200e+00 -10.940723 -11.916610 -12.630037 -13.374549 -14.026268 -14.769450 -15.093647 -15.260877
2.213600e+00 -10.448383 -11.411790 -11.794828 -12.808970 -13.792306 -14.501032 -14.740335 -15.020777
2.254800e+00 -10.220153 -11.229387 -11.747510 -12.715330 -13.708939 -14.533277 -14.676557 -15.043903
2.296800e+00 -9.826833 -11.329798 -11.498118 -12.679335 -13.626075 -14.526260 -14.750651 -15.104229
2.339600e+00 -10.093916 -11.395138 -11.629280 -12.814192 -13.613091 -14.633931 -14.702436 -15.249792
2.383100e+00 -10.062046 -11.554180 -11.548168 -12.968619 -13.578159 -14.715911 -14.817761 -15.038873
2.427500e+00 -10.477375 -11.939738 -11.731017 -13.069031 -13.585981 -14.700111 -14.833936 -15.290907
2.472700e+00 -10.867809 -12.123387 -12.315856 -13.409143 -13.762070 -14.761543 -15.212527 -15.280514
2.518700e+00 -11.289068 -12.432895 -12.499220 -13.605353 -13.947215 -15.008772 -15.175456 -15.066925
2.565600e+00 -11.705049 -12.674670 -12.821983 -13.776447 -14.061881 -15.092050 -15.134259 -15.456644
2.613400e+00 -11.712902 -12.966798 -13.283452 -14.007084 -14.231699 -15.128353 -15.580694 -15.666670
