#NTIMES: 145 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 81 
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3] 
10250.00 2.57e+04 1.72e-12 1.03e+11 2.90e+10 
10750.00 2.24e+04 1.45e-12 8.08e+10 2.55e+10 
11250.00 1.96e+04 1.22e-12 6.29e+10 2.21e+10 
11750.00 1.77e+04 1.03e-12 4.85e+10 1.89e+10 
12250.00 1.58e+04 8.63e-13 3.50e+10 1.60e+10 
12750.00 1.44e+04 7.26e-13 2.65e+10 1.35e+10 
13250.00 1.35e+04 6.11e-13 2.12e+10 1.13e+10 
13750.00 1.25e+04 5.14e-13 1.69e+10 9.54e+09 
14250.00 1.14e+04 4.33e-13 1.37e+10 8.02e+09 
14750.00 1.07e+04 3.64e-13 1.13e+10 6.75e+09 
15250.00 9.97e+03 3.06e-13 9.49e+09 5.68e+09 
15750.00 9.49e+03 2.58e-13 7.96e+09 4.78e+09 
16250.00 9.02e+03 2.17e-13 6.66e+09 4.02e+09 
16750.00 8.75e+03 1.82e-13 5.55e+09 3.38e+09 
17250.00 8.33e+03 1.54e-13 4.62e+09 2.85e+09 
17750.00 8.13e+03 1.29e-13 3.80e+09 2.40e+09 
18250.00 7.91e+03 1.09e-13 3.03e+09 2.02e+09 
18750.00 7.67e+03 9.15e-14 2.43e+09 1.70e+09 
19250.00 7.48e+03 7.69e-14 1.93e+09 1.43e+09 
19750.00 6.29e+03 6.47e-14 1.50e+09 1.20e+09 
20250.00 6.53e+03 5.45e-14 1.20e+09 1.01e+09 
20750.00 6.34e+03 4.58e-14 9.83e+08 8.50e+08 
21250.00 7.27e+03 3.86e-14 8.11e+08 7.15e+08 
21750.00 6.59e+03 3.24e-14 7.15e+08 6.02e+08 
22250.00 4.15e+03 2.73e-14 5.56e+08 5.06e+08 
22750.00 7.67e+03 2.30e-14 4.67e+08 4.26e+08 
23250.00 4.79e+03 1.93e-14 3.89e+08 3.58e+08 
23750.00 6.06e+03 1.63e-14 3.27e+08 3.01e+08 
24250.00 7.09e+03 1.37e-14 2.75e+08 2.54e+08 
24750.00 5.21e+03 1.15e-14 2.31e+08 2.13e+08 
25250.00 4.76e+03 9.69e-15 1.94e+08 1.80e+08 
25750.00 4.81e+03 8.15e-15 1.63e+08 1.51e+08 
26250.00 4.71e+03 6.86e-15 1.37e+08 1.27e+08 
