#NTIMES: 4
#NVEL: 591
#TIMES[d]: 5.0 10.0 15.0 20.0
#vel_mid[km/s] Tgas_t0[K] Tgas_t1[K] ... Tgas_tn[K]
1.021703E+04 1.000000E-99 1.000000E-99 1.119361E+04 1.509180E+04
1.026695E+04 1.000000E-99 1.000000E-99 1.111562E+04 1.495011E+04
1.031686E+04 1.000000E-99 1.000000E-99 1.103652E+04 1.481227E+04
1.036678E+04 1.000000E-99 1.000000E-99 1.095754E+04 1.467242E+04
1.041669E+04 1.000000E-99 1.000000E-99 1.086998E+04 1.451801E+04
1.046661E+04 1.000000E-99 1.000000E-99 1.078022E+04 1.436789E+04
1.051653E+04 1.000000E-99 1.000000E-99 1.069056E+04 1.421377E+04
1.056644E+04 1.000000E-99 1.000000E-99 1.060477E+04 1.404368E+04
1.061636E+04 1.000000E-99 1.000000E-99 1.051940E+04 1.386533E+04
1.066627E+04 1.000000E-99 1.000000E-99 1.043442E+04 1.368433E+04
1.071619E+04 1.000000E-99 1.000000E-99 1.035555E+04 1.349046E+04
1.076610E+04 1.000000E-99 1.000000E-99 1.027369E+04 1.328499E+04
1.081602E+04 1.000000E-99 1.000000E-99 1.018979E+04 1.308239E+04
1.086593E+04 1.000000E-99 1.000000E-99 1.011290E+04 1.289490E+04
1.091585E+04 1.000000E-99 1.000000E-99 1.003149E+04 1.269897E+04
1.096576E+04 1.000000E-99 1.000000E-99 9.949857E+03 1.250339E+04
1.101568E+04 1.000000E-99 1.000000E-99 9.867373E+03 1.230828E+04
1.106559E+04 1.000000E-99 1.000000E-99 9.786958E+03 1.210975E+04
1.111551E+04 1.000000E-99 1.000000E-99 9.709268E+03 1.192788E+04
1.116542E+04 1.000000E-99 1.000000E-99 9.633973E+03 1.175566E+04
1.121534E+04 1.000000E-99 1.000000E-99 9.559276E+03 1.158274E+04
1.126525E+04 1.000000E-99 1.000000E-99 9.483092E+03 1.141183E+04
1.131517E+04 1.000000E-99 1.000000E-99 9.408201E+03 1.124587E+04
1.136508E+04 1.000000E-99 1.000000E-99 9.326444E+03 1.107754E+04
1.141500E+04 1.000000E-99 1.000000E-99 9.253948E+03 1.092390E+04
1.146492E+04 1.000000E-99 1.000000E-99 9.177401E+03 1.077655E+04
1.151483E+04 1.000000E-99 1.000000E-99 9.098576E+03 1.062151E+04
1.156475E+04 1.000000E-99 1.000000E-99 9.024469E+03 1.047958E+04
1.161466E+04 1.000000E-99 1.000000E-99 8.952336E+03 1.033576E+04
1.166458E+04 1.000000E-99 1.000000E-99 8.878732E+03 1.020721E+04
1.171449E+04 1.000000E-99 1.000000E-99 8.800937E+03 1.007191E+04
1.176441E+04 1.000000E-99 1.000000E-99 8.733435E+03 9.942478E+03
1.181432E+04 1.000000E-99 1.000000E-99 8.656549E+03 9.817855E+03
1.186424E+04 1.000000E-99 1.000000E-99 8.580714E+03 9.699944E+03
1.191415E+04 1.000000E-99 1.000000E-99 8.505613E+03 9.585541E+03
1.196407E+04 1.000000E-99 1.000000E-99 8.428258E+03 9.460802E+03
1.201398E+04 1.000000E-99 1.000000E-99 8.359650E+03 9.350435E+03
1.206390E+04 1.000000E-99 1.000000E-99 8.282592E+03 9.244276E+03
1.211381E+04 1.000000E-99 1.000000E-99 8.209186E+03 9.143584E+03
1.216373E+04 1.000000E-99 1.000000E-99 8.144526E+03 9.053827E+03
1.221364E+04 1.000000E-99 1.000000E-99 8.075728E+03 8.974735E+03
1.226356E+04 1.000000E-99 1.000000E-99 8.026925E+03 8.904250E+03
1.231347E+04 1.000000E-99 1.000000E-99 7.983036E+03 8.843916E+03
1.236339E+04 1.000000E-99 1.000000E-99 7.940333E+03 8.807187E+03
1.241331E+04 1.000000E-99 1.000000E-99 7.915996E+03 8.775807E+03
1.246322E+04 1.000000E-99 1.000000E-99 7.906812E+03 8.765569E+03
1.251314E+04 1.000000E-99 1.000000E-99 7.898517E+03 8.754275E+03
1.256305E+04 1.000000E-99 1.000000E-99 7.887757E+03 8.727964E+03
1.261297E+04 1.000000E-99 1.000000E-99 7.882691E+03 8.713361E+03
1.266288E+04 1.000000E-99 1.000000E-99 7.878299E+03 8.698086E+03
1.271280E+04 1.000000E-99 1.000000E-99 7.876478E+03 8.699166E+03
1.276271E+04 1.000000E-99 1.000000E-99 7.873349E+03 8.688500E+03
1.281263E+04 1.000000E-99 1.000000E-99 7.868743E+03 8.682608E+03
1.286254E+04 1.000000E-99 1.000000E-99 7.862968E+03 8.669872E+03
1.291246E+04 1.000000E-99 1.000000E-99 7.859453E+03 8.657624E+03
1.296237E+04 1.000000E-99 1.000000E-99 7.856212E+03 8.651261E+03
1.301229E+04 1.000000E-99 1.000000E-99 7.855879E+03 8.645143E+03
1.306220E+04 1.000000E-99 1.000000E-99 7.848847E+03 8.626899E+03
1.311212E+04 1.000000E-99 1.000000E-99 7.847783E+03 8.622597E+03
1.316203E+04 1.000000E-99 1.000000E-99 7.844465E+03 8.611947E+03
1.321195E+04 1.000000E-99 1.000000E-99 7.842475E+03 8.605768E+03
1.326186E+04 1.000000E-99 1.000000E-99 7.840941E+03 8.591221E+03
1.331178E+04 1.000000E-99 1.000000E-99 7.834750E+03 8.577748E+03
1.336169E+04 1.000000E-99 1.000000E-99 7.833044E+03 8.560800E+03
1.341161E+04 1.000000E-99 1.000000E-99 7.828508E+03 8.548491E+03
1.346153E+04 1.000000E-99 1.000000E-99 7.823754E+03 8.545421E+03
1.351144E+04 1.000000E-99 1.000000E-99 7.826476E+03 8.547084E+03
1.356136E+04 1.000000E-99 1.000000E-99 7.828756E+03 8.538976E+03
1.361127E+04 1.000000E-99 1.000000E-99 7.817649E+03 8.531752E+03
1.366119E+04 1.000000E-99 1.000000E-99 7.814595E+03 8.521125E+03
1.371110E+04 1.000000E-99 1.000000E-99 7.811126E+03 8.510452E+03
1.376102E+04 1.000000E-99 1.000000E-99 7.804702E+03 8.508969E+03
1.381093E+04 1.000000E-99 1.000000E-99 7.799012E+03 8.503477E+03
1.386085E+04 1.000000E-99 1.000000E-99 7.793600E+03 8.499286E+03
1.391076E+04 1.000000E-99 1.000000E-99 7.789108E+03 8.490609E+03
1.396068E+04 1.000000E-99 1.000000E-99 7.786272E+03 8.487275E+03
1.401059E+04 1.000000E-99 1.000000E-99 7.781989E+03 8.476038E+03
1.406051E+04 1.000000E-99 1.000000E-99 7.774728E+03 8.472655E+03
1.411042E+04 1.000000E-99 1.000000E-99 7.773392E+03 8.469796E+03
1.416034E+04 1.000000E-99 1.000000E-99 7.772943E+03 8.459325E+03
1.421025E+04 1.000000E-99 1.000000E-99 7.769253E+03 8.453282E+03
1.426017E+04 1.000000E-99 1.000000E-99 7.770408E+03 8.442932E+03
1.431008E+04 1.000000E-99 1.000000E-99 7.769636E+03 8.437906E+03
1.436000E+04 1.000000E-99 1.000000E-99 7.768724E+03 8.431979E+03
1.440992E+04 1.000000E-99 1.000000E-99 7.762880E+03 8.428321E+03
1.445983E+04 1.000000E-99 1.000000E-99 7.757652E+03 8.423169E+03
1.450975E+04 1.000000E-99 1.000000E-99 7.756469E+03 8.421963E+03
1.455966E+04 1.000000E-99 1.000000E-99 7.754172E+03 8.412860E+03
1.460958E+04 1.000000E-99 1.000000E-99 7.754352E+03 8.402932E+03
1.465949E+04 1.000000E-99 1.000000E-99 7.748610E+03 8.396238E+03
1.470941E+04 1.000000E-99 1.000000E-99 7.742918E+03 8.389031E+03
1.475932E+04 1.000000E-99 1.000000E-99 7.740933E+03 8.387468E+03
1.480924E+04 1.000000E-99 1.000000E-99 7.739544E+03 8.386207E+03
1.485915E+04 1.000000E-99 1.000000E-99 7.740165E+03 8.381712E+03
1.490907E+04 1.000000E-99 1.000000E-99 7.737536E+03 8.372274E+03
1.495898E+04 1.000000E-99 1.000000E-99 7.729905E+03 8.364667E+03
1.500890E+04 1.000000E-99 1.000000E-99 7.724712E+03 8.363249E+03
1.505881E+04 1.000000E-99 1.000000E-99 7.722610E+03 8.364220E+03
1.510873E+04 1.000000E-99 1.000000E-99 7.719274E+03 8.360804E+03
1.515864E+04 1.000000E-99 1.000000E-99 7.715922E+03 8.360563E+03
1.520856E+04 1.000000E-99 1.000000E-99 7.711585E+03 8.362455E+03
1.525847E+04 1.000000E-99 1.000000E-99 7.707283E+03 8.359639E+03
1.530839E+04 1.000000E-99 1.000000E-99 7.704414E+03 8.347957E+03
1.535831E+04 1.000000E-99 1.000000E-99 7.702868E+03 8.341969E+03
1.540822E+04 1.000000E-99 1.000000E-99 7.701601E+03 8.332450E+03
1.545814E+04 1.000000E-99 1.000000E-99 7.698938E+03 8.329872E+03
1.550805E+04 1.000000E-99 1.000000E-99 7.700004E+03 8.320828E+03
1.555797E+04 1.000000E-99 1.000000E-99 7.698216E+03 8.310282E+03
1.560788E+04 1.000000E-99 1.000000E-99 7.691798E+03 8.308077E+03
1.565780E+04 1.000000E-99 1.000000E-99 7.688580E+03 8.311829E+03
1.570771E+04 1.000000E-99 1.000000E-99 7.684456E+03 8.307883E+03
1.575763E+04 1.000000E-99 1.000000E-99 7.681832E+03 8.307087E+03
1.580754E+04 1.000000E-99 1.000000E-99 7.677628E+03 8.305569E+03
1.585746E+04 1.000000E-99 1.000000E-99 7.675318E+03 8.299289E+03
1.590737E+04 1.000000E-99 1.000000E-99 7.672540E+03 8.294668E+03
1.595729E+04 1.000000E-99 1.000000E-99 7.672265E+03 8.287427E+03
1.600720E+04 1.000000E-99 1.000000E-99 7.669425E+03 8.278598E+03
1.605712E+04 1.000000E-99 1.000000E-99 7.665785E+03 8.274616E+03
1.610703E+04 1.000000E-99 1.000000E-99 7.662950E+03 8.270715E+03
1.615695E+04 1.000000E-99 1.000000E-99 7.657686E+03 8.265617E+03
1.620686E+04 1.000000E-99 1.000000E-99 7.653487E+03 8.262925E+03
1.625678E+04 1.000000E-99 1.000000E-99 7.653857E+03 8.263566E+03
1.630669E+04 1.000000E-99 1.000000E-99 7.652587E+03 8.265247E+03
1.635661E+04 1.000000E-99 1.000000E-99 7.653804E+03 8.258160E+03
1.640653E+04 1.000000E-99 1.000000E-99 7.653412E+03 8.249997E+03
1.645644E+04 1.000000E-99 1.000000E-99 7.650348E+03 8.243371E+03
1.650636E+04 1.000000E-99 1.000000E-99 7.649508E+03 8.238445E+03
1.655627E+04 1.000000E-99 1.000000E-99 7.645929E+03 8.231748E+03
1.660619E+04 1.000000E-99 1.000000E-99 7.640158E+03 8.227190E+03
1.665610E+04 1.000000E-99 1.000000E-99 7.633905E+03 8.223792E+03
1.670602E+04 1.000000E-99 1.000000E-99 7.630516E+03 8.219593E+03
1.675593E+04 1.000000E-99 1.000000E-99 7.632593E+03 8.212805E+03
1.680585E+04 1.000000E-99 1.000000E-99 7.632985E+03 8.207136E+03
1.685576E+04 1.000000E-99 1.000000E-99 7.628868E+03 8.206382E+03
1.690568E+04 1.000000E-99 1.000000E-99 7.624526E+03 8.206726E+03
1.695559E+04 1.000000E-99 1.000000E-99 7.621246E+03 8.202219E+03
1.700551E+04 1.000000E-99 1.000000E-99 7.617520E+03 8.193796E+03
1.705542E+04 1.000000E-99 8.064533E+03 7.614439E+03 8.190603E+03
1.710534E+04 1.000000E-99 8.064737E+03 7.610699E+03 8.192385E+03
1.715525E+04 1.000000E-99 8.064533E+03 7.608109E+03 8.189905E+03
1.720517E+04 1.000000E-99 8.063551E+03 7.603716E+03 8.186402E+03
1.725508E+04 1.000000E-99 8.061405E+03 7.599951E+03 8.184563E+03
1.730500E+04 1.000000E-99 8.059982E+03 7.598231E+03 8.185195E+03
1.735492E+04 1.000000E-99 8.057717E+03 7.597314E+03 8.181739E+03
1.740483E+04 1.000000E-99 8.055639E+03 7.593717E+03 8.175682E+03
1.745475E+04 1.000000E-99 8.053132E+03 7.589175E+03 8.171701E+03
1.750466E+04 1.000000E-99 8.046983E+03 7.586991E+03 8.166138E+03
1.755458E+04 1.000000E-99 8.040590E+03 7.585774E+03 8.168328E+03
1.760449E+04 1.000000E-99 8.037246E+03 7.584706E+03 8.170561E+03
1.765441E+04 1.000000E-99 8.035210E+03 7.581832E+03 8.165242E+03
1.770432E+04 1.000000E-99 8.036691E+03 7.580867E+03 8.161381E+03
1.775424E+04 1.000000E-99 8.035411E+03 7.576352E+03 8.161322E+03
1.780415E+04 1.000000E-99 8.031223E+03 7.569590E+03 8.155720E+03
1.785407E+04 1.000000E-99 8.030821E+03 7.566350E+03 8.152664E+03
1.790398E+04 1.000000E-99 8.030080E+03 7.564773E+03 8.145409E+03
1.795390E+04 1.000000E-99 8.026069E+03 7.561214E+03 8.141117E+03
1.800381E+04 1.000000E-99 8.020680E+03 7.558891E+03 8.139787E+03
1.805373E+04 1.000000E-99 8.014663E+03 7.555730E+03 8.139241E+03
1.810364E+04 1.000000E-99 8.012070E+03 7.552336E+03 8.139447E+03
1.815356E+04 1.000000E-99 8.008560E+03 7.551671E+03 8.136069E+03
1.820347E+04 1.000000E-99 8.001889E+03 7.550639E+03 8.130119E+03
1.825339E+04 1.000000E-99 7.999405E+03 7.547082E+03 8.126581E+03
1.830331E+04 1.000000E-99 7.996735E+03 7.542155E+03 8.121351E+03
1.835322E+04 1.000000E-99 7.994620E+03 7.539615E+03 8.117591E+03
1.840314E+04 1.000000E-99 7.992755E+03 7.537192E+03 8.114312E+03
1.845305E+04 1.000000E-99 7.987109E+03 7.533994E+03 8.106612E+03
1.850297E+04 1.000000E-99 7.982568E+03 7.530619E+03 8.102854E+03
1.855288E+04 1.000000E-99 7.978591E+03 7.525110E+03 8.102947E+03
1.860280E+04 1.000000E-99 7.974038E+03 7.523010E+03 8.102594E+03
1.865271E+04 1.000000E-99 7.969882E+03 7.523789E+03 8.103070E+03
1.870263E+04 1.000000E-99 7.968331E+03 7.521533E+03 8.100538E+03
1.875254E+04 1.000000E-99 7.967061E+03 7.518006E+03 8.092227E+03
1.880246E+04 1.000000E-99 7.965864E+03 7.514198E+03 8.086857E+03
1.885237E+04 1.000000E-99 7.962245E+03 7.510694E+03 8.084629E+03
1.890229E+04 1.000000E-99 7.957691E+03 7.510868E+03 8.080170E+03
1.895220E+04 1.000000E-99 7.955486E+03 7.511458E+03 8.076119E+03
1.900212E+04 1.000000E-99 7.953679E+03 7.508453E+03 8.073905E+03
1.905203E+04 1.000000E-99 7.949084E+03 7.506174E+03 8.070760E+03
1.910195E+04 1.000000E-99 7.944319E+03 7.500823E+03 8.067417E+03
1.915186E+04 1.000000E-99 7.943612E+03 7.497393E+03 8.067728E+03
1.920178E+04 1.000000E-99 7.941018E+03 7.497709E+03 8.065212E+03
1.925169E+04 1.000000E-99 7.935559E+03 7.497152E+03 8.059388E+03
1.930161E+04 1.000000E-99 7.931121E+03 7.493273E+03 8.058789E+03
1.935153E+04 1.000000E-99 7.928383E+03 7.489014E+03 8.058639E+03
1.940144E+04 1.000000E-99 7.927694E+03 7.488056E+03 8.054894E+03
1.945136E+04 1.000000E-99 7.926016E+03 7.487582E+03 8.050919E+03
1.950127E+04 1.000000E-99 7.921954E+03 7.485370E+03 8.049374E+03
1.955119E+04 1.000000E-99 7.916240E+03 7.480141E+03 8.047074E+03
1.960110E+04 1.000000E-99 7.912592E+03 7.476134E+03 8.043321E+03
1.965102E+04 1.000000E-99 7.911627E+03 7.472278E+03 8.041419E+03
1.970093E+04 1.000000E-99 7.908822E+03 7.470139E+03 8.035937E+03
1.975085E+04 1.000000E-99 7.904595E+03 7.468849E+03 8.031701E+03
1.980076E+04 1.000000E-99 7.902820E+03 7.466096E+03 8.028944E+03
1.985068E+04 1.000000E-99 7.900481E+03 7.464823E+03 8.029258E+03
1.990059E+04 1.000000E-99 7.895994E+03 7.464117E+03 8.028257E+03
1.995051E+04 1.000000E-99 7.893665E+03 7.462309E+03 8.021499E+03
2.000042E+04 1.000000E-99 7.890315E+03 7.458352E+03 8.016824E+03
2.005034E+04 1.000000E-99 7.887037E+03 7.456412E+03 8.014264E+03
2.010025E+04 1.000000E-99 7.887821E+03 7.454653E+03 8.014154E+03
2.015017E+04 1.000000E-99 7.889607E+03 7.451722E+03 8.013551E+03
2.020008E+04 1.000000E-99 7.886354E+03 7.448362E+03 8.009759E+03
2.025000E+04 1.000000E-99 7.880709E+03 7.447461E+03 8.011419E+03
2.029992E+04 1.000000E-99 7.876088E+03 7.446924E+03 8.012497E+03
2.034983E+04 1.000000E-99 7.873284E+03 7.444341E+03 8.010471E+03
2.039975E+04 1.000000E-99 7.870376E+03 7.444124E+03 8.009439E+03
2.044966E+04 1.000000E-99 7.865458E+03 7.443272E+03 8.007315E+03
2.049958E+04 1.000000E-99 7.861852E+03 7.438529E+03 8.003631E+03
2.054949E+04 8.031531E+03 7.856191E+03 7.433197E+03 8.003355E+03
2.059941E+04 8.030297E+03 7.852836E+03 7.431668E+03 8.003974E+03
2.064932E+04 8.025700E+03 7.852831E+03 7.430854E+03 7.999905E+03
2.069924E+04 8.022596E+03 7.850110E+03 7.428819E+03 7.994617E+03
2.074915E+04 8.018007E+03 7.849032E+03 7.426290E+03 7.988410E+03
2.079907E+04 8.012434E+03 7.847228E+03 7.426209E+03 7.990656E+03
2.084898E+04 8.007826E+03 7.841253E+03 7.425227E+03 7.993953E+03
2.089890E+04 8.003448E+03 7.838486E+03 7.423083E+03 7.990925E+03
2.094881E+04 8.000737E+03 7.835541E+03 7.424192E+03 7.984836E+03
2.099873E+04 7.995682E+03 7.832133E+03 7.424352E+03 7.980121E+03
2.104864E+04 7.989107E+03 7.830865E+03 7.422215E+03 7.977858E+03
2.109856E+04 7.986894E+03 7.829904E+03 7.420172E+03 7.975737E+03
2.114847E+04 7.985839E+03 7.827744E+03 7.419289E+03 7.972628E+03
2.119839E+04 7.982638E+03 7.821928E+03 7.417284E+03 7.968604E+03
2.124831E+04 7.978450E+03 7.819596E+03 7.412343E+03 7.963724E+03
2.129822E+04 7.976743E+03 7.819469E+03 7.409522E+03 7.961108E+03
2.134814E+04 7.974012E+03 7.816603E+03 7.409875E+03 7.966871E+03
2.139805E+04 7.969316E+03 7.811767E+03 7.407889E+03 7.967975E+03
2.144797E+04 7.967184E+03 7.806819E+03 7.405373E+03 7.963223E+03
2.149788E+04 7.967062E+03 7.804949E+03 7.405029E+03 7.961701E+03
2.154780E+04 7.961912E+03 7.805034E+03 7.402954E+03 7.959801E+03
2.159771E+04 7.955230E+03 7.802184E+03 7.398930E+03 7.957357E+03
2.164763E+04 7.951734E+03 7.798893E+03 7.395478E+03 7.953528E+03
2.169754E+04 7.949512E+03 7.796766E+03 7.390662E+03 7.951258E+03
2.174746E+04 7.945890E+03 7.793679E+03 7.388967E+03 7.949876E+03
2.179737E+04 7.939318E+03 7.790169E+03 7.388064E+03 7.949680E+03
2.184729E+04 7.933967E+03 7.789036E+03 7.386448E+03 7.946953E+03
2.189720E+04 7.934084E+03 7.787790E+03 7.383748E+03 7.943715E+03
2.194712E+04 7.935074E+03 7.784049E+03 7.382315E+03 7.943918E+03
2.199703E+04 7.930764E+03 7.782885E+03 7.380512E+03 7.940698E+03
2.204695E+04 7.926357E+03 7.783904E+03 7.378177E+03 7.937533E+03
2.209686E+04 7.923301E+03 7.781774E+03 7.378204E+03 7.936921E+03
2.214678E+04 7.918606E+03 7.779791E+03 7.377766E+03 7.934150E+03
2.219669E+04 7.912652E+03 7.777583E+03 7.375322E+03 7.928806E+03
2.224661E+04 7.909143E+03 7.772589E+03 7.372784E+03 7.924575E+03
2.229653E+04 7.905633E+03 7.767412E+03 7.370202E+03 7.924697E+03
2.234644E+04 7.900478E+03 7.764666E+03 7.369393E+03 7.923157E+03
2.239636E+04 7.895695E+03 7.762393E+03 7.367686E+03 7.923069E+03
2.244627E+04 7.891069E+03 7.759324E+03 7.362363E+03 7.923025E+03
2.249619E+04 7.888905E+03 7.755815E+03 7.359617E+03 7.920960E+03
2.254610E+04 7.886260E+03 7.752403E+03 7.358972E+03 7.919268E+03
2.259602E+04 7.884293E+03 7.749721E+03 7.358674E+03 7.916115E+03
2.264593E+04 7.882237E+03 7.748383E+03 7.357416E+03 7.910729E+03
2.269585E+04 7.878119E+03 7.745250E+03 7.353650E+03 7.906063E+03
