#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 81 
#vel_mid[km/s] si0 si1 si2 si3 si4 
29750.00 4.42e-08 9.99e-01 5.22e-04 1.03e-24 8.99e-28 
30250.00 3.36e-08 9.99e-01 5.13e-04 6.60e-25 1.42e-27 
30750.00 3.14e-08 1.00e+00 4.35e-04 3.67e-25 1.91e-27 
31250.00 2.70e-08 1.00e+00 3.91e-04 2.76e-25 2.80e-27 
31750.00 2.71e-08 1.00e+00 3.14e-04 5.31e-26 2.07e-31 
32250.00 2.52e-08 1.00e+00 2.63e-04 2.68e-25 1.13e-27 
32750.00 2.05e-08 1.00e+00 2.52e-04 5.29e-25 1.45e-26 
33250.00 2.03e-08 1.00e+00 2.03e-04 4.52e-25 1.05e-26 
33750.00 1.63e-08 1.00e+00 2.05e-04 7.66e-25 1.99e-26 
34250.00 1.75e-08 1.00e+00 1.59e-04 7.90e-25 1.98e-26 
34750.00 1.50e-08 1.00e+00 1.49e-04 9.95e-25 2.05e-26 
35250.00 1.32e-08 1.00e+00 1.37e-04 1.62e-24 3.51e-26 
35750.00 1.07e-08 1.00e+00 1.38e-04 2.29e-24 5.10e-26 
36250.00 1.00e-08 1.00e+00 1.22e-04 2.97e-24 5.11e-26 
36750.00 6.48e-09 1.00e+00 1.48e-04 5.68e-24 9.63e-26 
37250.00 6.64e-09 1.00e+00 1.18e-04 5.92e-24 6.85e-26 
37750.00 6.02e-09 1.00e+00 1.04e-04 7.81e-24 7.01e-26 
38250.00 4.57e-09 1.00e+00 1.12e-04 1.27e-23 9.66e-26 
38750.00 3.96e-09 1.00e+00 1.03e-04 1.71e-23 1.24e-25 
39250.00 3.24e-09 1.00e+00 1.03e-04 3.15e-23 2.08e-25 
39750.00 3.60e-09 1.00e+00 7.28e-05 3.87e-23 2.91e-25 
40250.00 4.47e-09 1.00e+00 4.71e-05 4.89e-23 4.66e-25 
#TIME: 8.82 
#NVEL: 81 
#vel_mid[km/s] si0 si1 si2 si3 si4 
250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 5.45e-26 1.99e-17 1.49e-09 8.83e-04 9.99e-01 
7250.00 4.69e-25 1.81e-16 1.03e-08 2.82e-03 9.97e-01 
7750.00 1.04e-23 3.91e-15 1.39e-07 1.31e-02 9.87e-01 
8250.00 5.61e-22 1.88e-13 3.45e-06 8.24e-02 9.18e-01 
8750.00 3.40e-20 1.01e-11 8.80e-05 4.41e-01 5.59e-01 
9250.00 9.69e-19 2.57e-10 1.00e-03 8.96e-01 1.03e-01 
9750.00 3.07e-17 6.71e-09 9.35e-03 9.85e-01 6.07e-03 
10250.00 2.14e-15 3.45e-07 1.31e-01 8.69e-01 1.11e-04 
10750.00 8.97e-14 9.32e-06 7.96e-01 2.04e-01 2.93e-07 
11250.00 1.11e-12 6.09e-05 9.92e-01 8.13e-03 1.04e-10 
11750.00 1.07e-11 3.07e-04 9.99e-01 2.77e-04 3.61e-14 
12250.00 9.61e-11 1.43e-03 9.99e-01 1.10e-05 1.88e-17 
12750.00 5.33e-10 4.96e-03 9.95e-01 8.62e-07 4.40e-20 
13250.00 1.56e-09 1.12e-02 9.89e-01 1.36e-07 6.21e-22 
13750.00 4.21e-09 2.34e-02 9.77e-01 2.43e-08 1.12e-23 
14250.00 9.97e-09 4.61e-02 9.54e-01 5.35e-09 3.08e-25 
14750.00 2.28e-08 8.75e-02 9.12e-01 1.07e-09 7.95e-27 
15250.00 4.21e-08 1.40e-01 8.60e-01 2.40e-10 2.59e-28 
15750.00 7.75e-08 2.24e-01 7.76e-01 5.99e-11 1.02e-29 
16250.00 1.22e-07 3.35e-01 6.65e-01 1.23e-11 6.75e-31 
16750.00 1.74e-07 4.64e-01 5.36e-01 3.08e-12 5.37e-31 
17250.00 2.25e-07 5.63e-01 4.37e-01 8.79e-13 1.03e-30 
17750.00 2.41e-07 6.26e-01 3.74e-01 2.84e-13 1.33e-30 
18250.00 3.19e-07 7.73e-01 2.27e-01 6.72e-14 1.44e-30 
18750.00 3.11e-07 6.43e-01 3.57e-01 1.46e-14 2.28e-30 
19250.00 3.47e-07 8.87e-01 1.13e-01 2.54e-15 1.47e-30 
19750.00 2.62e-07 7.32e-01 2.68e-01 3.79e-15 9.51e-30 
20250.00 3.01e-07 9.56e-01 4.38e-02 2.27e-16 3.86e-30 
20750.00 2.47e-07 9.70e-01 3.04e-02 6.05e-17 6.49e-30 
21250.00 2.22e-07 9.78e-01 2.21e-02 1.92e-17 4.00e-30 
21750.00 1.70e-07 9.48e-01 5.18e-02 4.03e-17 4.06e-29 
22250.00 1.45e-07 7.09e-01 2.91e-01 6.87e-17 1.48e-28 
22750.00 1.61e-07 9.54e-01 4.60e-02 3.64e-18 4.07e-29 
23250.00 1.39e-07 9.93e-01 6.98e-03 1.82e-19 3.88e-30 
23750.00 1.36e-07 9.95e-01 5.29e-03 1.04e-19 7.64e-30 
24250.00 1.30e-07 9.96e-01 4.06e-03 1.46e-20 3.48e-30 
24750.00 1.08e-07 9.97e-01 3.41e-03 4.32e-20 1.44e-30 
25250.00 1.01e-07 9.97e-01 2.79e-03 2.41e-21 4.60e-29 
25750.00 1.05e-07 9.98e-01 2.06e-03 2.53e-21 2.81e-28 
26250.00 8.92e-08 9.98e-01 1.77e-03 1.67e-21 6.37e-28 
26750.00 6.83e-08 9.98e-01 1.68e-03 4.25e-22 4.82e-28 
27250.00 6.03e-08 9.99e-01 1.45e-03 1.02e-22 2.14e-29 
27750.00 5.54e-08 9.99e-01 1.20e-03 1.00e-21 1.25e-27 
28250.00 5.23e-08 9.99e-01 9.55e-04 4.23e-22 1.81e-26 
28750.00 5.35e-08 9.99e-01 7.38e-04 5.15e-24 5.04e-28 
29250.00 4.49e-08 9.99e-01 6.55e-04 2.50e-24 7.22e-28 
29750.00 3.67e-08 9.99e-01 6.00e-04 4.86e-24 5.69e-27 
30250.00 3.60e-08 1.00e+00 4.92e-04 1.12e-23 2.78e-26 
30750.00 3.23e-08 1.00e+00 4.23e-04 3.58e-25 2.15e-27 
31250.00 2.93e-08 1.00e+00 3.58e-04 2.45e-25 2.64e-27 
31750.00 2.50e-08 1.00e+00 3.37e-04 2.88e-25 2.21e-26 
32250.00 2.13e-08 1.00e+00 3.10e-04 3.72e-25 7.68e-27 
32750.00 1.82e-08 1.00e+00 2.90e-04 4.72e-25 6.70e-27 
33250.00 1.65e-08 1.00e+00 2.50e-04 6.72e-25 1.51e-26 
33750.00 1.42e-08 1.00e+00 2.29e-04 8.28e-25 1.49e-26 
34250.00 1.38e-08 1.00e+00 1.86e-04 1.20e-24 2.84e-26 
34750.00 1.09e-08 1.00e+00 1.89e-04 1.77e-24 4.53e-26 
35250.00 8.46e-09 1.00e+00 1.89e-04 2.63e-24 5.67e-26 
35750.00 7.55e-09 1.00e+00 1.71e-04 3.26e-24 6.77e-26 
36250.00 7.93e-09 1.00e+00 1.34e-04 3.98e-24 8.74e-26 
36750.00 7.32e-09 1.00e+00 1.19e-04 4.03e-24 6.38e-26 
37250.00 5.89e-09 1.00e+00 1.21e-04 7.10e-24 1.48e-25 
37750.00 5.16e-09 1.00e+00 1.08e-04 9.79e-24 2.10e-25 
38250.00 4.35e-09 1.00e+00 1.05e-04 1.23e-23 2.21e-25 
38750.00 4.18e-09 1.00e+00 8.76e-05 1.53e-23 2.82e-25 
39250.00 3.64e-09 1.00e+00 8.20e-05 1.98e-23 2.72e-25 
39750.00 3.23e-09 1.00e+00 7.57e-05 3.58e-23 5.47e-25 
40250.00 2.59e-09 1.00e+00 7.63e-05 7.67e-23 1.26e-24 
#TIME: 9.01 
#NVEL: 81 
#vel_mid[km/s] si0 si1 si2 si3 si4 
250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 7.67e-26 2.92e-17 2.13e-09 1.10e-03 9.99e-01 
7250.00 6.98e-25 2.83e-16 1.55e-08 3.62e-03 9.96e-01 
7750.00 1.71e-23 6.67e-15 2.23e-07 1.73e-02 9.83e-01 
8250.00 9.61e-22 3.31e-13 5.65e-06 1.09e-01 8.91e-01 
8750.00 5.15e-20 1.58e-11 1.28e-04 5.20e-01 4.80e-01 
9250.00 1.34e-18 3.65e-10 1.30e-03 9.23e-01 7.61e-02 
9750.00 4.35e-17 9.70e-09 1.22e-02 9.84e-01 4.02e-03 
10250.00 3.14e-15 5.05e-07 1.70e-01 8.29e-01 6.86e-05 
10750.00 1.10e-13 1.13e-05 8.44e-01 1.56e-01 1.44e-07 
11250.00 1.32e-12 7.02e-05 9.94e-01 5.72e-03 4.55e-11 
11750.00 1.21e-11 3.40e-04 9.99e-01 2.12e-04 1.98e-14 
12250.00 1.09e-10 1.59e-03 9.98e-01 8.33e-06 1.01e-17 
12750.00 5.80e-10 5.39e-03 9.95e-01 6.43e-07 2.21e-20 
13250.00 1.73e-09 1.23e-02 9.88e-01 1.01e-07 3.00e-22 
13750.00 4.80e-09 2.77e-02 9.72e-01 2.01e-08 6.71e-24 
14250.00 1.17e-08 5.44e-02 9.46e-01 3.96e-09 1.57e-25 
14750.00 2.56e-08 9.93e-02 9.01e-01 8.08e-10 4.06e-27 
15250.00 4.66e-08 1.53e-01 8.47e-01 1.89e-10 1.42e-28 
15750.00 8.19e-08 2.51e-01 7.49e-01 4.36e-11 5.04e-30 
16250.00 1.23e-07 3.50e-01 6.50e-01 1.13e-11 8.23e-31 
16750.00 1.77e-07 4.88e-01 5.12e-01 2.68e-12 7.92e-31 
17250.00 2.32e-07 5.83e-01 4.17e-01 5.96e-13 7.94e-31 
17750.00 2.57e-07 7.08e-01 2.92e-01 1.98e-13 1.09e-30 
18250.00 2.34e-07 6.25e-01 3.75e-01 6.15e-14 1.74e-30 
18750.00 3.01e-07 8.63e-01 1.37e-01 8.92e-15 1.66e-30 
19250.00 2.76e-07 8.38e-01 1.62e-01 6.52e-15 8.87e-30 
19750.00 2.76e-07 9.39e-01 6.05e-02 1.38e-15 1.69e-30 
20250.00 2.68e-07 9.58e-01 4.16e-02 2.48e-16 6.65e-30 
20750.00 2.59e-07 9.19e-01 8.13e-02 1.73e-16 2.21e-29 
21250.00 2.31e-07 9.79e-01 2.15e-02 1.06e-17 5.70e-30 
21750.00 1.96e-07 9.84e-01 1.57e-02 1.17e-17 3.95e-30 
22250.00 1.34e-07 6.91e-01 3.09e-01 6.30e-17 1.41e-29 
22750.00 1.72e-07 8.92e-01 1.08e-01 4.43e-18 2.66e-29 
23250.00 1.86e-07 9.94e-01 5.68e-03 5.90e-20 9.79e-30 
23750.00 1.74e-07 9.96e-01 4.34e-03 5.02e-20 1.94e-29 
24250.00 1.29e-07 9.96e-01 3.82e-03 1.03e-20 3.77e-29 
24750.00 1.16e-07 9.97e-01 3.14e-03 7.74e-21 1.28e-29 
25250.00 1.02e-07 9.97e-01 2.63e-03 1.87e-21 7.43e-29 
25750.00 8.00e-08 9.98e-01 2.34e-03 9.25e-22 4.69e-29 
26250.00 8.43e-08 9.98e-01 1.72e-03 2.09e-21 2.16e-28 
26750.00 7.19e-08 9.99e-01 1.49e-03 1.89e-21 1.03e-27 
27250.00 6.71e-08 9.99e-01 1.25e-03 5.82e-23 1.76e-28 
27750.00 5.32e-08 9.99e-01 1.15e-03 2.99e-22 1.25e-28 
28250.00 4.72e-08 9.99e-01 9.74e-04 1.81e-23 2.38e-29 
28750.00 3.85e-08 9.99e-01 9.16e-04 7.58e-24 1.11e-27 
29250.00 4.01e-08 9.99e-01 6.79e-04 2.44e-24 9.87e-28 
29750.00 3.62e-08 9.99e-01 5.91e-04 9.36e-24 2.64e-27 
30250.00 3.06e-08 9.99e-01 5.45e-04 3.26e-24 5.41e-28 
30750.00 2.80e-08 1.00e+00 4.66e-04 4.21e-25 2.95e-27 
31250.00 2.18e-08 1.00e+00 4.68e-04 4.16e-25 5.77e-27 
31750.00 1.94e-08 1.00e+00 4.14e-04 2.24e-24 3.59e-26 
32250.00 1.80e-08 1.00e+00 3.49e-04 1.43e-24 2.42e-26 
32750.00 1.75e-08 1.00e+00 2.89e-04 1.01e-24 1.83e-26 
33250.00 1.63e-08 1.00e+00 2.52e-04 9.57e-25 1.67e-26 
33750.00 1.41e-08 1.00e+00 2.29e-04 1.03e-24 1.98e-26 
34250.00 1.30e-08 1.00e+00 1.99e-04 1.36e-24 2.44e-26 
34750.00 9.60e-09 1.00e+00 2.11e-04 1.97e-24 3.29e-26 
35250.00 9.21e-09 1.00e+00 1.77e-04 2.11e-24 3.21e-26 
35750.00 9.05e-09 1.00e+00 1.47e-04 2.60e-24 4.35e-26 
36250.00 6.61e-09 1.00e+00 1.58e-04 4.84e-24 9.06e-26 
36750.00 6.05e-09 1.00e+00 1.42e-04 6.73e-24 1.70e-25 
37250.00 5.87e-09 1.00e+00 1.16e-04 7.44e-24 1.46e-25 
37750.00 4.50e-09 1.00e+00 1.24e-04 1.23e-23 2.40e-25 
38250.00 3.99e-09 1.00e+00 1.12e-04 1.57e-23 3.34e-25 
38750.00 3.37e-09 1.00e+00 1.06e-04 2.44e-23 5.67e-25 
39250.00 3.41e-09 1.00e+00 8.42e-05 2.87e-23 7.08e-25 
39750.00 2.87e-09 1.00e+00 7.98e-05 4.07e-23 7.58e-25 
40250.00 2.51e-09 1.00e+00 7.40e-05 5.16e-23 6.13e-25 
#TIME: 9.19 
#NVEL: 81 
#vel_mid[km/s] si0 si1 si2 si3 si4 
250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 1.09e-25 4.34e-17 3.07e-09 1.38e-03 9.99e-01 
7250.00 1.07e-24 4.55e-16 2.38e-08 4.71e-03 9.95e-01 
7750.00 2.90e-23 1.17e-14 3.66e-07 2.33e-02 9.77e-01 
8250.00 1.68e-21 5.95e-13 9.37e-06 1.45e-01 8.55e-01 
8750.00 7.62e-20 2.42e-11 1.83e-04 5.98e-01 4.02e-01 
9250.00 1.84e-18 5.12e-10 1.67e-03 9.43e-01 5.54e-02 
9750.00 6.15e-17 1.39e-08 1.59e-02 9.81e-01 2.84e-03 
10250.00 4.48e-15 7.22e-07 2.17e-01 7.83e-01 4.25e-05 
10750.00 1.32e-13 1.34e-05 8.80e-01 1.20e-01 7.16e-08 
11250.00 1.50e-12 7.89e-05 9.96e-01 4.20e-03 2.27e-11 
11750.00 1.38e-11 3.81e-04 9.99e-01 1.57e-04 9.83e-15 
12250.00 1.25e-10 1.80e-03 9.98e-01 6.37e-06 5.10e-18 
12750.00 6.67e-10 6.08e-03 9.94e-01 4.86e-07 1.15e-20 
13250.00 2.13e-09 1.48e-02 9.85e-01 7.78e-08 1.59e-22 
13750.00 5.41e-09 3.01e-02 9.70e-01 1.41e-08 3.11e-24 
14250.00 1.24e-08 5.78e-02 9.42e-01 2.93e-09 7.95e-26 
14750.00 2.38e-08 9.64e-02 9.04e-01 6.59e-10 2.50e-27 
15250.00 4.76e-08 1.72e-01 8.28e-01 1.40e-10 7.63e-29 
15750.00 8.58e-08 2.59e-01 7.41e-01 3.43e-11 2.99e-30 
16250.00 1.33e-07 3.89e-01 6.11e-01 7.80e-12 6.17e-31 
16750.00 1.94e-07 5.30e-01 4.70e-01 1.79e-12 6.79e-31 
17250.00 2.42e-07 6.61e-01 3.39e-01 3.34e-13 7.50e-31 
17750.00 2.43e-07 6.80e-01 3.20e-01 1.39e-13 1.20e-30 
18250.00 2.95e-07 8.15e-01 1.85e-01 2.80e-14 1.06e-30 
18750.00 2.81e-07 7.86e-01 2.14e-01 1.39e-14 4.55e-30 
19250.00 2.88e-07 8.86e-01 1.14e-01 5.01e-15 3.05e-30 
19750.00 2.97e-07 9.42e-01 5.78e-02 1.01e-15 3.85e-30 
20250.00 2.59e-07 9.46e-01 5.37e-02 3.14e-16 8.56e-30 
20750.00 2.94e-07 9.62e-01 3.79e-02 3.28e-17 1.65e-30 
21250.00 2.37e-07 7.98e-01 2.02e-01 1.01e-16 1.00e-28 
21750.00 2.15e-07 9.86e-01 1.40e-02 7.38e-18 9.54e-30 
22250.00 1.58e-07 9.88e-01 1.15e-02 4.48e-18 1.41e-30 
22750.00 1.30e-07 9.91e-01 9.01e-03 8.91e-19 5.25e-30 
23250.00 1.33e-07 9.93e-01 6.53e-03 8.37e-20 4.85e-29 
23750.00 1.32e-07 9.95e-01 5.02e-03 3.05e-20 2.79e-29 
24250.00 1.19e-07 9.96e-01 3.88e-03 2.37e-20 1.40e-28 
24750.00 1.12e-07 9.97e-01 2.99e-03 8.67e-20 9.05e-28 
25250.00 1.06e-07 9.98e-01 2.38e-03 1.27e-21 7.31e-29 
25750.00 1.01e-07 9.98e-01 1.84e-03 4.30e-22 6.64e-29 
26250.00 8.73e-08 9.98e-01 1.57e-03 8.67e-22 7.92e-29 
26750.00 8.30e-08 9.99e-01 1.25e-03 7.14e-22 9.68e-29 
27250.00 6.42e-08 9.99e-01 1.18e-03 7.17e-22 4.26e-27 
27750.00 5.85e-08 9.99e-01 9.77e-04 1.35e-22 2.08e-28 
28250.00 4.43e-08 9.99e-01 9.74e-04 1.16e-23 3.99e-28 
28750.00 4.02e-08 9.99e-01 8.38e-04 5.39e-24 6.02e-28 
29250.00 3.84e-08 9.99e-01 6.68e-04 2.08e-24 9.65e-28 
29750.00 3.23e-08 9.99e-01 6.23e-04 1.22e-24 2.02e-28 
30250.00 3.19e-08 1.00e+00 4.97e-04 1.78e-24 1.15e-27 
30750.00 2.89e-08 1.00e+00 4.31e-04 1.91e-24 1.29e-26 
31250.00 2.96e-08 1.00e+00 3.31e-04 2.13e-25 1.98e-27 
31750.00 2.58e-08 1.00e+00 3.04e-04 2.40e-25 5.65e-28 
32250.00 2.24e-08 1.00e+00 2.76e-04 3.16e-25 1.58e-27 
32750.00 1.85e-08 1.00e+00 2.60e-04 4.70e-25 4.51e-27 
33250.00 1.41e-08 1.00e+00 2.72e-04 7.63e-25 1.06e-26 
33750.00 1.29e-08 1.00e+00 2.38e-04 1.00e-24 1.75e-26 
34250.00 1.01e-08 1.00e+00 2.40e-04 1.59e-24 2.88e-26 
34750.00 8.56e-09 1.00e+00 2.28e-04 1.95e-24 3.32e-26 
35250.00 7.33e-09 1.00e+00 2.18e-04 3.08e-24 6.70e-26 
35750.00 6.02e-09 1.00e+00 2.11e-04 5.01e-24 1.20e-25 
36250.00 5.50e-09 1.00e+00 1.85e-04 5.50e-24 9.68e-26 
36750.00 5.49e-09 1.00e+00 1.54e-04 7.02e-24 1.21e-25 
37250.00 5.37e-09 1.00e+00 1.27e-04 9.74e-24 2.10e-25 
37750.00 5.03e-09 1.00e+00 1.10e-04 1.09e-23 1.93e-25 
38250.00 4.46e-09 1.00e+00 9.98e-05 1.51e-23 2.89e-25 
38750.00 3.96e-09 1.00e+00 8.97e-05 1.98e-23 3.33e-25 
39250.00 3.73e-09 1.00e+00 7.49e-05 2.85e-23 5.54e-25 
39750.00 3.21e-09 1.00e+00 6.90e-05 3.80e-23 7.10e-25 
40250.00 2.78e-09 1.00e+00 6.45e-05 5.28e-23 1.07e-24 
#TIME: 9.38 
#NVEL: 81 
#vel_mid[km/s] si0 si1 si2 si3 si4 
250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 1.54e-25 6.44e-17 4.43e-09 1.74e-03 9.98e-01 
7250.00 1.72e-24 7.59e-16 3.77e-08 6.22e-03 9.94e-01 
7750.00 5.02e-23 2.09e-14 6.09e-07 3.15e-02 9.69e-01 
8250.00 2.79e-21 1.02e-12 1.50e-05 1.88e-01 8.12e-01 
8750.00 1.12e-19 3.68e-11 2.57e-04 6.74e-01 3.26e-01 
9250.00 2.54e-18 7.23e-10 2.15e-03 9.58e-01 3.98e-02 
9750.00 8.98e-17 2.06e-08 2.10e-02 9.77e-01 1.86e-03 
10250.00 6.54e-15 1.05e-06 2.77e-01 7.23e-01 2.70e-05 
10750.00 1.57e-13 1.56e-05 9.12e-01 8.82e-02 3.31e-08 
11250.00 1.74e-12 8.97e-05 9.97e-01 3.18e-03 1.16e-11 
11750.00 1.65e-11 4.46e-04 9.99e-01 1.14e-04 4.53e-15 
12250.00 1.46e-10 2.06e-03 9.98e-01 4.54e-06 2.28e-18 
12750.00 7.21e-10 6.45e-03 9.94e-01 3.75e-07 6.02e-21 
13250.00 2.06e-09 1.41e-02 9.86e-01 5.97e-08 8.63e-23 
13750.00 5.80e-09 3.20e-02 9.68e-01 1.14e-08 1.82e-24 
14250.00 1.32e-08 5.89e-02 9.41e-01 2.51e-09 4.92e-26 
14750.00 2.93e-08 1.17e-01 8.83e-01 4.88e-10 1.22e-27 
15250.00 4.98e-08 1.70e-01 8.30e-01 1.15e-10 4.27e-29 
15750.00 9.24e-08 2.79e-01 7.21e-01 2.49e-11 1.75e-30 
16250.00 1.40e-07 3.79e-01 6.21e-01 6.84e-12 7.97e-31 
16750.00 1.98e-07 5.32e-01 4.68e-01 1.98e-12 1.24e-30 
17250.00 2.12e-07 5.70e-01 4.30e-01 5.44e-13 2.34e-30 
17750.00 2.55e-07 7.03e-01 2.97e-01 1.21e-13 1.68e-30 
18250.00 2.56e-07 7.74e-01 2.26e-01 3.14e-14 2.84e-30 
18750.00 2.76e-07 8.63e-01 1.37e-01 4.51e-15 1.09e-30 
19250.00 2.46e-07 8.18e-01 1.82e-01 3.97e-15 3.34e-30 
19750.00 2.85e-07 9.45e-01 5.50e-02 4.58e-16 2.66e-30 
20250.00 2.40e-07 9.60e-01 3.99e-02 1.80e-16 4.39e-30 
20750.00 2.13e-07 9.72e-01 2.81e-02 7.18e-17 2.17e-29 
21250.00 2.06e-07 9.81e-01 1.93e-02 3.16e-17 4.03e-30 
21750.00 1.81e-07 9.86e-01 1.43e-02 5.29e-18 1.21e-29 
22250.00 1.64e-07 9.89e-01 1.06e-02 2.97e-18 1.47e-29 
22750.00 1.46e-07 9.92e-01 8.29e-03 1.01e-18 3.34e-29 
23250.00 9.95e-08 4.72e-01 5.28e-01 3.19e-17 1.16e-26 
23750.00 1.26e-07 9.95e-01 4.74e-03 1.67e-19 2.80e-28 
24250.00 1.08e-07 9.96e-01 3.85e-03 3.22e-20 9.20e-29 
24750.00 9.95e-08 9.97e-01 3.08e-03 2.45e-20 2.55e-29 
25250.00 8.34e-08 9.97e-01 2.67e-03 2.30e-20 2.19e-27 
25750.00 9.28e-08 9.98e-01 1.85e-03 7.90e-21 2.95e-27 
26250.00 8.43e-08 9.99e-01 1.50e-03 3.35e-21 8.28e-28 
26750.00 7.04e-08 9.99e-01 1.29e-03 1.86e-21 7.46e-28 
27250.00 7.51e-08 9.99e-01 9.87e-04 6.25e-22 3.38e-28 
