#NTIMES:    57
#NSTAGES:     5
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570   60.030   66.000   72.560   80.000   88.000   97.000  107.000  117.000  127.000  137.000  147.000  157.000  167.000  177.000  187.000  197.000  207.000  217.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           si0           si1           si2           si3           si4
    1.220016E+04   1.0000E-099   8.4346E-001   1.5654E-001   1.2416E-011   2.4072E-023
    1.221368E+04   1.0000E-099   9.2361E-001   7.6387E-002   1.3094E-012   1.1987E-023
    1.222859E+04   1.0000E-099   9.7064E-001   2.9359E-002   7.1469E-014   4.5987E-024
    1.224457E+04   1.0000E-099   9.9049E-001   9.5130E-003   2.1883E-015   1.4590E-024
    1.225965E+04   1.0000E-099   9.9655E-001   3.4515E-003   7.7072E-017   5.1561E-025
    1.227256E+04   1.0000E-099   9.9826E-001   1.7369E-003   6.1325E-018   2.5451E-025
    1.228514E+04   1.0000E-099   9.9912E-001   8.8308E-004   4.5316E-019   1.2712E-025
    1.229683E+04   1.0000E-099   9.9954E-001   4.5824E-004   4.4586E-020   6.4838E-026
    1.232733E+04   1.0000E-099   9.9979E-001   2.1393E-004   3.8473E-021   2.9372E-026
    1.289197E+04   1.0000E-099   9.9989E-001   1.1004E-004   1.6370E-021   1.5931E-026
    1.402569E+04   1.0000E-099   9.9998E-001   2.0838E-005   1.4525E-022   3.3394E-027
    1.518573E+04   1.0000E-099   9.9999E-001   5.4098E-006   1.4574E-022   9.4620E-028
    1.632859E+04   1.0000E-099   1.0000E+000   1.8841E-006   1.5630E-022   3.5488E-028
    1.745157E+04   1.0000E-099   1.0000E+000   8.9855E-007   1.6614E-022   1.8038E-028
    1.855827E+04   1.0000E-099   1.0000E+000   5.3776E-007   1.7525E-022   1.1413E-028
    1.963325E+04   1.0000E-099   1.0000E+000   3.7232E-007   1.8356E-022   8.2947E-029
    2.068109E+04   1.0000E-099   1.0000E+000   2.7493E-007   1.9118E-022   6.3922E-029
    2.170537E+04   1.0000E-099   1.0000E+000   2.0724E-007   1.9819E-022   5.0042E-029
    2.269952E+04   1.0000E-099   1.0000E+000   1.5825E-007   2.0457E-022   3.9514E-029
    2.366536E+04   1.0000E-099   1.0000E+000   1.2182E-007   2.1041E-022   3.1336E-029
    2.460914E+04   1.0000E-099   1.0000E+000   9.4936E-008   2.1580E-022   2.5083E-029
    2.553354E+04   1.0000E-099   1.0000E+000   7.4673E-008   2.2080E-022   2.0212E-029
    2.644080E+04   1.0000E-099   1.0000E+000   5.9296E-008   2.2546E-022   1.6408E-029
    2.733350E+04   1.0000E-099   1.0000E+000   4.7232E-008   2.2982E-022   1.3337E-029
    2.821284E+04   1.0000E-099   1.0000E+000   3.7672E-008   2.3391E-022   1.0838E-029
    2.908138E+04   1.0000E-099   1.0000E+000   2.9900E-008   2.3779E-022   8.7528E-030
    2.994295E+04   1.0000E-099   1.0000E+000   2.3863E-008   2.4148E-022   7.1002E-030
    3.079959E+04   1.0000E-099   1.0000E+000   1.9320E-008   2.4500E-022   5.8369E-030
    3.165298E+04   1.0000E-099   1.0000E+000   1.6052E-008   2.4838E-022   4.9199E-030
    3.250461E+04   1.0000E-099   1.0000E+000   1.3667E-008   2.5162E-022   4.2459E-030
    3.335585E+04   1.0000E-099   1.0000E+000   1.1946E-008   2.5473E-022   3.7589E-030
    3.420806E+04   1.0000E-099   1.0000E+000   1.0725E-008   2.5773E-022   3.4157E-030
    3.506257E+04   1.0000E-099   1.0000E+000   1.0077E-008   2.6061E-022   3.2462E-030
    3.592077E+04   1.0000E-099   1.0000E+000   9.7770E-009   2.6338E-022   3.1840E-030
    3.678416E+04   1.0000E-099   1.0000E+000   9.6755E-009   2.6605E-022   3.1838E-030
    3.765440E+04   1.0000E-099   1.0000E+000   8.8822E-009   2.6863E-022   2.9518E-030
    3.853330E+04   1.0000E-099   1.0000E+000   7.9710E-009   2.7111E-022   2.6742E-030
    3.942287E+04   1.0000E-099   1.0000E+000   7.8054E-009   2.7350E-022   2.6423E-030
    4.030996E+04   1.0000E-099   1.0000E+000   6.3053E-009   2.7462E-022   2.1408E-030
    4.032500E+04   1.0000E-099   1.0000E+000   3.8687E-010   6.8576E-023   4.0283E-032
#TIME:     2.020
#NVEL: 111
#vel_mid[km/s]           si0           si1           si2           si3           si4
    1.025000E+03   1.0000E-099   3.0654E-024   1.4094E-015   2.2772E-007   1.0000E+000
    1.037120E+03   1.0000E-099   3.0262E-024   1.3973E-015   2.2675E-007   1.0000E+000
    1.061360E+03   1.0000E-099   2.9662E-024   1.3790E-015   2.2513E-007   1.0000E+000
    1.109839E+03   1.0000E-099   2.9024E-024   1.3603E-015   2.2290E-007   1.0000E+000
    1.213017E+03   1.0000E-099   2.8849E-024   1.3588E-015   2.2037E-007   1.0000E+000
    1.325723E+03   1.0000E-099   2.9093E-024   1.3718E-015   2.1848E-007   1.0000E+000
    1.448902E+03   1.0000E-099   2.9491E-024   1.3904E-015   2.1671E-007   1.0000E+000
    1.583526E+03   1.0000E-099   2.9997E-024   1.4134E-015   2.1497E-007   1.0000E+000
    1.730658E+03   1.0000E-099   3.0621E-024   1.4412E-015   2.1328E-007   1.0000E+000
    1.891461E+03   1.0000E-099   3.1357E-024   1.4737E-015   2.1161E-007   1.0000E+000
    2.067205E+03   1.0000E-099   3.2263E-024   1.5131E-015   2.1008E-007   1.0000E+000
    2.259278E+03   1.0000E-099   3.3355E-024   1.5601E-015   2.0870E-007   1.0000E+000
    2.469197E+03   1.0000E-099   3.4741E-024   1.6186E-015   2.0764E-007   1.0000E+000
    2.698621E+03   1.0000E-099   3.6458E-024   1.6903E-015   2.0696E-007   1.0000E+000
    2.949361E+03   1.0000E-099   3.8612E-024   1.7790E-015   2.0683E-007   1.0000E+000
    3.223399E+03   1.0000E-099   4.1372E-024   1.8910E-015   2.0749E-007   1.0000E+000
    3.522899E+03   1.0000E-099   4.4944E-024   2.0337E-015   2.0922E-007   1.0000E+000
    3.850227E+03   1.0000E-099   4.9649E-024   2.2188E-015   2.1242E-007   1.0000E+000
    4.207968E+03   1.0000E-099   5.5975E-024   2.4630E-015   2.1768E-007   1.0000E+000
    4.598949E+03   1.0000E-099   6.4686E-024   2.7926E-015   2.2581E-007   1.0000E+000
    5.026257E+03   1.0000E-099   7.7005E-024   3.2481E-015   2.3799E-007   1.0000E+000
    5.322738E+03   1.0000E-099   8.7816E-024   3.6392E-015   2.4883E-007   1.0000E+000
    5.636785E+03   1.0000E-099   1.0182E-023   4.1368E-015   2.6275E-007   1.0000E+000
    5.969249E+03   1.0000E-099   1.2020E-023   4.7764E-015   2.8057E-007   1.0000E+000
    6.324633E+03   1.0000E-099   1.4406E-023   5.5912E-015   3.0292E-007   1.0000E+000
    6.696793E+03   1.0000E-099   1.8529E-023   6.8897E-015   3.3718E-007   1.0000E+000
    7.079796E+03   1.0000E-099   2.6125E-023   9.0906E-015   3.9092E-007   1.0000E+000
    7.407135E+03   1.0000E-099   4.1432E-023   1.3061E-014   4.7578E-007   1.0000E+000
    7.692817E+03   1.0000E-099   7.0026E-023   1.9693E-014   5.9711E-007   1.0000E+000
    7.943790E+03   1.0000E-099   1.2613E-022   3.1162E-014   7.7245E-007   1.0000E+000
    8.178255E+03   1.0000E-099   2.4449E-022   5.2258E-014   1.0364E-006   1.0000E+000
    8.396906E+03   1.0000E-099   5.0460E-022   9.2210E-014   1.4365E-006   1.0000E+000
    8.600030E+03   1.0000E-099   1.0981E-021   1.6997E-013   2.0480E-006   1.0000E+000
    8.794946E+03   1.0000E-099   2.5479E-021   3.3048E-013   3.0197E-006   1.0000E+000
    8.979615E+03   1.0000E-099   6.2117E-021   6.7041E-013   4.5735E-006   1.0000E+000
    9.145090E+03   1.0000E-099   1.4982E-020   1.3526E-012   6.9151E-006   9.9999E-001
    9.307344E+03   1.0000E-099   3.8516E-020   2.8812E-012   1.0806E-005   9.9999E-001
    9.467105E+03   1.0000E-099   1.0658E-019   6.5325E-012   1.7535E-005   9.9998E-001
    9.611352E+03   1.0000E-099   2.9117E-019   1.4704E-011   2.8339E-005   9.9997E-001
    9.749622E+03   1.0000E-099   8.3751E-019   3.4567E-011   4.6977E-005   9.9995E-001
    9.884725E+03   1.0000E-099   2.6137E-018   8.6849E-011   8.0915E-005   9.9992E-001
    1.001128E+04   1.0000E-099   8.4573E-018   2.2471E-010   1.4165E-004   9.9986E-001
    1.013294E+04   1.0000E-099   2.9050E-017   6.1043E-010   2.5499E-004   9.9975E-001
    1.025192E+04   1.0000E-099   1.0759E-016   1.7644E-009   4.7581E-004   9.9952E-001
    1.036523E+04   1.0000E-099   4.1265E-016   5.2544E-009   9.0312E-004   9.9910E-001
    1.047433E+04   1.0000E-099   1.6577E-015   1.6261E-008   1.7520E-003   9.9825E-001
    1.058087E+04   1.0000E-099   7.1243E-015   5.3181E-008   3.5063E-003   9.9649E-001
    1.068358E+04   1.0000E-099   3.2521E-014   1.8266E-007   7.2099E-003   9.9279E-001
    1.078178E+04   1.0000E-099   1.5802E-013   6.6035E-007   1.5239E-002   9.8476E-001
    1.087424E+04   1.0000E-099   8.0594E-013   2.4856E-006   3.2841E-002   9.6716E-001
    1.096142E+04   1.0000E-099   4.2417E-012   9.5956E-006   7.1190E-002   9.2880E-001
    1.104427E+04   1.0000E-099   2.2003E-011   3.6498E-005   1.5006E-001   8.4991E-001
    1.116962E+04   1.0000E-099   2.4517E-010   2.5108E-004   4.0183E-001   5.9792E-001
    1.128592E+04   1.0000E-099   1.9157E-009   1.2003E-003   7.2543E-001   2.7337E-001
    1.138719E+04   1.0000E-099   1.0785E-008   4.0488E-003   9.0942E-001   8.6534E-002
    1.148357E+04   1.0000E-099   6.2154E-008   1.3025E-002   9.6692E-001   2.0056E-002
    1.157588E+04   1.0000E-099   4.0328E-007   4.4309E-002   9.5208E-001   3.6057E-003
    1.165789E+04   1.0000E-099   2.5281E-006   1.4463E-001   8.5482E-001   5.4943E-004
    1.172968E+04   1.0000E-099   1.2710E-005   3.8336E-001   6.1656E-001   6.6041E-005
    1.179602E+04   1.0000E-099   4.3568E-005   6.9685E-001   3.0310E-001   5.3788E-006
    1.185624E+04   1.0000E-099   1.0291E-004   8.8889E-001   1.1101E-001   3.6037E-007
    1.191139E+04   1.0000E-099   2.0487E-004   9.6375E-001   3.6045E-002   2.3080E-008
    1.196310E+04   1.0000E-099   3.8666E-004   9.8850E-001   1.1112E-002   1.4216E-009
    1.200903E+04   1.0000E-099   6.9465E-004   9.9573E-001   3.5711E-003   9.9162E-011
    1.204957E+04   1.0000E-099   1.1959E-003   9.9758E-001   1.2220E-003   8.0650E-012
    1.208724E+04   1.0000E-099   2.0204E-003   9.9755E-001   4.2842E-004   6.9417E-013
    1.211780E+04   1.0000E-099   3.1221E-003   9.9670E-001   1.7767E-004   8.8451E-014
    1.214029E+04   1.0000E-099   4.3139E-003   9.9559E-001   9.1773E-005   1.8843E-014
    1.215784E+04   1.0000E-099   5.5543E-003   9.9439E-001   5.4555E-005   5.5809E-015
    1.217298E+04   1.0000E-099   6.8986E-003   9.9307E-001   3.4844E-005   1.9571E-015
    1.218654E+04   1.0000E-099   8.3662E-003   9.9161E-001   2.3348E-005   7.6839E-016
    1.220016E+04   1.0000E-099   1.0144E-002   9.8984E-001   1.5636E-005   3.0162E-016
    1.221368E+04   1.0000E-099   1.2258E-002   9.8773E-001   1.0539E-005   1.2027E-016
    1.222859E+04   1.0000E-099   1.5048E-002   9.8495E-001   6.8686E-006   4.4379E-017
    1.224457E+04   1.0000E-099   1.8665E-002   9.8133E-001   4.3765E-006   1.5542E-017
    1.225965E+04   1.0000E-099   2.2778E-002   9.7722E-001   2.8820E-006   5.8793E-018
    1.227256E+04   1.0000E-099   2.6861E-002   9.7314E-001   2.0368E-006   2.6218E-018
    1.228514E+04   1.0000E-099   3.1373E-002   9.6863E-001   1.4667E-006   1.2212E-018
    1.229683E+04   1.0000E-099   3.6126E-002   9.6387E-001   1.0869E-006   6.0811E-019
    1.232733E+04   1.0000E-099   5.0102E-002   9.4990E-001   5.3896E-007   1.1871E-019
    1.289197E+04   1.0000E-099   7.4410E-001   2.5590E-001   3.4232E-011   4.1215E-023
    1.402569E+04   1.0000E-099   9.9539E-001   4.6100E-003   6.8306E-017   8.3877E-025
    1.518573E+04   1.0000E-099   9.9985E-001   1.5090E-004   1.8763E-021   2.8332E-026
    1.632859E+04   1.0000E-099   9.9999E-001   9.1514E-006   1.5790E-022   1.7998E-027
    1.745157E+04   1.0000E-099   1.0000E+000   1.3098E-006   1.6707E-022   2.6742E-028
    1.855827E+04   1.0000E-099   1.0000E+000   3.7279E-007   1.7538E-022   7.9037E-029
    1.963325E+04   1.0000E-099   1.0000E+000   1.6047E-007   1.8292E-022   3.5333E-029
    2.068109E+04   1.0000E-099   1.0000E+000   8.7610E-008   1.8981E-022   2.0040E-029
    2.170537E+04   1.0000E-099   1.0000E+000   5.5545E-008   1.9613E-022   1.3227E-029
    2.269952E+04   1.0000E-099   1.0000E+000   3.9895E-008   2.0194E-022   9.9112E-030
    2.366536E+04   1.0000E-099   1.0000E+000   3.1394E-008   2.0731E-022   8.1394E-030
    2.460914E+04   1.0000E-099   1.0000E+000   2.6644E-008   2.1231E-022   7.1906E-030
    2.553354E+04   1.0000E-099   1.0000E+000   2.3721E-008   2.1698E-022   6.6327E-030
    2.644080E+04   1.0000E-099   1.0000E+000   2.1763E-008   2.2134E-022   6.2662E-030
    2.733350E+04   1.0000E-099   1.0000E+000   2.0051E-008   2.2539E-022   5.9116E-030
    2.821284E+04   1.0000E-099   1.0000E+000   1.8371E-008   2.2916E-022   5.5159E-030
    2.908138E+04   1.0000E-099   1.0000E+000   1.6546E-008   2.3269E-022   5.0381E-030
    2.994295E+04   1.0000E-099   1.0000E+000   1.4833E-008   2.3611E-022   4.5648E-030
    3.079959E+04   1.0000E-099   1.0000E+000   1.3317E-008   2.3959E-022   4.1403E-030
    3.165298E+04   1.0000E-099   1.0000E+000   1.2124E-008   2.4330E-022   3.8123E-030
    3.250461E+04   1.0000E-099   1.0000E+000   1.1140E-008   2.4732E-022   3.5525E-030
    3.335585E+04   1.0000E-099   1.0000E+000   1.0402E-008   2.5145E-022   3.3545E-030
    3.420806E+04   1.0000E-099   1.0000E+000   9.7992E-009   2.5531E-022   3.1855E-030
    3.506257E+04   1.0000E-099   1.0000E+000   9.5317E-009   2.5876E-022   3.1112E-030
    3.592077E+04   1.0000E-099   1.0000E+000   9.4811E-009   2.6231E-022   3.1165E-030
    3.678416E+04   1.0000E-099   1.0000E+000   9.5865E-009   2.6573E-022   3.1644E-030
    3.765440E+04   1.0000E-099   1.0000E+000   8.8987E-009   2.6870E-022   2.9533E-030
    3.853330E+04   1.0000E-099   1.0000E+000   8.1080E-009   2.7145E-022   2.6878E-030
    3.942287E+04   1.0000E-099   1.0000E+000   7.9831E-009   2.7380E-022   2.6549E-030
    4.030996E+04   1.0000E-099   1.0000E+000   6.6521E-009   2.7503E-022   2.1562E-030
    4.032500E+04   1.0000E-099   1.0000E+000   8.6077E-010   9.9687E-023   6.3835E-032
#TIME:     2.050
#NVEL: 111
#vel_mid[km/s]           si0           si1           si2           si3           si4
    1.025000E+03   1.0000E-099   3.0818E-024   1.4201E-015   2.2519E-007   1.0000E+000
    1.037120E+03   1.0000E-099   3.0423E-024   1.4079E-015   2.2423E-007   1.0000E+000
    1.061360E+03   1.0000E-099   2.9781E-024   1.3882E-015   2.2256E-007   1.0000E+000
    1.109839E+03   1.0000E-099   2.8946E-024   1.3630E-015   2.2002E-007   1.0000E+000
    1.213017E+03   1.0000E-099   2.8389E-024   1.3491E-015   2.1686E-007   1.0000E+000
    1.325723E+03   1.0000E-099   2.8481E-024   1.3570E-015   2.1476E-007   1.0000E+000
    1.448902E+03   1.0000E-099   2.8833E-024   1.3743E-015   2.1299E-007   1.0000E+000
    1.583526E+03   1.0000E-099   2.9328E-024   1.3972E-015   2.1133E-007   1.0000E+000
    1.730658E+03   1.0000E-099   2.9950E-024   1.4251E-015   2.0975E-007   1.0000E+000
    1.891461E+03   1.0000E-099   3.0694E-024   1.4582E-015   2.0822E-007   1.0000E+000
    2.067205E+03   1.0000E-099   3.1606E-024   1.4982E-015   2.0683E-007   1.0000E+000
    2.259278E+03   1.0000E-099   3.2715E-024   1.5462E-015   2.0561E-007   1.0000E+000
    2.469197E+03   1.0000E-099   3.4111E-024   1.6056E-015   2.0473E-007   1.0000E+000
    2.698621E+03   1.0000E-099   3.5845E-024   1.6786E-015   2.0425E-007   1.0000E+000
    2.949361E+03   1.0000E-099   3.8023E-024   1.7690E-015   2.0434E-007   1.0000E+000
    3.223399E+03   1.0000E-099   4.0810E-024   1.8831E-015   2.0525E-007   1.0000E+000
    3.522899E+03   1.0000E-099   4.4419E-024   2.0285E-015   2.0725E-007   1.0000E+000
    3.850227E+03   1.0000E-099   4.9173E-024   2.2171E-015   2.1078E-007   1.0000E+000
    4.207968E+03   1.0000E-099   5.5563E-024   2.4662E-015   2.1642E-007   1.0000E+000
    4.598949E+03   1.0000E-099   6.4363E-024   2.8023E-015   2.2500E-007   1.0000E+000
    5.026257E+03   1.0000E-099   7.6800E-024   3.2666E-015   2.3771E-007   1.0000E+000
    5.322738E+03   1.0000E-099   8.7743E-024   3.6664E-015   2.4899E-007   1.0000E+000
    5.636785E+03   1.0000E-099   1.0189E-023   4.1741E-015   2.6339E-007   1.0000E+000
    5.969249E+03   1.0000E-099   1.2045E-023   4.8258E-015   2.8175E-007   1.0000E+000
    6.324633E+03   1.0000E-099   1.4523E-023   5.6745E-015   3.0521E-007   1.0000E+000
    6.696793E+03   1.0000E-099   1.8984E-023   7.0761E-015   3.4225E-007   1.0000E+000
    7.079796E+03   1.0000E-099   2.7287E-023   9.4829E-015   4.0057E-007   1.0000E+000
    7.407135E+03   1.0000E-099   4.3559E-023   1.3704E-014   4.8981E-007   1.0000E+000
    7.692817E+03   1.0000E-099   7.3916E-023   2.0742E-014   6.1672E-007   1.0000E+000
    7.943790E+03   1.0000E-099   1.3303E-022   3.2827E-014   7.9874E-007   1.0000E+000
    8.178255E+03   1.0000E-099   2.5692E-022   5.4941E-014   1.0715E-006   1.0000E+000
    8.396906E+03   1.0000E-099   5.2555E-022   9.6365E-014   1.4813E-006   1.0000E+000
    8.600030E+03   1.0000E-099   1.1266E-021   1.7572E-013   2.1002E-006   1.0000E+000
    8.794946E+03   1.0000E-099   2.5630E-021   3.3676E-013   3.0725E-006   1.0000E+000
    8.979615E+03   1.0000E-099   6.0943E-021   6.7039E-013   4.6046E-006   1.0000E+000
    9.145090E+03   1.0000E-099   1.4322E-020   1.3260E-012   6.8835E-006   9.9999E-001
    9.307344E+03   1.0000E-099   3.5867E-020   2.7677E-012   1.0632E-005   9.9999E-001
    9.467105E+03   1.0000E-099   9.6999E-020   6.1636E-012   1.7071E-005   9.9998E-001
    9.611352E+03   1.0000E-099   2.6157E-019   1.3732E-011   2.7425E-005   9.9997E-001
    9.749622E+03   1.0000E-099   7.5113E-019   3.2242E-011   4.5429E-005   9.9995E-001
    9.884725E+03   1.0000E-099   2.3695E-018   8.1714E-011   7.8646E-005   9.9992E-001
    1.001128E+04   1.0000E-099   7.8229E-018   2.1487E-010   1.3899E-004   9.9986E-001
    1.013294E+04   1.0000E-099   2.7481E-017   5.9433E-010   2.5284E-004   9.9975E-001
    1.025192E+04   1.0000E-099   1.0351E-016   1.7416E-009   4.7559E-004   9.9952E-001
    1.036523E+04   1.0000E-099   3.9932E-016   5.2111E-009   9.0522E-004   9.9909E-001
    1.047433E+04   1.0000E-099   1.5916E-015   1.6027E-008   1.7497E-003   9.9825E-001
    1.058087E+04   1.0000E-099   6.6970E-015   5.1532E-008   3.4672E-003   9.9653E-001
    1.068358E+04   1.0000E-099   2.9618E-014   1.7254E-007   7.0247E-003   9.9298E-001
    1.078178E+04   1.0000E-099   1.3893E-013   6.0625E-007   1.4606E-002   9.8539E-001
    1.087424E+04   1.0000E-099   6.8647E-013   2.2242E-006   3.1025E-002   9.6897E-001
    1.096142E+04   1.0000E-099   3.5195E-012   8.4085E-006   6.6520E-002   9.3347E-001
    1.104427E+04   1.0000E-099   1.7773E-011   3.1325E-005   1.3897E-001   8.6100E-001
    1.116962E+04   1.0000E-099   1.8613E-010   2.0612E-004   3.6878E-001   6.3101E-001
    1.128592E+04   1.0000E-099   1.3423E-009   9.4100E-004   6.7807E-001   3.2099E-001
    1.138719E+04   1.0000E-099   6.7554E-009   2.9882E-003   8.7812E-001   1.1890E-001
    1.148357E+04   1.0000E-099   3.3036E-008   8.7225E-003   9.5792E-001   3.3360E-002
    1.157588E+04   1.0000E-099   1.7412E-007   2.6043E-002   9.6637E-001   7.5895E-003
    1.165789E+04   1.0000E-099   8.8878E-007   7.5345E-002   9.2307E-001   1.5838E-003
    1.172968E+04   1.0000E-099   4.0458E-006   1.9763E-001   8.0207E-001   3.0120E-004
    1.179602E+04   1.0000E-099   1.5113E-005   4.2865E-001   5.7129E-001   4.6331E-005
