#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 290
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7
2.267500E+04 3.227857E-07 9.591768E-01 4.082286E-02 1.600049E-10 1.145216E-26 0.000000E+00 0.000000E+00 0.000000E+00
2.272500E+04 3.237226E-07 9.600477E-01 3.995200E-02 1.506194E-10 1.018915E-26 0.000000E+00 0.000000E+00 0.000000E+00
2.277500E+04 3.190098E-07 9.595282E-01 4.047145E-02 1.551342E-10 1.071828E-26 0.000000E+00 0.000000E+00 0.000000E+00
2.282500E+04 3.193936E-07 9.602542E-01 3.974550E-02 1.474023E-10 9.707004E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.287500E+04 3.164916E-07 9.601584E-01 3.984132E-02 1.478223E-10 9.726678E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.292500E+04 3.123855E-07 9.597783E-01 4.022140E-02 1.508096E-10 1.004345E-26 0.000000E+00 0.000000E+00 0.000000E+00
2.297500E+04 3.101778E-07 9.598494E-01 4.015031E-02 1.495470E-10 9.850229E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.302500E+04 3.085951E-07 9.600825E-01 3.991723E-02 1.466862E-10 9.461998E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.307500E+04 3.082019E-07 9.606166E-01 3.938309E-02 1.410145E-10 8.752876E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.312500E+04 3.076814E-07 9.611203E-01 3.887942E-02 1.357298E-10 8.111607E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.317500E+04 3.033828E-07 9.606561E-01 3.934356E-02 1.394239E-10 8.491549E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.322500E+04 3.001923E-07 9.604566E-01 3.954310E-02 1.407381E-10 8.608520E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.327500E+04 2.984241E-07 9.606218E-01 3.937785E-02 1.386491E-10 8.337796E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.332500E+04 2.965702E-07 9.607611E-01 3.923861E-02 1.368344E-10 8.103601E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.337500E+04 2.943103E-07 9.607985E-01 3.920122E-02 1.359032E-10 7.964894E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.342500E+04 2.924579E-07 9.609399E-01 3.905982E-02 1.340386E-10 7.726854E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.347500E+04 2.895776E-07 9.608025E-01 3.919717E-02 1.346862E-10 7.761242E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.352500E+04 2.867328E-07 9.606683E-01 3.933143E-02 1.353014E-10 7.791736E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.357500E+04 2.853128E-07 9.609155E-01 3.908426E-02 1.325061E-10 7.459705E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.362500E+04 2.812739E-07 9.604373E-01 3.956246E-02 1.361884E-10 7.815265E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.367500E+04 2.802785E-07 9.607977E-01 3.920203E-02 1.323750E-10 7.377106E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.372500E+04 2.792174E-07 9.611407E-01 3.885897E-02 1.287656E-10 6.971342E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.377500E+04 2.767040E-07 9.610622E-01 3.893748E-02 1.289384E-10 6.961523E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.382500E+04 2.750405E-07 9.612269E-01 3.877282E-02 1.269432E-10 6.729702E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.387500E+04 2.733701E-07 9.613913E-01 3.860844E-02 1.249565E-10 6.502026E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.392500E+04 2.710277E-07 9.613563E-01 3.864346E-02 1.246931E-10 6.446062E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.397500E+04 2.679073E-07 9.610962E-01 3.890352E-02 1.263128E-10 6.570857E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.402500E+04 2.660915E-07 9.612043E-01 3.879539E-02 1.248202E-10 6.395346E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.407500E+04 2.631678E-07 9.609780E-01 3.902170E-02 1.261800E-10 6.496500E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.412500E+04 2.615251E-07 9.611313E-01 3.886843E-02 1.242993E-10 6.285092E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.417500E+04 2.585675E-07 9.608867E-01 3.911300E-02 1.257596E-10 6.391378E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.422500E+04 2.566985E-07 9.609627E-01 3.903703E-02 1.245223E-10 6.242167E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.427500E+04 2.535569E-07 9.606600E-01 3.933971E-02 1.263769E-10 6.378188E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.432500E+04 2.522853E-07 9.609041E-01 3.909560E-02 1.237836E-10 6.107575E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.437500E+04 2.512629E-07 9.612200E-01 3.877975E-02 1.206480E-10 5.794942E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.442500E+04 2.484886E-07 9.609851E-01 3.901466E-02 1.220635E-10 5.898071E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.447500E+04 2.471559E-07 9.612145E-01 3.878523E-02 1.195750E-10 5.643256E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.452500E+04 2.453234E-07 9.612727E-01 3.872710E-02 1.185665E-10 5.528307E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.457500E+04 2.432511E-07 9.612483E-01 3.875146E-02 1.182194E-10 5.471764E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.462500E+04 2.409852E-07 9.611680E-01 3.883177E-02 1.182638E-10 5.445687E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.467500E+04 2.380790E-07 9.608602E-01 3.913957E-02 1.201843E-10 5.585529E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.472500E+04 2.362116E-07 9.609068E-01 3.909293E-02 1.191371E-10 5.460118E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.477500E+04 2.340215E-07 9.608297E-01 3.917009E-02 1.191382E-10 5.429504E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.482500E+04 2.318280E-07 9.607358E-01 3.926398E-02 1.193268E-10 5.418749E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.487500E+04 2.289360E-07 9.603938E-01 3.960595E-02 1.214922E-10 5.576171E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.492500E+04 2.269231E-07 9.603617E-01 3.963804E-02 1.210912E-10 5.508471E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.497500E+04 2.258437E-07 9.606263E-01 3.937351E-02 1.184647E-10 5.263393E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.502500E+04 2.240933E-07 9.606576E-01 3.934216E-02 1.176796E-10 5.173741E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.507500E+04 2.235403E-07 9.611145E-01 3.888525E-02 1.135685E-10 4.815002E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.512500E+04 2.233596E-07 9.616874E-01 3.831239E-02 1.087268E-10 4.416161E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.517500E+04 2.208524E-07 9.614656E-01 3.853416E-02 1.097852E-10 4.469917E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.522500E+04 2.180207E-07 9.611053E-01 3.889447E-02 1.119457E-10 4.611812E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.527500E+04 2.159590E-07 9.610117E-01 3.898808E-02 1.120906E-10 4.598163E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.532500E+04 2.136871E-07 9.608355E-01 3.916424E-02 1.128468E-10 4.630825E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.537500E+04 2.119208E-07 9.608383E-01 3.916151E-02 1.122431E-10 4.558730E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.542500E+04 2.089718E-07 9.603927E-01 3.960711E-02 1.150131E-10 4.744139E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.547500E+04 2.084565E-07 9.608575E-01 3.914225E-02 1.109306E-10 4.408681E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.552500E+04 2.058293E-07 9.605133E-01 3.948648E-02 1.129283E-10 4.533445E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.557500E+04 2.043781E-07 9.606122E-01 3.938762E-02 1.116185E-10 4.411120E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.562500E+04 2.035898E-07 9.609678E-01 3.903196E-02 1.084207E-10 4.153260E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.567500E+04 2.014596E-07 9.607964E-01 3.920339E-02 1.091096E-10 4.179407E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.572500E+04 1.997302E-07 9.607785E-01 3.922126E-02 1.086563E-10 4.122576E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.577500E+04 1.974156E-07 9.605213E-01 3.947847E-02 1.099416E-10 4.189524E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.582500E+04 1.961614E-07 9.606667E-01 3.933313E-02 1.083715E-10 4.058124E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.587500E+04 1.945204E-07 9.606560E-01 3.934379E-02 1.079187E-10 4.005560E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.592500E+04 1.927309E-07 9.605858E-01 3.941403E-02 1.078606E-10 3.978918E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.597500E+04 1.913729E-07 9.606917E-01 3.930809E-02 1.065243E-10 3.863949E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.602500E+04 1.883909E-07 9.601125E-01 3.988732E-02 1.100849E-10 4.084661E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.607500E+04 1.872291E-07 9.602840E-01 3.971581E-02 1.082907E-10 3.938935E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.612500E+04 1.861867E-07 9.605101E-01 3.948967E-02 1.061019E-10 3.768355E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.617500E+04 1.849664E-07 9.606536E-01 3.934625E-02 1.045372E-10 3.643645E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.622500E+04 1.835193E-07 9.607014E-01 3.929846E-02 1.036259E-10 3.562224E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.627500E+04 1.818011E-07 9.606166E-01 3.938325E-02 1.036772E-10 3.545738E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.632500E+04 1.800948E-07 9.605375E-01 3.946236E-02 1.036548E-10 3.522927E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.637500E+04 1.791019E-07 9.607673E-01 3.923253E-02 1.015229E-10 3.367972E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.642500E+04 1.776170E-07 9.607682E-01 3.923160E-02 1.009936E-10 3.316591E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.647500E+04 1.757832E-07 9.606153E-01 3.938457E-02 1.014658E-10 3.325249E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.652500E+04 1.744450E-07 9.606735E-01 3.932628E-02 1.005393E-10 3.249800E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.657500E+04 1.733713E-07 9.608474E-01 3.915239E-02 9.885557E-11 3.130542E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.662500E+04 1.719480E-07 9.608595E-01 3.914032E-02 9.824859E-11 3.076564E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.667500E+04 1.698028E-07 9.605398E-01 3.946003E-02 9.978536E-11 3.146736E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.672500E+04 1.681590E-07 9.604316E-01 3.956818E-02 9.997541E-11 3.139952E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.677500E+04 1.667070E-07 9.604100E-01 3.958982E-02 9.958315E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.682500E+04 1.641956E-07 9.598802E-01 4.011967E-02 1.024982E-10 3.248601E-27 0.000000E+00 0.000000E+00 0.000000E+00
2.687500E+04 1.639198E-07 9.604204E-01 3.957945E-02 9.838623E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.692500E+04 1.616148E-07 9.599667E-01 4.003311E-02 1.007893E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.697500E+04 1.594872E-07 9.595833E-01 4.041653E-02 1.027425E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.702500E+04 1.580577E-07 9.595358E-01 4.046404E-02 1.025001E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.707500E+04 1.571899E-07 9.597667E-01 4.023311E-02 1.004493E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.712500E+04 1.557686E-07 9.597224E-01 4.027747E-02 1.001543E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.717500E+04 1.543632E-07 9.596725E-01 4.032739E-02 9.992308E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.722500E+04 1.527793E-07 9.595214E-01 4.047847E-02 1.003467E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.727500E+04 1.519944E-07 9.597878E-01 4.021203E-02 9.808532E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.732500E+04 1.506822E-07 9.597715E-01 4.022839E-02 9.764040E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.737500E+04 1.495881E-07 9.598628E-01 4.013707E-02 9.653491E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.742500E+04 1.471007E-07 9.591931E-01 4.080671E-02 1.002217E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.747500E+04 1.454031E-07 9.589332E-01 4.106664E-02 1.013365E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.752500E+04 1.442326E-07 9.589710E-01 4.102888E-02 1.005040E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.757500E+04 1.426454E-07 9.587671E-01 4.123280E-02 1.012028E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.762500E+04 1.412439E-07 9.586418E-01 4.135808E-02 1.014744E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.767500E+04 1.400355E-07 9.586372E-01 4.136270E-02 1.009123E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.772500E+04 1.390516E-07 9.587538E-01 4.124604E-02 9.961149E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.777500E+04 1.375738E-07 9.585714E-01 4.142843E-02 1.001987E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.782500E+04 1.360686E-07 9.583649E-01 4.163496E-02 1.009247E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.787500E+04 1.344386E-07 9.580700E-01 4.192985E-02 1.022112E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.792500E+04 1.339884E-07 9.584956E-01 4.150426E-02 9.896912E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.797500E+04 1.324394E-07 9.582383E-01 4.176159E-02 9.999146E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.802500E+04 1.316921E-07 9.584690E-01 4.153090E-02 9.801626E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.807500E+04 1.307396E-07 9.585666E-01 4.143326E-02 9.688007E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.812500E+04 1.296866E-07 9.586027E-01 4.139713E-02 9.610305E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.817500E+04 1.280599E-07 9.582663E-01 4.173359E-02 9.757172E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.822500E+04 1.270063E-07 9.582874E-01 4.171243E-02 9.688237E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.827500E+04 1.255406E-07 9.580293E-01 4.197059E-02 9.788764E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.832500E+04 1.244115E-07 9.579918E-01 4.200807E-02 9.752852E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.837500E+04 1.229846E-07 9.577458E-01 4.225412E-02 9.842480E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.842500E+04 1.223880E-07 9.580524E-01 4.194744E-02 9.601709E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.847500E+04 1.214498E-07 9.581202E-01 4.187969E-02 9.506704E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.852500E+04 1.201350E-07 9.579213E-01 4.207862E-02 9.569771E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.857500E+04 1.191279E-07 9.579351E-01 4.206482E-02 9.504625E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.862500E+04 1.181006E-07 9.579208E-01 4.207911E-02 9.459045E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.867500E+04 1.172703E-07 9.580473E-01 4.195255E-02 9.329452E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.872500E+04 1.160990E-07 9.579166E-01 4.208324E-02 9.352319E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.877500E+04 1.147632E-07 9.576622E-01 4.233768E-02 9.444806E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.882500E+04 1.136628E-07 9.575680E-01 4.243190E-02 9.445002E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.887500E+04 1.127583E-07 9.576199E-01 4.238003E-02 9.358239E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.892500E+04 1.112740E-07 9.572295E-01 4.277043E-02 9.525456E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.897500E+04 1.107436E-07 9.575471E-01 4.245278E-02 9.288135E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.902500E+04 1.096070E-07 9.573975E-01 4.260236E-02 9.318722E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.907500E+04 1.084843E-07 9.572517E-01 4.274817E-02 9.346233E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.912500E+04 1.073337E-07 9.570680E-01 4.293190E-02 9.396926E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.917500E+04 1.067091E-07 9.573045E-01 4.269540E-02 9.206497E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.922500E+04 1.057382E-07 9.572571E-01 4.274281E-02 9.178358E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.927500E+04 1.045629E-07 9.570374E-01 4.296247E-02 9.245432E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.932500E+04 1.035670E-07 9.569492E-01 4.305071E-02 9.240820E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.937500E+04 1.028759E-07 9.571117E-01 4.288816E-02 9.095554E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.942500E+04 1.016280E-07 9.568024E-01 4.319749E-02 9.211831E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.947500E+04 1.002858E-07 9.564016E-01 4.359825E-02 9.377976E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.952500E+04 9.937173E-08 9.563519E-01 4.364803E-02 9.349513E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.957500E+04 9.836696E-08 9.562092E-01 4.379068E-02 9.375069E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.962500E+04 9.771113E-08 9.563815E-01 4.361843E-02 9.221549E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.967500E+04 9.656410E-08 9.561067E-01 4.389321E-02 9.315911E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.972500E+04 9.581513E-08 9.561680E-01 4.383186E-02 9.229156E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.977500E+04 9.517376E-08 9.563321E-01 4.366782E-02 9.084536E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.982500E+04 9.403165E-08 9.560330E-01 4.396687E-02 9.190630E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.987500E+04 9.278840E-08 9.556242E-01 4.437569E-02 9.356916E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.992500E+04 9.185926E-08 9.554992E-01 4.450066E-02 9.367824E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.997500E+04 9.118368E-08 9.556047E-01 4.439526E-02 9.254964E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.002500E+04 9.046740E-08 9.556648E-01 4.433516E-02 9.167419E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.007500E+04 8.975534E-08 9.557302E-01 4.426967E-02 9.076127E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.012500E+04 8.898452E-08 9.557238E-01 4.427610E-02 9.026320E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.017500E+04 8.796834E-08 9.554718E-01 4.452811E-02 9.105366E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.022500E+04 8.712029E-08 9.553804E-01 4.461955E-02 9.097290E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.027500E+04 8.651507E-08 9.555226E-01 4.447729E-02 8.968153E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.032500E+04 8.548648E-08 9.552355E-01 4.476440E-02 9.061851E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.037500E+04 8.437920E-08 9.548435E-01 4.515639E-02 9.213555E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.042500E+04 8.389877E-08 9.551039E-01 4.489602E-02 9.020410E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.047500E+04 8.290426E-08 9.548080E-01 4.519194E-02 9.120650E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.052500E+04 8.196758E-08 9.545663E-01 4.543366E-02 9.190784E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.057500E+04 8.132400E-08 9.546415E-01 4.535842E-02 9.092909E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.062500E+04 8.055053E-08 9.545584E-01 4.544152E-02 9.080501E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.067500E+04 7.971732E-08 9.544013E-01 4.559863E-02 9.105741E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.072500E+04 7.903414E-08 9.544109E-01 4.558900E-02 9.043218E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.077500E+04 7.789882E-08 9.538795E-01 4.612046E-02 9.264138E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.082500E+04 7.758550E-08 9.542939E-01 4.570606E-02 8.994363E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.087500E+04 7.698990E-08 9.543777E-01 4.562225E-02 8.896825E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.092500E+04 7.619244E-08 9.542211E-01 4.577878E-02 8.920758E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.097500E+04 7.527842E-08 9.539158E-01 4.608412E-02 9.018977E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.102500E+04 7.486297E-08 9.541946E-01 4.580533E-02 8.824206E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.107500E+04 7.409958E-08 9.540545E-01 4.594544E-02 8.838623E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.112500E+04 7.340632E-08 9.539866E-01 4.601331E-02 8.818193E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.117500E+04 7.258379E-08 9.537586E-01 4.624137E-02 8.874682E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.122500E+04 7.205009E-08 9.538735E-01 4.612645E-02 8.762899E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.127500E+04 7.122719E-08 9.536154E-01 4.638448E-02 8.836208E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.132500E+04 6.992365E-08 9.527160E-01 4.728390E-02 9.229925E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.137500E+04 6.943010E-08 9.528640E-01 4.713595E-02 9.097774E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.142500E+04 6.854787E-08 9.524806E-01 4.751932E-02 9.234281E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.147500E+04 6.792656E-08 9.524449E-01 4.755498E-02 9.193553E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.152500E+04 6.743367E-08 9.525749E-01 4.742500E-02 9.071267E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.157500E+04 6.660028E-08 9.522277E-01 4.777220E-02 9.186425E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.162500E+04 6.610487E-08 9.523386E-01 4.766136E-02 9.074680E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.167500E+04 6.516288E-08 9.518105E-01 4.818947E-02 9.278840E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.172500E+04 6.456271E-08 9.517574E-01 4.824253E-02 9.247476E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.177500E+04 6.414711E-08 9.519696E-01 4.803029E-02 9.084063E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.182500E+04 6.350340E-08 9.518405E-01 4.815946E-02 9.089676E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.187500E+04 6.307706E-08 9.520222E-01 4.797776E-02 8.945173E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.192500E+04 6.242372E-08 9.518627E-01 4.813720E-02 8.965591E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.197500E+04 6.168454E-08 9.515571E-01 4.844284E-02 9.056787E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.202500E+04 6.093503E-08 9.512281E-01 4.877186E-02 9.158218E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.207500E+04 6.053043E-08 9.514232E-01 4.857670E-02 9.005998E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.212500E+04 5.980450E-08 9.510997E-01 4.890023E-02 9.105806E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.217500E+04 5.915377E-08 9.508835E-01 4.911648E-02 9.153372E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.222500E+04 5.874428E-08 9.510551E-01 4.894483E-02 9.012454E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.227500E+04 5.806260E-08 9.507734E-01 4.922656E-02 9.089575E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
