#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 290
#vel_mid[km/s] Si0 Si1 Si2 Si3 Si4 Si5 Si6 Si7
2.177500E+04 1.565832E-10 1.135852E-02 9.886414E-01 7.788790E-08 3.006296E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.182500E+04 1.557704E-10 1.138049E-02 9.886194E-01 7.720842E-08 2.940610E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.187500E+04 1.537155E-10 1.134202E-02 9.886579E-01 7.751159E-08 2.964767E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.192500E+04 1.531848E-10 1.137700E-02 9.886229E-01 7.655344E-08 2.873830E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.197500E+04 1.533938E-10 1.144858E-02 9.885513E-01 7.503606E-08 2.735746E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.202500E+04 1.498768E-10 1.133555E-02 9.886644E-01 7.648386E-08 2.859749E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.207500E+04 1.485944E-10 1.133222E-02 9.886677E-01 7.611588E-08 2.822529E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.212500E+04 1.480103E-10 1.136363E-02 9.886363E-01 7.527889E-08 2.745528E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.217500E+04 1.464011E-10 1.134286E-02 9.886571E-01 7.517597E-08 2.732066E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.222500E+04 1.458904E-10 1.137782E-02 9.886221E-01 7.410420E-08 2.634615E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.227500E+04 1.470007E-10 1.149644E-02 9.885035E-01 7.188845E-08 2.446488E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.232500E+04 1.462101E-10 1.151753E-02 9.884824E-01 7.105399E-08 2.374188E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.237500E+04 1.451422E-10 1.152374E-02 9.884762E-01 7.056711E-08 2.331789E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.242500E+04 1.441650E-10 1.153443E-02 9.884655E-01 6.995745E-08 2.279716E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.247500E+04 1.435768E-10 1.156554E-02 9.884344E-01 6.897790E-08 2.199326E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.252500E+04 1.430742E-10 1.160101E-02 9.883989E-01 6.810922E-08 2.130505E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.257500E+04 1.428131E-10 1.164949E-02 9.883504E-01 6.705132E-08 2.048996E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.262500E+04 1.414939E-10 1.164077E-02 9.883592E-01 6.685227E-08 2.031758E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.267500E+04 1.396733E-10 1.160439E-02 9.883955E-01 6.674657E-08 2.018732E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.272500E+04 1.398344E-10 1.167590E-02 9.883240E-01 6.527448E-08 1.909811E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.277500E+04 1.387401E-10 1.167829E-02 9.883216E-01 6.484576E-08 1.876700E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.282500E+04 1.356941E-10 1.157079E-02 9.884291E-01 6.585758E-08 1.943658E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.287500E+04 1.352452E-10 1.160782E-02 9.883921E-01 6.501222E-08 1.881780E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.292500E+04 1.343730E-10 1.162085E-02 9.883791E-01 6.432143E-08 1.830120E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.297500E+04 1.316028E-10 1.152434E-02 9.884756E-01 6.524160E-08 1.890153E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.302500E+04 1.317010E-10 1.159236E-02 9.884076E-01 6.378685E-08 1.786641E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.307500E+04 1.302641E-10 1.157097E-02 9.884290E-01 6.363538E-08 1.773045E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.312500E+04 1.293750E-10 1.158097E-02 9.884190E-01 6.319499E-08 1.741477E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.317500E+04 1.292089E-10 1.163359E-02 9.883664E-01 6.206565E-08 1.664614E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.322500E+04 1.284747E-10 1.165280E-02 9.883471E-01 6.133977E-08 1.614830E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.327500E+04 1.263767E-10 1.158926E-02 9.884107E-01 6.166474E-08 1.631638E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.332500E+04 1.245442E-10 1.154043E-02 9.884595E-01 6.176413E-08 1.633878E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.337500E+04 1.229633E-10 1.150567E-02 9.884943E-01 6.167750E-08 1.624326E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.342500E+04 1.233954E-10 1.159455E-02 9.884054E-01 6.013931E-08 1.526239E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.347500E+04 1.217872E-10 1.155696E-02 9.884430E-01 6.008089E-08 1.518826E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.352500E+04 1.206647E-10 1.154880E-02 9.884511E-01 5.977578E-08 1.497542E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.357500E+04 1.181999E-10 1.145438E-02 9.885456E-01 6.057282E-08 1.542836E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.362500E+04 1.169257E-10 1.143433E-02 9.885656E-01 6.030995E-08 1.523104E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.367500E+04 1.161838E-10 1.144807E-02 9.885519E-01 5.964528E-08 1.479788E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.372500E+04 1.151608E-10 1.144322E-02 9.885567E-01 5.917886E-08 1.448556E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.377500E+04 1.142405E-10 1.144452E-02 9.885554E-01 5.871814E-08 1.418669E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.382500E+04 1.129153E-10 1.141822E-02 9.885817E-01 5.856176E-08 1.406323E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.387500E+04 1.111415E-10 1.136105E-02 9.886389E-01 5.874792E-08 1.413381E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.392500E+04 1.100068E-10 1.134548E-02 9.886545E-01 5.843419E-08 1.391922E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.397500E+04 1.089475E-10 1.133457E-02 9.886654E-01 5.800013E-08 1.363462E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.402500E+04 1.085628E-10 1.136938E-02 9.886306E-01 5.712079E-08 1.311589E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.407500E+04 1.076478E-10 1.136723E-02 9.886327E-01 5.672878E-08 1.287464E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.412500E+04 1.074228E-10 1.141310E-02 9.885868E-01 5.572028E-08 1.230505E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.417500E+04 1.063287E-10 1.139784E-02 9.886021E-01 5.535516E-08 1.207880E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.422500E+04 1.038570E-10 1.128322E-02 9.887167E-01 5.622844E-08 1.250788E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.427500E+04 1.020432E-10 1.121347E-02 9.887865E-01 5.667620E-08 1.272183E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.432500E+04 1.028850E-10 1.133549E-02 9.886645E-01 5.467354E-08 1.164003E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.437500E+04 1.016789E-10 1.130842E-02 9.886915E-01 5.457525E-08 1.156499E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.442500E+04 9.938795E-11 1.120040E-02 9.887995E-01 5.533524E-08 1.192163E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.447500E+04 9.801764E-11 1.115851E-02 9.888414E-01 5.527347E-08 1.185490E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.452500E+04 9.685562E-11 1.113137E-02 9.888686E-01 5.504275E-08 1.170280E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.457500E+04 9.581292E-11 1.111210E-02 9.888878E-01 5.472271E-08 1.150736E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.462500E+04 9.497431E-11 1.110788E-02 9.888921E-01 5.428571E-08 1.125983E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.467500E+04 9.418318E-11 1.110676E-02 9.888932E-01 5.380577E-08 1.099431E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.472500E+04 9.300864E-11 1.107508E-02 9.889249E-01 5.361270E-08 1.086713E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.477500E+04 9.012117E-11 1.090590E-02 9.890940E-01 5.520623E-08 1.162941E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.482500E+04 8.908528E-11 1.088188E-02 9.891181E-01 5.498678E-08 1.148833E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.487500E+04 8.789547E-11 1.084430E-02 9.891556E-01 5.494332E-08 1.143649E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.492500E+04 8.663521E-11 1.080001E-02 9.891999E-01 5.488845E-08 1.137331E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.497500E+04 8.593843E-11 1.080090E-02 9.891990E-01 5.434701E-08 1.107575E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.502500E+04 8.609556E-11 1.087257E-02 9.891274E-01 5.300369E-08 1.040510E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.507500E+04 8.398377E-11 1.075429E-02 9.892457E-01 5.384995E-08 1.077386E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.512500E+04 8.353922E-11 1.077475E-02 9.892252E-01 5.312895E-08 1.040546E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.517500E+04 8.167891E-11 1.067362E-02 9.893263E-01 5.378394E-08 1.068240E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.522500E+04 8.155400E-11 1.072079E-02 9.892792E-01 5.266558E-08 1.012842E-22 0.000000E+00 0.000000E+00 0.000000E+00
2.527500E+04 8.092114E-11 1.072380E-02 9.892762E-01 5.213988E-08 9.861713E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.532500E+04 8.037579E-11 1.073411E-02 9.892658E-01 5.151991E-08 9.556998E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.537500E+04 7.892750E-11 1.066364E-02 9.893363E-01 5.187976E-08 9.692531E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.542500E+04 7.800287E-11 1.063859E-02 9.893614E-01 5.166257E-08 9.568497E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.547500E+04 7.681897E-11 1.058913E-02 9.894108E-01 5.167631E-08 9.544211E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.552500E+04 7.582060E-11 1.055525E-02 9.894447E-01 5.152820E-08 9.449911E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.557500E+04 7.561826E-11 1.059379E-02 9.894062E-01 5.066338E-08 9.053946E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.562500E+04 7.447954E-11 1.054536E-02 9.894546E-01 5.067872E-08 9.032383E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.567500E+04 7.286979E-11 1.045101E-02 9.895489E-01 5.127480E-08 9.261858E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.572500E+04 7.237412E-11 1.046061E-02 9.895393E-01 5.062486E-08 8.956227E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.577500E+04 7.126859E-11 1.041131E-02 9.895886E-01 5.066339E-08 8.945012E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.582500E+04 7.057360E-11 1.040051E-02 9.895994E-01 5.021626E-08 8.728564E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.587500E+04 6.931931E-11 1.033417E-02 9.896658E-01 5.044416E-08 8.795844E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.592500E+04 6.894930E-11 1.035371E-02 9.896462E-01 4.972710E-08 8.475890E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.597500E+04 6.775280E-11 1.029052E-02 9.897094E-01 4.993078E-08 8.532820E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.602500E+04 6.719203E-11 1.028994E-02 9.897100E-01 4.940973E-08 8.295893E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.607500E+04 6.627222E-11 1.025226E-02 9.897477E-01 4.933684E-08 8.242082E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.612500E+04 6.503244E-11 1.018051E-02 9.898194E-01 4.960528E-08 8.321978E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.617500E+04 6.391918E-11 1.012004E-02 9.898799E-01 4.974241E-08 8.349014E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.622500E+04 6.376102E-11 1.015845E-02 9.898415E-01 4.877648E-08 7.942410E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.627500E+04 6.292747E-11 1.012543E-02 9.898745E-01 4.865717E-08 7.872618E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.632500E+04 6.159486E-11 1.003782E-02 9.899621E-01 4.916850E-08 8.047578E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.637500E+04 6.125081E-11 1.005515E-02 9.899448E-01 4.847573E-08 7.756582E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.642500E+04 6.016829E-11 9.991595E-03 9.900084E-01 4.872916E-08 7.831215E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.647500E+04 5.903257E-11 9.920531E-03 9.900794E-01 4.900994E-08 7.913324E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.652500E+04 5.816452E-11 9.877467E-03 9.901225E-01 4.904564E-08 7.904941E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.657500E+04 5.711156E-11 9.812360E-03 9.901876E-01 4.921905E-08 7.943333E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.662500E+04 5.703845E-11 9.857346E-03 9.901426E-01 4.822736E-08 7.545631E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.667500E+04 5.597619E-11 9.788887E-03 9.902111E-01 4.847011E-08 7.610832E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.672500E+04 5.523188E-11 9.755702E-03 9.902442E-01 4.830240E-08 7.522604E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.677500E+04 5.451097E-11 9.724218E-03 9.902757E-01 4.813468E-08 7.436038E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.682500E+04 5.375972E-11 9.688046E-03 9.903119E-01 4.804246E-08 7.378781E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.687500E+04 5.321928E-11 9.676163E-03 9.903238E-01 4.758401E-08 7.185269E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.692500E+04 5.262622E-11 9.657129E-03 9.903428E-01 4.733803E-08 7.076537E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.697500E+04 5.216950E-11 9.654008E-03 9.903459E-01 4.685396E-08 6.882665E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.702500E+04 5.100153E-11 9.562707E-03 9.904372E-01 4.739118E-08 7.049534E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.707500E+04 5.083861E-11 9.594500E-03 9.904055E-01 4.650101E-08 6.715622E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.712500E+04 5.011390E-11 9.555818E-03 9.904441E-01 4.644124E-08 6.673760E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.717500E+04 4.959104E-11 9.541688E-03 9.904583E-01 4.601053E-08 6.502302E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.722500E+04 4.910071E-11 9.530936E-03 9.904690E-01 4.565648E-08 6.364104E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.727500E+04 4.853870E-11 9.510369E-03 9.904896E-01 4.535495E-08 6.242633E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.732500E+04 4.751230E-11 9.428296E-03 9.905717E-01 4.578461E-08 6.363990E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.737500E+04 4.673838E-11 9.377592E-03 9.906224E-01 4.579190E-08 6.342790E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.742500E+04 4.639303E-11 9.382720E-03 9.906172E-01 4.520736E-08 6.130364E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.747500E+04 4.582708E-11 9.357649E-03 9.906423E-01 4.502711E-08 6.053863E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.752500E+04 4.550769E-11 9.365336E-03 9.906346E-01 4.444304E-08 5.848982E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.757500E+04 4.493381E-11 9.337850E-03 9.906621E-01 4.422938E-08 5.762094E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.762500E+04 4.381282E-11 9.233570E-03 9.907664E-01 4.489943E-08 5.952467E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.767500E+04 4.297656E-11 9.166583E-03 9.908334E-01 4.515796E-08 6.014299E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.772500E+04 4.283433E-11 9.196391E-03 9.908036E-01 4.431512E-08 5.730989E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.777500E+04 4.230493E-11 9.170942E-03 9.908290E-01 4.411229E-08 5.650074E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.782500E+04 4.180914E-11 9.149580E-03 9.908504E-01 4.378130E-08 5.528066E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.787500E+04 4.129427E-11 9.124580E-03 9.908754E-01 4.356680E-08 5.445406E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.792500E+04 4.095439E-11 9.124475E-03 9.908755E-01 4.303549E-08 5.269099E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.797500E+04 4.024563E-11 9.069059E-03 9.909309E-01 4.318127E-08 5.294674E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.802500E+04 3.944684E-11 8.998701E-03 9.910013E-01 4.346921E-08 5.360780E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.807500E+04 3.925700E-11 9.018979E-03 9.909810E-01 4.275810E-08 5.136935E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.812500E+04 3.831429E-11 8.923901E-03 9.910761E-01 4.334049E-08 5.287634E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.817500E+04 3.787517E-11 8.904581E-03 9.910954E-01 4.304775E-08 5.184606E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.822500E+04 3.732887E-11 8.867709E-03 9.911322E-01 4.297463E-08 5.146197E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.827500E+04 3.699252E-11 8.863013E-03 9.911369E-01 4.250685E-08 4.995521E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.832500E+04 3.615444E-11 8.777623E-03 9.912223E-01 4.296246E-08 5.105921E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.837500E+04 3.564633E-11 8.743414E-03 9.912565E-01 4.285191E-08 5.057050E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.842500E+04 3.560117E-11 8.783757E-03 9.912162E-01 4.189137E-08 4.774058E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.847500E+04 3.465368E-11 8.675857E-03 9.913241E-01 4.262419E-08 4.958564E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.852500E+04 3.422440E-11 8.651742E-03 9.913482E-01 4.240221E-08 4.880202E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.857500E+04 3.351426E-11 8.579439E-03 9.914205E-01 4.271685E-08 4.948975E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.862500E+04 3.284664E-11 8.512402E-03 9.914876E-01 4.302548E-08 5.018089E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.867500E+04 3.231511E-11 8.467172E-03 9.915328E-01 4.303083E-08 5.001219E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.872500E+04 3.181017E-11 8.425390E-03 9.915746E-01 4.297838E-08 4.967767E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.877500E+04 3.156168E-11 8.427654E-03 9.915723E-01 4.244007E-08 4.803586E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.882500E+04 3.117812E-11 8.405558E-03 9.915944E-01 4.219658E-08 4.721452E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.887500E+04 3.078948E-11 8.381773E-03 9.916182E-01 4.197091E-08 4.644921E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.892500E+04 3.046879E-11 8.369520E-03 9.916304E-01 4.158749E-08 4.527394E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.897500E+04 2.987263E-11 8.306143E-03 9.916938E-01 4.181220E-08 4.569119E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.902500E+04 2.940562E-11 8.265050E-03 9.917349E-01 4.181592E-08 4.554554E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.907500E+04 2.906248E-11 8.246078E-03 9.917539E-01 4.153425E-08 4.465642E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.912500E+04 2.846630E-11 8.178384E-03 9.918216E-01 4.183823E-08 4.527875E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.917500E+04 2.812103E-11 8.157028E-03 9.918429E-01 4.159202E-08 4.448723E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.922500E+04 2.769646E-11 8.119681E-03 9.918803E-01 4.152683E-08 4.415979E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.927500E+04 2.749479E-11 8.124705E-03 9.918753E-01 4.094581E-08 4.254056E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.932500E+04 2.681991E-11 8.036116E-03 9.919638E-01 4.151167E-08 4.380140E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.937500E+04 2.663076E-11 8.042435E-03 9.919575E-01 4.091058E-08 4.214411E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.942500E+04 2.628578E-11 8.017096E-03 9.919829E-01 4.067877E-08 4.141581E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.947500E+04 2.588759E-11 7.980053E-03 9.920199E-01 4.064012E-08 4.117832E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.952500E+04 2.546615E-11 7.937091E-03 9.920629E-01 4.065621E-08 4.106822E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.957500E+04 2.515304E-11 7.915599E-03 9.920844E-01 4.039619E-08 4.029179E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.962500E+04 2.496300E-11 7.919150E-03 9.920808E-01 3.984359E-08 3.884276E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.967500E+04 2.464892E-11 7.896154E-03 9.921038E-01 3.960993E-08 3.815789E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.972500E+04 2.428196E-11 7.861047E-03 9.921389E-01 3.951838E-08 3.780485E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.977500E+04 2.378014E-11 7.795769E-03 9.922042E-01 3.980923E-08 3.833366E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.982500E+04 2.352861E-11 7.783510E-03 9.922165E-01 3.945337E-08 3.738087E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.987500E+04 2.300586E-11 7.710798E-03 9.922892E-01 3.982063E-08 3.807290E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.992500E+04 2.265271E-11 7.674186E-03 9.923258E-01 3.975679E-08 3.778466E-23 0.000000E+00 0.000000E+00 0.000000E+00
2.997500E+04 2.238145E-11 7.655037E-03 9.923449E-01 3.949265E-08 3.705117E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.002500E+04 2.195010E-11 7.598566E-03 9.924014E-01 3.964521E-08 3.724438E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.007500E+04 2.158862E-11 7.556755E-03 9.924432E-01 3.969342E-08 3.722398E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.012500E+04 2.130329E-11 7.531608E-03 9.924684E-01 3.950325E-08 3.666303E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.017500E+04 2.121068E-11 7.551150E-03 9.924488E-01 3.876489E-08 3.491672E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.022500E+04 2.101712E-11 7.546609E-03 9.924534E-01 3.828398E-08 3.375265E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.027500E+04 2.073836E-11 7.521237E-03 9.924787E-01 3.810613E-08 3.325628E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.032500E+04 2.033133E-11 7.464046E-03 9.925359E-01 3.829858E-08 3.353096E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.037500E+04 1.999729E-11 7.423283E-03 9.925767E-01 3.829673E-08 3.339978E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.042500E+04 1.966791E-11 7.382423E-03 9.926175E-01 3.830915E-08 3.330150E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.047500E+04 1.943170E-11 7.363810E-03 9.926362E-01 3.804216E-08 3.262568E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.052500E+04 1.900128E-11 7.295316E-03 9.927046E-01 3.840717E-08 3.325648E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.057500E+04 1.879903E-11 7.283589E-03 9.927164E-01 3.804646E-08 3.238930E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.062500E+04 1.855795E-11 7.261280E-03 9.927387E-01 3.781242E-08 3.179005E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.067500E+04 1.816819E-11 7.199275E-03 9.928007E-01 3.809900E-08 3.224861E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.072500E+04 1.786503E-11 7.158726E-03 9.928412E-01 3.809480E-08 3.211324E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.077500E+04 1.758564E-11 7.123327E-03 9.928766E-01 3.805193E-08 3.190697E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.082500E+04 1.733437E-11 7.094498E-03 9.929055E-01 3.790642E-08 3.149224E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.087500E+04 1.706619E-11 7.060255E-03 9.929397E-01 3.782919E-08 3.121574E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.092500E+04 1.681872E-11 7.030801E-03 9.929692E-01 3.770045E-08 3.084235E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.097500E+04 1.659612E-11 7.007304E-03 9.929927E-01 3.750502E-08 3.034516E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.102500E+04 1.631851E-11 6.967574E-03 9.930324E-01 3.751516E-08 3.024807E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.107500E+04 1.600968E-11 6.917879E-03 9.930821E-01 3.764047E-08 3.036905E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.112500E+04 1.577005E-11 6.886858E-03 9.931131E-01 3.753159E-08 3.004050E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.117500E+04 1.558464E-11 6.870736E-03 9.931292E-01 3.724179E-08 2.937481E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.122500E+04 1.530257E-11 6.825355E-03 9.931746E-01 3.733832E-08 2.944441E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.127500E+04 1.495147E-11 6.758296E-03 9.932417E-01 3.771125E-08 3.003418E-23 0.000000E+00 0.000000E+00 0.000000E+00
3.132500E+04 1.461010E-11 6.692372E-03 9.933076E-01 3.808024E-08 3.062078E-23 0.000000E+00 0.000000E+00 0.000000E+00
