#Magnitudes for spectra_toy06_cmfgen calculated by wsynphot
#with vega calibration file: https://archive.stsci.edu/hlsps/reference-atlases/cdbs/calspec/alpha_lyr_stis_003.fits 
#and with scipy 1D interpolation kind='cubic'.
#U,B,V,R,I are Generic Bessell filters and J, H, K are 2MASS filters, taken from http://svo2.cab.inta-csic.es/theory/fps/index.php 
#
#NTIMES: 56
#NBANDS: 8
#time[d] U B V R I J H K
7.510000e+00 -18.741339 -18.148511 -17.881851 -18.129427 -17.996319 -17.913242 -17.759432 -17.676409
8.260000e+00 -18.923285 -18.334682 -18.055005 -18.267675 -18.109239 -18.020730 -17.829352 -17.751922
9.090000e+00 -19.085307 -18.512627 -18.223032 -18.389737 -18.200578 -18.105952 -17.876020 -17.805261
1.000000e+01 -19.226829 -18.678372 -18.384844 -18.493827 -18.266627 -18.160811 -17.896774 -17.835812
1.100000e+01 -19.346918 -18.830524 -18.540693 -18.580254 -18.305401 -18.182234 -17.894075 -17.847188
1.210000e+01 -19.445797 -18.966715 -18.687967 -18.655112 -18.323406 -18.171024 -17.869400 -17.844188
1.331000e+01 -19.525198 -19.084848 -18.827816 -18.730033 -18.342482 -18.136389 -17.829834 -17.834423
1.464000e+01 -19.567985 -19.180967 -18.952777 -18.809532 -18.377326 -18.090547 -17.785436 -17.827343
1.610000e+01 -19.573403 -19.246608 -19.057156 -18.893091 -18.435449 -18.041370 -17.744469 -17.827969
1.771000e+01 -19.528376 -19.276658 -19.132470 -18.967952 -18.498705 -17.994338 -17.718384 -17.838144
1.948000e+01 -19.438627 -19.263511 -19.173923 -19.023870 -18.551089 -17.949005 -17.720211 -17.860629
2.143000e+01 -19.299844 -19.207792 -19.171165 -19.045400 -18.566142 -17.883235 -17.749111 -17.896137
2.357000e+01 -19.124754 -19.111033 -19.129665 -19.024059 -18.531626 -17.765197 -17.795043 -17.940776
2.593000e+01 -18.938246 -18.969409 -19.050802 -18.954751 -18.438185 -17.552311 -17.834271 -17.986140
2.852000e+01 -18.706339 -18.785663 -18.939717 -18.826283 -18.262870 -17.155125 -17.850610 -18.011944
3.137000e+01 -18.433939 -18.545453 -18.800581 -18.651651 -18.059952 -16.676452 -17.883641 -18.019022
3.451000e+01 -18.229683 -18.316367 -18.630593 -18.472704 -17.980049 -16.483423 -17.954669 -18.034959
3.800000e+01 -17.716496 -17.923020 -18.421726 -18.316843 -18.033194 -16.490893 -18.086831 -18.085058
4.100000e+01 -17.545599 -17.756266 -18.276436 -18.203393 -18.001563 -16.410012 -18.019839 -18.004468
4.510000e+01 -17.283538 -17.487819 -18.090134 -18.155433 -18.268696 -16.701040 -18.200530 -18.111854
4.961000e+01 -16.986017 -17.172023 -17.818612 -17.990083 -18.235116 -16.993388 -18.170649 -18.022879
5.457000e+01 -16.762543 -16.917923 -17.529985 -17.707048 -17.894658 -16.583091 -17.828897 -17.658566
6.003000e+01 -16.605258 -16.749124 -17.300045 -17.462843 -17.536753 -16.119392 -17.493579 -17.328036
6.600000e+01 -16.488872 -16.629410 -17.099005 -17.239079 -17.178839 -15.660345 -17.171388 -17.035121
7.256000e+01 -16.369152 -16.513879 -16.895116 -17.006897 -16.817819 -15.214505 -16.856426 -16.764737
8.000000e+01 -16.221792 -16.383740 -16.670663 -16.745879 -16.421882 -14.741074 -16.516490 -16.493519
8.800000e+01 -16.041808 -16.235797 -16.436686 -16.466257 -16.010275 -14.261978 -16.168089 -16.235123
9.700000e+01 -15.823590 -16.065941 -16.189054 -16.156606 -15.566630 -13.751470 -15.793384 -15.978998
1.070000e+02 -15.567475 -15.874230 -15.934073 -15.818801 -15.100433 -13.220280 -15.392510 -15.726395
1.170000e+02 -15.297133 -15.678120 -15.697144 -15.486207 -14.665365 -12.730471 -15.002172 -15.495362
1.270000e+02 -15.017990 -15.483985 -15.479207 -15.160364 -14.263043 -12.287814 -14.620429 -15.283733
1.370000e+02 -14.735020 -15.293237 -15.279542 -14.842596 -13.896602 -11.903521 -14.253747 -15.090448
1.470000e+02 -14.451729 -15.106146 -15.095927 -14.533760 -13.566283 -11.585281 -13.910889 -14.914671
1.570000e+02 -14.163177 -14.924924 -14.925483 -14.234957 -13.273509 -11.329242 -13.599257 -14.754739
1.670000e+02 -13.881742 -14.747654 -14.766323 -13.947742 -13.015230 -11.131367 -13.321412 -14.608981
1.770000e+02 -13.601437 -14.575581 -14.615994 -13.672702 -12.792294 -10.974671 -13.075271 -14.474631
1.870000e+02 -13.329813 -14.407455 -14.472528 -13.410480 -12.600392 -10.850996 -12.856548 -14.349269
1.970000e+02 -13.069399 -14.243575 -14.334488 -13.160995 -12.435646 -10.751500 -12.661155 -14.231442
2.070000e+02 -12.820549 -14.083350 -14.199605 -12.923162 -12.293160 -10.669956 -12.485692 -14.118594
2.170000e+02 -12.584548 -13.927739 -14.067302 -12.696215 -12.164311 -10.600172 -12.327181 -14.010266
