#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Fe0 Fe1 Fe2 Fe3 Fe4 Fe5
5.250e+08 5.876718e-06 9.999588e-01 3.537069e-05 5.323011e-26 1.382447e-72 2.717042e-142
5.750e+08 8.155624e-06 9.999762e-01 1.569008e-05 4.433164e-27 5.130323e-75 1.460378e-146
6.250e+08 1.191795e-05 9.999818e-01 6.284880e-06 2.752745e-28 1.008953e-77 2.629502e-151
6.750e+08 2.081888e-05 9.999774e-01 1.777220e-06 6.303203e-30 2.309119e-81 1.172424e-157
7.250e+08 3.721517e-05 9.999623e-01 4.951017e-07 1.420712e-31 5.321004e-85 5.482043e-164
7.750e+08 7.432237e-05 9.999256e-01 1.132736e-07 1.853786e-33 3.873934e-89 3.617722e-171
8.250e+08 1.583527e-04 9.998416e-01 2.247432e-08 1.584835e-35 1.108088e-93 4.693644e-179
8.750e+08 3.382766e-04 9.996617e-01 4.304107e-09 1.191578e-37 2.304702e-98 3.392555e-187
9.250e+08 7.735324e-04 9.992265e-01 7.085575e-10 5.718126e-40 1.776343e-103 4.351623e-196
9.750e+08 1.810163e-03 9.981898e-01 1.114691e-10 2.415686e-42 1.042727e-108 3.500559e-205
1.025e+09 4.277559e-03 9.957224e-01 1.706740e-11 9.438097e-45 5.152418e-114 2.085694e-214
1.075e+09 1.029495e-02 9.897050e-01 2.443100e-12 3.004097e-47 1.596268e-119 5.439863e-224
1.125e+09 2.675840e-02 9.732416e-01 2.744363e-13 4.612274e-50 9.561192e-126 7.866635e-235
1.175e+09 7.335318e-02 9.266468e-01 2.191645e-14 2.489608e-53 5.131603e-133 1.546261e-247
1.225e+09 2.701894e-01 7.298106e-01 3.562927e-16 1.328080e-58 8.696595e-145 3.644732e-268
1.275e+09 6.968603e-01 3.031397e-01 1.497017e-18 4.204658e-65 5.626485e-159 7.785038e-293
1.325e+09 8.467959e-01 1.532041e-01 9.179563e-20 3.537087e-68 1.680503e-165 4.725135e-304
1.375e+09 9.404993e-01 5.950070e-02 3.332955e-21 1.164380e-71 1.003120e-172 2.391763e-316
1.425e+09 9.717184e-01 2.828156e-02 2.745565e-22 2.958559e-74 4.350372e-178 0.000000e+00
1.475e+09 9.846339e-01 1.536612e-02 3.573253e-23 2.219654e-76 1.726521e-182 0.000000e+00
1.525e+09 9.926773e-01 7.322688e-03 3.180307e-24 7.150291e-79 1.284390e-187 0.000000e+00
1.575e+09 9.965263e-01 3.473677e-03 2.818057e-25 2.296367e-81 9.557425e-193 0.000000e+00
1.625e+09 9.982681e-01 1.731871e-03 2.905006e-26 1.037257e-83 1.401840e-197 0.000000e+00
1.675e+09 9.987874e-01 1.212581e-03 8.335930e-27 4.742244e-85 2.093474e-200 0.000000e+00
1.725e+09 9.991939e-01 8.061101e-04 2.041529e-27 1.509983e-86 1.510561e-203 0.000000e+00
1.775e+09 9.994575e-01 5.424533e-04 5.173851e-28 5.175170e-88 1.256309e-206 0.000000e+00
1.825e+09 9.996441e-01 3.559146e-04 1.209777e-28 1.468932e-89 7.108730e-210 0.000000e+00
1.875e+09 9.997221e-01 2.778999e-04 4.794119e-29 1.381565e-90 4.434087e-212 0.000000e+00
1.925e+09 9.997799e-01 2.201094e-04 1.981669e-29 1.427615e-91 3.332280e-214 0.000000e+00
1.975e+09 9.998350e-01 1.650319e-04 6.908377e-30 9.960699e-93 1.131460e-216 0.000000e+00
2.025e+09 9.998582e-01 1.417567e-04 3.652950e-30 1.801469e-93 2.611512e-218 0.000000e+00
2.075e+09 9.999021e-01 9.792116e-05 9.832841e-31 6.883897e-95 2.603723e-221 0.000000e+00
2.125e+09 9.999228e-01 7.721970e-05 3.973837e-31 6.667314e-96 1.688572e-223 0.000000e+00
2.175e+09 9.998777e-01 1.222535e-04 1.394516e-30 9.387746e-95 2.581566e-221 0.000000e+00
2.225e+09 9.999042e-01 9.579190e-05 5.545439e-31 8.808067e-96 1.581106e-223 0.000000e+00
2.275e+09 9.999117e-01 8.832819e-05 3.645226e-31 2.621935e-96 9.955099e-225 0.000000e+00
2.325e+09 9.999010e-01 9.896334e-05 4.376887e-31 3.119400e-96 1.028882e-224 0.000000e+00
2.375e+09 9.998673e-01 1.327465e-04 9.126369e-31 1.311239e-95 1.348508e-223 0.000000e+00
2.425e+09 9.998762e-01 1.238308e-04 6.221300e-31 4.246983e-96 1.007875e-224 0.000000e+00
2.475e+09 9.998756e-01 1.244254e-04 5.327520e-31 2.318373e-96 2.154782e-225 0.000000e+00
2.525e+09 9.998695e-01 1.305473e-04 5.207809e-31 1.712456e-96 8.463182e-226 0.000000e+00
2.575e+09 9.998490e-01 1.510308e-04 6.862057e-31 2.499898e-96 1.306806e-225 0.000000e+00
2.625e+09 9.998772e-01 1.227918e-04 3.071754e-31 3.099240e-97 1.416669e-227 0.000000e+00
2.675e+09 9.998420e-01 1.580098e-04 5.599798e-31 9.482097e-97 9.666014e-227 0.000000e+00
2.725e+09 9.998136e-01 1.864304e-04 7.814547e-31 1.571779e-96 1.916928e-226 0.000000e+00
2.775e+09 9.997451e-01 2.548665e-04 1.703379e-30 7.164068e-96 2.879282e-225 0.000000e+00
2.825e+09 9.995750e-01 4.250011e-04 6.753412e-30 1.261856e-94 6.430949e-223 0.000000e+00
2.875e+09 9.995227e-01 4.773030e-04 8.075513e-30 1.462244e-94 6.166863e-223 0.000000e+00
2.925e+09 9.994108e-01 5.891844e-04 1.284168e-29 3.228994e-94 2.144878e-222 0.000000e+00
2.975e+09 9.994510e-01 5.490441e-04 8.734173e-30 1.041940e-94 1.594076e-223 0.000000e+00
3.025e+09 9.993273e-01 6.727071e-04 1.357145e-29 2.181358e-94 4.977219e-223 0.000000e+00
3.075e+09 9.988039e-01 1.196103e-03 6.475522e-29 5.766215e-93 2.459339e-220 0.000000e+00
3.125e+09 9.983817e-01 1.618250e-03 1.354544e-28 2.357984e-92 2.914331e-219 0.000000e+00
3.175e+09 9.985036e-01 1.496433e-03 9.002225e-29 7.222793e-93 1.952649e-220 0.000000e+00
3.225e+09 9.976823e-01 2.317692e-03 2.829434e-28 7.408234e-92 1.450148e-218 0.000000e+00
3.275e+09 9.983533e-01 1.646728e-03 8.500649e-29 3.773551e-93 2.703038e-221 0.000000e+00
3.325e+09 9.982216e-01 1.778419e-03 9.015929e-29 3.323485e-93 1.491907e-221 0.000000e+00
3.375e+09 9.975574e-01 2.442569e-03 1.972781e-28 1.503257e-92 2.159368e-220 0.000000e+00
3.425e+09 9.910742e-01 8.925759e-03 8.292338e-27 5.428307e-89 1.954242e-213 0.000000e+00
3.475e+09 9.958610e-01 4.138955e-03 6.842520e-28 1.484692e-91 1.056649e-218 0.000000e+00
3.525e+09 9.979524e-01 2.047646e-03 6.900766e-29 6.417437e-94 1.430306e-223 0.000000e+00
3.575e+09 9.939543e-01 6.045721e-03 1.519176e-27 5.356244e-91 6.928435e-218 0.000000e+00
3.625e+09 9.895892e-01 1.041082e-02 6.617410e-27 1.153760e-89 2.272425e-215 0.000000e+00
3.675e+09 9.940814e-01 5.918553e-03 1.007783e-27 1.258878e-91 1.943743e-219 0.000000e+00
3.725e+09 9.954942e-01 4.505775e-03 3.720683e-28 1.020308e-92 9.149345e-222 0.000000e+00
3.775e+09 9.694453e-01 3.055470e-02 1.057212e-25 2.876660e-87 5.175375e-211 0.000000e+00
3.825e+09 9.392120e-01 6.078800e-02 7.663336e-25 2.088874e-85 2.054090e-207 0.000000e+00
3.875e+09 9.732243e-01 2.677574e-02 4.976824e-26 3.089843e-88 3.015698e-213 0.000000e+00
3.925e+09 9.812875e-01 1.871245e-02 1.394808e-26 1.323182e-89 3.909873e-216 0.000000e+00
3.975e+09 9.055056e-01 9.449443e-02 1.899258e-24 8.091726e-85 1.202984e-206 0.000000e+00
4.025e+09 8.746092e-01 1.253908e-01 4.117461e-24 3.890651e-84 2.142262e-205 0.000000e+00
#TIME: 74.108941
#NVEL: 81
#vel_mid[km/s] Fe0 Fe1 Fe2 Fe3 Fe4 Fe5
2.500e+07 6.883447e-07 9.884382e-01 1.156109e-02 3.772747e-18 1.097181e-54 1.153321e-110
7.500e+07 7.266266e-07 9.909365e-01 9.062752e-03 1.641517e-18 1.492906e-55 3.137510e-112
1.250e+08 8.419771e-07 9.941780e-01 5.821158e-03 3.963452e-19 5.557305e-57 8.985268e-115
1.750e+08 9.984062e-07 9.964481e-01 3.550933e-03 8.240817e-20 1.492603e-58 1.462417e-117
2.250e+08 1.193018e-06 9.978724e-01 2.126362e-03 1.625540e-20 3.575919e-60 1.953508e-120
2.750e+08 1.501976e-06 9.988515e-01 1.146956e-03 2.375991e-21 4.483658e-62 8.562062e-124
3.250e+08 1.939538e-06 9.994103e-01 5.877266e-04 2.998231e-22 4.092728e-64 2.172619e-127
3.750e+08 2.586938e-06 9.997151e-01 2.823319e-04 3.143163e-23 2.502545e-66 2.765431e-131
4.250e+08 3.465752e-06 9.998622e-01 1.343617e-04 3.206806e-24 1.442191e-68 3.176457e-135
4.750e+08 4.705388e-06 9.999330e-01 6.226518e-05 3.030320e-25 7.039298e-71 2.739697e-139
5.250e+08 6.398947e-06 9.999649e-01 2.875073e-05 2.832755e-26 3.354083e-73 2.265131e-143
5.750e+08 9.041111e-06 9.999786e-01 1.230990e-05 2.130822e-27 9.987988e-76 8.334332e-148
6.250e+08 1.335501e-05 9.999818e-01 4.826957e-06 1.244398e-28 1.720125e-78 1.193900e-152
6.750e+08 2.327489e-05 9.999754e-01 1.371019e-06 2.885361e-30 4.043455e-82 5.572067e-159
7.250e+08 4.175814e-05 9.999579e-01 3.789181e-07 6.352219e-32 8.845982e-86 2.380197e-165
7.750e+08 8.702526e-05 9.999129e-01 7.944482e-08 6.430149e-34 3.703913e-90 6.036501e-173
8.250e+08 1.878228e-04 9.998122e-01 1.528624e-08 5.009774e-36 8.606104e-95 5.440872e-181
8.750e+08 4.120510e-04 9.995879e-01 2.769724e-09 3.204345e-38 1.257236e-99 2.133221e-189
9.250e+08 9.164058e-04 9.990836e-01 4.837119e-10 1.829954e-40 1.420077e-104 5.311424e-198
9.750e+08 2.129061e-03 9.978709e-01 7.733200e-11 8.117410e-43 9.294667e-110 5.168242e-207
1.025e+09 5.150130e-03 9.948499e-01 1.126957e-11 2.750379e-45 3.370068e-115 1.804160e-216
1.075e+09 1.253126e-02 9.874687e-01 1.561867e-12 7.951473e-48 8.418221e-121 3.225251e-226
1.125e+09 3.270606e-02 9.672939e-01 1.689700e-13 1.086164e-50 3.839647e-127 2.863368e-237
1.175e+09 8.826576e-02 9.117342e-01 1.305958e-14 5.277946e-54 1.587350e-134 3.474426e-250
1.225e+09 3.127217e-01 6.872783e-01 1.925985e-16 2.221673e-59 1.598575e-146 3.273686e-271
1.275e+09 7.390538e-01 2.609462e-01 7.717217e-19 7.579023e-66 1.438898e-160 1.394179e-295
1.325e+09 8.996739e-01 1.003261e-01 2.072515e-20 9.852707e-70 1.031141e-168 1.657611e-309
1.375e+09 9.485527e-01 5.144728e-02 2.018768e-21 3.456618e-72 8.018923e-174 3.221511e-318
1.425e+09 9.800543e-01 1.994568e-02 9.027930e-23 2.215537e-75 2.231381e-180 0.000000e+00
1.475e+09 9.936548e-01 6.345214e-03 2.351351e-24 4.396992e-79 6.293837e-188 0.000000e+00
1.525e+09 9.950532e-01 4.946837e-03 9.338456e-25 4.204817e-80 4.124261e-190 0.000000e+00
1.575e+09 9.977659e-01 2.234091e-03 7.143210e-26 9.680602e-83 1.576358e-195 0.000000e+00
1.625e+09 9.985866e-01 1.413351e-03 1.509806e-26 2.216966e-84 5.916835e-199 0.000000e+00
1.675e+09 9.992213e-01 7.787113e-04 2.094767e-27 1.945977e-86 3.238757e-203 0.000000e+00
1.725e+09 9.995003e-01 4.997116e-04 4.592427e-28 4.791852e-88 1.386312e-206 0.000000e+00
1.775e+09 9.997066e-01 2.933858e-04 7.635120e-29 6.231151e-90 1.629054e-210 0.000000e+00
1.825e+09 9.997740e-01 2.259729e-04 2.896419e-29 5.289367e-91 8.237480e-213 0.000000e+00
1.875e+09 9.998488e-01 1.511844e-04 7.102196e-30 1.643974e-92 5.466495e-216 0.000000e+00
1.925e+09 9.998505e-01 1.494735e-04 5.793202e-30 8.039695e-93 9.381685e-217 0.000000e+00
1.975e+09 9.999018e-01 9.816939e-05 1.332478e-30 2.136056e-94 4.479208e-220 0.000000e+00
2.025e+09 9.999234e-01 7.657803e-05 5.200156e-31 1.905348e-95 2.453611e-222 0.000000e+00
2.075e+09 9.999440e-01 5.598932e-05 1.650992e-31 1.048083e-96 5.005862e-225 0.000000e+00
2.125e+09 9.999155e-01 8.451522e-05 5.058588e-31 1.098868e-95 4.313267e-223 0.000000e+00
2.175e+09 9.999356e-01 6.438847e-05 1.833338e-31 8.257025e-97 1.668237e-225 0.000000e+00
2.225e+09 9.999325e-01 6.749389e-05 1.796619e-31 6.182378e-97 6.802647e-226 0.000000e+00
2.275e+09 9.999300e-01 6.997104e-05 1.699926e-31 4.264601e-97 2.346690e-226 0.000000e+00
2.325e+09 9.999288e-01 7.117270e-05 1.515410e-31 2.562242e-97 6.116101e-227 0.000000e+00
2.375e+09 9.999196e-01 8.040183e-05 1.869433e-31 3.251302e-97 7.221026e-227 0.000000e+00
2.425e+09 9.998916e-01 1.084448e-04 3.975341e-31 1.435258e-96 1.049889e-225 0.000000e+00
2.475e+09 9.998928e-01 1.072162e-04 3.239893e-31 6.998296e-97 1.788864e-226 0.000000e+00
2.525e+09 9.999099e-01 9.006838e-05 1.599236e-31 1.080825e-97 3.002949e-228 0.000000e+00
2.575e+09 9.998522e-01 1.477968e-04 6.169446e-31 1.847505e-96 6.586848e-226 0.000000e+00
2.625e+09 9.998724e-01 1.275770e-04 3.317263e-31 3.481505e-97 1.657480e-227 0.000000e+00
2.675e+09 9.998619e-01 1.381483e-04 3.568671e-31 3.196454e-97 1.006538e-227 0.000000e+00
2.725e+09 9.998226e-01 1.774198e-04 6.454199e-31 9.576629e-97 6.560116e-227 0.000000e+00
2.775e+09 9.998509e-01 1.490901e-04 3.200790e-31 1.503307e-97 1.146192e-228 0.000000e+00
2.825e+09 9.998279e-01 1.720796e-04 4.175966e-31 2.136853e-97 1.668709e-228 0.000000e+00
2.875e+09 9.997477e-01 2.522718e-04 1.124953e-30 1.574945e-96 6.561836e-227 0.000000e+00
2.925e+09 9.997685e-01 2.315358e-04 7.303274e-31 4.569725e-97 3.938782e-228 0.000000e+00
2.975e+09 9.994559e-01 5.440628e-04 8.158356e-30 8.400421e-95 9.568698e-224 0.000000e+00
3.025e+09 9.991042e-01 8.957589e-04 3.090638e-29 1.320337e-93 1.677738e-221 0.000000e+00
3.075e+09 9.991835e-01 8.165052e-04 1.966801e-29 3.665873e-94 9.235755e-223 0.000000e+00
3.125e+09 9.990471e-01 9.529121e-04 2.636583e-29 5.487368e-94 1.472174e-222 0.000000e+00
3.175e+09 9.987724e-01 1.227593e-03 4.759082e-29 1.608546e-93 8.977795e-222 0.000000e+00
3.225e+09 9.984445e-01 1.555532e-03 8.170946e-29 4.208873e-93 4.360600e-221 0.000000e+00
3.275e+09 9.989458e-01 1.054232e-03 2.129109e-29 1.553414e-94 4.268598e-224 0.000000e+00
3.325e+09 9.986108e-01 1.389242e-03 4.113243e-29 5.306328e-94 3.530516e-223 0.000000e+00
3.375e+09 9.988075e-01 1.192463e-03 2.183959e-29 9.785373e-95 8.585908e-225 0.000000e+00
3.425e+09 9.985073e-01 1.492696e-03 3.613478e-29 2.354158e-94 3.524677e-224 0.000000e+00
3.475e+09 9.971651e-01 2.834900e-03 2.098960e-28 9.665917e-93 4.171003e-221 0.000000e+00
3.525e+09 9.961511e-01 3.848935e-03 4.437917e-28 4.046144e-92 5.170881e-220 0.000000e+00
3.575e+09 9.973073e-01 2.692691e-03 1.271538e-28 1.850972e-93 7.776477e-223 0.000000e+00
3.625e+09 9.905528e-01 9.447156e-03 4.732524e-27 5.080206e-90 4.071216e-216 0.000000e+00
3.675e+09 9.979340e-01 2.066000e-03 4.048315e-29 8.284488e-95 7.959537e-226 0.000000e+00
3.725e+09 9.743847e-01 2.561527e-02 7.006579e-26 1.371120e-87 1.513753e-211 0.000000e+00
3.775e+09 9.924397e-01 7.560328e-03 1.434318e-27 1.564122e-91 1.400196e-219 0.000000e+00
3.825e+09 9.855885e-01 1.441149e-02 8.536581e-27 6.853845e-90 1.905079e-216 0.000000e+00
3.875e+09 9.871970e-01 1.280299e-02 5.008963e-27 1.579447e-90 7.208479e-218 0.000000e+00
3.925e+09 8.957657e-01 1.042343e-01 3.000347e-24 2.846708e-84 1.976592e-205 0.000000e+00
3.975e+09 8.914915e-01 1.085085e-01 2.885260e-24 2.030975e-84 7.242726e-206 0.000000e+00
4.025e+09 9.120768e-01 8.792323e-02 1.210064e-24 2.081704e-85 5.152251e-208 0.000000e+00
#TIME: 75.108941
#NVEL: 81
#vel_mid[km/s] Fe0 Fe1 Fe2 Fe3 Fe4 Fe5
2.500e+07 8.460458e-07 9.925178e-01 7.481355e-03 1.035677e-18 6.344805e-56 8.139568e-113
7.500e+07 8.062477e-07 9.928631e-01 7.136091e-03 7.950648e-19 2.951519e-56 1.838899e-113
1.250e+08 8.888865e-07 9.949577e-01 5.041421e-03 2.529026e-19 1.995928e-57 1.472305e-115
1.750e+08 1.082034e-06 9.970794e-01 2.919499e-03 4.530888e-20 3.887972e-59 1.379205e-118
2.250e+08 1.312448e-06 9.983020e-01 1.696640e-03 8.203969e-21 7.744626e-61 1.341295e-121
2.750e+08 1.691185e-06 9.991244e-01 8.738986e-04 1.050648e-21 7.300465e-63 3.598827e-125
3.250e+08 2.157014e-06 9.995392e-01 4.586825e-04 1.420607e-22 7.736100e-65 1.180325e-128
3.750e+08 2.859750e-06 9.997742e-01 2.229247e-04 1.539976e-23 5.084538e-67 1.700865e-132
4.250e+08 3.889272e-06 9.998931e-01 1.029847e-04 1.442585e-24 2.436461e-69 1.421971e-136
4.750e+08 5.172117e-06 9.999451e-01 4.970801e-05 1.532161e-25 1.530357e-71 1.892432e-140
5.250e+08 7.095402e-06 9.999703e-01 2.255930e-05 1.362772e-26 6.547927e-74 1.299882e-144
5.750e+08 9.820341e-06 9.999801e-01 1.005919e-05 1.151774e-27 2.507533e-76 7.371968e-149
6.250e+08 1.485750e-05 9.999814e-01 3.762368e-06 5.871739e-29 3.219238e-79 6.368261e-154
6.750e+08 2.627848e-05 9.999727e-01 1.037814e-06 1.251373e-30 6.304736e-83 2.169975e-160
7.250e+08 4.726295e-05 9.999525e-01 2.852037e-07 2.708219e-32 1.327620e-86 8.669699e-167
7.750e+08 9.886594e-05 9.999011e-01 5.919816e-08 2.656884e-34 5.175585e-91 1.937782e-174
8.250e+08 2.174969e-04 9.997825e-01 1.092050e-08 1.826674e-36 9.122448e-96 1.079643e-182
8.750e+08 4.858246e-04 9.995142e-01 1.907145e-09 1.049996e-38 1.056196e-100 2.832395e-191
9.250e+08 1.124608e-03 9.988754e-01 3.080521e-10 4.797702e-41 7.380558e-106 3.089806e-200
9.750e+08 2.638451e-03 9.973615e-01 4.833424e-11 2.020412e-43 4.327267e-111 2.492122e-209
1.025e+09 6.436530e-03 9.935635e-01 6.893242e-12 6.428588e-46 1.366072e-116 6.836156e-219
1.075e+09 1.587873e-02 9.841213e-01 9.145525e-13 1.631079e-48 2.544220e-122 7.292993e-229
1.125e+09 3.902264e-02 9.609774e-01 1.089214e-13 2.919785e-51 2.052389e-128 1.704866e-239
1.175e+09 1.029155e-01 8.970845e-01 8.320501e-15 1.361864e-54 7.556151e-136 1.649086e-252
1.225e+09 3.663574e-01 6.336426e-01 9.391690e-17 2.834928e-60 1.641198e-148 1.074354e-274
1.275e+09 7.918974e-01 2.081026e-01 3.069700e-19 7.406111e-67 1.053720e-162 3.020665e-299
1.325e+09 9.248614e-01 7.513858e-02 7.718420e-21 9.285238e-71 7.922635e-171 4.278180e-313
1.375e+09 9.728518e-01 2.714815e-02 2.651501e-22 3.129665e-74 5.813482e-178 0.000000e+00
1.425e+09 9.889732e-01 1.102680e-02 1.428290e-23 3.183011e-77 4.247281e-184 0.000000e+00
1.475e+09 9.929213e-01 7.078708e-03 3.144492e-24 7.992971e-79 1.920192e-187 0.000000e+00
1.525e+09 9.966548e-01 3.345182e-03 2.755026e-25 2.502314e-81 1.357760e-192 0.000000e+00
1.575e+09 9.986395e-01 1.360517e-03 1.534388e-26 2.800255e-84 1.221268e-198 0.000000e+00
1.625e+09 9.992162e-01 7.837579e-04 2.435342e-27 3.332577e-86 1.228471e-202 0.000000e+00
1.675e+09 9.994886e-01 5.113952e-04 5.614954e-28 9.199017e-88 6.608207e-206 0.000000e+00
1.725e+09 9.997065e-01 2.935334e-04 8.709980e-29 1.020786e-89 5.643086e-210 0.000000e+00
1.775e+09 9.997899e-01 2.100794e-04 2.636217e-29 5.163822e-91 1.005382e-212 0.000000e+00
1.825e+09 9.998537e-01 1.463438e-04 7.309316e-30 2.122734e-92 1.169070e-215 0.000000e+00
1.875e+09 9.998884e-01 1.116233e-04 2.670530e-30 1.635056e-93 4.791556e-218 0.000000e+00
1.925e+09 9.999187e-01 8.129844e-05 8.419239e-31 8.911501e-95 9.681510e-221 0.000000e+00
1.975e+09 9.999543e-01 4.574311e-05 1.169063e-31 7.138455e-97 3.905778e-225 0.000000e+00
2.025e+09 9.999489e-01 5.106945e-05 1.403643e-31 8.628638e-97 4.254769e-225 0.000000e+00
2.075e+09 9.999548e-01 4.518395e-05 8.082765e-32 1.881896e-97 1.417120e-226 0.000000e+00
2.125e+09 9.999568e-01 4.315752e-05 5.926544e-32 7.205582e-98 1.484470e-227 0.000000e+00
2.175e+09 9.999514e-01 4.859080e-05 7.297683e-32 9.219287e-98 1.811050e-227 0.000000e+00
2.225e+09 9.999524e-01 4.759054e-05 5.789465e-32 4.238517e-98 2.751261e-228 0.000000e+00
2.275e+09 9.999384e-01 6.160056e-05 1.099256e-31 1.471822e-97 2.529605e-227 0.000000e+00
2.325e+09 9.999153e-01 8.467800e-05 2.497592e-31 7.649684e-97 5.187743e-226 0.000000e+00
2.375e+09 9.999197e-01 8.030145e-05 1.790566e-31 2.780151e-97 4.888518e-227 0.000000e+00
2.425e+09 9.999351e-01 6.486894e-05 7.806736e-32 3.213147e-98 4.543293e-229 0.000000e+00
2.475e+09 9.999185e-01 8.148049e-05 1.336586e-31 8.660241e-98 2.454733e-228 0.000000e+00
2.525e+09 9.999121e-01 8.792839e-05 1.427602e-31 7.861167e-98 1.466432e-228 0.000000e+00
2.575e+09 9.999285e-01 7.149455e-05 6.364992e-32 9.596612e-99 1.528666e-230 0.000000e+00
2.625e+09 9.999216e-01 7.840476e-05 7.146282e-32 9.771868e-99 1.151967e-230 0.000000e+00
2.675e+09 9.998893e-01 1.106572e-04 1.739163e-31 5.836766e-98 3.053440e-229 0.000000e+00
2.725e+09 9.999046e-01 9.537222e-05 9.299086e-32 1.084548e-98 7.457286e-231 0.000000e+00
2.775e+09 9.998393e-01 1.607000e-04 3.866056e-31 2.178933e-97 2.236341e-228 0.000000e+00
2.825e+09 9.998410e-01 1.589566e-04 3.151557e-31 1.061113e-97 3.792079e-229 0.000000e+00
2.875e+09 9.998242e-01 1.757826e-04 3.607301e-31 1.118690e-97 3.027651e-229 0.000000e+00
2.925e+09 9.996711e-01 3.288715e-04 2.032577e-30 4.393034e-96 3.385961e-226 0.000000e+00
2.975e+09 9.997970e-01 2.030160e-04 3.965315e-31 8.322136e-98 8.601292e-230 0.000000e+00
3.025e+09 9.995515e-01 4.485404e-04 3.681715e-30 1.008198e-95 9.097722e-226 0.000000e+00
3.075e+09 9.992482e-01 7.517916e-04 1.472848e-29 1.794267e-94 2.047385e-223 0.000000e+00
3.125e+09 9.993396e-01 6.603814e-04 8.382072e-30 3.868743e-95 6.799100e-225 0.000000e+00
3.175e+09 9.995800e-01 4.199518e-04 1.798660e-30 9.170565e-97 2.734357e-228 0.000000e+00
3.225e+09 9.988016e-01 1.198408e-03 3.577062e-29 6.125422e-94 8.583054e-223 0.000000e+00
3.275e+09 9.983752e-01 1.624800e-03 7.528605e-29 2.538974e-93 1.044419e-221 0.000000e+00
3.325e+09 9.993861e-01 6.139126e-04 3.370899e-30 1.747560e-96 3.591386e-228 0.000000e+00
3.375e+09 9.990842e-01 9.158100e-04 9.469640e-30 1.393291e-95 1.617189e-226 0.000000e+00
3.425e+09 9.986327e-01 1.367315e-03 2.664735e-29 1.113412e-94 7.300796e-225 0.000000e+00
3.475e+09 9.987850e-01 1.215014e-03 1.570383e-29 2.598742e-95 2.841910e-226 0.000000e+00
3.525e+09 9.972162e-01 2.783809e-03 1.605250e-28 3.826305e-93 4.306081e-222 0.000000e+00
3.575e+09 9.927112e-01 7.288849e-03 2.465041e-27 1.417106e-90 4.123713e-217 0.000000e+00
3.625e+09 9.989129e-01 1.087066e-03 6.682206e-30 1.727072e-96 4.554076e-229 0.000000e+00
3.675e+09 9.971235e-01 2.876475e-03 1.053992e-28 6.774030e-94 4.878614e-224 0.000000e+00
3.725e+09 9.976949e-01 2.305115e-03 4.548411e-29 7.819618e-95 4.657145e-226 0.000000e+00
3.775e+09 9.795050e-01 2.049500e-02 2.855603e-26 1.295560e-88 8.853671e-214 0.000000e+00
3.825e+09 9.841555e-01 1.584452e-02 1.094392e-26 1.133648e-89 4.817523e-216 0.000000e+00
3.875e+09 9.853591e-01 1.464093e-02 7.235198e-27 3.422749e-90 3.127827e-217 0.000000e+00
3.925e+09 9.839749e-01 1.602505e-02 8.012258e-27 3.330049e-90 2.109803e-217 0.000000e+00
