#NTIMES: 248
#time[d] Lbol[erg/s] Edep[erg/s]
62.5 1.82284e+42 1.77467e+42
63.5 1.75172e+42 1.72378e+42
64.5 1.68641e+42 1.66550e+42
65.5 1.62921e+42 1.61897e+42
66.5 1.56866e+42 1.56900e+42
67.5 1.51459e+42 1.52010e+42
68.5 1.47003e+42 1.47616e+42
69.5 1.42394e+42 1.43514e+42
70.5 1.37402e+42 1.39054e+42
71.5 1.33219e+42 1.34920e+42
72.5 1.29629e+42 1.31140e+42
73.5 1.25499e+42 1.27512e+42
74.5 1.22010e+42 1.23574e+42
75.5 1.18956e+42 1.20067e+42
76.5 1.15217e+42 1.16711e+42
77.5 1.12041e+42 1.13566e+42
78.5 1.09343e+42 1.10432e+42
79.5 1.06214e+42 1.07182e+42
80.5 1.03032e+42 1.04697e+42
81.5 1.00376e+42 1.01654e+42
82.5 9.80400e+41 9.90791e+41
83.5 9.48049e+41 9.63586e+41
84.5 9.27965e+41 9.37599e+41
85.5 9.03330e+41 9.15327e+41
86.5 8.76470e+41 8.91033e+41
87.5 8.56866e+41 8.67393e+41
88.5 8.34671e+41 8.43592e+41
89.5 8.15163e+41 8.18657e+41
90.5 7.95885e+41 8.00778e+41
91.5 7.72175e+41 7.79911e+41
92.5 7.55020e+41 7.59351e+41
93.5 7.36728e+41 7.39016e+41
94.5 7.17759e+41 7.23554e+41
95.5 7.07287e+41 7.05739e+41
96.5 6.88908e+41 6.88077e+41
97.5 6.73326e+41 6.73770e+41
98.5 6.63144e+41 6.53549e+41
99.5 6.46955e+41 6.38403e+41
100.5 6.32172e+41 6.26358e+41
101.5 6.20013e+41 6.11607e+41
102.5 6.06939e+41 5.95229e+41
103.5 5.94752e+41 5.81049e+41
104.5 5.84861e+41 5.68491e+41
105.5 5.74904e+41 5.55823e+41
106.5 5.63401e+41 5.44789e+41
107.5 5.53364e+41 5.32954e+41
108.5 5.43736e+41 5.19481e+41
109.5 5.30986e+41 5.04585e+41
110.5 5.21934e+41 4.96175e+41
111.5 5.10363e+41 4.85618e+41
112.5 5.03694e+41 4.75481e+41
113.5 4.92691e+41 4.64532e+41
114.5 4.84560e+41 4.53729e+41
115.5 4.78746e+41 4.43913e+41
116.5 4.68483e+41 4.35138e+41
117.5 4.62538e+41 4.26008e+41
118.5 4.55777e+41 4.16745e+41
119.5 4.44982e+41 4.07693e+41
120.5 4.35913e+41 3.97769e+41
121.5 4.28508e+41 3.90921e+41
122.5 4.22145e+41 3.83102e+41
123.5 4.15327e+41 3.75276e+41
124.5 4.08336e+41 3.67080e+41
125.5 3.98182e+41 3.60313e+41
126.5 3.90556e+41 3.51865e+41
127.5 3.83765e+41 3.45303e+41
128.5 3.75531e+41 3.38295e+41
129.5 3.69816e+41 3.31993e+41
130.5 3.60103e+41 3.26239e+41
131.5 3.53453e+41 3.20366e+41
132.5 3.47376e+41 3.13177e+41
133.5 3.36683e+41 3.07108e+41
134.5 3.30698e+41 3.00280e+41
135.5 3.22585e+41 2.95729e+41
136.5 3.13983e+41 2.89257e+41
137.5 3.06548e+41 2.84511e+41
138.5 2.98502e+41 2.78736e+41
139.5 2.92586e+41 2.73290e+41
140.5 2.83902e+41 2.68388e+41
141.5 2.76955e+41 2.64042e+41
142.5 2.71271e+41 2.59451e+41
143.5 2.65219e+41 2.54805e+41
144.5 2.59277e+41 2.49539e+41
145.5 2.52994e+41 2.45271e+41
146.5 2.49086e+41 2.40478e+41
147.5 2.44206e+41 2.35753e+41
148.5 2.39905e+41 2.32200e+41
149.5 2.34700e+41 2.27560e+41
150.5 2.30294e+41 2.24696e+41
151.5 2.25861e+41 2.20253e+41
152.5 2.22241e+41 2.16609e+41
153.5 2.17944e+41 2.12866e+41
154.5 2.13048e+41 2.09403e+41
155.5 2.10805e+41 2.05672e+41
156.5 2.06532e+41 2.01695e+41
157.5 2.03685e+41 1.98683e+41
158.5 1.99595e+41 1.96208e+41
159.5 1.96046e+41 1.91451e+41
160.5 1.92397e+41 1.88392e+41
161.5 1.89920e+41 1.85248e+41
162.5 1.86740e+41 1.83634e+41
163.5 1.83271e+41 1.79022e+41
164.5 1.79845e+41 1.76340e+41
165.5 1.77667e+41 1.74161e+41
166.5 1.74579e+41 1.71491e+41
167.5 1.71091e+41 1.69099e+41
168.5 1.69310e+41 1.64964e+41
169.5 1.65675e+41 1.61838e+41
170.5 1.63303e+41 1.60185e+41
171.5 1.60242e+41 1.57502e+41
172.5 1.58822e+41 1.55197e+41
173.5 1.55597e+41 1.52611e+41
174.5 1.51708e+41 1.50646e+41
175.5 1.50817e+41 1.48285e+41
176.5 1.47695e+41 1.45992e+41
177.5 1.46709e+41 1.43951e+41
178.5 1.43823e+41 1.40709e+41
179.5 1.40934e+41 1.38800e+41
180.5 1.39089e+41 1.36715e+41
181.5 1.36072e+41 1.34978e+41
182.5 1.34437e+41 1.33230e+41
183.5 1.32451e+41 1.30384e+41
184.5 1.30462e+41 1.28572e+41
185.5 1.28757e+41 1.26640e+41
186.5 1.26881e+41 1.24502e+41
187.5 1.24387e+41 1.23432e+41
188.5 1.22876e+41 1.20977e+41
189.5 1.21366e+41 1.20146e+41
190.5 1.19027e+41 1.17881e+41
191.5 1.17676e+41 1.15913e+41
192.5 1.15378e+41 1.14601e+41
193.5 1.13732e+41 1.12693e+41
194.5 1.12420e+41 1.11822e+41
195.5 1.10902e+41 1.10149e+41
196.5 1.09662e+41 1.07417e+41
197.5 1.07676e+41 1.06233e+41
198.5 1.05610e+41 1.04602e+41
199.5 1.04755e+41 1.02710e+41
200.5 1.02324e+41 1.02211e+41
201.5 1.01410e+41 1.00689e+41
202.5 9.96734e+40 9.91795e+40
203.5 9.83833e+40 9.68073e+40
204.5 9.75033e+40 9.60786e+40
205.5 9.60988e+40 9.47146e+40
206.5 9.45926e+40 9.32724e+40
207.5 9.28124e+40 9.23818e+40
208.5 9.12552e+40 9.09627e+40
209.5 9.09992e+40 8.97766e+40
210.5 8.88568e+40 8.81292e+40
211.5 8.78941e+40 8.71457e+40
212.5 8.72752e+40 8.59018e+40
213.5 8.58000e+40 8.51095e+40
214.5 8.43312e+40 8.36703e+40
215.5 8.27503e+40 8.24256e+40
216.5 8.19499e+40 8.18074e+40
217.5 3.14457e+40 7.99682e+40
218.5 1.23532e+39 7.89551e+40
219.5 3.68437e+38 7.86988e+40
220.5 1.53464e+38 7.78092e+40
221.5 4.74618e+37 7.61978e+40
222.5 2.96555e+37 7.50140e+40
223.5 1.38745e+37 7.39703e+40
224.5 6.27674e+36 7.34404e+40
225.5 3.79592e+36 7.19660e+40
226.5 2.48562e+36 7.11345e+40
227.5 0.00000e+00 7.07961e+40
228.5 1.27983e+36 6.93696e+40
229.5 0.00000e+00 6.85753e+40
230.5 0.00000e+00 6.73823e+40
231.5 0.00000e+00 6.72445e+40
232.5 1.22769e+36 6.59258e+40
233.5 0.00000e+00 6.51676e+40
234.5 0.00000e+00 6.44316e+40
235.5 0.00000e+00 6.33655e+40
236.5 0.00000e+00 6.23956e+40
237.5 1.19955e+36 6.17608e+40
238.5 0.00000e+00 6.08343e+40
239.5 0.00000e+00 6.00999e+40
240.5 0.00000e+00 5.96488e+40
241.5 0.00000e+00 5.92955e+40
242.5 0.00000e+00 5.81837e+40
243.5 0.00000e+00 5.69519e+40
244.5 0.00000e+00 5.60600e+40
245.5 0.00000e+00 5.55765e+40
246.5 0.00000e+00 5.48666e+40
247.5 0.00000e+00 5.45163e+40
248.5 0.00000e+00 5.37063e+40
249.5 0.00000e+00 5.29840e+40
