#NTIMES: 128
#NBANDS:   8
#OPTSET: Bessell
#NIRSET: 2MASS
#time[d] U B V R I J H K
2.03703e+00 -13.173 -12.061 -12.606 -12.777 -12.786 -13.309 -12.740 -12.971
2.11246e+00 -13.741 -12.848 -12.807 -13.212 -13.269 -12.996 -14.055 -14.926
2.19068e+00 -14.481 -13.481 -13.610 -13.780 -13.772 -14.331 -14.587 -14.234
2.27179e+00 -14.855 -13.963 -13.954 -14.087 -14.367 -14.000 -14.343 -14.931
2.35591e+00 -15.176 -14.065 -14.354 -14.509 -14.800 -14.571 -14.759 -14.548
2.44315e+00 -15.266 -14.422 -14.451 -14.658 -14.828 -14.944 -14.692 -14.701
2.53361e+00 -15.557 -14.597 -14.672 -14.867 -15.040 -15.103 -15.026 -16.011
2.62743e+00 -15.835 -14.767 -15.008 -15.110 -15.155 -15.157 -15.047 -15.369
2.72472e+00 -15.828 -15.002 -15.110 -15.207 -15.207 -15.295 -14.492 -15.420
2.82561e+00 -16.046 -15.090 -15.329 -15.350 -15.265 -15.275 -15.401 -15.493
2.93024e+00 -16.183 -15.247 -15.418 -15.504 -15.566 -15.354 -15.471 -15.270
3.03874e+00 -16.299 -15.377 -15.520 -15.555 -15.604 -15.467 -15.422 -15.883
3.15125e+00 -16.384 -15.490 -15.758 -15.734 -15.718 -15.575 -15.479 -15.789
3.26794e+00 -16.548 -15.638 -15.795 -15.888 -15.851 -15.643 -15.498 -15.773
3.38895e+00 -16.695 -15.759 -15.983 -16.016 -15.985 -15.697 -15.814 -15.962
3.51443e+00 -16.849 -15.900 -16.058 -16.100 -16.041 -15.748 -15.914 -15.906
3.64457e+00 -16.949 -15.984 -16.192 -16.200 -16.218 -15.866 -15.967 -15.871
3.77952e+00 -17.070 -16.138 -16.330 -16.362 -16.273 -15.904 -15.931 -16.295
3.91947e+00 -17.215 -16.235 -16.461 -16.449 -16.409 -16.004 -16.133 -16.104
4.06459e+00 -17.302 -16.354 -16.510 -16.530 -16.489 -16.194 -16.092 -16.454
4.21510e+00 -17.390 -16.451 -16.641 -16.656 -16.573 -16.130 -16.302 -16.346
4.37118e+00 -17.522 -16.557 -16.718 -16.773 -16.615 -16.281 -16.197 -16.391
4.53303e+00 -17.618 -16.668 -16.843 -16.862 -16.774 -16.416 -16.433 -16.782
4.70088e+00 -17.706 -16.742 -16.919 -16.957 -16.846 -16.493 -16.510 -16.445
4.87495e+00 -17.826 -16.824 -16.996 -17.062 -16.933 -16.524 -16.584 -16.804
5.05546e+00 -17.920 -16.951 -17.084 -17.124 -17.028 -16.681 -16.617 -16.771
5.24265e+00 -18.018 -17.020 -17.190 -17.259 -17.119 -16.766 -16.755 -16.707
5.43678e+00 -18.118 -17.109 -17.236 -17.319 -17.193 -16.834 -16.796 -16.727
5.63809e+00 -18.204 -17.193 -17.319 -17.407 -17.301 -16.942 -16.864 -16.873
5.84686e+00 -18.332 -17.285 -17.434 -17.523 -17.343 -17.022 -16.964 -17.065
6.06336e+00 -18.413 -17.364 -17.483 -17.590 -17.458 -17.080 -17.048 -17.158
6.28787e+00 -18.511 -17.448 -17.586 -17.667 -17.532 -17.198 -17.084 -17.033
6.52070e+00 -18.603 -17.545 -17.649 -17.740 -17.634 -17.225 -17.196 -17.212
6.76215e+00 -18.698 -17.639 -17.729 -17.829 -17.690 -17.311 -17.191 -17.386
7.01254e+00 -18.782 -17.720 -17.813 -17.910 -17.757 -17.369 -17.288 -17.285
7.27220e+00 -18.876 -17.796 -17.875 -17.981 -17.848 -17.451 -17.312 -17.342
7.54148e+00 -18.956 -17.889 -17.945 -18.046 -17.927 -17.499 -17.321 -17.474
7.82073e+00 -19.040 -17.963 -18.012 -18.123 -17.992 -17.601 -17.480 -17.538
8.11031e+00 -19.124 -18.044 -18.089 -18.185 -18.061 -17.634 -17.471 -17.632
