#NTIMES: 1357
#time[d] Lbol[erg/s] Edep[erg/s]
2.912076e+00 1.0580e+41 3.5620e+43
2.935176e+00 1.1380e+41 3.5540e+43
2.958608e+00 1.2220e+41 3.5470e+43
2.982474e+00 1.3100e+41 3.5400e+43
3.006870e+00 1.4050e+41 3.5320e+43
3.031885e+00 1.5050e+41 3.5240e+43
3.057606e+00 1.6120e+41 3.5160e+43
3.084116e+00 1.7270e+41 3.5080e+43
3.111497e+00 1.8500e+41 3.4990e+43
3.139832e+00 1.9830e+41 3.4910e+43
3.169205e+00 2.1250e+41 3.4820e+43
3.199702e+00 2.2790e+41 3.4720e+43
3.231413e+00 2.4460e+41 3.4630e+43
3.264431e+00 2.6260e+41 3.4520e+43
3.298855e+00 2.8210e+41 3.4420e+43
3.334789e+00 3.0320e+41 3.4310e+43
3.372349e+00 3.2620e+41 3.4200e+43
3.411655e+00 3.5120e+41 3.4080e+43
3.452846e+00 3.7850e+41 3.3960e+43
3.496074e+00 4.0830e+41 3.3830e+43
3.541513e+00 4.4090e+41 3.3690e+43
3.589360e+00 4.7670e+41 3.3550e+43
3.639842e+00 5.1600e+41 3.3400e+43
3.692244e+00 5.5860e+41 3.3250e+43
3.744453e+00 6.0260e+41 3.3100e+43
3.796335e+00 6.4810e+41 3.2950e+43
3.847828e+00 6.9460e+41 3.2810e+43
3.910108e+00 7.5340e+41 3.2630e+43
3.971534e+00 8.1380e+41 3.2450e+43
4.031003e+00 8.7420e+41 3.2290e+43
4.088554e+00 9.3480e+41 3.2130e+43
4.144286e+00 9.9510e+41 3.1970e+43
4.198312e+00 1.0550e+42 3.1820e+43
4.250749e+00 1.1150e+42 3.1680e+43
4.301718e+00 1.1750e+42 3.1540e+43
4.351335e+00 1.2350e+42 3.1410e+43
4.399711e+00 1.2940e+42 3.1280e+43
4.446952e+00 1.3530e+42 3.1150e+43
4.516429e+00 1.4420e+42 3.0970e+43
4.580545e+00 1.5270e+42 3.0800e+43
4.639721e+00 1.6070e+42 3.0640e+43
4.694987e+00 1.6820e+42 3.0500e+43
4.747114e+00 1.7560e+42 3.0360e+43
4.796676e+00 1.8260e+42 3.0240e+43
4.844115e+00 1.8950e+42 3.0110e+43
4.889774e+00 1.9620e+42 3.0000e+43
4.933929e+00 2.0270e+42 2.9880e+43
5.007744e+00 2.1380e+42 2.9700e+43
5.072173e+00 2.2380e+42 2.9540e+43
5.129555e+00 2.3280e+42 2.9390e+43
5.182023e+00 2.4110e+42 2.9270e+43
5.230881e+00 2.4890e+42 2.9150e+43
5.276974e+00 2.5640e+42 2.9030e+43
5.320891e+00 2.6360e+42 2.8930e+43
5.363058e+00 2.7050e+42 2.8820e+43
5.440288e+00 2.8330e+42 2.8640e+43
5.504047e+00 2.9410e+42 2.8490e+43
5.559306e+00 3.0360e+42 2.8350e+43
5.609166e+00 3.1220e+42 2.8240e+43
5.655272e+00 3.2020e+42 2.8130e+43
5.698613e+00 3.2770e+42 2.8030e+43
5.739837e+00 3.3490e+42 2.7930e+43
5.819660e+00 3.4900e+42 2.7750e+43
5.882590e+00 3.6030e+42 2.7600e+43
5.936183e+00 3.6990e+42 2.7480e+43
5.984193e+00 3.7860e+42 2.7370e+43
6.028446e+00 3.8660e+42 2.7270e+43
6.069990e+00 3.9420e+42 2.7180e+43
6.109493e+00 4.0140e+42 2.7090e+43
6.188103e+00 4.1580e+42 2.6920e+43
6.250739e+00 4.2740e+42 2.6780e+43
6.303197e+00 4.3720e+42 2.6670e+43
6.349836e+00 4.4580e+42 2.6560e+43
6.392672e+00 4.5380e+42 2.6470e+43
6.432819e+00 4.6170e+42 2.6380e+43
6.470968e+00 4.6930e+42 2.6300e+43
6.546886e+00 4.8470e+42 2.6140e+43
6.609412e+00 4.9740e+42 2.6010e+43
6.660942e+00 5.0790e+42 2.5900e+43
6.706425e+00 5.1720e+42 2.5800e+43
6.748062e+00 5.2580e+42 2.5720e+43
6.787023e+00 5.3370e+42 2.5630e+43
6.824022e+00 5.4120e+42 2.5560e+43
6.897648e+00 5.5630e+42 2.5410e+43
6.960523e+00 5.6910e+42 2.5280e+43
7.011623e+00 5.7970e+42 2.5170e+43
7.056463e+00 5.8890e+42 2.5080e+43
7.097405e+00 5.9720e+42 2.5000e+43
7.135669e+00 6.0510e+42 2.4920e+43
7.171988e+00 6.1240e+42 2.4850e+43
7.244261e+00 6.2710e+42 2.4710e+43
7.307000e+00 6.3990e+42 2.4580e+43
7.357371e+00 6.5020e+42 2.4480e+43
7.401375e+00 6.5910e+42 2.4400e+43
7.441484e+00 6.6730e+42 2.4320e+43
7.478943e+00 6.7490e+42 2.4240e+43
7.514491e+00 6.8190e+42 2.4180e+43
7.585230e+00 6.9610e+42 2.4040e+43
7.648513e+00 7.0880e+42 2.3920e+43
7.698740e+00 7.1890e+42 2.3820e+43
7.742433e+00 7.2770e+42 2.3740e+43
7.782188e+00 7.3550e+42 2.3670e+43
7.819288e+00 7.4290e+42 2.3590e+43
7.854484e+00 7.4970e+42 2.3530e+43
7.924525e+00 7.6340e+42 2.3400e+43
7.988001e+00 7.7580e+42 2.3280e+43
8.037914e+00 7.8560e+42 2.3190e+43
8.081207e+00 7.9400e+42 2.3110e+43
8.120556e+00 8.0150e+42 2.3040e+43
8.157264e+00 8.0860e+42 2.2970e+43
8.192086e+00 8.1510e+42 2.2910e+43
8.261383e+00 8.2830e+42 2.2780e+43
8.324963e+00 8.4020e+42 2.2670e+43
8.374510e+00 8.4960e+42 2.2580e+43
8.417368e+00 8.5760e+42 2.2510e+43
8.456283e+00 8.6480e+42 2.2440e+43
8.492574e+00 8.7150e+42 2.2370e+43
8.527001e+00 8.7780e+42 2.2310e+43
